Input	Output
decanter : c c ; pitcher : a h a ; SEPARATE add four aqua to decanter	decanter : c c a a a a ; pitcher : a h a ;
glass : d d ; urn : f f h ; SEPARATE add three yellow to urn	glass : d d ; urn : f f h y y y ;
glass : a a ; flagon : m m c ; jar : e y y e ; thermos : m c c m ; SEPARATE add two harlequin to glass	glass : a a h h ; flagon : m m c ; jar : e y y e ; thermos : m c c m ;
cup : h ; pitcher : c d a a ; jug : g g r r ; SEPARATE add four purple to cup	cup : h p p p p ; pitcher : c d a a ; jug : g g r r ;
burette : f f ; thermos : b a a ; SEPARATE add two blue to thermos	burette : f f ; thermos : b a a b b ;
vessel : d h d b ; flask : d y d y h ; SEPARATE add six orange to flask	vessel : d h d b ; flask : d y d y h o o o o o o ;
vessel : m p ; flagon : a a ; thermos : f b ; beaker : d o d ; SEPARATE add three fuchsia to vessel	vessel : m p f f f ; flagon : a a ; thermos : f b ; beaker : d o d ;
flagon : o e e ; flask : e ; SEPARATE add six cabernet to flask	flagon : o e e ; flask : e c c c c c c ;
jug : y y ; bottle : g f e e g ; flagon : e r r h ; canister : g c c ; SEPARATE add four violet to bottle	jug : y y ; bottle : g f e e g v v v v ; flagon : e r r h ; canister : g c c ;
decanter : e e ; cup : a a ; SEPARATE add four cabernet to cup	decanter : e e ; cup : a a c c c c ;
glass : m b h h ; decanter : b h b ; canister : c ; SEPARATE add five violet to decanter	glass : m b h h ; decanter : b h b v v v v v ; canister : c ;
jar : e g g e ; jar : f f g g ; SEPARATE add one emberiae to first jar	jar : e g g e e ; jar : f f g g ;
flagon : a v a ; thermos : f f m d d ; pitcher : f f ; SEPARATE add two green to pitcher	flagon : a v a ; thermos : f f m d d ; pitcher : f f g g ;
flagon : b m m g ; flask : g o g o ; thermos : b ; SEPARATE add one magenta to thermos	flagon : b m m g ; flask : g o g o ; thermos : b m ;
jar : y ; vessel : d d g o ; mug : c g c ; pitcher : h b ; SEPARATE add four red to pitcher	jar : y ; vessel : d d g o ; mug : c g c ; pitcher : h b r r r r ;
bottle : p r r h ; bottle : f ; mug : c p p ; SEPARATE add one orange to second bottle	bottle : p r r h ; bottle : f o ; mug : c p p ;
cup : a y r r a y ; vessel : p ; SEPARATE add four red to cup	cup : a y r r a y r r r r ; vessel : p ;
canister : e e ; vessel : a a b b ; thermos : e d e ; SEPARATE add four emberiae to thermos	canister : e e ; vessel : a a b b ; thermos : e d e e e e e ;
flagon : a ; canister : h r d r h ; urn : a a b b ; SEPARATE add three blue to canister	flagon : a ; canister : h r d r h b b b ; urn : a a b b ;
vessel : v p m p ; jug : p g p e g e ; decanter : y c c b ; SEPARATE add two harlequin to decanter	vessel : v p m p ; jug : p g p e g e ; decanter : y c c b h h ;
decanter : e h y ; jug : p p ; mug : f f ; canister : p h p v h v ; SEPARATE add five purple to mug	decanter : e h y ; jug : p p ; mug : f f p p p p p ; canister : p h p v h v ;
flagon : m m ; flagon : f ; SEPARATE add six harlequin to last flagon	flagon : m m ; flagon : f h h h h h h ;
glass : f ; flask : y ; SEPARATE add four green to glass	glass : f g g g g ; flask : y ;
thermos : h h ; bottle : e p p e ; glass : e e ; SEPARATE add five cabernet to thermos	thermos : h h c c c c c ; bottle : e p p e ; glass : e e ;
vessel : h h o g ; mug : c c ; decanter : c c a m ; flask : g ; SEPARATE add six emberiae to mug	vessel : h h o g ; mug : c c e e e e e e ; decanter : c c a m ; flask : g ;
burette : d m m d ; beaker : g f f g ; urn : e c b ; SEPARATE add four emberiae to burette	burette : d m m d e e e e ; beaker : g f f g ; urn : e c b ;
pitcher : c c ; vessel : f b c b c f ; SEPARATE add three fuchsia to vessel	pitcher : c c ; vessel : f b c b c f f f f ;
thermos : r o f f o ; glass : o a a ; bottle : o e b b ; pitcher : r a a m ; SEPARATE add six cabernet to glass	thermos : r o f f o ; glass : o a a c c c c c c ; bottle : o e b b ; pitcher : r a a m ;
burette : o e ; mug : f p f p ; pitcher : p y p y ; SEPARATE add two purple to burette	burette : o e p p ; mug : f p f p ; pitcher : p y p y ;
mug : c c ; thermos : o e r e r ; SEPARATE add two violet to mug	mug : c c v v ; thermos : o e r e r ;
flagon : a a ; beaker : b r c b r ; SEPARATE add four red to beaker	flagon : a a ; beaker : b r c b r r r r r ;
vessel : a a y h ; canister : v h h a a ; canister : f o ; SEPARATE add one aqua to first canister	vessel : a a y h ; canister : v h h a a a ; canister : f o ;
burette : h ; burette : b p ; urn : v ; SEPARATE add three fuchsia to last burette	burette : h ; burette : b p f f f ; urn : v ;
pitcher : a a o e o ; pitcher : h ; SEPARATE add five magenta to first pitcher	pitcher : a a o e o m m m m m ; pitcher : h ;
canister : a ; mug : c o ; SEPARATE add two aqua to mug	canister : a ; mug : c o a a ;
vessel : p c h h ; jug : d d m p m ; flagon : b a a m ; bottle : h h ; SEPARATE add two cabernet to jug	vessel : p c h h ; jug : d d m p m c c ; flagon : b a a m ; bottle : h h ;
jug : a a d ; glass : p m p ; bottle : c b b m c ; vessel : v ; SEPARATE add one magenta to glass	jug : a a d ; glass : p m p m ; bottle : c b b m c ; vessel : v ;
canister : v v o ; burette : e m e ; SEPARATE add five harlequin to burette	canister : v v o ; burette : e m e h h h h h ;
glass : g g ; urn : y f y ; thermos : y v ; SEPARATE add one fuchsia to glass	glass : g g f ; urn : y f y ; thermos : y v ;
decanter : h d y d ; flask : c c v o ; jar : c c ; SEPARATE add one daffodil to jar	decanter : h d y d ; flask : c c v o ; jar : c c d ;
glass : r g r a a ; beaker : c c ; SEPARATE add four aqua to glass	glass : r g r a a a a a a ; beaker : c c ;
urn : d ; burette : a ; cup : r ; SEPARATE add three blue to cup	urn : d ; burette : a ; cup : r b b b ;
pitcher : b r m ; mug : e r r ; cup : h e h ; beaker : h h v ; SEPARATE add four orange to cup	pitcher : b r m ; mug : e r r ; cup : h e h o o o o ; beaker : h h v ;
beaker : o o ; bottle : o o ; glass : h ; SEPARATE add four purple to bottle	beaker : o o ; bottle : o o p p p p ; glass : h ;
burette : g y g y ; decanter : a ; SEPARATE add six aqua to burette	burette : g y g y a a a a a a ; decanter : a ;
pitcher : d h d ; bottle : y c c y ; glass : p ; SEPARATE add three violet to bottle	pitcher : d h d ; bottle : y c c y v v v ; glass : p ;
flask : d ; jug : r e r e ; canister : h h b v ; SEPARATE add three fuchsia to canister	flask : d ; jug : r e r e ; canister : h h b v f f f ;
glass : y p ; burette : h m ; urn : y ; SEPARATE add one harlequin to urn	glass : y p ; burette : h m ; urn : y h ;
vessel : o o ; bottle : c ; decanter : r r a ; SEPARATE add two emberiae to decanter	vessel : o o ; bottle : c ; decanter : r r a e e ;
jar : h h e e y y ; vessel : f m m ; urn : y y a m a ; decanter : p e p ; SEPARATE add two orange to vessel	jar : h h e e y y ; vessel : f m m o o ; urn : y y a m a ; decanter : p e p ;
burette : b ; mug : a p ; vessel : c c ; SEPARATE add four emberiae to mug	burette : b ; mug : a p e e e e ; vessel : c c ;
flask : c o o ; mug : y a y a ; mug : c r y c ; mug : g g ; SEPARATE add four orange to second mug	flask : c o o ; mug : y a y a ; mug : c r y c o o o o ; mug : g g ;
mug : c y b y ; mug : m m v v ; urn : d d ; jug : y y e e ; SEPARATE add four blue to urn	mug : c y b y ; mug : m m v v ; urn : d d b b b b ; jug : y y e e ;
flask : p ; burette : g v g c ; urn : y r ; glass : v v ; SEPARATE add two harlequin to burette	flask : p ; burette : g v g c h h ; urn : y r ; glass : v v ;
burette : h g g d d h ; bottle : b f b ; SEPARATE add one cabernet to bottle	burette : h g g d d h ; bottle : b f b c ;
bottle : e y o y ; thermos : b f y f y ; SEPARATE add four purple to bottle	bottle : e y o y p p p p ; thermos : b f y f y ;
thermos : r r ; pitcher : h f h b f ; SEPARATE add two orange to thermos	thermos : r r o o ; pitcher : h f h b f ;
flask : r r v ; vessel : m v m v ; decanter : f ; urn : y e y ; SEPARATE add one magenta to vessel	flask : r r v ; vessel : m v m v m ; decanter : f ; urn : y e y ;
canister : b ; urn : c c ; SEPARATE add five magenta to urn	canister : b ; urn : c c m m m m m ;
mug : o a ; jar : a ; mug : p p ; jar : m c h m c ; SEPARATE add two cabernet to last jar	mug : o a ; jar : a ; mug : p p ; jar : m c h m c c c ;
jug : p m d d m ; flask : v f ; SEPARATE add four harlequin to jug	jug : p m d d m h h h h ; flask : v f ;
cup : r o r ; canister : b b ; bottle : h h v ; SEPARATE add one harlequin to bottle	cup : r o r ; canister : b b ; bottle : h h v h ;
burette : p p ; jar : p y p h y h ; jar : v ; SEPARATE add two magenta to first jar	burette : p p ; jar : p y p h y h m m ; jar : v ;
glass : o h v h v ; flask : r v v r y ; SEPARATE add four daffodil to flask	glass : o h v h v ; flask : r v v r y d d d d ;
thermos : v ; decanter : b a b ; SEPARATE add three cabernet to decanter	thermos : v ; decanter : b a b c c c ;
jug : p m ; canister : f d ; SEPARATE add two fuchsia to jug	jug : p m f f ; canister : f d ;
mug : v e v ; thermos : b v v b ; SEPARATE add three magenta to thermos	mug : v e v ; thermos : b v v b m m m ;
flagon : y ; bottle : m b m b ; SEPARATE add two yellow to flagon	flagon : y y y ; bottle : m b m b ;
burette : g c g ; thermos : y ; decanter : d ; vessel : c ; SEPARATE add five yellow to burette	burette : g c g y y y y y ; thermos : y ; decanter : d ; vessel : c ;
urn : g ; urn : g b g ; decanter : d e d m ; SEPARATE add five blue to last urn	urn : g ; urn : g b g b b b b b ; decanter : d e d m ;
bottle : o v f v ; flask : d m c ; decanter : o o ; SEPARATE add five purple to decanter	bottle : o v f v ; flask : d m c ; decanter : o o p p p p p ;
flagon : o c ; pitcher : c c ; SEPARATE add five green to pitcher	flagon : o c ; pitcher : c c g g g g g ;
mug : o c o ; flask : b m m ; SEPARATE add four red to flask	mug : o c o ; flask : b m m r r r r ;
jug : d d ; pitcher : b f a b ; SEPARATE add three purple to pitcher	jug : d d ; pitcher : b f a b p p p ;
mug : o b b ; burette : h h ; glass : y y ; SEPARATE add one cabernet to mug	mug : o b b c ; burette : h h ; glass : y y ;
burette : f f r d d r ; jar : a ; beaker : c c e o ; flask : o ; SEPARATE add five fuchsia to flask	burette : f f r d d r ; jar : a ; beaker : c c e o ; flask : o f f f f f ;
bottle : v e e ; beaker : b m e ; mug : p d d p ; urn : b b ; SEPARATE add six orange to bottle	bottle : v e e o o o o o o ; beaker : b m e ; mug : p d d p ; urn : b b ;
beaker : y e e d ; flagon : d ; burette : v m y y ; SEPARATE add two blue to flagon	beaker : y e e d ; flagon : d b b ; burette : v m y y ;
beaker : y y r ; glass : y y d h h ; SEPARATE add three violet to glass	beaker : y y r ; glass : y y d h h v v v ;
flagon : v a a v ; thermos : v v b ; jar : o f f c o c ; SEPARATE add two harlequin to thermos	flagon : v a a v ; thermos : v v b h h ; jar : o f f c o c ;
cup : v v ; thermos : f f ; decanter : d m m d ; SEPARATE add four blue to thermos	cup : v v ; thermos : f f b b b b ; decanter : d m m d ;
burette : y y c p c ; pitcher : p o p y o y ; vessel : g y y r g r ; jug : y ; SEPARATE add one fuchsia to pitcher	burette : y y c p c ; pitcher : p o p y o y f ; vessel : g y y r g r ; jug : y ;
urn : p b f ; beaker : f r ; SEPARATE add two daffodil to beaker	urn : p b f ; beaker : f r d d ;
mug : y ; bottle : b o ; mug : r p p r ; SEPARATE add six daffodil to bottle	mug : y ; bottle : b o d d d d d d ; mug : r p p r ;
bottle : c b b c ; thermos : a ; pitcher : m m p p ; SEPARATE add four harlequin to thermos	bottle : c b b c ; thermos : a h h h h ; pitcher : m m p p ;
thermos : g g v ; jar : a ; thermos : d ; SEPARATE add four red to jar	thermos : g g v ; jar : a r r r r ; thermos : d ;
urn : h ; thermos : g c c g ; SEPARATE add five red to thermos	urn : h ; thermos : g c c g r r r r r ;
bottle : m ; cup : r y y ; burette : o m m ; canister : v c c v ; SEPARATE add five orange to bottle	bottle : m o o o o o ; cup : r y y ; burette : o m m ; canister : v c c v ;
pitcher : g g b e b e ; pitcher : c a ; pitcher : c f c ; SEPARATE add four red to third pitcher	pitcher : g g b e b e ; pitcher : c a ; pitcher : c f c r r r r ;
jug : d d ; vessel : y ; jug : m o b ; SEPARATE add five orange to first jug	jug : d d o o o o o ; vessel : y ; jug : m o b ;
jug : b a r b r a ; cup : h o h o ; pitcher : c d y y c ; SEPARATE add four red to pitcher	jug : b a r b r a ; cup : h o h o ; pitcher : c d y y c r r r r ;
jar : g d r g ; glass : a ; SEPARATE add six daffodil to jar	jar : g d r g d d d d d d ; glass : a ;
mug : v ; burette : d v p p ; jug : y v y v a ; SEPARATE add four yellow to burette	mug : v ; burette : d v p p y y y y ; jug : y v y v a ;
canister : y g o ; cup : v ; bottle : y f f ; SEPARATE add one yellow to canister	canister : y g o y ; cup : v ; bottle : y f f ;
vessel : h ; urn : o o d ; burette : d c y c d ; SEPARATE add two violet to vessel	vessel : h v v ; urn : o o d ; burette : d c y c d ;
jar : f ; cup : f g f d g d ; burette : a d a d ; SEPARATE add five green to cup	jar : f ; cup : f g f d g d g g g g g ; burette : a d a d ;
jug : d m h h ; burette : m d g d m ; decanter : f m f ; mug : f g h h f ; SEPARATE add three violet to mug	jug : d m h h ; burette : m d g d m ; decanter : f m f ; mug : f g h h f v v v ;
urn : c ; flask : d d o o ; flask : a h h a v ; canister : g o g ; SEPARATE add two green to last flask	urn : c ; flask : d d o o ; flask : a h h a v g g ; canister : g o g ;
vessel : h ; mug : d r m d ; SEPARATE add four fuchsia to vessel	vessel : h f f f f ; mug : d r m d ;
flagon : p o e p e o ; flask : g a m ; SEPARATE add four red to flask	flagon : p o e p e o ; flask : g a m r r r r ;
decanter : h a g h a g ; flask : h m m h ; beaker : a b o ; SEPARATE add three daffodil to decanter	decanter : h a g h a g d d d ; flask : h m m h ; beaker : a b o ;
glass : c f f c ; urn : y y ; flask : y ; SEPARATE add six daffodil to urn	glass : c f f c ; urn : y y d d d d d d ; flask : y ;
burette : b b o ; cup : o a y a y ; cup : r e ; SEPARATE add one daffodil to first cup	burette : b b o ; cup : o a y a y d ; cup : r e ;
jar : b g ; jar : d r g r d ; canister : f g d ; vessel : e h e ; SEPARATE add four violet to vessel	jar : b g ; jar : d r g r d ; canister : f g d ; vessel : e h e v v v v ;
jug : y y ; decanter : d p b b ; SEPARATE add one violet to decanter	jug : y y ; decanter : d p b b v ;
mug : g e p p e ; jar : r r ; cup : h c ; thermos : y ; SEPARATE add five harlequin to mug	mug : g e p p e h h h h h ; jar : r r ; cup : h c ; thermos : y ;
cup : p p y ; flask : r h r h ; glass : g m m g ; glass : m m ; SEPARATE add one cabernet to first glass	cup : p p y ; flask : r h r h ; glass : g m m g c ; glass : m m ;
mug : d y y ; flagon : y e o e ; SEPARATE add two aqua to flagon	mug : d y y ; flagon : y e o e a a ;
mug : a f p f ; pitcher : v v ; canister : h d v ; flagon : a g a ; SEPARATE add four red to pitcher	mug : a f p f ; pitcher : v v r r r r ; canister : h d v ; flagon : a g a ;
urn : m m ; urn : h g o g h o ; canister : c ; vessel : m o p m ; SEPARATE add three daffodil to first urn	urn : m m d d d ; urn : h g o g h o ; canister : c ; vessel : m o p m ;
jug : a e a ; flagon : b e b e ; jug : y e e c ; flagon : v f m v ; SEPARATE add two yellow to second flagon	jug : a e a ; flagon : b e b e ; jug : y e e c ; flagon : v f m v y y ;
glass : c m m f ; beaker : e e ; SEPARATE add three cabernet to beaker	glass : c m m f ; beaker : e e c c c ;
glass : m y c ; pitcher : e b e h b h ; SEPARATE add five daffodil to glass	glass : m y c d d d d d ; pitcher : e b e h b h ;
urn : e c c e ; mug : f f y ; bottle : b ; SEPARATE add four harlequin to bottle	urn : e c c e ; mug : f f y ; bottle : b h h h h ;
flask : o ; canister : y y m ; beaker : p h m h p ; jar : g ; SEPARATE add three violet to jar	flask : o ; canister : y y m ; beaker : p h m h p ; jar : g v v v ;
jar : p p ; pitcher : d a c d ; SEPARATE add three green to jar	jar : p p g g g ; pitcher : d a c d ;
glass : e f h e h ; bottle : y r ; vessel : e e r r a ; cup : o o ; SEPARATE add two violet to glass	glass : e f h e h v v ; bottle : y r ; vessel : e e r r a ; cup : o o ;
jar : m d d ; vessel : e o o ; cup : c ; jug : o e ; SEPARATE add three red to jug	jar : m d d ; vessel : e o o ; cup : c ; jug : o e r r r ;
burette : y ; canister : m ; bottle : b m ; SEPARATE add four purple to canister	burette : y ; canister : m p p p p ; bottle : b m ;
bottle : b c a a ; bottle : y y c ; jar : b b d d h ; bottle : y y ; SEPARATE add one magenta to second bottle	bottle : b c a a ; bottle : y y c m ; jar : b b d d h ; bottle : y y ;
decanter : y y v ; jar : o o m m h h ; thermos : e e h h ; pitcher : r g g r ; SEPARATE add one green to jar	decanter : y y v ; jar : o o m m h h g ; thermos : e e h h ; pitcher : r g g r ;
burette : g ; thermos : m c m g c ; beaker : h h o p p ; SEPARATE add one harlequin to beaker	burette : g ; thermos : m c m g c ; beaker : h h o p p h ;
bottle : f o o ; burette : p p ; vessel : a ; SEPARATE add one yellow to vessel	bottle : f o o ; burette : p p ; vessel : a y ;
canister : o o ; bottle : h d h a a ; flask : p v p e ; decanter : o ; SEPARATE add two daffodil to bottle	canister : o o ; bottle : h d h a a d d ; flask : p v p e ; decanter : o ;
bottle : p p ; beaker : r r c ; glass : p c a p a ; cup : o d c ; SEPARATE add five violet to glass	bottle : p p ; beaker : r r c ; glass : p c a p a v v v v v ; cup : o d c ;
canister : m m g e ; pitcher : o y ; mug : m d r ; urn : g g ; SEPARATE add five yellow to urn	canister : m m g e ; pitcher : o y ; mug : m d r ; urn : g g y y y y y ;
flask : p h ; vessel : b d ; urn : m m p ; mug : r r g g b ; SEPARATE add four fuchsia to urn	flask : p h ; vessel : b d ; urn : m m p f f f f ; mug : r r g g b ;
beaker : y ; pitcher : d r ; SEPARATE add five green to beaker	beaker : y g g g g g ; pitcher : d r ;
bottle : y y p ; burette : d d ; SEPARATE add three yellow to burette	bottle : y y p ; burette : d d y y y ;
decanter : f h f h ; jug : c a c a ; vessel : o c r c ; SEPARATE add one red to jug	decanter : f h f h ; jug : c a c a r ; vessel : o c r c ;
thermos : o o e ; decanter : m m v o ; SEPARATE add three harlequin to decanter	thermos : o o e ; decanter : m m v o h h h ;
mug : a ; flask : a a b b ; decanter : d p d p ; thermos : g g ; SEPARATE add six orange to decanter	mug : a ; flask : a a b b ; decanter : d p d p o o o o o o ; thermos : g g ;
jug : f r f m m r ; vessel : y p e p ; SEPARATE add three red to jug	jug : f r f m m r r r r ; vessel : y p e p ;
cup : a g f ; beaker : e e o ; cup : p m b m b p ; jar : m g o m o ; SEPARATE add six emberiae to first cup	cup : a g f e e e e e e ; beaker : e e o ; cup : p m b m b p ; jar : m g o m o ;
thermos : y v v ; mug : y y h f f ; vessel : p a ; SEPARATE add five daffodil to thermos	thermos : y v v d d d d d ; mug : y y h f f ; vessel : p a ;
glass : o ; thermos : o c r c r ; SEPARATE add four fuchsia to glass	glass : o f f f f ; thermos : o c r c r ;
burette : d d ; jar : g g f o f ; beaker : p d p d ; SEPARATE add three blue to beaker	burette : d d ; jar : g g f o f ; beaker : p d p d b b b ;
bottle : c h c ; vessel : h v h v p ; thermos : b ; cup : f o f ; SEPARATE add six blue to vessel	bottle : c h c ; vessel : h v h v p b b b b b b ; thermos : b ; cup : f o f ;
glass : b f ; cup : c ; canister : a m m c a c ; SEPARATE add six aqua to canister	glass : b f ; cup : c ; canister : a m m c a c a a a a a a ;
beaker : c r r f ; glass : m c y y ; SEPARATE add two cabernet to beaker	beaker : c r r f c c ; glass : m c y y ;
burette : g v a ; beaker : o ; beaker : g ; flask : y p ; SEPARATE add one orange to last beaker	burette : g v a ; beaker : o ; beaker : g o ; flask : y p ;
vessel : o m o m ; canister : p p ; canister : p p y g g y ; SEPARATE add two yellow to vessel	vessel : o m o m y y ; canister : p p ; canister : p p y g g y ;
burette : v p p v ; burette : y c h ; decanter : p ; canister : v h h a a v ; SEPARATE add one cabernet to first burette	burette : v p p v c ; burette : y c h ; decanter : p ; canister : v h h a a v ;
canister : y y v ; mug : p v v y y ; SEPARATE add one yellow to canister	canister : y y v y ; mug : p v v y y ;
jar : h d h d ; thermos : h h ; flagon : b b a g ; beaker : y o g g ; SEPARATE add three orange to thermos	jar : h d h d ; thermos : h h o o o ; flagon : b b a g ; beaker : y o g g ;
mug : v d p p v ; mug : c c g g ; beaker : f f ; SEPARATE add six purple to beaker	mug : v d p p v ; mug : c c g g ; beaker : f f p p p p p p ;
decanter : b r r b ; jug : a ; pitcher : f ; SEPARATE add three fuchsia to jug	decanter : b r r b ; jug : a f f f ; pitcher : f ;
pitcher : d ; vessel : p p ; SEPARATE add two blue to vessel	pitcher : d ; vessel : p p b b ;
glass : c y a a ; vessel : f ; SEPARATE add five aqua to vessel	glass : c y a a ; vessel : f a a a a a ;
beaker : a c a c r ; vessel : m f m h ; SEPARATE add one violet to beaker	beaker : a c a c r v ; vessel : m f m h ;
cup : p c o ; urn : d d ; pitcher : r ; SEPARATE add two violet to urn	cup : p c o ; urn : d d v v ; pitcher : r ;
flagon : b b e ; jug : m ; SEPARATE add three fuchsia to jug	flagon : b b e ; jug : m f f f ;
pitcher : h b b h ; mug : g h g p ; burette : m y m ; beaker : o o b b ; SEPARATE add one fuchsia to beaker	pitcher : h b b h ; mug : g h g p ; burette : m y m ; beaker : o o b b f ;
flask : h p f p f h ; vessel : g ; jar : m c ; SEPARATE add three green to flask	flask : h p f p f h g g g ; vessel : g ; jar : m c ;
burette : b y a b a ; bottle : d d ; vessel : m c m c ; jug : r f d ; SEPARATE add five harlequin to bottle	burette : b y a b a ; bottle : d d h h h h h ; vessel : m c m c ; jug : r f d ;
pitcher : v v h h ; jar : a a r ; SEPARATE add three violet to jar	pitcher : v v h h ; jar : a a r v v v ;
jar : r g h h ; flagon : r ; decanter : p p ; thermos : a a f c ; SEPARATE add five harlequin to flagon	jar : r g h h ; flagon : r h h h h h ; decanter : p p ; thermos : a a f c ;
pitcher : f o b b ; flagon : o a a ; jar : m m a o ; SEPARATE add two fuchsia to pitcher	pitcher : f o b b f f ; flagon : o a a ; jar : m m a o ;
cup : e a a b ; jar : o g g y ; SEPARATE add six fuchsia to jar	cup : e a a b ; jar : o g g y f f f f f f ;
jar : h h g ; flask : c c b g g b ; jar : v h a h v ; SEPARATE add five violet to last jar	jar : h h g ; flask : c c b g g b ; jar : v h a h v v v v v v ;
bottle : b a b a ; jug : y ; cup : o g h g o h ; burette : g p p g ; SEPARATE add five violet to cup	bottle : b a b a ; jug : y ; cup : o g h g o h v v v v v ; burette : g p p g ;
vessel : e e ; pitcher : h y ; canister : c y ; SEPARATE add two aqua to pitcher	vessel : e e ; pitcher : h y a a ; canister : c y ;
cup : v y y ; beaker : b d d b g ; SEPARATE add three harlequin to cup	cup : v y y h h h ; beaker : b d d b g ;
cup : m m ; burette : m p m e ; SEPARATE add five red to burette	cup : m m ; burette : m p m e r r r r r ;
glass : g e g ; beaker : o r ; bottle : b e b e m ; SEPARATE add five red to glass	glass : g e g r r r r r ; beaker : o r ; bottle : b e b e m ;
pitcher : e e ; vessel : p d p c d c ; canister : c b b y c ; SEPARATE add three red to canister	pitcher : e e ; vessel : p d p c d c ; canister : c b b y c r r r ;
urn : b f ; bottle : m h v ; decanter : f f e ; thermos : m o m ; SEPARATE add six green to decanter	urn : b f ; bottle : m h v ; decanter : f f e g g g g g g ; thermos : m o m ;
decanter : h ; flask : b b ; flagon : m f p m p ; burette : r o o ; SEPARATE add six harlequin to flask	decanter : h ; flask : b b h h h h h h ; flagon : m f p m p ; burette : r o o ;
thermos : f f o ; bottle : d h d h ; urn : r p p ; SEPARATE add four yellow to urn	thermos : f f o ; bottle : d h d h ; urn : r p p y y y y ;
burette : p ; jug : p r c p r ; SEPARATE add four magenta to jug	burette : p ; jug : p r c p r m m m m ;
decanter : m o ; burette : h e r ; thermos : c d m m d ; vessel : m m ; SEPARATE add five blue to burette	decanter : m o ; burette : h e r b b b b b ; thermos : c d m m d ; vessel : m m ;
beaker : a p p c a ; glass : h y ; decanter : c f ; SEPARATE add three red to beaker	beaker : a p p c a r r r ; glass : h y ; decanter : c f ;
mug : c b b ; decanter : m m ; beaker : v v m e m ; SEPARATE add three green to mug	mug : c b b g g g ; decanter : m m ; beaker : v v m e m ;
decanter : y y a ; glass : p p ; flask : o o ; burette : c a ; SEPARATE add two yellow to burette	decanter : y y a ; glass : p p ; flask : o o ; burette : c a y y ;
jar : f r a r f a ; bottle : o ; SEPARATE add four emberiae to jar	jar : f r a r f a e e e e ; bottle : o ;
bottle : v ; urn : r e a e ; SEPARATE add four purple to bottle	bottle : v p p p p ; urn : r e a e ;
mug : m m o o ; mug : g m ; decanter : h ; SEPARATE add six blue to decanter	mug : m m o o ; mug : g m ; decanter : h b b b b b b ;
bottle : v p v ; canister : m p y ; jug : r r ; SEPARATE add five green to jug	bottle : v p v ; canister : m p y ; jug : r r g g g g g ;
flask : r p y r ; decanter : y f r r f y ; thermos : c c h ; flagon : f ; SEPARATE add four magenta to flagon	flask : r p y r ; decanter : y f r r f y ; thermos : c c h ; flagon : f m m m m ;
mug : o m o r r ; vessel : d d o ; decanter : a ; SEPARATE add two red to vessel	mug : o m o r r ; vessel : d d o r r ; decanter : a ;
urn : m m ; decanter : b r r b ; jug : h ; flask : g ; SEPARATE add four blue to decanter	urn : m m ; decanter : b r r b b b b b ; jug : h ; flask : g ;
cup : b d b ; canister : a d ; jug : r g ; SEPARATE add two daffodil to canister	cup : b d b ; canister : a d d d ; jug : r g ;
decanter : r b h h ; thermos : y r r ; SEPARATE add three red to decanter	decanter : r b h h r r r ; thermos : y r r ;
cup : a y a y ; jug : f b f ; flagon : r e e ; flagon : d f f r r d ; SEPARATE add five violet to cup	cup : a y a y v v v v v ; jug : f b f ; flagon : r e e ; flagon : d f f r r d ;
jug : o b f o ; jar : f ; jug : o h c ; SEPARATE add three cabernet to first jug	jug : o b f o c c c ; jar : f ; jug : o h c ;
jug : g g ; urn : g o g ; bottle : o o p ; pitcher : b v d ; SEPARATE add two yellow to bottle	jug : g g ; urn : g o g ; bottle : o o p y y ; pitcher : b v d ;
flagon : p y p m y m ; jar : o m o ; jar : v y o ; flagon : h f f h ; SEPARATE add six green to first flagon	flagon : p y p m y m g g g g g g ; jar : o m o ; jar : v y o ; flagon : h f f h ;
cup : a e e a ; flagon : o ; vessel : y r g y g ; flask : v y ; SEPARATE add two orange to cup	cup : a e e a o o ; flagon : o ; vessel : y r g y g ; flask : v y ;
jar : e b e b ; jug : c c ; SEPARATE add two daffodil to jug	jar : e b e b ; jug : c c d d ;
urn : y f f c ; mug : d d ; SEPARATE add four orange to urn	urn : y f f c o o o o ; mug : d d ;
vessel : v e e o v o ; jar : r ; glass : h h ; flask : f f c ; SEPARATE add four orange to jar	vessel : v e e o v o ; jar : r o o o o ; glass : h h ; flask : f f c ;
bottle : o o ; bottle : y r r b ; SEPARATE add one yellow to second bottle	bottle : o o ; bottle : y r r b y ;
decanter : m m ; pitcher : v c c m ; SEPARATE add five red to decanter	decanter : m m r r r r r ; pitcher : v c c m ;
jar : e m g m ; pitcher : f ; flask : m e b m ; SEPARATE add two harlequin to pitcher	jar : e m g m ; pitcher : f h h ; flask : m e b m ;
thermos : y o ; urn : p o v v ; SEPARATE add one orange to thermos	thermos : y o o ; urn : p o v v ;
cup : r o o ; jar : m ; SEPARATE add five daffodil to jar	cup : r o o ; jar : m d d d d d ;
mug : o o ; jar : m ; bottle : b b ; cup : o a ; SEPARATE add three aqua to mug	mug : o o a a a ; jar : m ; bottle : b b ; cup : o a ;
thermos : b e o e b ; vessel : d d ; SEPARATE add three yellow to thermos	thermos : b e o e b y y y ; vessel : d d ;
