Input	Output
beaker : h e e h ; mug : e d d f e f ; urn : r ; SEPARATE unmix urn	beaker : h e e h ; mug : e d d f e f ; urn : r ;
burette : m m e r r ; decanter : a ; SEPARATE unmix decanter	burette : m m e r r ; decanter : a ;
pitcher : f f ; canister : o a d d ; SEPARATE unmix canister	pitcher : f f ; canister : o ; canister : a ; canister : d d ;
glass : c d ; flask : h h ; SEPARATE unmix glass	glass : c ; glass : d ; flask : h h ;
thermos : o v o v ; beaker : y h y ; jug : c h h c v ; vessel : v v ; SEPARATE unmix vessel	thermos : o v o v ; beaker : y h y ; jug : c h h c v ; vessel : v v ;
bottle : f p e e p ; glass : e c ; SEPARATE unmix bottle	bottle : f ; bottle : p p ; bottle : e e ; glass : e c ;
canister : o e a o ; bottle : y y p e e ; mug : m b b ; thermos : e f r e ; SEPARATE unmix mug	canister : o e a o ; bottle : y y p e e ; mug : m ; mug : b b ; thermos : e f r e ;
canister : d d ; bottle : m m d p ; mug : b h h b ; SEPARATE unmix canister	canister : d d ; bottle : m m d p ; mug : b h h b ;
jar : g p ; canister : b d ; SEPARATE unmix jar	jar : g ; jar : p ; canister : b d ;
cup : o g d g ; bottle : f e r r f ; flagon : y r r ; SEPARATE unmix flagon	cup : o g d g ; bottle : f e r r f ; flagon : y ; flagon : r r ;
vessel : o m e e o m ; glass : r p p ; pitcher : m m ; SEPARATE unmix pitcher	vessel : o m e e o m ; glass : r p p ; pitcher : m m ;
bottle : c p c b ; vessel : b f b ; SEPARATE unmix bottle	bottle : c c ; bottle : p ; bottle : b ; vessel : b f b ;
burette : y ; mug : f ; glass : b r r ; canister : h o h o e ; SEPARATE unmix canister	burette : y ; mug : f ; glass : b r r ; canister : h h ; canister : o o ; canister : e ;
burette : v v ; bottle : y p p ; flask : b ; canister : p b p b c ; SEPARATE unmix canister	burette : v v ; bottle : y p p ; flask : b ; canister : p p ; canister : b b ; canister : c ;
flask : c c ; jug : c a b b ; cup : c c ; jug : b ; SEPARATE unmix cup	flask : c c ; jug : c a b b ; cup : c c ; jug : b ;
jug : f f b b ; flask : b g g f ; flagon : v f f ; burette : d o d f o ; SEPARATE unmix flagon	jug : f f b b ; flask : b g g f ; flagon : v ; flagon : f f ; burette : d o d f o ;
cup : m y m ; glass : a a ; SEPARATE unmix glass	cup : m y m ; glass : a a ;
thermos : h ; urn : h o ; decanter : a ; flask : y o y o a ; SEPARATE unmix flask	thermos : h ; urn : h o ; decanter : a ; flask : y y ; flask : o o ; flask : a ;
burette : m m c c ; flagon : v v ; mug : y b y b ; flask : p ; SEPARATE unmix burette	burette : m m ; burette : c c ; flagon : v v ; mug : y b y b ; flask : p ;
flagon : y y h o ; canister : v b ; pitcher : e e ; SEPARATE unmix canister	flagon : y y h o ; canister : v ; canister : b ; pitcher : e e ;
burette : g m ; vessel : r p r ; jar : b m o m ; SEPARATE unmix jar	burette : g m ; vessel : r p r ; jar : b ; jar : m m ; jar : o ;
vessel : a f a ; urn : y ; SEPARATE unmix vessel	vessel : a a ; vessel : f ; urn : y ;
jug : e ; pitcher : m h ; jar : e e ; glass : a a ; SEPARATE unmix glass	jug : e ; pitcher : m h ; jar : e e ; glass : a a ;
decanter : d g ; beaker : a a ; glass : o v g g o ; SEPARATE unmix beaker	decanter : d g ; beaker : a a ; glass : o v g g o ;
bottle : p p ; vessel : c c ; SEPARATE unmix bottle	bottle : p p ; vessel : c c ;
pitcher : o r r o m ; canister : r p ; SEPARATE unmix canister	pitcher : o r r o m ; canister : r ; canister : p ;
canister : o ; burette : g f f g ; thermos : h a a h ; flagon : o g b g o ; SEPARATE unmix thermos	canister : o ; burette : g f f g ; thermos : h h ; thermos : a a ; flagon : o g b g o ;
jar : f b g b g ; decanter : h g g h y ; glass : m r ; SEPARATE unmix decanter	jar : f b g b g ; decanter : h h ; decanter : g g ; decanter : y ; glass : m r ;
jar : v v p o p ; pitcher : y ; jug : o ; mug : e e ; SEPARATE unmix mug	jar : v v p o p ; pitcher : y ; jug : o ; mug : e e ;
flagon : e e ; canister : d e d g e ; burette : g g c ; SEPARATE unmix flagon	flagon : e e ; canister : d e d g e ; burette : g g c ;
glass : v v ; decanter : d m m d ; beaker : a f f ; canister : o r v v r ; SEPARATE unmix canister	glass : v v ; decanter : d m m d ; beaker : a f f ; canister : o ; canister : r r ; canister : v v ;
cup : o ; urn : m r m ; flagon : a b h h ; beaker : v v c d d ; SEPARATE unmix beaker	cup : o ; urn : m r m ; flagon : a b h h ; beaker : v v ; beaker : c ; beaker : d d ;
bottle : y y ; bottle : p ; flask : o o r ; SEPARATE unmix last bottle	bottle : y y ; bottle : p ; flask : o o r ;
jar : v ; vessel : y y ; vessel : d p c d ; SEPARATE unmix first vessel	jar : v ; vessel : y y ; vessel : d p c d ;
beaker : o g o ; beaker : m r y y ; bottle : o ; decanter : a r a ; SEPARATE unmix first beaker	beaker : o o ; beaker : g ; beaker : m r y y ; bottle : o ; decanter : a r a ;
bottle : e e ; flagon : b b d g g d ; mug : c p p c ; beaker : r r g v g ; SEPARATE unmix flagon	bottle : e e ; flagon : b b ; flagon : d d ; flagon : g g ; mug : c p p c ; beaker : r r g v g ;
beaker : d d ; burette : r g g f ; burette : g o o g ; beaker : c c ; SEPARATE unmix first beaker	beaker : d d ; burette : r g g f ; burette : g o o g ; beaker : c c ;
cup : h ; canister : d r r d ; jar : m c m h ; SEPARATE unmix canister	cup : h ; canister : d d ; canister : r r ; jar : m c m h ;
jar : a a f f ; jar : o o r r b b ; SEPARATE unmix first jar	jar : a a ; jar : f f ; jar : o o r r b b ;
jug : h ; burette : e d r r e ; SEPARATE unmix burette	jug : h ; burette : e e ; burette : d ; burette : r r ;
vessel : m y y f m ; canister : v v b b ; pitcher : p r p ; SEPARATE unmix canister	vessel : m y y f m ; canister : v v ; canister : b b ; pitcher : p r p ;
cup : d r c d c ; jar : b b ; canister : a a ; burette : e b b c e ; SEPARATE unmix jar	cup : d r c d c ; jar : b b ; canister : a a ; burette : e b b c e ;
canister : c c ; cup : y y h ; jug : v v r r ; SEPARATE unmix cup	canister : c c ; cup : y y ; cup : h ; jug : v v r r ;
thermos : r m m r ; bottle : d ; jug : y y c c ; SEPARATE unmix bottle	thermos : r m m r ; bottle : d ; jug : y y c c ;
decanter : d a e a e ; beaker : d y y c ; beaker : d r m m ; mug : a r ; SEPARATE unmix decanter	decanter : d ; decanter : a a ; decanter : e e ; beaker : d y y c ; beaker : d r m m ; mug : a r ;
canister : h a h p p a ; mug : h g h g ; beaker : h v h ; jar : y g y r r ; SEPARATE unmix canister	canister : h h ; canister : a a ; canister : p p ; mug : h g h g ; beaker : h v h ; jar : y g y r r ;
thermos : y e y m m ; beaker : v d v a ; cup : y a y r ; thermos : o o ; SEPARATE unmix first thermos	thermos : y y ; thermos : e ; thermos : m m ; beaker : v d v a ; cup : y a y r ; thermos : o o ;
mug : a ; mug : v e e y ; glass : r f ; bottle : g g ; SEPARATE unmix first mug	mug : a ; mug : v e e y ; glass : r f ; bottle : g g ;
mug : a a v c v c ; canister : y d g y g ; jug : a c p a ; SEPARATE unmix mug	mug : a a ; mug : v v ; mug : c c ; canister : y d g y g ; jug : a c p a ;
flagon : r a a m m r ; urn : r b b p ; SEPARATE unmix flagon	flagon : r r ; flagon : a a ; flagon : m m ; urn : r b b p ;
urn : e ; glass : e e f ; bottle : m m g ; SEPARATE unmix glass	urn : e ; glass : e e ; glass : f ; bottle : m m g ;
canister : d d ; flask : p f p f ; flagon : p p y ; SEPARATE unmix canister	canister : d d ; flask : p f p f ; flagon : p p y ;
flask : o o ; beaker : v v ; burette : e r r e ; SEPARATE unmix burette	flask : o o ; beaker : v v ; burette : e e ; burette : r r ;
mug : g f f r g ; mug : r d g ; SEPARATE unmix last mug	mug : g f f r g ; mug : r ; mug : d ; mug : g ;
glass : m m c f ; burette : m m o f o ; mug : m a a ; SEPARATE unmix burette	glass : m m c f ; burette : m m ; burette : o o ; burette : f ; mug : m a a ;
vessel : d v d ; flagon : f ; SEPARATE unmix flagon	vessel : d v d ; flagon : f ;
thermos : p d ; decanter : e d ; SEPARATE unmix decanter	thermos : p d ; decanter : e ; decanter : d ;
bottle : p y y p ; thermos : b v f f ; SEPARATE unmix thermos	bottle : p y y p ; thermos : b ; thermos : v ; thermos : f f ;
flagon : d y y b b d ; canister : v g o v ; jug : o r o ; SEPARATE unmix flagon	flagon : d d ; flagon : y y ; flagon : b b ; canister : v g o v ; jug : o r o ;
mug : b g ; glass : p r p ; SEPARATE unmix mug	mug : b ; mug : g ; glass : p r p ;
canister : y a a ; jug : g g y ; flask : h ; thermos : y ; SEPARATE unmix thermos	canister : y a a ; jug : g g y ; flask : h ; thermos : y ;
burette : b y y r ; thermos : g g ; SEPARATE unmix thermos	burette : b y y r ; thermos : g g ;
beaker : v v a b ; pitcher : m a m c a ; SEPARATE unmix beaker	beaker : v v ; beaker : a ; beaker : b ; pitcher : m a m c a ;
pitcher : a ; pitcher : h h p ; bottle : g f f e e g ; jar : e c y ; SEPARATE unmix second pitcher	pitcher : a ; pitcher : h h ; pitcher : p ; bottle : g f f e e g ; jar : e c y ;
pitcher : m y c ; mug : v ; thermos : r f f r ; bottle : h o e e ; SEPARATE unmix thermos	pitcher : m y c ; mug : v ; thermos : r r ; thermos : f f ; bottle : h o e e ;
pitcher : g p p g ; canister : m b m a a b ; mug : o f o f ; SEPARATE unmix canister	pitcher : g p p g ; canister : m m ; canister : b b ; canister : a a ; mug : o f o f ;
flask : b ; glass : v e ; flagon : c c g ; SEPARATE unmix flask	flask : b ; glass : v e ; flagon : c c g ;
thermos : f f ; pitcher : g h g h o ; flask : y y ; cup : h r ; SEPARATE unmix thermos	thermos : f f ; pitcher : g h g h o ; flask : y y ; cup : h r ;
jar : g g ; bottle : e v v e ; SEPARATE unmix bottle	jar : g g ; bottle : e e ; bottle : v v ;
flask : m f m ; burette : f f b b ; bottle : o a b a b ; SEPARATE unmix burette	flask : m f m ; burette : f f ; burette : b b ; bottle : o a b a b ;
canister : e o ; canister : v o g ; glass : o b o ; decanter : c c ; SEPARATE unmix decanter	canister : e o ; canister : v o g ; glass : o b o ; decanter : c c ;
flagon : c ; urn : p p o ; jar : c g b g ; SEPARATE unmix jar	flagon : c ; urn : p p o ; jar : c ; jar : g g ; jar : b ;
vessel : v e d d e ; beaker : v v ; SEPARATE unmix beaker	vessel : v e d d e ; beaker : v v ;
flagon : d v v d ; mug : d d ; burette : v o o ; SEPARATE unmix mug	flagon : d v v d ; mug : d d ; burette : v o o ;
jug : r m m ; mug : c r d d ; SEPARATE unmix jug	jug : r ; jug : m m ; mug : c r d d ;
glass : e d ; beaker : r ; SEPARATE unmix glass	glass : e ; glass : d ; beaker : r ;
canister : r v r ; flagon : g d r d ; jar : r r ; burette : a a ; SEPARATE unmix flagon	canister : r v r ; flagon : g ; flagon : d d ; flagon : r ; jar : r r ; burette : a a ;
canister : d v ; jar : m m ; mug : g o o ; bottle : p p d ; SEPARATE unmix canister	canister : d ; canister : v ; jar : m m ; mug : g o o ; bottle : p p d ;
thermos : f e e ; jar : v v ; mug : g o ; SEPARATE unmix thermos	thermos : f ; thermos : e e ; jar : v v ; mug : g o ;
burette : v o ; beaker : m c d d ; SEPARATE unmix burette	burette : v ; burette : o ; beaker : m c d d ;
bottle : m d m d v v ; flagon : g a p a ; flagon : g a ; SEPARATE unmix first flagon	bottle : m d m d v v ; flagon : g ; flagon : a a ; flagon : p ; flagon : g a ;
thermos : p r p e r ; jar : c f f ; SEPARATE unmix thermos	thermos : p p ; thermos : r r ; thermos : e ; jar : c f f ;
cup : c r r ; flagon : p m m h ; burette : d h d h ; SEPARATE unmix cup	cup : c ; cup : r r ; flagon : p m m h ; burette : d h d h ;
jar : y y ; pitcher : d d ; jar : r y ; SEPARATE unmix pitcher	jar : y y ; pitcher : d d ; jar : r y ;
canister : d y d p p ; decanter : r ; SEPARATE unmix canister	canister : d d ; canister : y ; canister : p p ; decanter : r ;
beaker : m m ; thermos : r f r a a f ; SEPARATE unmix thermos	beaker : m m ; thermos : r r ; thermos : f f ; thermos : a a ;
mug : f p ; canister : g a r g a r ; burette : g ; beaker : c ; SEPARATE unmix canister	mug : f p ; canister : g g ; canister : a a ; canister : r r ; burette : g ; beaker : c ;
glass : y ; flask : a d d f ; thermos : r g r g ; vessel : v p r v ; SEPARATE unmix thermos	glass : y ; flask : a d d f ; thermos : r r ; thermos : g g ; vessel : v p r v ;
bottle : y v v a ; glass : f g f g ; flask : e c ; SEPARATE unmix glass	bottle : y v v a ; glass : f f ; glass : g g ; flask : e c ;
vessel : d d g f g f ; burette : c ; SEPARATE unmix burette	vessel : d d g f g f ; burette : c ;
flagon : h e h c c e ; bottle : y ; beaker : d ; glass : m h h ; SEPARATE unmix bottle	flagon : h e h c c e ; bottle : y ; beaker : d ; glass : m h h ;
canister : o d ; bottle : h r ; jug : m m ; SEPARATE unmix bottle	canister : o d ; bottle : h ; bottle : r ; jug : m m ;
cup : h h e e d d ; burette : p c p ; jar : o m ; thermos : p h p ; SEPARATE unmix jar	cup : h h e e d d ; burette : p c p ; jar : o ; jar : m ; thermos : p h p ;
mug : f y ; cup : o p g ; SEPARATE unmix cup	mug : f y ; cup : o ; cup : p ; cup : g ;
bottle : d b p d p b ; glass : g b ; canister : f f ; flask : e ; SEPARATE unmix glass	bottle : d b p d p b ; glass : g ; glass : b ; canister : f f ; flask : e ;
burette : h y h ; bottle : p r e ; SEPARATE unmix burette	burette : h h ; burette : y ; bottle : p r e ;
glass : h g g b h ; jar : r r ; flask : y y ; pitcher : a o e e ; SEPARATE unmix pitcher	glass : h g g b h ; jar : r r ; flask : y y ; pitcher : a ; pitcher : o ; pitcher : e e ;
burette : a a m m ; glass : b o ; SEPARATE unmix burette	burette : a a ; burette : m m ; glass : b o ;
cup : v ; burette : a o o a ; canister : d d ; canister : d b d ; SEPARATE unmix last canister	cup : v ; burette : a o o a ; canister : d d ; canister : d d ; canister : b ;
vessel : h ; urn : m h h m e e ; decanter : r f r f ; thermos : g c ; SEPARATE unmix thermos	vessel : h ; urn : m h h m e e ; decanter : r f r f ; thermos : g ; thermos : c ;
mug : e b e ; jar : y y ; SEPARATE unmix mug	mug : e e ; mug : b ; jar : y y ;
canister : f r r ; bottle : v ; SEPARATE unmix canister	canister : f ; canister : r r ; bottle : v ;
canister : b ; flask : r e r a e ; SEPARATE unmix flask	canister : b ; flask : r r ; flask : e e ; flask : a ;
thermos : p f p f ; beaker : e e r ; flask : h v g h g v ; SEPARATE unmix flask	thermos : p f p f ; beaker : e e r ; flask : h h ; flask : v v ; flask : g g ;
canister : e e ; vessel : d p m p m d ; cup : p p e e ; glass : a r m a m ; SEPARATE unmix glass	canister : e e ; vessel : d p m p m d ; cup : p p e e ; glass : a a ; glass : r ; glass : m m ;
mug : p a p v a ; jar : o h y ; bottle : f v b f b ; SEPARATE unmix bottle	mug : p a p v a ; jar : o h y ; bottle : f f ; bottle : v ; bottle : b b ;
glass : v o f v ; decanter : y ; glass : r v ; flagon : o ; SEPARATE unmix last glass	glass : v o f v ; decanter : y ; glass : r ; glass : v ; flagon : o ;
flagon : r r ; flagon : p ; beaker : p p g g ; SEPARATE unmix beaker	flagon : r r ; flagon : p ; beaker : p p ; beaker : g g ;
thermos : e ; pitcher : m m ; SEPARATE unmix thermos	thermos : e ; pitcher : m m ;
cup : e e b b ; glass : p b p b ; burette : c ; SEPARATE unmix burette	cup : e e b b ; glass : p b p b ; burette : c ;
canister : e e ; canister : r e f e f ; SEPARATE unmix first canister	canister : e e ; canister : r e f e f ;
burette : b b h h ; decanter : v p o ; urn : r a ; mug : c ; SEPARATE unmix burette	burette : b b ; burette : h h ; decanter : v p o ; urn : r a ; mug : c ;
cup : y p p ; beaker : f p ; SEPARATE unmix beaker	cup : y p p ; beaker : f ; beaker : p ;
pitcher : b e b h ; flask : c c ; cup : y v y v ; SEPARATE unmix flask	pitcher : b e b h ; flask : c c ; cup : y v y v ;
vessel : c m o m o ; cup : b b ; SEPARATE unmix cup	vessel : c m o m o ; cup : b b ;
mug : v c v c ; flagon : h h e e ; SEPARATE unmix mug	mug : v v ; mug : c c ; flagon : h h e e ;
mug : b m b m ; burette : b a a v ; flask : v v g g o o ; SEPARATE unmix flask	mug : b m b m ; burette : b a a v ; flask : v v ; flask : g g ; flask : o o ;
jug : m p y p m ; urn : g g ; decanter : c m m f ; flagon : a a ; SEPARATE unmix decanter	jug : m p y p m ; urn : g g ; decanter : c ; decanter : m m ; decanter : f ; flagon : a a ;
jar : c a a c ; burette : y e ; urn : a a y ; mug : o b b ; SEPARATE unmix urn	jar : c a a c ; burette : y e ; urn : a a ; urn : y ; mug : o b b ;
canister : v r b r ; urn : r v v r ; burette : m m v ; SEPARATE unmix canister	canister : v ; canister : r r ; canister : b ; urn : r v v r ; burette : m m v ;
thermos : r y o r ; burette : g v d d v g ; flask : f y ; SEPARATE unmix flask	thermos : r y o r ; burette : g v d d v g ; flask : f ; flask : y ;
jar : y ; cup : p p ; burette : a ; SEPARATE unmix burette	jar : y ; cup : p p ; burette : a ;
urn : o h o ; cup : m o r r ; SEPARATE unmix urn	urn : o o ; urn : h ; cup : m o r r ;
pitcher : g o h o ; cup : d g d ; SEPARATE unmix cup	pitcher : g o h o ; cup : d d ; cup : g ;
jug : d r g ; canister : a c e a e ; SEPARATE unmix canister	jug : d r g ; canister : a a ; canister : c ; canister : e e ;
bottle : h r r ; cup : b d p d ; beaker : p ; beaker : v ; SEPARATE unmix bottle	bottle : h ; bottle : r r ; cup : b d p d ; beaker : p ; beaker : v ;
thermos : a v y a v ; pitcher : g g c d ; SEPARATE unmix thermos	thermos : a a ; thermos : v v ; thermos : y ; pitcher : g g c d ;
bottle : g y b g b ; burette : e m p ; flagon : g g ; burette : y y h ; SEPARATE unmix bottle	bottle : g g ; bottle : y ; bottle : b b ; burette : e m p ; flagon : g g ; burette : y y h ;
flask : b ; pitcher : b d b d ; urn : b ; decanter : d m m d ; SEPARATE unmix urn	flask : b ; pitcher : b d b d ; urn : b ; decanter : d m m d ;
flagon : f f ; flask : a o c c ; canister : m m p y y p ; SEPARATE unmix flask	flagon : f f ; flask : a ; flask : o ; flask : c c ; canister : m m p y y p ;
canister : o a d ; urn : d m m ; SEPARATE unmix urn	canister : o a d ; urn : d ; urn : m m ;
glass : g p h p ; jar : y ; SEPARATE unmix jar	glass : g p h p ; jar : y ;
jar : p v v ; urn : r e e m r ; SEPARATE unmix jar	jar : p ; jar : v v ; urn : r e e m r ;
mug : o y y ; decanter : e p e p f ; SEPARATE unmix mug	mug : o ; mug : y y ; decanter : e p e p f ;
cup : e b e ; glass : b ; thermos : d d e y ; jug : g g m ; SEPARATE unmix jug	cup : e b e ; glass : b ; thermos : d d e y ; jug : g g ; jug : m ;
glass : p c c p g g ; flagon : a d d y ; decanter : e ; SEPARATE unmix decanter	glass : p c c p g g ; flagon : a d d y ; decanter : e ;
vessel : p p ; mug : y b ; pitcher : e o f f e ; SEPARATE unmix mug	vessel : p p ; mug : y ; mug : b ; pitcher : e o f f e ;
burette : h h e ; cup : p ; mug : g r r g ; SEPARATE unmix burette	burette : h h ; burette : e ; cup : p ; mug : g r r g ;
decanter : r r ; urn : a h h ; SEPARATE unmix decanter	decanter : r r ; urn : a h h ;
jar : r ; urn : a a m ; flagon : b h e b e ; jug : f o p ; SEPARATE unmix flagon	jar : r ; urn : a a m ; flagon : b b ; flagon : h ; flagon : e e ; jug : f o p ;
flask : v a ; glass : c f y ; mug : c c ; SEPARATE unmix glass	flask : v a ; glass : c ; glass : f ; glass : y ; mug : c c ;
pitcher : a a h o o ; thermos : c c r ; mug : y ; SEPARATE unmix mug	pitcher : a a h o o ; thermos : c c r ; mug : y ;
pitcher : y y v ; thermos : p a a ; cup : g ; SEPARATE unmix cup	pitcher : y y v ; thermos : p a a ; cup : g ;
canister : a h h a ; jug : o m f ; SEPARATE unmix jug	canister : a h h a ; jug : o ; jug : m ; jug : f ;
jar : y g y d ; vessel : y y ; SEPARATE unmix vessel	jar : y g y d ; vessel : y y ;
bottle : c a ; flagon : b y o b ; bottle : d ; urn : g e r g e ; SEPARATE unmix flagon	bottle : c a ; flagon : b b ; flagon : y ; flagon : o ; bottle : d ; urn : g e r g e ;
cup : a v a ; mug : c c ; mug : b v ; burette : e ; SEPARATE unmix cup	cup : a a ; cup : v ; mug : c c ; mug : b v ; burette : e ;
burette : a o d d o ; flagon : y ; bottle : h b b ; bottle : f f g ; SEPARATE unmix flagon	burette : a o d d o ; flagon : y ; bottle : h b b ; bottle : f f g ;
beaker : v m c ; pitcher : d d y f ; SEPARATE unmix pitcher	beaker : v m c ; pitcher : d d ; pitcher : y ; pitcher : f ;
thermos : v b g g ; cup : e e g h ; decanter : h p p c h ; SEPARATE unmix thermos	thermos : v ; thermos : b ; thermos : g g ; cup : e e g h ; decanter : h p p c h ;
glass : o o ; cup : b e m m ; SEPARATE unmix cup	glass : o o ; cup : b ; cup : e ; cup : m m ;
urn : y y ; canister : f e f ; canister : y y ; urn : p b b p r ; SEPARATE unmix second urn	urn : y y ; canister : f e f ; canister : y y ; urn : p p ; urn : b b ; urn : r ;
beaker : g h h b g ; decanter : f f ; pitcher : e ; canister : d d ; SEPARATE unmix beaker	beaker : g g ; beaker : h h ; beaker : b ; decanter : f f ; pitcher : e ; canister : d d ;
bottle : f ; urn : f o o ; decanter : d ; vessel : b b ; SEPARATE unmix vessel	bottle : f ; urn : f o o ; decanter : d ; vessel : b b ;
vessel : v v ; burette : o g ; thermos : p p ; canister : g g f b b ; SEPARATE unmix burette	vessel : v v ; burette : o ; burette : g ; thermos : p p ; canister : g g f b b ;
glass : m p ; bottle : b b o ; SEPARATE unmix glass	glass : m ; glass : p ; bottle : b b o ;
jar : y p b y ; vessel : y ; urn : a ; jug : p y ; SEPARATE unmix urn	jar : y p b y ; vessel : y ; urn : a ; jug : p y ;
pitcher : f ; canister : g b g o b o ; flagon : b b d a ; SEPARATE unmix pitcher	pitcher : f ; canister : g b g o b o ; flagon : b b d a ;
jar : d b b v ; flask : v p ; decanter : p b p y ; mug : g g ; SEPARATE unmix flask	jar : d b b v ; flask : v ; flask : p ; decanter : p b p y ; mug : g g ;
mug : m a a r m ; vessel : f f ; cup : v ; flagon : r ; SEPARATE unmix cup	mug : m a a r m ; vessel : f f ; cup : v ; flagon : r ;
pitcher : m m ; canister : e y ; bottle : v c c v y ; SEPARATE unmix pitcher	pitcher : m m ; canister : e y ; bottle : v c c v y ;
decanter : r r ; beaker : f r f r ; glass : v h b h ; cup : e e b y ; SEPARATE unmix cup	decanter : r r ; beaker : f r f r ; glass : v h b h ; cup : e e ; cup : b ; cup : y ;
glass : m m ; flask : h d h ; jar : h o h d d ; burette : b b ; SEPARATE unmix jar	glass : m m ; flask : h d h ; jar : h h ; jar : o ; jar : d d ; burette : b b ;
jug : a a ; decanter : f f p ; SEPARATE unmix decanter	jug : a a ; decanter : f f ; decanter : p ;
glass : b y b y ; mug : o o ; SEPARATE unmix glass	glass : b b ; glass : y y ; mug : o o ;
pitcher : y o y a a ; jar : b ; SEPARATE unmix jar	pitcher : y o y a a ; jar : b ;
canister : o o b ; cup : m p m ; thermos : r ; SEPARATE unmix canister	canister : o o ; canister : b ; cup : m p m ; thermos : r ;
jug : c c ; mug : p v v ; burette : m a m ; pitcher : c r c f r f ; SEPARATE unmix jug	jug : c c ; mug : p v v ; burette : m a m ; pitcher : c r c f r f ;
thermos : g g p m ; flagon : h e h ; glass : o v ; bottle : y ; SEPARATE unmix thermos	thermos : g g ; thermos : p ; thermos : m ; flagon : h e h ; glass : o v ; bottle : y ;
mug : m v ; pitcher : h b h b y ; mug : r ; glass : o ; SEPARATE unmix first mug	mug : m ; mug : v ; pitcher : h b h b y ; mug : r ; glass : o ;
bottle : h h y ; pitcher : a ; burette : f g f d ; mug : b ; SEPARATE unmix burette	bottle : h h y ; pitcher : a ; burette : f f ; burette : g ; burette : d ; mug : b ;
bottle : y o o y ; flask : h o o ; SEPARATE unmix bottle	bottle : y y ; bottle : o o ; flask : h o o ;
vessel : p ; pitcher : m f r ; cup : p ; thermos : p c a c a ; SEPARATE unmix thermos	vessel : p ; pitcher : m f r ; cup : p ; thermos : p ; thermos : c c ; thermos : a a ;
flagon : g e e ; decanter : c ; bottle : h h ; burette : f a a p ; SEPARATE unmix decanter	flagon : g e e ; decanter : c ; bottle : h h ; burette : f a a p ;
vessel : g g ; vessel : d b c d b ; SEPARATE unmix last vessel	vessel : g g ; vessel : d d ; vessel : b b ; vessel : c ;
canister : o b d b ; decanter : h h ; SEPARATE unmix canister	canister : o ; canister : b b ; canister : d ; decanter : h h ;
bottle : h r ; beaker : o ; flagon : o ; jar : f o f ; SEPARATE unmix flagon	bottle : h r ; beaker : o ; flagon : o ; jar : f o f ;
glass : f p v f ; jar : f v r r v ; SEPARATE unmix jar	glass : f p v f ; jar : f ; jar : v v ; jar : r r ;
beaker : p p ; burette : o b f ; SEPARATE unmix beaker	beaker : p p ; burette : o b f ;
canister : d ; flagon : r f r f ; flagon : c f ; decanter : o y o a ; SEPARATE unmix canister	canister : d ; flagon : r f r f ; flagon : c f ; decanter : o y o a ;
canister : v d a v a d ; vessel : m b h m b ; decanter : b a ; SEPARATE unmix decanter	canister : v d a v a d ; vessel : m b h m b ; decanter : b ; decanter : a ;
urn : h ; glass : m y f f ; jar : p ; SEPARATE unmix glass	urn : h ; glass : m ; glass : y ; glass : f f ; jar : p ;
jar : c g c p p g ; glass : a a h ; bottle : d d ; SEPARATE unmix bottle	jar : c g c p p g ; glass : a a h ; bottle : d d ;
jar : r r ; burette : p a p ; thermos : o o ; mug : h m d m d ; SEPARATE unmix burette	jar : r r ; burette : p p ; burette : a ; thermos : o o ; mug : h m d m d ;
flask : v e ; urn : h h e ; cup : f ; SEPARATE unmix urn	flask : v e ; urn : h h ; urn : e ; cup : f ;
pitcher : h ; flask : m r y ; SEPARATE unmix flask	pitcher : h ; flask : m ; flask : r ; flask : y ;
pitcher : g ; canister : d d y y ; cup : d d c o o c ; SEPARATE unmix cup	pitcher : g ; canister : d d y y ; cup : d d ; cup : c c ; cup : o o ;
cup : e ; flagon : r m ; beaker : g v v ; bottle : v g b v ; SEPARATE unmix beaker	cup : e ; flagon : r m ; beaker : g ; beaker : v v ; bottle : v g b v ;
flask : b o h o ; glass : v f v ; thermos : a ; beaker : r v ; SEPARATE unmix glass	flask : b o h o ; glass : v v ; glass : f ; thermos : a ; beaker : r v ;
vessel : f f b c ; pitcher : g g ; SEPARATE unmix vessel	vessel : f f ; vessel : b ; vessel : c ; pitcher : g g ;
jug : r c a ; burette : b f f h ; jar : v v ; canister : a h a h b b ; SEPARATE unmix jug	jug : r ; jug : c ; jug : a ; burette : b f f h ; jar : v v ; canister : a h a h b b ;
jug : p p ; flask : a h a ; bottle : y ; jar : c d o c d ; SEPARATE unmix bottle	jug : p p ; flask : a h a ; bottle : y ; jar : c d o c d ;
thermos : p o o a a p ; jug : a a ; SEPARATE unmix jug	thermos : p o o a a p ; jug : a a ;
pitcher : y p f ; canister : p p m v ; SEPARATE unmix pitcher	pitcher : y ; pitcher : p ; pitcher : f ; canister : p p m v ;
cup : h b b h ; flask : d d a p a ; mug : a ; SEPARATE unmix cup	cup : h h ; cup : b b ; flask : d d a p a ; mug : a ;
cup : a y a ; jug : f f ; SEPARATE unmix jug	cup : a y a ; jug : f f ;
beaker : p c p ; flagon : h c h g ; SEPARATE unmix beaker	beaker : p p ; beaker : c ; flagon : h c h g ;
bottle : e ; urn : v v ; SEPARATE unmix bottle	bottle : e ; urn : v v ;
