Input	Output
mug : v f v p ; jar : g m g m ; jug : m ; SEPARATE unmix jug	mug : v f v p ; jar : g m g m ; jug : m ;
jar : h h o o ; burette : r r ; SEPARATE unmix burette	jar : h h o o ; burette : r r ;
cup : g ; cup : e ; bottle : y p y ; SEPARATE unmix bottle	cup : g ; cup : e ; bottle : y y ; bottle : p ;
cup : o o ; glass : r c c ; SEPARATE unmix cup	cup : o o ; glass : r c c ;
glass : c p p ; burette : c v v g ; SEPARATE unmix glass	glass : c ; glass : p p ; burette : c v v g ;
burette : a a m m ; glass : b o ; SEPARATE unmix burette	burette : a a ; burette : m m ; glass : b o ;
mug : y v v ; glass : h h g y ; flask : h h g p g ; SEPARATE unmix flask	mug : y v v ; glass : h h g y ; flask : h h ; flask : g g ; flask : p ;
vessel : c c h ; beaker : f ; flask : a h g h ; SEPARATE unmix flask	vessel : c c h ; beaker : f ; flask : a ; flask : h h ; flask : g ;
thermos : y g a g a ; pitcher : d o ; SEPARATE unmix pitcher	thermos : y g a g a ; pitcher : d ; pitcher : o ;
urn : f f ; thermos : p y p ; burette : f h g h g f ; SEPARATE unmix burette	urn : f f ; thermos : p y p ; burette : f f ; burette : h h ; burette : g g ;
glass : o o ; cup : b e m m ; SEPARATE unmix cup	glass : o o ; cup : b ; cup : e ; cup : m m ;
jar : r p p ; canister : h p ; vessel : o c ; SEPARATE unmix vessel	jar : r p p ; canister : h p ; vessel : o ; vessel : c ;
mug : d d y e y ; burette : o d o ; mug : f ; SEPARATE unmix first mug	mug : d d ; mug : y y ; mug : e ; burette : o d o ; mug : f ;
canister : d d ; bottle : m m d p ; mug : b h h b ; SEPARATE unmix canister	canister : d d ; bottle : m m d p ; mug : b h h b ;
jug : h h v f v ; canister : g g ; SEPARATE unmix canister	jug : h h v f v ; canister : g g ;
burette : a d b b d a ; decanter : g c e e ; SEPARATE unmix decanter	burette : a d b b d a ; decanter : g ; decanter : c ; decanter : e e ;
canister : b ; flask : r e r a e ; SEPARATE unmix flask	canister : b ; flask : r r ; flask : e e ; flask : a ;
jug : f d d g ; glass : d ; jar : v o ; SEPARATE unmix jar	jug : f d d g ; glass : d ; jar : v ; jar : o ;
mug : p c f p f c ; urn : e e ; SEPARATE unmix mug	mug : p p ; mug : c c ; mug : f f ; urn : e e ;
burette : e b a e a ; flask : o ; SEPARATE unmix flask	burette : e b a e a ; flask : o ;
flask : g e ; burette : e r ; bottle : d d ; flagon : c c ; SEPARATE unmix burette	flask : g e ; burette : e ; burette : r ; bottle : d d ; flagon : c c ;
vessel : p f g f ; beaker : o o ; SEPARATE unmix vessel	vessel : p ; vessel : f f ; vessel : g ; beaker : o o ;
thermos : g f ; cup : v d ; jar : m d d ; SEPARATE unmix cup	thermos : g f ; cup : v ; cup : d ; jar : m d d ;
mug : y y ; pitcher : e f ; SEPARATE unmix mug	mug : y y ; pitcher : e f ;
flask : p y p y ; urn : r r g ; flagon : e ; SEPARATE unmix urn	flask : p y p y ; urn : r r ; urn : g ; flagon : e ;
vessel : v ; glass : v c c e e v ; flagon : d p ; SEPARATE unmix vessel	vessel : v ; glass : v c c e e v ; flagon : d p ;
decanter : d ; flagon : v ; SEPARATE unmix flagon	decanter : d ; flagon : v ;
canister : m m r ; pitcher : f c v v ; pitcher : f e e f ; SEPARATE unmix first pitcher	canister : m m r ; pitcher : f ; pitcher : c ; pitcher : v v ; pitcher : f e e f ;
jar : m m ; urn : p f p f ; SEPARATE unmix urn	jar : m m ; urn : p p ; urn : f f ;
flask : a g g a ; cup : f a ; SEPARATE unmix cup	flask : a g g a ; cup : f ; cup : a ;
vessel : h h m ; pitcher : a p m m ; jug : b b ; SEPARATE unmix vessel	vessel : h h ; vessel : m ; pitcher : a p m m ; jug : b b ;
urn : c ; urn : c b ; SEPARATE unmix first urn	urn : c ; urn : c b ;
thermos : b b ; flagon : g g c ; SEPARATE unmix thermos	thermos : b b ; flagon : g g c ;
bottle : h c ; vessel : b p o o ; SEPARATE unmix bottle	bottle : h ; bottle : c ; vessel : b p o o ;
bottle : p ; jar : r r ; beaker : f e e ; SEPARATE unmix bottle	bottle : p ; jar : r r ; beaker : f e e ;
jar : g g ; bottle : e v v e ; SEPARATE unmix bottle	jar : g g ; bottle : e e ; bottle : v v ;
flagon : d f d f r ; mug : f f ; SEPARATE unmix mug	flagon : d f d f r ; mug : f f ;
vessel : p p m m ; bottle : d b m d b m ; SEPARATE unmix bottle	vessel : p p m m ; bottle : d d ; bottle : b b ; bottle : m m ;
cup : a v a ; mug : c c ; mug : b v ; burette : e ; SEPARATE unmix cup	cup : a a ; cup : v ; mug : c c ; mug : b v ; burette : e ;
flagon : h ; jug : v a a v ; SEPARATE unmix jug	flagon : h ; jug : v v ; jug : a a ;
thermos : y ; glass : h a ; SEPARATE unmix glass	thermos : y ; glass : h ; glass : a ;
burette : r y y ; bottle : f v f ; SEPARATE unmix burette	burette : r ; burette : y y ; bottle : f v f ;
vessel : c r r ; jug : p ; jar : c c ; SEPARATE unmix vessel	vessel : c ; vessel : r r ; jug : p ; jar : c c ;
mug : o r o r ; cup : m m ; SEPARATE unmix cup	mug : o r o r ; cup : m m ;
flask : g g f ; decanter : e e c c ; SEPARATE unmix flask	flask : g g ; flask : f ; decanter : e e c c ;
pitcher : y y ; jar : c ; bottle : c v v m c m ; SEPARATE unmix pitcher	pitcher : y y ; jar : c ; bottle : c v v m c m ;
canister : d ; thermos : c f f ; bottle : y y a ; SEPARATE unmix bottle	canister : d ; thermos : c f f ; bottle : y y ; bottle : a ;
beaker : c v c y y ; urn : v v ; jar : m v ; SEPARATE unmix urn	beaker : c v c y y ; urn : v v ; jar : m v ;
flask : p p ; mug : v b ; decanter : v v ; SEPARATE unmix decanter	flask : p p ; mug : v b ; decanter : v v ;
jug : p c c p ; mug : b b ; flask : c ; SEPARATE unmix flask	jug : p c c p ; mug : b b ; flask : c ;
vessel : r r v ; flask : p g g ; SEPARATE unmix vessel	vessel : r r ; vessel : v ; flask : p g g ;
jar : v ; cup : v d g ; SEPARATE unmix jar	jar : v ; cup : v d g ;
urn : f c c f ; burette : r r ; decanter : p ; SEPARATE unmix burette	urn : f c c f ; burette : r r ; decanter : p ;
flagon : h ; glass : b a b a ; beaker : g g ; SEPARATE unmix beaker	flagon : h ; glass : b a b a ; beaker : g g ;
jug : a b b a ; burette : o o ; glass : h r h ; SEPARATE unmix burette	jug : a b b a ; burette : o o ; glass : h r h ;
mug : c d c d ; bottle : c c ; SEPARATE unmix bottle	mug : c d c d ; bottle : c c ;
mug : c ; vessel : g m d g d ; SEPARATE unmix mug	mug : c ; vessel : g m d g d ;
cup : p h p ; burette : r b b f ; SEPARATE unmix cup	cup : p p ; cup : h ; burette : r b b f ;
decanter : g ; pitcher : p d c c ; burette : r ; SEPARATE unmix decanter	decanter : g ; pitcher : p d c c ; burette : r ;
burette : d ; decanter : p r p r ; SEPARATE unmix burette	burette : d ; decanter : p r p r ;
glass : v m v ; canister : b e m e ; SEPARATE unmix canister	glass : v m v ; canister : b ; canister : e e ; canister : m ;
burette : v p p ; burette : o p r r p ; SEPARATE unmix last burette	burette : v p p ; burette : o ; burette : p p ; burette : r r ;
flagon : p h h p ; flask : c r r ; SEPARATE unmix flagon	flagon : p p ; flagon : h h ; flask : c r r ;
vessel : o o p y ; bottle : a r ; jar : r r a a ; SEPARATE unmix jar	vessel : o o p y ; bottle : a r ; jar : r r ; jar : a a ;
glass : v g f f ; beaker : v o c ; SEPARATE unmix glass	glass : v ; glass : g ; glass : f f ; beaker : v o c ;
flask : a y ; burette : e e c b b ; thermos : h h d d ; SEPARATE unmix thermos	flask : a y ; burette : e e c b b ; thermos : h h ; thermos : d d ;
canister : y c c y ; mug : c ; SEPARATE unmix mug	canister : y c c y ; mug : c ;
vessel : p p ; mug : y b ; pitcher : e o f f e ; SEPARATE unmix mug	vessel : p p ; mug : y ; mug : b ; pitcher : e o f f e ;
vessel : m c c ; jug : y ; SEPARATE unmix jug	vessel : m c c ; jug : y ;
pitcher : r ; decanter : f ; pitcher : b b h h ; SEPARATE unmix first pitcher	pitcher : r ; decanter : f ; pitcher : b b h h ;
decanter : e h ; flask : b b ; jar : p y p ; beaker : d ; SEPARATE unmix jar	decanter : e h ; flask : b b ; jar : p p ; jar : y ; beaker : d ;
thermos : p c p ; vessel : p y p ; urn : b m h h ; SEPARATE unmix urn	thermos : p c p ; vessel : p y p ; urn : b ; urn : m ; urn : h h ;
jar : m m c o ; glass : m g g ; SEPARATE unmix glass	jar : m m c o ; glass : m ; glass : g g ;
urn : d d ; decanter : y g y g ; SEPARATE unmix urn	urn : d d ; decanter : y g y g ;
jar : v f ; vessel : p ; flagon : c c y y ; SEPARATE unmix vessel	jar : v f ; vessel : p ; flagon : c c y y ;
vessel : h b b f ; jug : f g g ; SEPARATE unmix jug	vessel : h b b f ; jug : f ; jug : g g ;
burette : a a ; thermos : d e v ; SEPARATE unmix burette	burette : a a ; thermos : d e v ;
decanter : g c r r g ; bottle : g c ; SEPARATE unmix decanter	decanter : g g ; decanter : c ; decanter : r r ; bottle : g c ;
flagon : d m ; beaker : r ; bottle : b b v ; SEPARATE unmix beaker	flagon : d m ; beaker : r ; bottle : b b v ;
mug : h y m y h ; jug : y a v a ; thermos : p m c ; SEPARATE unmix jug	mug : h y m y h ; jug : y ; jug : a a ; jug : v ; thermos : p m c ;
glass : g a g ; mug : o o e y y ; flask : a v v o ; SEPARATE unmix flask	glass : g a g ; mug : o o e y y ; flask : a ; flask : v v ; flask : o ;
urn : c a ; vessel : g g ; burette : b p b o ; SEPARATE unmix urn	urn : c ; urn : a ; vessel : g g ; burette : b p b o ;
thermos : h v d ; decanter : m e o o m e ; decanter : r r ; SEPARATE unmix thermos	thermos : h ; thermos : v ; thermos : d ; decanter : m e o o m e ; decanter : r r ;
flask : f p p f d ; flagon : y ; SEPARATE unmix flagon	flask : f p p f d ; flagon : y ;
pitcher : a a h o o ; thermos : c c r ; mug : y ; SEPARATE unmix mug	pitcher : a a h o o ; thermos : c c r ; mug : y ;
pitcher : h v h ; flagon : v r o v ; SEPARATE unmix pitcher	pitcher : h h ; pitcher : v ; flagon : v r o v ;
decanter : v a v ; mug : y y ; pitcher : a b b a g ; SEPARATE unmix mug	decanter : v a v ; mug : y y ; pitcher : a b b a g ;
flagon : g ; flagon : g d g b ; SEPARATE unmix last flagon	flagon : g ; flagon : g g ; flagon : d ; flagon : b ;
beaker : p g p g ; canister : d c h ; SEPARATE unmix beaker	beaker : p p ; beaker : g g ; canister : d c h ;
burette : p a a ; cup : o ; mug : h h ; SEPARATE unmix mug	burette : p a a ; cup : o ; mug : h h ;
vessel : h b b h ; beaker : o c ; SEPARATE unmix beaker	vessel : h b b h ; beaker : o ; beaker : c ;
vessel : e ; mug : a ; SEPARATE unmix mug	vessel : e ; mug : a ;
bottle : e ; decanter : p p ; canister : g b b ; pitcher : c e e ; SEPARATE unmix bottle	bottle : e ; decanter : p p ; canister : g b b ; pitcher : c e e ;
flagon : f g ; bottle : c ; decanter : o o ; burette : r r ; SEPARATE unmix decanter	flagon : f g ; bottle : c ; decanter : o o ; burette : r r ;
beaker : p ; burette : b b ; cup : m ; SEPARATE unmix cup	beaker : p ; burette : b b ; cup : m ;
cup : h h ; glass : r f r ; jug : g g ; SEPARATE unmix jug	cup : h h ; glass : r f r ; jug : g g ;
decanter : r r ; urn : a h h ; SEPARATE unmix decanter	decanter : r r ; urn : a h h ;
vessel : y f ; pitcher : p ; flask : p r p ; SEPARATE unmix pitcher	vessel : y f ; pitcher : p ; flask : p r p ;
flagon : c b ; flagon : o o b ; urn : v r c v r ; SEPARATE unmix urn	flagon : c b ; flagon : o o b ; urn : v v ; urn : r r ; urn : c ;
mug : b b h ; thermos : d ; cup : h h r ; SEPARATE unmix mug	mug : b b ; mug : h ; thermos : d ; cup : h h r ;
cup : d d ; jar : v m ; burette : r m ; SEPARATE unmix burette	cup : d d ; jar : v m ; burette : r ; burette : m ;
burette : c c ; beaker : h d h ; thermos : f a f ; SEPARATE unmix thermos	burette : c c ; beaker : h d h ; thermos : f f ; thermos : a ;
decanter : p p g r r ; pitcher : p ; SEPARATE unmix decanter	decanter : p p ; decanter : g ; decanter : r r ; pitcher : p ;
flagon : h p h p ; urn : d v d ; pitcher : v v ; SEPARATE unmix pitcher	flagon : h p h p ; urn : d v d ; pitcher : v v ;
urn : e p ; thermos : d d y v v y ; flagon : f f ; SEPARATE unmix urn	urn : e ; urn : p ; thermos : d d y v v y ; flagon : f f ;
canister : v m o ; decanter : p g m g ; SEPARATE unmix decanter	canister : v m o ; decanter : p ; decanter : g g ; decanter : m ;
urn : h ; glass : m y f f ; jar : p ; SEPARATE unmix glass	urn : h ; glass : m ; glass : y ; glass : f f ; jar : p ;
bottle : v v ; jug : d c c d ; SEPARATE unmix jug	bottle : v v ; jug : d d ; jug : c c ;
cup : g m a a g m ; vessel : h v v ; SEPARATE unmix cup	cup : g g ; cup : m m ; cup : a a ; vessel : h v v ;
urn : b ; cup : d o y o d ; cup : f f v ; SEPARATE unmix urn	urn : b ; cup : d o y o d ; cup : f f v ;
jar : c g c p p g ; glass : a a h ; bottle : d d ; SEPARATE unmix bottle	jar : c g c p p g ; glass : a a h ; bottle : d d ;
beaker : p p ; flagon : b b ; flask : r r ; canister : y g g ; SEPARATE unmix beaker	beaker : p p ; flagon : b b ; flask : r r ; canister : y g g ;
thermos : f f ; flagon : p ; pitcher : h d d f h ; SEPARATE unmix thermos	thermos : f f ; flagon : p ; pitcher : h d d f h ;
flagon : d a d ; urn : a h h m ; urn : o m m ; SEPARATE unmix first urn	flagon : d a d ; urn : a ; urn : h h ; urn : m ; urn : o m m ;
canister : m a m ; urn : f h h ; flask : d ; SEPARATE unmix urn	canister : m a m ; urn : f ; urn : h h ; flask : d ;
pitcher : c e r c e ; thermos : b v b ; glass : y y ; SEPARATE unmix glass	pitcher : c e r c e ; thermos : b v b ; glass : y y ;
bottle : f b f ; urn : c f ; jug : g e ; SEPARATE unmix jug	bottle : f b f ; urn : c f ; jug : g ; jug : e ;
flask : b ; glass : v e ; flagon : c c g ; SEPARATE unmix flask	flask : b ; glass : v e ; flagon : c c g ;
urn : p o p o h ; thermos : r y y r ; SEPARATE unmix urn	urn : p p ; urn : o o ; urn : h ; thermos : r y y r ;
bottle : m b m r b ; canister : a a b ; flagon : e e v f ; SEPARATE unmix flagon	bottle : m b m r b ; canister : a a b ; flagon : e e ; flagon : v ; flagon : f ;
bottle : c e c ; canister : r r a ; mug : y b c b y ; SEPARATE unmix canister	bottle : c e c ; canister : r r ; canister : a ; mug : y b c b y ;
thermos : h g g ; thermos : v h h m v ; SEPARATE unmix first thermos	thermos : h ; thermos : g g ; thermos : v h h m v ;
jug : d d ; pitcher : a f g a g f ; thermos : e p ; SEPARATE unmix thermos	jug : d d ; pitcher : a f g a g f ; thermos : e ; thermos : p ;
mug : g g v ; thermos : c e v c e ; jug : p ; SEPARATE unmix thermos	mug : g g v ; thermos : c c ; thermos : e e ; thermos : v ; jug : p ;
pitcher : f ; canister : g b g o b o ; flagon : b b d a ; SEPARATE unmix pitcher	pitcher : f ; canister : g b g o b o ; flagon : b b d a ;
beaker : h c o c ; mug : o c o ; canister : y y ; SEPARATE unmix canister	beaker : h c o c ; mug : o c o ; canister : y y ;
canister : v p v ; cup : f b f ; jug : d d ; SEPARATE unmix canister	canister : v v ; canister : p ; cup : f b f ; jug : d d ;
cup : r f r ; jar : v p g p ; SEPARATE unmix cup	cup : r r ; cup : f ; jar : v p g p ;
canister : y ; burette : v g a ; SEPARATE unmix canister	canister : y ; burette : v g a ;
vessel : y o o y ; canister : r h ; canister : a a ; SEPARATE unmix first canister	vessel : y o o y ; canister : r ; canister : h ; canister : a a ;
bottle : f a a ; flask : a m g a g ; decanter : p p ; SEPARATE unmix flask	bottle : f a a ; flask : a a ; flask : m ; flask : g g ; decanter : p p ;
burette : c c ; mug : g v g ; SEPARATE unmix burette	burette : c c ; mug : g v g ;
jug : e ; flask : d e e ; SEPARATE unmix flask	jug : e ; flask : d ; flask : e e ;
bottle : b b ; jug : c d c ; SEPARATE unmix bottle	bottle : b b ; jug : c d c ;
vessel : y ; canister : y h h y c ; vessel : p ; SEPARATE unmix canister	vessel : y ; canister : y y ; canister : h h ; canister : c ; vessel : p ;
flask : c c a ; glass : r r ; canister : e e ; SEPARATE unmix glass	flask : c c a ; glass : r r ; canister : e e ;
vessel : y b b a ; pitcher : a ; SEPARATE unmix pitcher	vessel : y b b a ; pitcher : a ;
thermos : y a a ; thermos : f b f r ; flask : h e e ; SEPARATE unmix flask	thermos : y a a ; thermos : f b f r ; flask : h ; flask : e e ;
urn : v g g p ; urn : y o y o ; pitcher : d d ; SEPARATE unmix pitcher	urn : v g g p ; urn : y o y o ; pitcher : d d ;
canister : y o y o ; mug : c c ; flagon : b ; SEPARATE unmix flagon	canister : y o y o ; mug : c c ; flagon : b ;
flagon : c c ; pitcher : v v ; jug : f ; beaker : p h e p ; SEPARATE unmix flagon	flagon : c c ; pitcher : v v ; jug : f ; beaker : p h e p ;
thermos : m y y m r ; glass : a ; glass : p ; SEPARATE unmix first glass	thermos : m y y m r ; glass : a ; glass : p ;
vessel : r c r c ; vessel : g v d ; mug : f f ; SEPARATE unmix mug	vessel : r c r c ; vessel : g v d ; mug : f f ;
beaker : y y ; jar : m v b b ; SEPARATE unmix jar	beaker : y y ; jar : m ; jar : v ; jar : b b ;
cup : v e o o ; cup : f b b f ; SEPARATE unmix last cup	cup : v e o o ; cup : f f ; cup : b b ;
jug : a h ; pitcher : y a v ; vessel : o o ; SEPARATE unmix jug	jug : a ; jug : h ; pitcher : y a v ; vessel : o o ;
flagon : y y b ; decanter : m g ; pitcher : r ; SEPARATE unmix decanter	flagon : y y b ; decanter : m ; decanter : g ; pitcher : r ;
thermos : h h ; urn : m ; thermos : a a ; urn : e ; SEPARATE unmix last urn	thermos : h h ; urn : m ; thermos : a a ; urn : e ;
thermos : a y a y ; flagon : a a ; SEPARATE unmix thermos	thermos : a a ; thermos : y y ; flagon : a a ;
glass : r a m a r m ; vessel : b ; flask : h e ; SEPARATE unmix flask	glass : r a m a r m ; vessel : b ; flask : h ; flask : e ;
beaker : c y ; urn : b a ; burette : d d ; SEPARATE unmix burette	beaker : c y ; urn : b a ; burette : d d ;
pitcher : o r r o m ; canister : r p ; SEPARATE unmix canister	pitcher : o r r o m ; canister : r ; canister : p ;
thermos : g g ; jug : e ; beaker : d h g g ; flagon : b ; SEPARATE unmix thermos	thermos : g g ; jug : e ; beaker : d h g g ; flagon : b ;
decanter : c ; jar : v ; beaker : h b h o ; urn : f e f ; SEPARATE unmix urn	decanter : c ; jar : v ; beaker : h b h o ; urn : f f ; urn : e ;
glass : r r ; cup : h h ; glass : c ; SEPARATE unmix second glass	glass : r r ; cup : h h ; glass : c ;
cup : d ; bottle : e o e o ; bottle : o o ; SEPARATE unmix last bottle	cup : d ; bottle : e o e o ; bottle : o o ;
jar : o ; canister : a ; SEPARATE unmix jar	jar : o ; canister : a ;
jug : d r g ; canister : a c e a e ; SEPARATE unmix canister	jug : d r g ; canister : a a ; canister : c ; canister : e e ;
urn : e a e ; beaker : o f ; mug : y f o y ; SEPARATE unmix beaker	urn : e a e ; beaker : o ; beaker : f ; mug : y f o y ;
jug : f y b b y ; vessel : h y h y ; jar : y y ; SEPARATE unmix jar	jug : f y b b y ; vessel : h y h y ; jar : y y ;
flagon : o o y r ; jar : d r o d o r ; SEPARATE unmix jar	flagon : o o y r ; jar : d d ; jar : r r ; jar : o o ;
flagon : y c c y ; urn : h h ; SEPARATE unmix urn	flagon : y c c y ; urn : h h ;
jar : h o o ; thermos : v c ; vessel : v g ; SEPARATE unmix jar	jar : h ; jar : o o ; thermos : v c ; vessel : v g ;
urn : p d d y ; jug : c v v ; SEPARATE unmix jug	urn : p d d y ; jug : c ; jug : v v ;
urn : a y ; decanter : r ; jar : y v h y v h ; SEPARATE unmix decanter	urn : a y ; decanter : r ; jar : y v h y v h ;
thermos : h e ; mug : a ; glass : b c b ; SEPARATE unmix glass	thermos : h e ; mug : a ; glass : b b ; glass : c ;
mug : a v b v b ; burette : p p ; SEPARATE unmix mug	mug : a ; mug : v v ; mug : b b ; burette : p p ;
burette : b f b ; pitcher : r h h ; SEPARATE unmix pitcher	burette : b f b ; pitcher : r ; pitcher : h h ;
decanter : b b p ; jar : v b v b ; SEPARATE unmix jar	decanter : b b p ; jar : v v ; jar : b b ;
decanter : f h f ; decanter : e e v ; mug : f c c e ; SEPARATE unmix mug	decanter : f h f ; decanter : e e v ; mug : f ; mug : c c ; mug : e ;
thermos : v p a v a ; jug : d d ; SEPARATE unmix thermos	thermos : v v ; thermos : p ; thermos : a a ; jug : d d ;
flask : y y ; glass : e o o g ; jug : m b b a m a ; SEPARATE unmix glass	flask : y y ; glass : e ; glass : o o ; glass : g ; jug : m b b a m a ;
pitcher : p p r y r ; pitcher : d ; SEPARATE unmix first pitcher	pitcher : p p ; pitcher : r r ; pitcher : y ; pitcher : d ;
cup : v b b ; thermos : v h v m h ; SEPARATE unmix thermos	cup : v b b ; thermos : v v ; thermos : h h ; thermos : m ;
flask : r ; bottle : m a a v ; SEPARATE unmix flask	flask : r ; bottle : m a a v ;
thermos : r ; thermos : p ; SEPARATE unmix first thermos	thermos : r ; thermos : p ;
mug : a g ; urn : r f r ; urn : e c g c g ; SEPARATE unmix first urn	mug : a g ; urn : r r ; urn : f ; urn : e c g c g ;
vessel : m m ; mug : y r y r ; burette : m ; SEPARATE unmix vessel	vessel : m m ; mug : y r y r ; burette : m ;
mug : e a e ; jug : a ; glass : r r m g ; SEPARATE unmix glass	mug : e a e ; jug : a ; glass : r r ; glass : m ; glass : g ;
jug : m m ; burette : v v ; burette : b r r h h ; SEPARATE unmix jug	jug : m m ; burette : v v ; burette : b r r h h ;
pitcher : f g f r g ; vessel : b ; mug : y ; SEPARATE unmix vessel	pitcher : f g f r g ; vessel : b ; mug : y ;
flagon : p v v p ; thermos : r e a ; urn : c ; SEPARATE unmix urn	flagon : p v v p ; thermos : r e a ; urn : c ;
jug : p m r ; flask : m v m g g ; SEPARATE unmix jug	jug : p ; jug : m ; jug : r ; flask : m v m g g ;
canister : y b f f ; jar : y ; SEPARATE unmix jar	canister : y b f f ; jar : y ;
urn : y ; canister : g ; SEPARATE unmix canister	urn : y ; canister : g ;
flagon : g ; bottle : d d ; SEPARATE unmix flagon	flagon : g ; bottle : d d ;
beaker : y h h ; vessel : c c o ; SEPARATE unmix vessel	beaker : y h h ; vessel : c c ; vessel : o ;
beaker : f o f ; urn : v ; glass : v o ; SEPARATE unmix glass	beaker : f o f ; urn : v ; glass : v ; glass : o ;
cup : a ; vessel : a h a ; SEPARATE unmix cup	cup : a ; vessel : a h a ;
urn : p r p d ; glass : e p p ; bottle : c g g p ; SEPARATE unmix bottle	urn : p r p d ; glass : e p p ; bottle : c ; bottle : g g ; bottle : p ;
flagon : m d h d m h ; glass : p m p e ; SEPARATE unmix glass	flagon : m d h d m h ; glass : p p ; glass : m ; glass : e ;
glass : c c ; mug : v r r v a ; mug : h f f ; SEPARATE unmix glass	glass : c c ; mug : v r r v a ; mug : h f f ;
vessel : d d ; canister : f ; beaker : y y ; SEPARATE unmix beaker	vessel : d d ; canister : f ; beaker : y y ;
glass : a b m a ; flask : g g d ; SEPARATE unmix flask	glass : a b m a ; flask : g g ; flask : d ;
beaker : a a ; glass : a ; SEPARATE unmix beaker	beaker : a a ; glass : a ;
burette : p ; bottle : b ; SEPARATE unmix bottle	burette : p ; bottle : b ;
flagon : b c b ; flask : f e f y e ; thermos : o ; SEPARATE unmix flask	flagon : b c b ; flask : f f ; flask : e e ; flask : y ; thermos : o ;
cup : m y m ; glass : a a ; SEPARATE unmix glass	cup : m y m ; glass : a a ;
pitcher : b ; urn : r r ; SEPARATE unmix urn	pitcher : b ; urn : r r ;
burette : h ; glass : e f r r f e ; SEPARATE unmix glass	burette : h ; glass : e e ; glass : f f ; glass : r r ;
glass : r ; flagon : b f v v b ; SEPARATE unmix flagon	glass : r ; flagon : b b ; flagon : f ; flagon : v v ;
cup : e e b b ; glass : p b p b ; burette : c ; SEPARATE unmix burette	cup : e e b b ; glass : p b p b ; burette : c ;
flask : v v ; decanter : m m p ; decanter : h ; SEPARATE unmix first decanter	flask : v v ; decanter : m m ; decanter : p ; decanter : h ;
jug : e f e ; pitcher : f o f ; SEPARATE unmix pitcher	jug : e f e ; pitcher : f f ; pitcher : o ;
burette : r g d r d g ; glass : r m r m c ; SEPARATE unmix burette	burette : r r ; burette : g g ; burette : d d ; glass : r m r m c ;
urn : o ; bottle : c c m h h m ; decanter : f ; SEPARATE unmix decanter	urn : o ; bottle : c c m h h m ; decanter : f ;
decanter : b ; jug : c c ; thermos : y p ; SEPARATE unmix thermos	decanter : b ; jug : c c ; thermos : y ; thermos : p ;
vessel : m c m a ; jar : o b v v ; SEPARATE unmix jar	vessel : m c m a ; jar : o ; jar : b ; jar : v v ;
cup : v ; jug : g g f ; SEPARATE unmix cup	cup : v ; jug : g g f ;
cup : e e m f f ; jar : e e ; SEPARATE unmix jar	cup : e e m f f ; jar : e e ;
beaker : g o ; jug : h ; flask : b ; cup : b r o b ; SEPARATE unmix cup	beaker : g o ; jug : h ; flask : b ; cup : b b ; cup : r ; cup : o ;
bottle : d h d h ; bottle : b a b a m ; SEPARATE unmix second bottle	bottle : d h d h ; bottle : b b ; bottle : a a ; bottle : m ;
canister : c g c o ; glass : o v d v ; flask : v f ; SEPARATE unmix flask	canister : c g c o ; glass : o v d v ; flask : v ; flask : f ;
beaker : m ; cup : a v v ; SEPARATE unmix beaker	beaker : m ; cup : a v v ;
urn : m m d e ; pitcher : g ; SEPARATE unmix urn	urn : m m ; urn : d ; urn : e ; pitcher : g ;
beaker : o r ; glass : r r ; decanter : a g v ; cup : d ; SEPARATE unmix beaker	beaker : o ; beaker : r ; glass : r r ; decanter : a g v ; cup : d ;
burette : h f ; vessel : d d ; SEPARATE unmix vessel	burette : h f ; vessel : d d ;
thermos : d d ; cup : a d a ; decanter : o o r g ; SEPARATE unmix cup	thermos : d d ; cup : a a ; cup : d ; decanter : o o r g ;
glass : y ; urn : y p ; burette : r ; SEPARATE unmix burette	glass : y ; urn : y p ; burette : r ;
jug : h ; burette : e d r r e ; SEPARATE unmix burette	jug : h ; burette : e e ; burette : d ; burette : r r ;
urn : v ; urn : y ; canister : f f g ; decanter : y y b ; SEPARATE unmix canister	urn : v ; urn : y ; canister : f f ; canister : g ; decanter : y y b ;
pitcher : d d c ; cup : c h h ; SEPARATE unmix cup	pitcher : d d c ; cup : c ; cup : h h ;
pitcher : p p ; bottle : c b m m ; SEPARATE unmix pitcher	pitcher : p p ; bottle : c b m m ;
jar : o o ; flask : h b h ; jar : h m h m ; SEPARATE unmix first jar	jar : o o ; flask : h b h ; jar : h m h m ;
canister : r r d ; decanter : d d r ; decanter : r ; flask : h ; SEPARATE unmix canister	canister : r r ; canister : d ; decanter : d d r ; decanter : r ; flask : h ;
vessel : y y ; jug : y ; jug : e e ; SEPARATE unmix second jug	vessel : y y ; jug : y ; jug : e e ;
beaker : m g m g ; burette : y y r ; vessel : g f f g ; SEPARATE unmix burette	beaker : m g m g ; burette : y y ; burette : r ; vessel : g f f g ;
urn : e ; beaker : b b y ; vessel : h e e ; SEPARATE unmix beaker	urn : e ; beaker : b b ; beaker : y ; vessel : h e e ;
glass : d d ; flagon : a d d h ; SEPARATE unmix glass	glass : d d ; flagon : a d d h ;
jar : e e p ; mug : v v ; jug : a b b a c ; SEPARATE unmix jug	jar : e e p ; mug : v v ; jug : a a ; jug : b b ; jug : c ;
