Input	Output
mug : c y b y ; mug : m m v v ; urn : d d ; jug : y y e e ; SEPARATE add four blue to urn	mug : c y b y ; mug : m m v v ; urn : d d b b b b ; jug : y y e e ;
thermos : d h a d h ; jar : m m ; canister : e e f ; vessel : d c c d ; SEPARATE add four cabernet to vessel	thermos : d h a d h ; jar : m m ; canister : e e f ; vessel : d c c d c c c c ;
decanter : o o ; mug : f d f d ; SEPARATE add three fuchsia to mug	decanter : o o ; mug : f d f d f f f ;
mug : a ; glass : b ; beaker : v c c ; pitcher : y ; SEPARATE add one red to pitcher	mug : a ; glass : b ; beaker : v c c ; pitcher : y r ;
flagon : a ; cup : h o g h ; mug : e e c ; flask : a ; SEPARATE add five green to mug	flagon : a ; cup : h o g h ; mug : e e c g g g g g ; flask : a ;
jar : d f h h d ; burette : d c d c ; urn : r r g g ; mug : a a g ; SEPARATE add two aqua to jar	jar : d f h h d a a ; burette : d c d c ; urn : r r g g ; mug : a a g ;
decanter : y e y e g ; thermos : h o y o ; SEPARATE add six purple to thermos	decanter : y e y e g ; thermos : h o y o p p p p p p ;
cup : c a a ; cup : h h ; vessel : b b o ; glass : p d ; SEPARATE add three violet to first cup	cup : c a a v v v ; cup : h h ; vessel : b b o ; glass : p d ;
jar : c ; jar : r b ; urn : r o ; SEPARATE add one green to last jar	jar : c ; jar : r b g ; urn : r o ;
mug : f ; glass : d d ; mug : g g ; burette : b o e o ; SEPARATE add six blue to burette	mug : f ; glass : d d ; mug : g g ; burette : b o e o b b b b b b ;
beaker : c c v b v ; jar : b ; SEPARATE add five yellow to beaker	beaker : c c v b v y y y y y ; jar : b ;
flagon : p p r ; vessel : e v e v ; SEPARATE add two emberiae to flagon	flagon : p p r e e ; vessel : e v e v ;
mug : f a v v a f ; flask : r ; SEPARATE add four emberiae to flask	mug : f a v v a f ; flask : r e e e e ;
decanter : e ; glass : f ; bottle : a r a c r ; SEPARATE add six daffodil to bottle	decanter : e ; glass : f ; bottle : a r a c r d d d d d d ;
flask : y b h y ; thermos : g g ; SEPARATE add five yellow to flask	flask : y b h y y y y y y ; thermos : g g ;
pitcher : d d ; pitcher : v o v o r ; SEPARATE add two daffodil to last pitcher	pitcher : d d ; pitcher : v o v o r d d ;
decanter : m b v m v ; decanter : v ; bottle : v v y y c ; beaker : v v ; SEPARATE add four green to beaker	decanter : m b v m v ; decanter : v ; bottle : v v y y c ; beaker : v v g g g g ;
jar : h r h r ; canister : g y g ; pitcher : a a ; vessel : r b r p p ; SEPARATE add six yellow to jar	jar : h r h r y y y y y y ; canister : g y g ; pitcher : a a ; vessel : r b r p p ;
glass : c m m f ; beaker : e e ; SEPARATE add three cabernet to beaker	glass : c m m f ; beaker : e e c c c ;
burette : o ; pitcher : g g ; SEPARATE add one fuchsia to pitcher	burette : o ; pitcher : g g f ;
urn : a p a ; flagon : a a ; decanter : o f o f ; beaker : h ; SEPARATE add one red to decanter	urn : a p a ; flagon : a a ; decanter : o f o f r ; beaker : h ;
bottle : a a h ; pitcher : v v m f m f ; SEPARATE add three violet to pitcher	bottle : a a h ; pitcher : v v m f m f v v v ;
glass : a a ; flagon : m m c ; jar : e y y e ; thermos : m c c m ; SEPARATE add two harlequin to glass	glass : a a h h ; flagon : m m c ; jar : e y y e ; thermos : m c c m ;
pitcher : h b b h ; mug : g h g p ; burette : m y m ; beaker : o o b b ; SEPARATE add one fuchsia to beaker	pitcher : h b b h ; mug : g h g p ; burette : m y m ; beaker : o o b b f ;
flask : c p g c ; jar : e e ; pitcher : p c y p ; mug : h h d d ; SEPARATE add five green to flask	flask : c p g c g g g g g ; jar : e e ; pitcher : p c y p ; mug : h h d d ;
vessel : o b d d ; urn : p p o o ; cup : r r g ; jar : g ; SEPARATE add six violet to vessel	vessel : o b d d v v v v v v ; urn : p p o o ; cup : r r g ; jar : g ;
bottle : g o g ; flask : a a g ; beaker : p p ; burette : y h h ; SEPARATE add six magenta to beaker	bottle : g o g ; flask : a a g ; beaker : p p m m m m m m ; burette : y h h ;
bottle : d c c ; flask : m d d m ; beaker : h b b ; SEPARATE add one harlequin to flask	bottle : d c c ; flask : m d d m h ; beaker : h b b ;
flask : a p ; cup : d d g ; mug : d y ; mug : p p ; SEPARATE add six fuchsia to first mug	flask : a p ; cup : d d g ; mug : d y f f f f f f ; mug : p p ;
flask : e e ; thermos : m m e ; SEPARATE add two red to thermos	flask : e e ; thermos : m m e r r ;
flask : v v f g g ; jug : v g g e ; SEPARATE add six daffodil to jug	flask : v v f g g ; jug : v g g e d d d d d d ;
mug : f h m ; thermos : d ; thermos : e ; mug : e m o e ; SEPARATE add five red to second mug	mug : f h m ; thermos : d ; thermos : e ; mug : e m o e r r r r r ;
flask : f d d ; flask : c c m m ; SEPARATE add six fuchsia to first flask	flask : f d d f f f f f f ; flask : c c m m ;
burette : o ; thermos : h a e e ; jar : r ; SEPARATE add three aqua to jar	burette : o ; thermos : h a e e ; jar : r a a a ;
urn : y e ; urn : y y p v v ; pitcher : r y ; vessel : p p ; SEPARATE add six emberiae to vessel	urn : y e ; urn : y y p v v ; pitcher : r y ; vessel : p p e e e e e e ;
jug : o p p r o ; flagon : m m ; pitcher : v h h a v ; vessel : g ; SEPARATE add five orange to flagon	jug : o p p r o ; flagon : m m o o o o o ; pitcher : v h h a v ; vessel : g ;
decanter : h d y d ; flask : c c v o ; jar : c c ; SEPARATE add one daffodil to jar	decanter : h d y d ; flask : c c v o ; jar : c c d ;
glass : f c a f ; cup : m e p m p e ; SEPARATE add one fuchsia to glass	glass : f c a f f ; cup : m e p m p e ;
glass : v ; canister : m g h m ; SEPARATE add five blue to canister	glass : v ; canister : m g h m b b b b b ;
cup : f a ; decanter : p m m ; flask : g g ; jug : g c e e g ; SEPARATE add six orange to decanter	cup : f a ; decanter : p m m o o o o o o ; flask : g g ; jug : g c e e g ;
jug : r r f ; beaker : p ; flagon : c c ; bottle : f g r f ; SEPARATE add one harlequin to beaker	jug : r r f ; beaker : p h ; flagon : c c ; bottle : f g r f ;
bottle : a ; jar : c c g ; SEPARATE add six green to jar	bottle : a ; jar : c c g g g g g g g ;
beaker : m g h h ; thermos : y y ; SEPARATE add six red to thermos	beaker : m g h h ; thermos : y y r r r r r r ;
pitcher : f m f a ; beaker : e o o e y ; SEPARATE add two blue to beaker	pitcher : f m f a ; beaker : e o o e y b b ;
burette : f b f b y ; flagon : o g g ; jug : a c a ; SEPARATE add four red to jug	burette : f b f b y ; flagon : o g g ; jug : a c a r r r r ;
jug : o c r c o r ; jar : g o v g ; flask : c r r ; SEPARATE add five fuchsia to jug	jug : o c r c o r f f f f f ; jar : g o v g ; flask : c r r ;
urn : p h ; cup : h h f ; decanter : p b b p r r ; cup : p ; SEPARATE add five red to urn	urn : p h r r r r r ; cup : h h f ; decanter : p b b p r r ; cup : p ;
bottle : m r m ; pitcher : f f ; SEPARATE add four red to pitcher	bottle : m r m ; pitcher : f f r r r r ;
jug : b a r b r a ; cup : h o h o ; pitcher : c d y y c ; SEPARATE add four red to pitcher	jug : b a r b r a ; cup : h o h o ; pitcher : c d y y c r r r r ;
flagon : h c f h ; decanter : c h c ; jar : r r ; burette : y y ; SEPARATE add six emberiae to flagon	flagon : h c f h e e e e e e ; decanter : c h c ; jar : r r ; burette : y y ;
jar : m p p f f ; mug : g ; glass : o ; SEPARATE add five orange to jar	jar : m p p f f o o o o o ; mug : g ; glass : o ;
vessel : c m m a c ; vessel : o a ; flagon : o ; glass : c d h c d ; SEPARATE add three red to glass	vessel : c m m a c ; vessel : o a ; flagon : o ; glass : c d h c d r r r ;
mug : y g y ; canister : b ; SEPARATE add three magenta to mug	mug : y g y m m m ; canister : b ;
thermos : b b ; thermos : g ; jug : d ; pitcher : r r ; SEPARATE add four emberiae to jug	thermos : b b ; thermos : g ; jug : d e e e e ; pitcher : r r ;
jar : h h ; canister : b b y e y e ; glass : e e ; glass : f f h h ; SEPARATE add six blue to jar	jar : h h b b b b b b ; canister : b b y e y e ; glass : e e ; glass : f f h h ;
mug : g g ; vessel : h v h v ; cup : b b ; glass : a y p ; SEPARATE add six purple to cup	mug : g g ; vessel : h v h v ; cup : b b p p p p p p ; glass : a y p ;
pitcher : y y m f m ; jar : d g v ; decanter : v v o m ; SEPARATE add one violet to jar	pitcher : y y m f m ; jar : d g v v ; decanter : v v o m ;
pitcher : d h d ; bottle : y c c y ; glass : p ; SEPARATE add three violet to bottle	pitcher : d h d ; bottle : y c c y v v v ; glass : p ;
beaker : r r ; decanter : h e f h ; SEPARATE add four green to decanter	beaker : r r ; decanter : h e f h g g g g ;
glass : b b o h ; canister : f f o e ; urn : r r ; SEPARATE add two violet to glass	glass : b b o h v v ; canister : f f o e ; urn : r r ;
mug : p d ; jug : r g r g ; canister : p f f ; urn : f v g ; SEPARATE add four emberiae to jug	mug : p d ; jug : r g r g e e e e ; canister : p f f ; urn : f v g ;
glass : r r d h h d ; glass : y g y ; SEPARATE add six magenta to last glass	glass : r r d h h d ; glass : y g y m m m m m m ;
burette : d b b ; flask : g m v v ; canister : b b ; cup : a y f f a ; SEPARATE add six harlequin to flask	burette : d b b ; flask : g m v v h h h h h h ; canister : b b ; cup : a y f f a ;
pitcher : r v r v f ; jug : v v ; SEPARATE add one magenta to pitcher	pitcher : r v r v f m ; jug : v v ;
jug : c c ; canister : c ; SEPARATE add five harlequin to jug	jug : c c h h h h h ; canister : c ;
glass : g a m m a ; flagon : h h o ; SEPARATE add one orange to glass	glass : g a m m a o ; flagon : h h o ;
thermos : h e h m m e ; jug : r r ; SEPARATE add one emberiae to thermos	thermos : h e h m m e e ; jug : r r ;
cup : g h ; canister : f b p ; canister : a r r o o ; glass : p p ; SEPARATE add one magenta to cup	cup : g h m ; canister : f b p ; canister : a r r o o ; glass : p p ;
beaker : h h b y y b ; canister : a a ; SEPARATE add two harlequin to canister	beaker : h h b y y b ; canister : a a h h ;
jar : h ; flagon : r h h r ; SEPARATE add five emberiae to flagon	jar : h ; flagon : r h h r e e e e e ;
flask : p v y ; beaker : r h h v v ; SEPARATE add five red to beaker	flask : p v y ; beaker : r h h v v r r r r r ;
canister : y d a a y ; flagon : g v e e v ; decanter : r r b ; SEPARATE add six violet to decanter	canister : y d a a y ; flagon : g v e e v ; decanter : r r b v v v v v v ;
flagon : y b b y r r ; bottle : c d o ; flagon : d ; bottle : d y d y ; SEPARATE add one cabernet to first bottle	flagon : y b b y r r ; bottle : c d o c ; flagon : d ; bottle : d y d y ;
thermos : v v ; flask : v b y ; SEPARATE add four blue to thermos	thermos : v v b b b b ; flask : v b y ;
vessel : h h ; bottle : v v h h ; SEPARATE add one aqua to vessel	vessel : h h a ; bottle : v v h h ;
flask : y p p ; burette : y e e y ; glass : d d ; SEPARATE add three cabernet to flask	flask : y p p c c c ; burette : y e e y ; glass : d d ;
canister : v ; glass : r p r ; decanter : a f r f r ; SEPARATE add five cabernet to decanter	canister : v ; glass : r p r ; decanter : a f r f r c c c c c ;
jar : m c v m ; thermos : v a y ; SEPARATE add six magenta to thermos	jar : m c v m ; thermos : v a y m m m m m m ;
mug : f v f e ; canister : p r p m ; bottle : p p ; SEPARATE add three fuchsia to mug	mug : f v f e f f f ; canister : p r p m ; bottle : p p ;
flask : g y y o o ; pitcher : d d m ; mug : r c c r ; thermos : g c y ; SEPARATE add one fuchsia to pitcher	flask : g y y o o ; pitcher : d d m f ; mug : r c c r ; thermos : g c y ;
jug : o h o r ; thermos : p b p ; jug : f f ; decanter : a f e ; SEPARATE add five red to decanter	jug : o h o r ; thermos : p b p ; jug : f f ; decanter : a f e r r r r r ;
beaker : g o h o ; jug : e ; burette : e f d e f d ; SEPARATE add four violet to beaker	beaker : g o h o v v v v ; jug : e ; burette : e f d e f d ;
urn : b o v b ; jar : m m ; SEPARATE add five magenta to jar	urn : b o v b ; jar : m m m m m m m ;
glass : b f f d d ; cup : d e ; decanter : m p p m ; SEPARATE add one fuchsia to glass	glass : b f f d d f ; cup : d e ; decanter : m p p m ;
bottle : c b c f ; beaker : d d ; pitcher : e r e ; thermos : f f ; SEPARATE add four orange to pitcher	bottle : c b c f ; beaker : d d ; pitcher : e r e o o o o ; thermos : f f ;
mug : v v ; jug : o o v v f ; burette : a a d r d ; glass : r p p ; SEPARATE add three emberiae to burette	mug : v v ; jug : o o v v f ; burette : a a d r d e e e ; glass : r p p ;
bottle : d ; cup : a g a g m ; mug : c a a ; vessel : a o a o ; SEPARATE add two magenta to mug	bottle : d ; cup : a g a g m ; mug : c a a m m ; vessel : a o a o ;
urn : e y v e y ; glass : b a o ; thermos : c d c d ; SEPARATE add two emberiae to glass	urn : e y v e y ; glass : b a o e e ; thermos : c d c d ;
jar : d o o ; beaker : d p p ; decanter : h o o h ; glass : o o g ; SEPARATE add six harlequin to jar	jar : d o o h h h h h h ; beaker : d p p ; decanter : h o o h ; glass : o o g ;
jar : f ; jug : p c b c ; SEPARATE add three blue to jug	jar : f ; jug : p c b c b b b ;
pitcher : r e e r ; flask : a a ; cup : m b b m ; SEPARATE add four orange to cup	pitcher : r e e r ; flask : a a ; cup : m b b m o o o o ;
flagon : m m ; flagon : f ; SEPARATE add six harlequin to last flagon	flagon : m m ; flagon : f h h h h h h ;
pitcher : y b o y o ; urn : r r ; burette : c a c a ; SEPARATE add five emberiae to pitcher	pitcher : y b o y o e e e e e ; urn : r r ; burette : c a c a ;
vessel : c ; canister : v d ; glass : e f g f ; SEPARATE add two violet to glass	vessel : c ; canister : v d ; glass : e f g f v v ;
jar : a a d d b ; urn : m ; flask : v h f ; SEPARATE add one red to jar	jar : a a d d b r ; urn : m ; flask : v h f ;
beaker : h y h r ; jar : g d d ; SEPARATE add six orange to jar	beaker : h y h r ; jar : g d d o o o o o o ;
bottle : o ; jug : a a ; urn : y y v m ; SEPARATE add five purple to urn	bottle : o ; jug : a a ; urn : y y v m p p p p p ;
flagon : b b ; jar : a ; jug : r r ; pitcher : b ; SEPARATE add three green to jug	flagon : b b ; jar : a ; jug : r r g g g ; pitcher : b ;
cup : b g g ; bottle : f f ; SEPARATE add six green to cup	cup : b g g g g g g g g ; bottle : f f ;
thermos : a a ; urn : e ; mug : d r d b ; mug : h ; SEPARATE add three fuchsia to urn	thermos : a a ; urn : e f f f ; mug : d r d b ; mug : h ;
burette : m m ; decanter : c b e b e ; bottle : r ; jar : c b o o c ; SEPARATE add six emberiae to decanter	burette : m m ; decanter : c b e b e e e e e e e ; bottle : r ; jar : c b o o c ;
beaker : r v o ; beaker : v v m b b m ; SEPARATE add three emberiae to first beaker	beaker : r v o e e e ; beaker : v v m b b m ;
jug : r ; thermos : p p ; SEPARATE add six green to thermos	jug : r ; thermos : p p g g g g g g ;
thermos : f f c p p c ; canister : m c v ; burette : y p p ; decanter : y e y e ; SEPARATE add five violet to thermos	thermos : f f c p p c v v v v v ; canister : m c v ; burette : y p p ; decanter : y e y e ;
vessel : v e e y ; jar : a a e e o ; glass : y o o h ; SEPARATE add five purple to vessel	vessel : v e e y p p p p p ; jar : a a e e o ; glass : y o o h ;
jar : p p b b ; mug : p p ; SEPARATE add six fuchsia to jar	jar : p p b b f f f f f f ; mug : p p ;
jug : b r h ; mug : e p ; pitcher : c d d ; SEPARATE add three emberiae to pitcher	jug : b r h ; mug : e p ; pitcher : c d d e e e ;
burette : e f e f r ; bottle : o ; bottle : e ; SEPARATE add six aqua to burette	burette : e f e f r a a a a a a ; bottle : o ; bottle : e ;
cup : g a g v ; jar : o o ; SEPARATE add one yellow to jar	cup : g a g v ; jar : o o y ;
thermos : v m e ; thermos : a c a g ; glass : d h h ; mug : d d g g ; SEPARATE add two green to mug	thermos : v m e ; thermos : a c a g ; glass : d h h ; mug : d d g g g g ;
canister : y ; beaker : y y ; mug : b v b v ; thermos : d ; SEPARATE add three blue to beaker	canister : y ; beaker : y y b b b ; mug : b v b v ; thermos : d ;
pitcher : v v e e ; flask : a a ; mug : o h h b ; SEPARATE add two magenta to pitcher	pitcher : v v e e m m ; flask : a a ; mug : o h h b ;
flagon : f ; jar : p e e h h ; SEPARATE add four orange to flagon	flagon : f o o o o ; jar : p e e h h ;
urn : f v f v d ; beaker : c v c b b v ; SEPARATE add one red to beaker	urn : f v f v d ; beaker : c v c b b v r ;
flagon : m ; jar : r r ; flask : p g ; beaker : v e e y y ; SEPARATE add four fuchsia to beaker	flagon : m ; jar : r r ; flask : p g ; beaker : v e e y y f f f f ;
jar : b b ; pitcher : g g p ; SEPARATE add three purple to jar	jar : b b p p p ; pitcher : g g p ;
mug : d d ; glass : f f ; flagon : a h ; pitcher : a ; SEPARATE add six aqua to flagon	mug : d d ; glass : f f ; flagon : a h a a a a a a ; pitcher : a ;
canister : h h ; flagon : h c h e e ; flagon : e f e d ; SEPARATE add five cabernet to last flagon	canister : h h ; flagon : h c h e e ; flagon : e f e d c c c c c ;
vessel : c c a a ; thermos : a m d a ; jar : y ; SEPARATE add three blue to vessel	vessel : c c a a b b b ; thermos : a m d a ; jar : y ;
thermos : g a f a f ; mug : f r f r ; jug : v r r ; glass : v v ; SEPARATE add two green to glass	thermos : g a f a f ; mug : f r f r ; jug : v r r ; glass : v v g g ;
mug : o c o ; flask : b m m ; SEPARATE add four red to flask	mug : o c o ; flask : b m m r r r r ;
vessel : b f ; glass : r r ; SEPARATE add two harlequin to vessel	vessel : b f h h ; glass : r r ;
thermos : e e y ; mug : m o o v ; mug : g b o g ; glass : p a a p ; SEPARATE add five daffodil to thermos	thermos : e e y d d d d d ; mug : m o o v ; mug : g b o g ; glass : p a a p ;
burette : h a a h ; urn : m m ; glass : m v d ; bottle : r y r y ; SEPARATE add five aqua to bottle	burette : h a a h ; urn : m m ; glass : m v d ; bottle : r y r y a a a a a ;
burette : p p a a y y ; jar : h h ; beaker : c m c ; thermos : c c ; SEPARATE add four aqua to burette	burette : p p a a y y a a a a ; jar : h h ; beaker : c m c ; thermos : c c ;
mug : o o ; beaker : v f m ; pitcher : p b b p ; canister : v r v r ; SEPARATE add two fuchsia to beaker	mug : o o ; beaker : v f m f f ; pitcher : p b b p ; canister : v r v r ;
canister : h h d ; cup : m ; SEPARATE add one aqua to canister	canister : h h d a ; cup : m ;
bottle : v c v c d ; flask : h c ; SEPARATE add four orange to bottle	bottle : v c v c d o o o o ; flask : h c ;
bottle : y y ; beaker : a d y a y d ; urn : h h f f ; thermos : v ; SEPARATE add five harlequin to thermos	bottle : y y ; beaker : a d y a y d ; urn : h h f f ; thermos : v h h h h h ;
glass : y y ; bottle : o v m ; vessel : d ; beaker : b v ; SEPARATE add five violet to vessel	glass : y y ; bottle : o v m ; vessel : d v v v v v ; beaker : b v ;
decanter : h y y g g ; glass : c a c a ; SEPARATE add six daffodil to decanter	decanter : h y y g g d d d d d d ; glass : c a c a ;
mug : e a ; jar : y o o y d ; jar : v a ; canister : b b ; SEPARATE add six magenta to canister	mug : e a ; jar : y o o y d ; jar : v a ; canister : b b m m m m m m ;
jug : h h ; flask : b ; SEPARATE add three yellow to jug	jug : h h y y y ; flask : b ;
mug : y m m ; pitcher : p ; SEPARATE add six harlequin to mug	mug : y m m h h h h h h ; pitcher : p ;
vessel : h ; burette : r b v r ; bottle : v v ; urn : m f m f g ; SEPARATE add two orange to urn	vessel : h ; burette : r b v r ; bottle : v v ; urn : m f m f g o o ;
mug : b b m ; jar : g g p c ; vessel : b ; SEPARATE add one daffodil to vessel	mug : b b m ; jar : g g p c ; vessel : b d ;
jar : h d h d ; thermos : h h ; flagon : b b a g ; beaker : y o g g ; SEPARATE add three orange to thermos	jar : h d h d ; thermos : h h o o o ; flagon : b b a g ; beaker : y o g g ;
mug : o o d p ; beaker : h h c p p ; mug : y o o ; SEPARATE add four red to first mug	mug : o o d p r r r r ; beaker : h h c p p ; mug : y o o ;
thermos : g f ; jug : p r r c ; beaker : f o ; SEPARATE add two green to jug	thermos : g f ; jug : p r r c g g ; beaker : f o ;
jug : r f d r ; glass : e e ; cup : o h ; SEPARATE add six violet to glass	jug : r f d r ; glass : e e v v v v v v ; cup : o h ;
decanter : m r r p m p ; thermos : a g a g ; glass : g g ; SEPARATE add four yellow to decanter	decanter : m r r p m p y y y y ; thermos : a g a g ; glass : g g ;
pitcher : p p ; mug : p ; pitcher : m ; glass : f f p p ; SEPARATE add five green to mug	pitcher : p p ; mug : p g g g g g ; pitcher : m ; glass : f f p p ;
flask : d p f d ; urn : b b ; mug : f f ; SEPARATE add one green to flask	flask : d p f d g ; urn : b b ; mug : f f ;
vessel : o o ; flask : o o ; vessel : m r m r h ; SEPARATE add two green to last vessel	vessel : o o ; flask : o o ; vessel : m r m r h g g ;
beaker : r v v f r f ; vessel : r ; flask : r v r v d ; SEPARATE add two purple to flask	beaker : r v v f r f ; vessel : r ; flask : r v r v d p p ;
canister : h v v h ; cup : b ; SEPARATE add four purple to cup	canister : h v v h ; cup : b p p p p ;
beaker : o h h ; cup : e e ; jug : a ; SEPARATE add two harlequin to cup	beaker : o h h ; cup : e e h h ; jug : a ;
jug : y o y o h ; mug : f ; SEPARATE add four red to mug	jug : y o y o h ; mug : f r r r r ;
glass : e ; vessel : p f p f ; SEPARATE add six daffodil to glass	glass : e d d d d d d ; vessel : p f p f ;
decanter : e e m ; flagon : e f ; SEPARATE add one aqua to flagon	decanter : e e m ; flagon : e f a ;
jug : a r ; mug : r r h ; urn : f f ; SEPARATE add four yellow to jug	jug : a r y y y y ; mug : r r h ; urn : f f ;
cup : m b y ; thermos : h d h ; SEPARATE add five daffodil to thermos	cup : m b y ; thermos : h d h d d d d d ;
glass : e o ; burette : b ; SEPARATE add four fuchsia to burette	glass : e o ; burette : b f f f f ;
jug : o b f o ; jar : f ; jug : o h c ; SEPARATE add three cabernet to first jug	jug : o b f o c c c ; jar : f ; jug : o h c ;
glass : p p a ; jar : r r ; beaker : d d g ; SEPARATE add six red to glass	glass : p p a r r r r r r ; jar : r r ; beaker : d d g ;
vessel : p p ; canister : p f p f ; flagon : r r b ; mug : o c ; SEPARATE add four blue to mug	vessel : p p ; canister : p f p f ; flagon : r r b ; mug : o c b b b b ;
bottle : m g r g ; decanter : e f o e f ; SEPARATE add three fuchsia to decanter	bottle : m g r g ; decanter : e f o e f f f f ;
burette : r v v ; urn : v v ; flagon : d b e ; flagon : d d h v ; SEPARATE add five harlequin to last flagon	burette : r v v ; urn : v v ; flagon : d b e ; flagon : d d h v h h h h h ;
burette : r m ; canister : h p p o h ; SEPARATE add four harlequin to burette	burette : r m h h h h ; canister : h p p o h ;
canister : e g ; mug : o m c m ; beaker : o ; SEPARATE add two violet to mug	canister : e g ; mug : o m c m v v ; beaker : o ;
vessel : d p o d ; beaker : c c e v e ; SEPARATE add five magenta to beaker	vessel : d p o d ; beaker : c c e v e m m m m m ;
urn : f ; vessel : b d g ; pitcher : v o v ; SEPARATE add one green to vessel	urn : f ; vessel : b d g g ; pitcher : v o v ;
cup : r p ; flask : h p a a ; decanter : b p c ; urn : p d ; SEPARATE add four violet to urn	cup : r p ; flask : h p a a ; decanter : b p c ; urn : p d v v v v ;
urn : c ; urn : h h ; SEPARATE add four green to last urn	urn : c ; urn : h h g g g g ;
glass : c r r ; vessel : y v v y d ; SEPARATE add three cabernet to glass	glass : c r r c c c ; vessel : y v v y d ;
glass : r b o o ; pitcher : p p ; urn : y c c ; thermos : v f p ; SEPARATE add four violet to thermos	glass : r b o o ; pitcher : p p ; urn : y c c ; thermos : v f p v v v v ;
mug : v ; bottle : f f g g ; canister : o c o ; beaker : f m f ; SEPARATE add five purple to canister	mug : v ; bottle : f f g g ; canister : o c o p p p p p ; beaker : f m f ;
flask : c ; cup : b y r ; bottle : p v p ; SEPARATE add six magenta to flask	flask : c m m m m m m ; cup : b y r ; bottle : p v p ;
pitcher : b b v e ; thermos : y e e ; SEPARATE add five orange to pitcher	pitcher : b b v e o o o o o ; thermos : y e e ;
bottle : c f c ; flagon : a d ; SEPARATE add four fuchsia to flagon	bottle : c f c ; flagon : a d f f f f ;
vessel : p p ; thermos : m g y g ; SEPARATE add five orange to vessel	vessel : p p o o o o o ; thermos : m g y g ;
flagon : m g g ; jar : g m m g ; thermos : o h ; glass : d o m d m ; SEPARATE add one orange to jar	flagon : m g g ; jar : g m m g o ; thermos : o h ; glass : d o m d m ;
glass : a a g b ; cup : d h d ; jar : v v ; SEPARATE add six fuchsia to glass	glass : a a g b f f f f f f ; cup : d h d ; jar : v v ;
burette : v ; jar : c m a c ; flagon : m m ; SEPARATE add one violet to flagon	burette : v ; jar : c m a c ; flagon : m m v ;
decanter : o ; cup : m f o m ; bottle : o e ; jar : p r ; SEPARATE add two purple to cup	decanter : o ; cup : m f o m p p ; bottle : o e ; jar : p r ;
flask : b a a ; jar : y y ; SEPARATE add three blue to flask	flask : b a a b b b ; jar : y y ;
burette : g g ; vessel : b o p b ; canister : c e c e ; flask : o e e ; SEPARATE add five magenta to flask	burette : g g ; vessel : b o p b ; canister : c e c e ; flask : o e e m m m m m ;
canister : f ; bottle : e e f f ; SEPARATE add three aqua to canister	canister : f a a a ; bottle : e e f f ;
urn : d ; decanter : o a o ; SEPARATE add five yellow to decanter	urn : d ; decanter : o a o y y y y y ;
glass : o ; urn : r r d a d ; mug : r v ; vessel : m ; SEPARATE add one orange to mug	glass : o ; urn : r r d a d ; mug : r v o ; vessel : m ;
beaker : b b ; jar : p m p ; urn : f d d ; bottle : h h ; SEPARATE add one fuchsia to bottle	beaker : b b ; jar : p m p ; urn : f d d ; bottle : h h f ;
burette : c c ; jar : g g c c o ; SEPARATE add three cabernet to burette	burette : c c c c c ; jar : g g c c o ;
cup : m y y m ; bottle : p ; SEPARATE add five violet to bottle	cup : m y y m ; bottle : p v v v v v ;
jar : g g ; flask : g g a c c a ; vessel : g g ; SEPARATE add two blue to flask	jar : g g ; flask : g g a c c a b b ; vessel : g g ;
thermos : e c ; mug : b o m b ; SEPARATE add four fuchsia to thermos	thermos : e c f f f f ; mug : b o m b ;
flask : h y ; burette : f f o o ; decanter : r p r p ; SEPARATE add one aqua to decanter	flask : h y ; burette : f f o o ; decanter : r p r p a ;
cup : m f p f ; burette : g f f ; SEPARATE add two harlequin to cup	cup : m f p f h h ; burette : g f f ;
glass : f ; jar : b d d c ; SEPARATE add six blue to glass	glass : f b b b b b b ; jar : b d d c ;
flagon : b m m g ; flask : g o g o ; thermos : b ; SEPARATE add one magenta to thermos	flagon : b m m g ; flask : g o g o ; thermos : b m ;
jar : b ; canister : m ; beaker : y ; glass : f e e h f ; SEPARATE add four emberiae to jar	jar : b e e e e ; canister : m ; beaker : y ; glass : f e e h f ;
decanter : g ; bottle : y ; decanter : a g p p g ; SEPARATE add six violet to bottle	decanter : g ; bottle : y v v v v v v ; decanter : a g p p g ;
glass : p e g e ; flask : v v ; canister : f b b r f ; canister : a m m a b ; SEPARATE add six daffodil to first canister	glass : p e g e ; flask : v v ; canister : f b b r f d d d d d d ; canister : a m m a b ;
vessel : y a ; vessel : v h v ; urn : f b b d d f ; SEPARATE add six magenta to urn	vessel : y a ; vessel : v h v ; urn : f b b d d f m m m m m m ;
glass : y y h h ; jar : d c c o d ; SEPARATE add six aqua to jar	glass : y y h h ; jar : d c c o d a a a a a a ;
urn : b o b d o ; bottle : d d y ; jar : c y c ; mug : c p p ; SEPARATE add three harlequin to mug	urn : b o b d o ; bottle : d d y ; jar : c y c ; mug : c p p h h h ;
canister : o v v r r ; canister : r r v v ; SEPARATE add four blue to first canister	canister : o v v r r b b b b ; canister : r r v v ;
jug : m m ; vessel : d r r ; SEPARATE add two daffodil to vessel	jug : m m ; vessel : d r r d d ;
flask : g m o m ; mug : v v ; SEPARATE add two harlequin to mug	flask : g m o m ; mug : v v h h ;
glass : o o m m ; thermos : g g ; SEPARATE add one magenta to glass	glass : o o m m m ; thermos : g g ;
