Input	Output
jar : f e v ; beaker : a a ; SEPARATE double beaker	jar : f e v ; beaker : a a a a ;
pitcher : a a ; flask : b b y ; SEPARATE shift pitcher after flask	flask : b b y ; pitcher : a a ;
beaker : r a g ; jug : v v c c m ; thermos : h e o ; jug : r v r e ; SEPARATE empty second jug	beaker : r a g ; jug : v v c c m ; thermos : h e o ; jug : _ ;
jar : p c ; burette : h b h ; flagon : f d f c ; beaker : v b v ; SEPARATE shift beaker after jar	jar : p c ; beaker : v b v ; burette : h b h ; flagon : f d f c ;
glass : m m ; pitcher : a v a ; flagon : f f ; bottle : r v ; SEPARATE add four harlequin to flagon	glass : m m ; pitcher : a v a ; flagon : f f h h h h ; bottle : r v ;
beaker : f p p ; canister : a a v r v r ; glass : p ; SEPARATE filter glass	beaker : f p p ; canister : a a v r v r ; glass : p ;
jar : m m y a ; jug : c c ; jar : a a ; jug : d ; SEPARATE destroy last jug	jar : m m y a ; jug : c c ; jar : a a ;
decanter : y p g g y p ; beaker : y ; bottle : p r p ; flask : r p m r ; SEPARATE create vessel	decanter : y p g g y p ; beaker : y ; bottle : p r p ; flask : r p m r ; vessel : _ ;
jug : p r r ; decanter : h h e e ; flagon : a o o ; SEPARATE double flagon	jug : p r r ; decanter : h h e e ; flagon : a o o a o o ;
bottle : v v ; canister : b y h b ; SEPARATE double canister	bottle : v v ; canister : b y h b b y h b ;
canister : v v ; thermos : f y b y b ; canister : r r m ; vessel : o p h h o ; SEPARATE filter vessel	canister : v v ; thermos : f y b y b ; canister : r r m ; vessel : o o p h h ;
canister : m m b ; beaker : g g c ; SEPARATE create cup	canister : m m b ; beaker : g g c ; cup : _ ;
burette : p m m ; burette : e g b b e ; SEPARATE filter last burette	burette : p m m ; burette : e e g b b ;
cup : r c c a a ; jug : d o o d c c ; SEPARATE shift jug after cup	cup : r c c a a ; jug : d o o d c c ;
bottle : m m ; decanter : e f b b ; mug : a h p a h ; jar : g g ; SEPARATE unmix mug	bottle : m m ; decanter : e f b b ; mug : a a ; mug : h h ; mug : p ; jar : g g ;
jug : b ; urn : r r ; cup : p y p ; SEPARATE add three purple to cup	jug : b ; urn : r r ; cup : p y p p p p ;
glass : d m v m d ; flask : p p ; SEPARATE destroy flask	glass : d m v m d ;
cup : e ; beaker : y ; beaker : p p ; SEPARATE destroy cup	beaker : y ; beaker : p p ;
canister : v p v ; cup : f b f ; jug : d d ; SEPARATE unmix canister	canister : v v ; canister : p ; cup : f b f ; jug : d d ;
jar : b c b ; pitcher : f f ; SEPARATE filter jar	jar : b b c ; pitcher : f f ;
jug : r o ; cup : h a h ; pitcher : b v ; flask : c p c ; SEPARATE create urn	jug : r o ; cup : h a h ; pitcher : b v ; flask : c p c ; urn : _ ;
decanter : b c c b ; burette : o o d c ; cup : m b ; jar : e h e d ; SEPARATE shift burette after decanter	decanter : b c c b ; burette : o o d c ; cup : m b ; jar : e h e d ;
glass : d f f d y ; vessel : f y y ; SEPARATE destroy glass	vessel : f y y ;
beaker : d a a ; vessel : b v d ; SEPARATE destroy vessel	beaker : d a a ;
cup : g ; canister : y y c c ; canister : v p d d p ; mug : m m g ; SEPARATE create bottle	cup : g ; canister : y y c c ; canister : v p d d p ; mug : m m g ; bottle : _ ;
burette : c a c a r ; glass : a v c c ; SEPARATE empty glass	burette : c a c a r ; glass : _ ;
decanter : o o ; flask : h h ; thermos : a d d a f ; SEPARATE unmix decanter	decanter : o o ; flask : h h ; thermos : a d d a f ;
jar : b v b ; jar : o d d o ; mug : b p ; SEPARATE shift first jar after mug	jar : o d d o ; mug : b p ; jar : b v b ;
pitcher : f c v c v ; burette : a ; pitcher : v v ; SEPARATE empty last pitcher	pitcher : f c v c v ; burette : a ; pitcher : _ ;
vessel : o o ; urn : m y y o o m ; flagon : f f ; glass : g c ; SEPARATE filter urn	vessel : o o ; urn : m m y y o o ; flagon : f f ; glass : g c ;
decanter : v ; vessel : r e r ; cup : p v r ; SEPARATE create urn	decanter : v ; vessel : r e r ; cup : p v r ; urn : _ ;
thermos : p p ; beaker : g ; SEPARATE double beaker	thermos : p p ; beaker : g g ;
flagon : m f ; jug : p p v c c ; thermos : d d r h ; thermos : f ; SEPARATE double last thermos	flagon : m f ; jug : p p v c c ; thermos : d d r h ; thermos : f f ;
flagon : y g ; burette : d h h d ; cup : v b ; SEPARATE filter burette	flagon : y g ; burette : d d h h ; cup : v b ;
jug : a a ; bottle : v v e a a ; SEPARATE unmix bottle	jug : a a ; bottle : v v ; bottle : e ; bottle : a a ;
beaker : g g d h ; pitcher : p ; SEPARATE empty pitcher	beaker : g g d h ; pitcher : _ ;
jug : o o ; flask : e e ; SEPARATE empty jug	jug : _ ; flask : e e ;
vessel : y g g d ; burette : g h h ; urn : r v p r p v ; thermos : e e ; SEPARATE unmix urn	vessel : y g g d ; burette : g h h ; urn : r r ; urn : v v ; urn : p p ; thermos : e e ;
beaker : p h p h ; urn : g g ; SEPARATE double urn	beaker : p h p h ; urn : g g g g ;
jug : f f b ; jug : c o c b ; SEPARATE unmix last jug	jug : f f b ; jug : c c ; jug : o ; jug : b ;
beaker : m m o ; glass : c c ; flask : r r ; SEPARATE add four blue to beaker	beaker : m m o b b b b ; glass : c c ; flask : r r ;
vessel : m f m ; mug : y g ; pitcher : y y d ; SEPARATE double vessel	vessel : m f m m f m ; mug : y g ; pitcher : y y d ;
flagon : o h o y ; canister : c ; bottle : b f ; SEPARATE add three emberiae to canister	flagon : o h o y ; canister : c e e e ; bottle : b f ;
flask : o p ; urn : a a ; flask : e a e a ; burette : r m b ; SEPARATE empty burette	flask : o p ; urn : a a ; flask : e a e a ; burette : _ ;
flask : a r r g ; beaker : v h ; bottle : b a a b ; burette : f v c v c ; SEPARATE shift bottle before burette	flask : a r r g ; beaker : v h ; bottle : b a a b ; burette : f v c v c ;
beaker : c b a ; flagon : m ; urn : r p r m ; SEPARATE empty flagon	beaker : c b a ; flagon : _ ; urn : r p r m ;
glass : f f r g ; bottle : h ; SEPARATE double bottle	glass : f f r g ; bottle : h h ;
cup : y p b y ; bottle : c v a v ; jar : p v p v ; SEPARATE empty jar	cup : y p b y ; bottle : c v a v ; jar : _ ;
urn : v y v m m ; beaker : h p p ; thermos : v e o o ; pitcher : c e c y e ; SEPARATE create canister	urn : v y v m m ; beaker : h p p ; thermos : v e o o ; pitcher : c e c y e ; canister : _ ;
decanter : g g ; cup : g c c ; jug : p p d ; jar : o o ; SEPARATE unmix jar	decanter : g g ; cup : g c c ; jug : p p d ; jar : o o ;
flagon : b h b h c c ; mug : v ; SEPARATE filter mug	flagon : b h b h c c ; mug : v ;
jug : c y ; urn : m m h ; vessel : v d r d v ; SEPARATE empty urn	jug : c y ; urn : _ ; vessel : v d r d v ;
flask : y m m y ; bottle : a a v ; flask : g ; jug : p m g m p ; SEPARATE double first flask	flask : y m m y y m m y ; bottle : a a v ; flask : g ; jug : p m g m p ;
canister : h ; beaker : r m ; canister : v ; SEPARATE create decanter	canister : h ; beaker : r m ; canister : v ; decanter : _ ;
jar : c g g y ; beaker : p p ; pitcher : a ; SEPARATE unmix jar	jar : c ; jar : g g ; jar : y ; beaker : p p ; pitcher : a ;
burette : a a ; glass : y p ; SEPARATE shift glass after burette	burette : a a ; glass : y p ;
flask : e e ; decanter : h g g h ; flagon : h ; SEPARATE destroy decanter	flask : e e ; flagon : h ;
jar : m a m a p ; mug : a r r a ; SEPARATE destroy mug	jar : m a m a p ;
flagon : o g a ; canister : d b b ; SEPARATE destroy canister	flagon : o g a ;
jar : h h ; mug : y g y v ; SEPARATE add five cabernet to jar	jar : h h c c c c c ; mug : y g y v ;
urn : r r d ; glass : b b ; canister : p g c g p c ; SEPARATE empty glass	urn : r r d ; glass : _ ; canister : p g c g p c ;
jug : y m y ; beaker : r r g g ; SEPARATE double jug	jug : y m y y m y ; beaker : r r g g ;
decanter : o o ; flagon : a v b ; bottle : e p p ; urn : e y ; SEPARATE add five violet to decanter	decanter : o o v v v v v ; flagon : a v b ; bottle : e p p ; urn : e y ;
beaker : r e ; flask : y y a ; bottle : f e ; jar : r a r f ; SEPARATE add three orange to flask	beaker : r e ; flask : y y a o o o ; bottle : f e ; jar : r a r f ;
glass : g g ; jug : a y y ; beaker : v v a ; SEPARATE shift beaker before glass	beaker : v v a ; glass : g g ; jug : a y y ;
thermos : h v e ; vessel : h h ; vessel : a a ; SEPARATE destroy first vessel	thermos : h v e ; vessel : a a ;
flagon : y b b ; burette : g g ; flagon : v c o ; thermos : a c m c ; SEPARATE unmix last flagon	flagon : y b b ; burette : g g ; flagon : v ; flagon : c ; flagon : o ; thermos : a c m c ;
mug : c c ; flagon : d b v d ; SEPARATE empty flagon	mug : c c ; flagon : _ ;
vessel : g g m ; thermos : m m ; beaker : b a a f f b ; urn : a a p ; SEPARATE shift vessel after beaker	thermos : m m ; beaker : b a a f f b ; vessel : g g m ; urn : a a p ;
cup : g a a ; burette : e a a ; mug : p ; burette : p a p f ; SEPARATE empty first burette	cup : g a a ; burette : _ ; mug : p ; burette : p a p f ;
jar : b a r b ; vessel : c c ; pitcher : d a ; pitcher : y y ; SEPARATE filter vessel	jar : b a r b ; vessel : c c ; pitcher : d a ; pitcher : y y ;
bottle : h v b ; thermos : a ; decanter : c ; bottle : g a ; SEPARATE shift decanter before first bottle	decanter : c ; bottle : h v b ; thermos : a ; bottle : g a ;
cup : c a p c a ; mug : a v ; SEPARATE double mug	cup : c a p c a ; mug : a v a v ;
flask : v v ; jar : h y y h ; decanter : f f ; vessel : c c o o ; SEPARATE add six aqua to decanter	flask : v v ; jar : h y y h ; decanter : f f a a a a a a ; vessel : c c o o ;
pitcher : b b m ; decanter : e ; vessel : c m m h ; cup : p p h d ; SEPARATE double cup	pitcher : b b m ; decanter : e ; vessel : c m m h ; cup : p p h d p p h d ;
glass : r v v p ; burette : v v e ; canister : v v ; mug : f a a ; SEPARATE unmix burette	glass : r v v p ; burette : v v ; burette : e ; canister : v v ; mug : f a a ;
pitcher : a h ; decanter : d d r p r ; cup : d ; SEPARATE double decanter	pitcher : a h ; decanter : d d r p r d d r p r ; cup : d ;
thermos : v f b ; thermos : v o a o ; flagon : v m ; SEPARATE shift first thermos before last thermos	thermos : v f b ; thermos : v o a o ; flagon : v m ;
jug : a y ; pitcher : y o r o r ; jug : f p b b ; SEPARATE destroy first jug	pitcher : y o r o r ; jug : f p b b ;
pitcher : b o a a b ; glass : m v m v ; glass : y f r y r ; thermos : g p g ; SEPARATE add three fuchsia to second glass	pitcher : b o a a b ; glass : m v m v ; glass : y f r y r f f f ; thermos : g p g ;
jug : a o o ; jar : h d d h b ; SEPARATE destroy jug	jar : h d d h b ;
beaker : y y ; cup : p r p ; SEPARATE create mug	beaker : y y ; cup : p r p ; mug : _ ;
decanter : y y ; vessel : y f b f y ; beaker : c y y ; SEPARATE double vessel	decanter : y y ; vessel : y f b f y y f b f y ; beaker : c y y ;
jar : v v ; bottle : y y ; mug : y y a o ; decanter : r d m d ; SEPARATE shift jar before bottle	jar : v v ; bottle : y y ; mug : y y a o ; decanter : r d m d ;
canister : v v c ; thermos : g y o o y ; SEPARATE add two aqua to canister	canister : v v c a a ; thermos : g y o o y ;
mug : b b m v ; flagon : r r e e ; SEPARATE filter flagon	mug : b b m v ; flagon : r r e e ;
bottle : d ; flask : m g ; SEPARATE add four emberiae to bottle	bottle : d e e e e ; flask : m g ;
mug : e ; pitcher : c e e c ; burette : m m c ; SEPARATE filter burette	mug : e ; pitcher : c e e c ; burette : m m c ;
bottle : b y c y b ; vessel : v p p ; SEPARATE double bottle	bottle : b y c y b b y c y b ; vessel : v p p ;
thermos : o o ; cup : b b ; SEPARATE double cup	thermos : o o ; cup : b b b b ;
jar : c ; canister : o o d ; decanter : c d d ; SEPARATE destroy jar	canister : o o d ; decanter : c d d ;
bottle : e h h ; glass : d ; canister : y g h h ; flagon : o ; SEPARATE unmix glass	bottle : e h h ; glass : d ; canister : y g h h ; flagon : o ;
burette : m m p ; flask : p p r ; SEPARATE empty burette	burette : _ ; flask : p p r ;
beaker : v g g v o o ; mug : f y f ; mug : h h ; jug : c r ; SEPARATE double beaker	beaker : v g g v o o v g g v o o ; mug : f y f ; mug : h h ; jug : c r ;
mug : f f ; beaker : e v ; pitcher : v r v ; SEPARATE double pitcher	mug : f f ; beaker : e v ; pitcher : v r v v r v ;
flask : m p p c ; glass : m m ; cup : r f f y ; SEPARATE empty cup	flask : m p p c ; glass : m m ; cup : _ ;
burette : d d ; jug : h ; SEPARATE empty burette	burette : _ ; jug : h ;
jar : e g a e a g ; jug : o o v v ; beaker : h ; SEPARATE destroy beaker	jar : e g a e a g ; jug : o o v v ;
glass : r g g ; glass : a ; decanter : c c a a o ; SEPARATE create urn	glass : r g g ; glass : a ; decanter : c c a a o ; urn : _ ;
cup : d ; urn : r v c v c ; SEPARATE add three daffodil to urn	cup : d ; urn : r v c v c d d d ;
beaker : g ; flask : m ; cup : m c y ; SEPARATE shift beaker after cup	flask : m ; cup : m c y ; beaker : g ;
burette : b h ; urn : o o b p b p ; SEPARATE double burette	burette : b h b h ; urn : o o b p b p ;
thermos : m m a y a ; vessel : v m m o ; SEPARATE create flask	thermos : m m a y a ; vessel : v m m o ; flask : _ ;
bottle : m d m r r ; decanter : m ; SEPARATE destroy decanter	bottle : m d m r r ;
thermos : r r d ; flagon : g g r r ; SEPARATE destroy thermos	flagon : g g r r ;
burette : m e ; thermos : g c v g c v ; burette : o f g g ; SEPARATE empty first burette	burette : _ ; thermos : g c v g c v ; burette : o f g g ;
flagon : f f r d r d ; bottle : h g h ; vessel : f e e c ; SEPARATE create glass	flagon : f f r d r d ; bottle : h g h ; vessel : f e e c ; glass : _ ;
burette : e m e m ; flask : y d d ; SEPARATE shift burette after flask	flask : y d d ; burette : e m e m ;
jug : f ; pitcher : v a v ; flask : p ; SEPARATE unmix pitcher	jug : f ; pitcher : v v ; pitcher : a ; flask : p ;
beaker : h h m v ; decanter : c ; beaker : d m m d g ; SEPARATE empty last beaker	beaker : h h m v ; decanter : c ; beaker : _ ;
jug : g g v ; flask : o o a a g ; thermos : e c f f ; SEPARATE unmix flask	jug : g g v ; flask : o o ; flask : a a ; flask : g ; thermos : e c f f ;
vessel : g y r y ; urn : p p e ; jug : b b ; SEPARATE shift jug before urn	vessel : g y r y ; jug : b b ; urn : p p e ;
jar : m a m a r ; jar : e e ; decanter : m y h h m ; SEPARATE empty last jar	jar : m a m a r ; jar : _ ; decanter : m y h h m ;
flask : d d v h ; decanter : b r r o ; SEPARATE unmix decanter	flask : d d v h ; decanter : b ; decanter : r r ; decanter : o ;
mug : f d d f m m ; mug : m p m ; mug : o d h d o ; SEPARATE add one emberiae to second mug	mug : f d d f m m ; mug : m p m e ; mug : o d h d o ;
flask : d m a d ; mug : h ; jar : a y y ; decanter : h h ; SEPARATE add one purple to flask	flask : d m a d p ; mug : h ; jar : a y y ; decanter : h h ;
pitcher : y o r r o ; beaker : p p ; SEPARATE destroy beaker	pitcher : y o r r o ;
burette : h a a h ; urn : m m ; glass : m v d ; bottle : r y r y ; SEPARATE add five aqua to bottle	burette : h a a h ; urn : m m ; glass : m v d ; bottle : r y r y a a a a a ;
vessel : e ; flask : y h y b ; glass : h b r r ; SEPARATE unmix glass	vessel : e ; flask : y h y b ; glass : h ; glass : b ; glass : r r ;
burette : c h h c ; flagon : p p ; flask : c o ; flask : r e r b ; SEPARATE unmix last flask	burette : c h h c ; flagon : p p ; flask : c o ; flask : r r ; flask : e ; flask : b ;
flagon : h m p m p h ; cup : c g ; SEPARATE create flask	flagon : h m p m p h ; cup : c g ; flask : _ ;
decanter : a a p p ; bottle : d r d r ; flask : e ; SEPARATE unmix flask	decanter : a a p p ; bottle : d r d r ; flask : e ;
urn : b r ; pitcher : v v ; flagon : m d f d ; SEPARATE unmix pitcher	urn : b r ; pitcher : v v ; flagon : m d f d ;
jar : c c m ; flagon : e e ; mug : d ; SEPARATE create pitcher	jar : c c m ; flagon : e e ; mug : d ; pitcher : _ ;
flask : v v ; beaker : g ; SEPARATE double beaker	flask : v v ; beaker : g g ;
urn : h a a p ; decanter : b g ; beaker : e a g ; SEPARATE empty beaker	urn : h a a p ; decanter : b g ; beaker : _ ;
jar : c c r ; mug : a c r c a ; jar : p a a v v p ; SEPARATE destroy mug	jar : c c r ; jar : p a a v v p ;
thermos : v m g v ; decanter : g b g ; glass : c c ; SEPARATE destroy decanter	thermos : v m g v ; glass : c c ;
burette : a o o ; jug : e p e ; cup : e ; SEPARATE empty jug	burette : a o o ; jug : _ ; cup : e ;
beaker : d ; urn : e ; SEPARATE destroy urn	beaker : d ;
pitcher : f ; mug : h ; SEPARATE add two magenta to mug	pitcher : f ; mug : h m m ;
urn : e e p ; flagon : e o e ; cup : v a v c ; burette : h h c ; SEPARATE shift burette before cup	urn : e e p ; flagon : e o e ; burette : h h c ; cup : v a v c ;
jar : y y ; flask : m m ; mug : r ; beaker : v o v ; SEPARATE create jug	jar : y y ; flask : m m ; mug : r ; beaker : v o v ; jug : _ ;
urn : d p d c ; mug : m ; cup : v v ; glass : a ; SEPARATE destroy cup	urn : d p d c ; mug : m ; glass : a ;
jar : d d ; beaker : v ; canister : b b ; SEPARATE destroy jar	beaker : v ; canister : b b ;
jug : g ; beaker : p m p f f ; bottle : o e y ; SEPARATE destroy beaker	jug : g ; bottle : o e y ;
cup : d y c d c ; cup : g d d ; flagon : e e a p p a ; SEPARATE shift flagon after first cup	cup : d y c d c ; flagon : e e a p p a ; cup : g d d ;
pitcher : v a ; vessel : p h r h r ; vessel : c d c ; SEPARATE shift first vessel after pitcher	pitcher : v a ; vessel : p h r h r ; vessel : c d c ;
pitcher : c e r c e ; thermos : b v b ; glass : y y ; SEPARATE unmix glass	pitcher : c e r c e ; thermos : b v b ; glass : y y ;
glass : m m ; jug : d d o o a ; urn : e e ; SEPARATE double glass	glass : m m m m ; jug : d d o o a ; urn : e e ;
thermos : c g c ; canister : m m ; jug : b b a a v ; flask : v h v c ; SEPARATE empty thermos	thermos : _ ; canister : m m ; jug : b b a a v ; flask : v h v c ;
pitcher : v ; jar : r m r m c ; canister : o o r h h ; pitcher : y p e y p ; SEPARATE destroy jar	pitcher : v ; canister : o o r h h ; pitcher : y p e y p ;
jug : f d f y ; canister : c c ; SEPARATE filter jug	jug : f f d y ; canister : c c ;
jar : r d r d o o ; glass : f b ; SEPARATE shift jar before glass	jar : r d r d o o ; glass : f b ;
jar : h g g o o ; vessel : v v b p p ; SEPARATE double vessel	jar : h g g o o ; vessel : v v b p p v v b p p ;
pitcher : r c r c ; bottle : h e h e ; SEPARATE destroy pitcher	bottle : h e h e ;
urn : m h r ; jar : v v o ; SEPARATE create vessel	urn : m h r ; jar : v v o ; vessel : _ ;
flagon : e r p ; canister : d ; jar : p p ; SEPARATE filter flagon	flagon : e r p ; canister : d ; jar : p p ;
thermos : m e e ; jug : g r f g ; SEPARATE double thermos	thermos : m e e m e e ; jug : g r f g ;
mug : g d d g ; mug : f b a ; SEPARATE filter first mug	mug : g g d d ; mug : f b a ;
mug : f f ; mug : o o r r h h ; urn : g g ; urn : y g o y o g ; SEPARATE empty first mug	mug : _ ; mug : o o r r h h ; urn : g g ; urn : y g o y o g ;
beaker : f b b m ; pitcher : d f d r ; SEPARATE filter pitcher	beaker : f b b m ; pitcher : d d f r ;
mug : e o e ; flagon : c p c p ; beaker : p p a a o o ; SEPARATE add one magenta to flagon	mug : e o e ; flagon : c p c p m ; beaker : p p a a o o ;
thermos : c ; burette : h ; canister : p b ; SEPARATE double burette	thermos : c ; burette : h h ; canister : p b ;
mug : h h ; cup : b b ; SEPARATE empty mug	mug : _ ; cup : b b ;
jar : g y g ; vessel : g r r ; vessel : h m m a ; glass : g d d ; SEPARATE add one orange to last vessel	jar : g y g ; vessel : g r r ; vessel : h m m a o ; glass : g d d ;
thermos : y a y e ; vessel : p y p y ; thermos : y c y c a ; mug : v a ; SEPARATE filter vessel	thermos : y a y e ; vessel : p p y y ; thermos : y c y c a ; mug : v a ;
flask : c v d d v ; burette : v p ; canister : p f f p ; SEPARATE filter flask	flask : c v v d d ; burette : v p ; canister : p f f p ;
urn : v d d ; flagon : f m ; bottle : v v ; SEPARATE add five cabernet to flagon	urn : v d d ; flagon : f m c c c c c ; bottle : v v ;
cup : o ; beaker : h ; canister : y ; SEPARATE add four green to beaker	cup : o ; beaker : h g g g g ; canister : y ;
flagon : f b b ; canister : c y c y ; mug : d d ; SEPARATE double flagon	flagon : f b b f b b ; canister : c y c y ; mug : d d ;
thermos : o o ; jar : o ; SEPARATE empty thermos	thermos : _ ; jar : o ;
beaker : b b ; thermos : p a r p ; pitcher : r h b h ; glass : r o o v ; SEPARATE empty beaker	beaker : _ ; thermos : p a r p ; pitcher : r h b h ; glass : r o o v ;
flagon : e o a a o ; canister : r r ; jug : m ; SEPARATE destroy canister	flagon : e o a a o ; jug : m ;
cup : y ; jar : m m ; burette : c ; flask : g g h ; SEPARATE empty cup	cup : _ ; jar : m m ; burette : c ; flask : g g h ;
vessel : e e ; glass : m e h ; SEPARATE add three harlequin to glass	vessel : e e ; glass : m e h h h h ;
pitcher : g g ; cup : g g ; thermos : a o c c o a ; thermos : b d d b h ; SEPARATE filter second thermos	pitcher : g g ; cup : g g ; thermos : a o c c o a ; thermos : b b d d h ;
jar : c c f ; cup : o o ; beaker : m ; mug : a ; SEPARATE shift beaker after cup	jar : c c f ; cup : o o ; beaker : m ; mug : a ;
cup : c d v d ; thermos : b f c b c f ; SEPARATE add one yellow to thermos	cup : c d v d ; thermos : b f c b c f y ;
bottle : e e ; pitcher : y d d ; decanter : e e m ; SEPARATE empty pitcher	bottle : e e ; pitcher : _ ; decanter : e e m ;
burette : o y a a y o ; bottle : h h ; SEPARATE double bottle	burette : o y a a y o ; bottle : h h h h ;
jug : b o h b ; canister : h h ; flagon : a v a ; bottle : d y y d p ; SEPARATE destroy flagon	jug : b o h b ; canister : h h ; bottle : d y y d p ;
flagon : c p p c ; thermos : g g ; jar : g ; burette : d b b ; SEPARATE empty jar	flagon : c p p c ; thermos : g g ; jar : _ ; burette : d b b ;
canister : g g ; flask : a y ; beaker : c a a ; decanter : a h e h e ; SEPARATE destroy flask	canister : g g ; beaker : c a a ; decanter : a h e h e ;
vessel : a f m f a ; decanter : b ; SEPARATE double vessel	vessel : a f m f a a f m f a ; decanter : b ;
jug : p y ; flagon : e b b ; jug : y y ; SEPARATE create flask	jug : p y ; flagon : e b b ; jug : y y ; flask : _ ;
urn : c p p c f ; pitcher : y y ; SEPARATE filter pitcher	urn : c p p c f ; pitcher : y y ;
cup : e y g g e ; bottle : v v ; SEPARATE unmix bottle	cup : e y g g e ; bottle : v v ;
beaker : v m b ; jar : g y g h y ; jug : f f ; jar : v c v g ; SEPARATE double beaker	beaker : v m b v m b ; jar : g y g h y ; jug : f f ; jar : v c v g ;
beaker : b a y a ; pitcher : m m ; pitcher : y p p h ; SEPARATE unmix first pitcher	beaker : b a y a ; pitcher : m m ; pitcher : y p p h ;
urn : g c r c g r ; beaker : h o o f h ; SEPARATE destroy beaker	urn : g c r c g r ;
pitcher : d g c ; pitcher : m h m ; decanter : b b ; thermos : v v f f p ; SEPARATE filter last pitcher	pitcher : d g c ; pitcher : m m h ; decanter : b b ; thermos : v v f f p ;
canister : r b r ; glass : c h h c ; SEPARATE destroy glass	canister : r b r ;
pitcher : a p a b b ; flagon : y p y ; SEPARATE create beaker	pitcher : a p a b b ; flagon : y p y ; beaker : _ ;
thermos : f f e d d ; flagon : r r ; SEPARATE destroy thermos	flagon : r r ;
beaker : y ; glass : v ; urn : b r c r ; cup : m m ; SEPARATE create vessel	beaker : y ; glass : v ; urn : b r c r ; cup : m m ; vessel : _ ;
jar : f ; beaker : b r o ; beaker : d y d y f ; pitcher : h f g f ; SEPARATE unmix last beaker	jar : f ; beaker : b r o ; beaker : d d ; beaker : y y ; beaker : f ; pitcher : h f g f ;
burette : v v ; jug : f p p m ; mug : f p p y f ; SEPARATE double mug	burette : v v ; jug : f p p m ; mug : f p p y f f p p y f ;
decanter : e d p e ; flagon : m m ; mug : m f v f v ; SEPARATE destroy flagon	decanter : e d p e ; mug : m f v f v ;
vessel : p a a p ; flagon : g g b b d ; beaker : b b ; SEPARATE unmix beaker	vessel : p a a p ; flagon : g g b b d ; beaker : b b ;
bottle : f r ; jug : r ; urn : a a ; burette : o b b o ; SEPARATE double burette	bottle : f r ; jug : r ; urn : a a ; burette : o b b o o b b o ;
mug : a a r r ; beaker : e f ; thermos : g ; thermos : f f b b ; SEPARATE create glass	mug : a a r r ; beaker : e f ; thermos : g ; thermos : f f b b ; glass : _ ;
canister : f o f r ; burette : r g g ; decanter : m a y m ; bottle : m e p m e ; SEPARATE empty burette	canister : f o f r ; burette : _ ; decanter : m a y m ; bottle : m e p m e ;
vessel : e e ; thermos : c c y y ; SEPARATE destroy vessel	thermos : c c y y ;
thermos : m v v f ; vessel : e e ; SEPARATE destroy vessel	thermos : m v v f ;
canister : v d d v ; burette : e e ; jar : c h h y ; flask : p p ; SEPARATE filter burette	canister : v d d v ; burette : e e ; jar : c h h y ; flask : p p ;
canister : r o r ; burette : v f f ; thermos : b b ; vessel : o c c o ; SEPARATE destroy burette	canister : r o r ; thermos : b b ; vessel : o c c o ;
cup : h h ; jar : v v p f p ; jug : c c ; jar : e ; SEPARATE create decanter	cup : h h ; jar : v v p f p ; jug : c c ; jar : e ; decanter : _ ;
canister : m m p ; beaker : h p f h p ; jar : c ; mug : c c ; SEPARATE create bottle	canister : m m p ; beaker : h p f h p ; jar : c ; mug : c c ; bottle : _ ;
beaker : b h a b a ; jug : y y ; decanter : a a r r m m ; SEPARATE add six purple to beaker	beaker : b h a b a p p p p p p ; jug : y y ; decanter : a a r r m m ;
mug : p f m m ; flagon : r m ; bottle : v ; SEPARATE filter mug	mug : p f m m ; flagon : r m ; bottle : v ;
canister : p ; jug : d f ; SEPARATE double canister	canister : p p ; jug : d f ;
flagon : v ; mug : v e e ; SEPARATE add one aqua to mug	flagon : v ; mug : v e e a ;
vessel : r ; burette : v a y v y ; cup : v v r r o o ; SEPARATE destroy vessel	burette : v a y v y ; cup : v v r r o o ;
decanter : e r r c ; canister : o m m v o ; SEPARATE shift canister before decanter	canister : o m m v o ; decanter : e r r c ;
vessel : a ; canister : m b b r r ; SEPARATE empty vessel	vessel : _ ; canister : m b b r r ;
glass : d a a r d ; beaker : p h f ; SEPARATE shift beaker before glass	beaker : p h f ; glass : d a a r d ;
mug : y v r ; burette : h h c e c e ; SEPARATE shift burette before mug	burette : h h c e c e ; mug : y v r ;
jar : d d ; decanter : c y y ; SEPARATE destroy decanter	jar : d d ;
beaker : b p b r r ; thermos : y a a y e e ; pitcher : g g p p ; SEPARATE unmix pitcher	beaker : b p b r r ; thermos : y a a y e e ; pitcher : g g ; pitcher : p p ;
glass : y y r r ; urn : m d v v d ; decanter : d ; SEPARATE filter decanter	glass : y y r r ; urn : m d v v d ; decanter : d ;
burette : c b f f c ; thermos : g g c b c ; SEPARATE empty burette	burette : _ ; thermos : g g c b c ;
decanter : b b ; glass : y a d d y ; urn : f ; jug : f f ; SEPARATE filter glass	decanter : b b ; glass : y y a d d ; urn : f ; jug : f f ;
decanter : e e ; flagon : r p ; bottle : e r r e p ; SEPARATE destroy decanter	flagon : r p ; bottle : e r r e p ;
flask : a ; mug : g d g ; flagon : o o y y ; burette : g e e g y ; SEPARATE filter burette	flask : a ; mug : g d g ; flagon : o o y y ; burette : g g e e y ;
burette : v g ; canister : f ; flask : p p c c y ; SEPARATE unmix canister	burette : v g ; canister : f ; flask : p p c c y ;
