Input	Output
beaker : e ; jar : y g f y f ; urn : p o p b ; thermos : y p p ; SEPARATE destroy jar	beaker : e ; urn : p o p b ; thermos : y p p ;
jug : f f ; jug : m m ; SEPARATE destroy first jug	jug : m m ;
glass : r r ; pitcher : a r r ; SEPARATE destroy pitcher	glass : r r ;
decanter : b ; decanter : h y h ; SEPARATE destroy second decanter	decanter : b ;
mug : a m e e m ; thermos : g g ; pitcher : g a y g ; SEPARATE destroy thermos	mug : a m e e m ; pitcher : g a y g ;
canister : a m p p a ; jug : c y c ; SEPARATE destroy jug	canister : a m p p a ;
jug : a ; pitcher : f f e m m ; thermos : r g g r ; SEPARATE destroy jug	pitcher : f f e m m ; thermos : r g g r ;
mug : f f d d p p ; beaker : e h m ; vessel : m e ; SEPARATE destroy beaker	mug : f f d d p p ; vessel : m e ;
cup : h e ; decanter : m e d e d ; burette : g g a ; beaker : a c a g g ; SEPARATE destroy burette	cup : h e ; decanter : m e d e d ; beaker : a c a g g ;
vessel : y f y f o ; canister : y m y a m ; cup : h ; SEPARATE destroy vessel	canister : y m y a m ; cup : h ;
beaker : y a y ; bottle : h h ; vessel : h h r r ; SEPARATE destroy bottle	beaker : y a y ; vessel : h h r r ;
flagon : m m ; flagon : f d f a a ; SEPARATE destroy first flagon	flagon : f d f a a ;
urn : b ; flask : r m o ; canister : m y y c ; thermos : a y p y ; SEPARATE destroy urn	flask : r m o ; canister : m y y c ; thermos : a y p y ;
decanter : y ; bottle : h g g ; cup : b e p e p b ; urn : d d ; SEPARATE destroy bottle	decanter : y ; cup : b e p e p b ; urn : d d ;
jar : g p ; flagon : a b b ; jug : a a ; SEPARATE destroy jar	flagon : a b b ; jug : a a ;
burette : h h ; beaker : d h h d e e ; canister : o m m o ; pitcher : a g a ; SEPARATE destroy pitcher	burette : h h ; beaker : d h h d e e ; canister : o m m o ;
bottle : a c p p ; flask : e v e p p ; jar : c c ; SEPARATE destroy bottle	flask : e v e p p ; jar : c c ;
thermos : d d ; burette : a a ; bottle : e e g ; canister : g ; SEPARATE destroy burette	thermos : d d ; bottle : e e g ; canister : g ;
bottle : f b b ; pitcher : e ; beaker : c ; jug : b ; SEPARATE destroy beaker	bottle : f b b ; pitcher : e ; jug : b ;
jar : h h g g e ; jug : h m h ; jar : v ; SEPARATE destroy second jar	jar : h h g g e ; jug : h m h ;
glass : p m o p ; mug : e a f a f ; SEPARATE destroy mug	glass : p m o p ;
mug : c o o r r ; jug : f ; canister : f v p v f ; cup : e ; SEPARATE destroy canister	mug : c o o r r ; jug : f ; cup : e ;
urn : d a m d ; flask : e o o ; canister : g g ; glass : v f m f m ; SEPARATE destroy urn	flask : e o o ; canister : g g ; glass : v f m f m ;
cup : d d r ; burette : e g ; SEPARATE destroy cup	burette : e g ;
beaker : p p a a m m ; burette : c c ; SEPARATE destroy burette	beaker : p p a a m m ;
beaker : d g a d ; pitcher : o d d ; beaker : c ; beaker : y ; SEPARATE destroy last beaker	beaker : d g a d ; pitcher : o d d ; beaker : c ;
thermos : p f g ; vessel : g ; SEPARATE destroy vessel	thermos : p f g ;
jar : g g h h ; jug : m ; SEPARATE destroy jug	jar : g g h h ;
pitcher : m m ; decanter : o v r r o ; canister : r ; jar : h r h r ; SEPARATE destroy decanter	pitcher : m m ; canister : r ; jar : h r h r ;
burette : d d o a ; flagon : f m ; SEPARATE destroy burette	flagon : f m ;
jar : y o r y r ; cup : o o y g ; SEPARATE destroy jar	cup : o o y g ;
bottle : y y ; jug : m r y y r ; vessel : m ; SEPARATE destroy jug	bottle : y y ; vessel : m ;
bottle : r r ; burette : o o ; mug : c g ; glass : c h c ; SEPARATE destroy burette	bottle : r r ; mug : c g ; glass : c h c ;
glass : c ; decanter : e r y ; mug : m ; SEPARATE destroy glass	decanter : e r y ; mug : m ;
flask : c c ; canister : v g e g e ; SEPARATE destroy canister	flask : c c ;
thermos : p h p ; jug : f d d f ; SEPARATE destroy thermos	jug : f d d f ;
flask : o y y o c ; thermos : a e h a e ; pitcher : b y y ; canister : f f b ; SEPARATE destroy pitcher	flask : o y y o c ; thermos : a e h a e ; canister : f f b ;
flask : g b g ; cup : h h c c ; vessel : a c c ; vessel : v v p ; SEPARATE destroy first vessel	flask : g b g ; cup : h h c c ; vessel : v v p ;
decanter : v ; mug : r h p p ; urn : p v p v ; SEPARATE destroy mug	decanter : v ; urn : p v p v ;
bottle : v e v g g ; burette : r a r a ; SEPARATE destroy bottle	burette : r a r a ;
flask : p p c ; canister : g ; canister : m m p p ; vessel : v v ; SEPARATE destroy first canister	flask : p p c ; canister : m m p p ; vessel : v v ;
canister : r ; decanter : v v ; thermos : p p ; burette : p ; SEPARATE destroy thermos	canister : r ; decanter : v v ; burette : p ;
glass : o o ; bottle : y m m ; SEPARATE destroy glass	bottle : y m m ;
flask : y d ; mug : f y y c ; glass : v v ; bottle : o o ; SEPARATE destroy bottle	flask : y d ; mug : f y y c ; glass : v v ;
decanter : b ; canister : v v ; jar : a v a v ; thermos : b a b ; SEPARATE destroy jar	decanter : b ; canister : v v ; thermos : b a b ;
jug : c c ; urn : b ; thermos : y y ; cup : g r g ; SEPARATE destroy cup	jug : c c ; urn : b ; thermos : y y ;
flagon : c c h o ; burette : d g g d ; SEPARATE destroy burette	flagon : c c h o ;
burette : b g e g ; glass : e ; bottle : b a m a b ; flagon : f p ; SEPARATE destroy flagon	burette : b g e g ; glass : e ; bottle : b a m a b ;
canister : a y a p y ; mug : a a ; mug : d m d r m ; SEPARATE destroy second mug	canister : a y a p y ; mug : a a ;
bottle : h r r f h ; jar : y r r p y ; jug : f r f p ; SEPARATE destroy bottle	jar : y r r p y ; jug : f r f p ;
decanter : a ; flask : g v v g ; vessel : d d ; SEPARATE destroy decanter	flask : g v v g ; vessel : d d ;
pitcher : a c b b ; burette : r r v v ; decanter : b a b y a ; vessel : p p ; SEPARATE destroy vessel	pitcher : a c b b ; burette : r r v v ; decanter : b a b y a ;
jug : h b b h ; flask : a o e o a ; beaker : o b p b p ; SEPARATE destroy flask	jug : h b b h ; beaker : o b p b p ;
thermos : p ; cup : f f ; thermos : c ; SEPARATE destroy first thermos	cup : f f ; thermos : c ;
pitcher : b b c d ; cup : v r ; burette : h m b ; mug : v v ; SEPARATE destroy cup	pitcher : b b c d ; burette : h m b ; mug : v v ;
thermos : o o ; vessel : a e ; SEPARATE destroy thermos	vessel : a e ;
jar : g o m ; canister : o ; flagon : p v p v ; SEPARATE destroy jar	canister : o ; flagon : p v p v ;
glass : b b ; jug : a f p ; burette : b b ; mug : a a ; SEPARATE destroy jug	glass : b b ; burette : b b ; mug : a a ;
pitcher : f r ; canister : o y ; pitcher : o ; SEPARATE destroy last pitcher	pitcher : f r ; canister : o y ;
jar : o ; vessel : a d a ; glass : d f f g ; burette : m a v m v ; SEPARATE destroy glass	jar : o ; vessel : a d a ; burette : m a v m v ;
bottle : y y d p d ; thermos : v ; jar : m m c c ; SEPARATE destroy thermos	bottle : y y d p d ; jar : m m c c ;
vessel : v v ; urn : o d d h ; SEPARATE destroy urn	vessel : v v ;
glass : e b f e f ; jar : y y ; SEPARATE destroy glass	jar : y y ;
pitcher : r d e e r ; mug : a ; flagon : h h ; decanter : b b e m e ; SEPARATE destroy pitcher	mug : a ; flagon : h h ; decanter : b b e m e ;
glass : v v ; canister : g ; SEPARATE destroy canister	glass : v v ;
jar : a y a ; jug : c ; jug : h ; SEPARATE destroy first jug	jar : a y a ; jug : h ;
glass : c o o c ; jug : o e ; pitcher : b ; SEPARATE destroy glass	jug : o e ; pitcher : b ;
glass : m f m f o ; jar : d d c ; SEPARATE destroy glass	jar : d d c ;
jug : h c c ; burette : r ; jar : r c r c ; canister : h v h v ; SEPARATE destroy canister	jug : h c c ; burette : r ; jar : r c r c ;
jar : o y ; urn : c r c y ; jug : r o ; pitcher : p p ; SEPARATE destroy urn	jar : o y ; jug : r o ; pitcher : p p ;
cup : m g v g ; glass : y y ; SEPARATE destroy glass	cup : m g v g ;
flagon : d d ; mug : b m m ; SEPARATE destroy mug	flagon : d d ;
pitcher : d d ; bottle : v g ; canister : p p ; SEPARATE destroy canister	pitcher : d d ; bottle : v g ;
jar : v ; urn : v e ; pitcher : d b d c ; beaker : c ; SEPARATE destroy pitcher	jar : v ; urn : v e ; beaker : c ;
bottle : v e c c ; jug : c c e ; canister : h p b b p ; SEPARATE destroy bottle	jug : c c e ; canister : h p b b p ;
decanter : f f ; thermos : a a ; beaker : m y r ; SEPARATE destroy beaker	decanter : f f ; thermos : a a ;
pitcher : a a d ; beaker : h m m h ; beaker : p m m ; urn : g m g m ; SEPARATE destroy first beaker	pitcher : a a d ; beaker : p m m ; urn : g m g m ;
jar : r r ; flagon : f r c f c ; SEPARATE destroy jar	flagon : f r c f c ;
flagon : g f b b ; decanter : g g o o m ; thermos : d m r ; SEPARATE destroy decanter	flagon : g f b b ; thermos : d m r ;
cup : a a b r r ; vessel : d g ; flagon : g f d d ; SEPARATE destroy cup	vessel : d g ; flagon : g f d d ;
vessel : h ; vessel : g g v v ; SEPARATE destroy second vessel	vessel : h ;
glass : g d g ; jug : p ; SEPARATE destroy jug	glass : g d g ;
cup : o ; canister : c c ; SEPARATE destroy canister	cup : o ;
cup : h p h ; decanter : r r ; SEPARATE destroy cup	decanter : r r ;
flagon : m m ; beaker : o o c c ; pitcher : d ; bottle : c ; SEPARATE destroy flagon	beaker : o o c c ; pitcher : d ; bottle : c ;
canister : m p h ; jug : c m c ; flask : c c r f ; SEPARATE destroy flask	canister : m p h ; jug : c m c ;
decanter : b b v v ; jar : r ; vessel : h p ; SEPARATE destroy vessel	decanter : b b v v ; jar : r ;
pitcher : e ; flagon : g ; thermos : r v v r ; pitcher : a f y ; SEPARATE destroy second pitcher	pitcher : e ; flagon : g ; thermos : r v v r ;
vessel : p o p o ; jug : e c o ; thermos : o ; SEPARATE destroy jug	vessel : p o p o ; thermos : o ;
jug : c c ; cup : c m m ; SEPARATE destroy cup	jug : c c ;
jug : y d g d y ; pitcher : p d ; SEPARATE destroy pitcher	jug : y d g d y ;
pitcher : v ; flask : d m d m r r ; bottle : g ; cup : m g h ; SEPARATE destroy flask	pitcher : v ; bottle : g ; cup : m g h ;
jug : m ; vessel : f f ; decanter : p r p r b ; glass : d d ; SEPARATE destroy glass	jug : m ; vessel : f f ; decanter : p r p r b ;
cup : m ; pitcher : g p p ; vessel : d d ; SEPARATE destroy pitcher	cup : m ; vessel : d d ;
decanter : d p p m ; cup : p ; bottle : y h h f ; SEPARATE destroy decanter	cup : p ; bottle : y h h f ;
thermos : d f g d g f ; mug : p a ; mug : b a a ; SEPARATE destroy first mug	thermos : d f g d g f ; mug : b a a ;
urn : f f h c ; flask : a a ; SEPARATE destroy urn	flask : a a ;
decanter : f p ; thermos : b b g g ; mug : d c ; thermos : r v f v ; SEPARATE destroy last thermos	decanter : f p ; thermos : b b g g ; mug : d c ;
decanter : r b b g ; jug : p p ; decanter : v p p ; thermos : y y ; SEPARATE destroy first decanter	jug : p p ; decanter : v p p ; thermos : y y ;
glass : c c ; glass : h h p ; flask : a ; burette : r r ; SEPARATE destroy second glass	glass : c c ; flask : a ; burette : r r ;
beaker : c p c p ; bottle : f ; thermos : b b ; SEPARATE destroy bottle	beaker : c p c p ; thermos : b b ;
flask : g ; flagon : e v e b v b ; canister : y y g ; flask : e ; SEPARATE destroy flagon	flask : g ; canister : y y g ; flask : e ;
glass : d b ; glass : r e r e b b ; SEPARATE destroy last glass	glass : d b ;
vessel : h y ; mug : h y ; SEPARATE destroy mug	vessel : h y ;
bottle : c c ; jug : c g c g ; SEPARATE destroy bottle	jug : c g c g ;
jug : d c ; jar : g g ; burette : m v v a a m ; flask : p f p ; SEPARATE destroy flask	jug : d c ; jar : g g ; burette : m v v a a m ;
flagon : f c ; flagon : a e o a e ; thermos : o ; SEPARATE destroy second flagon	flagon : f c ; thermos : o ;
flask : f f ; flagon : v f v c ; pitcher : e y o ; SEPARATE destroy flask	flagon : v f v c ; pitcher : e y o ;
flagon : e a f ; thermos : m ; SEPARATE destroy thermos	flagon : e a f ;
pitcher : a r f a ; mug : e p d p ; mug : f f m ; flask : y y ; SEPARATE destroy first mug	pitcher : a r f a ; mug : f f m ; flask : y y ;
burette : r d ; thermos : p r r g g p ; SEPARATE destroy burette	thermos : p r r g g p ;
cup : y ; pitcher : p v p ; SEPARATE destroy cup	pitcher : p v p ;
mug : p d h p d ; flagon : c ; pitcher : y y c c m ; SEPARATE destroy pitcher	mug : p d h p d ; flagon : c ;
pitcher : m p ; canister : r r ; decanter : v g g v o o ; SEPARATE destroy pitcher	canister : r r ; decanter : v g g v o o ;
mug : p ; flagon : g g ; flask : c a a e ; SEPARATE destroy flask	mug : p ; flagon : g g ;
urn : f o f o ; canister : y c c y ; thermos : g g ; SEPARATE destroy thermos	urn : f o f o ; canister : y c c y ;
glass : m d m d ; thermos : v h y v h ; flask : p b p b y ; SEPARATE destroy flask	glass : m d m d ; thermos : v h y v h ;
glass : a a m ; pitcher : g ; SEPARATE destroy glass	pitcher : g ;
urn : r c f r f ; bottle : b b ; flask : g g ; urn : d v d g v ; SEPARATE destroy last urn	urn : r c f r f ; bottle : b b ; flask : g g ;
flask : p ; jug : y m y m ; beaker : c f c ; SEPARATE destroy beaker	flask : p ; jug : y m y m ;
flask : b g b ; flask : f o ; SEPARATE destroy first flask	flask : f o ;
urn : d o e d o ; pitcher : g b g ; cup : h ; SEPARATE destroy pitcher	urn : d o e d o ; cup : h ;
urn : c a c a ; cup : y ; SEPARATE destroy cup	urn : c a c a ;
vessel : v ; decanter : v e v e g ; SEPARATE destroy vessel	decanter : v e v e g ;
burette : e e ; mug : r ; SEPARATE destroy mug	burette : e e ;
burette : r p ; bottle : p p ; jar : v d m ; flask : h h ; SEPARATE destroy bottle	burette : r p ; jar : v d m ; flask : h h ;
flask : h ; jar : a f f a y ; flask : m m h ; SEPARATE destroy first flask	jar : a f f a y ; flask : m m h ;
jar : y m v ; cup : o m y o ; SEPARATE destroy jar	cup : o m y o ;
bottle : r r a ; cup : f f p g p ; decanter : c e e h h c ; SEPARATE destroy decanter	bottle : r r a ; cup : f f p g p ;
decanter : g d ; flagon : y y ; flagon : p d p o d o ; SEPARATE destroy decanter	flagon : y y ; flagon : p d p o d o ;
canister : d v d v ; beaker : b b ; bottle : m ; urn : y p y g p g ; SEPARATE destroy beaker	canister : d v d v ; bottle : m ; urn : y p y g p g ;
decanter : g d f g d ; burette : p y ; pitcher : p ; thermos : y d y g ; SEPARATE destroy burette	decanter : g d f g d ; pitcher : p ; thermos : y d y g ;
flask : f g g d d ; cup : m y y ; flagon : c b ; flask : e y e d ; SEPARATE destroy first flask	cup : m y y ; flagon : c b ; flask : e y e d ;
mug : a a y p p ; flagon : p p ; urn : c b b c ; canister : a g ; SEPARATE destroy canister	mug : a a y p p ; flagon : p p ; urn : c b b c ;
burette : d d h h o o ; flagon : m v ; jug : d b ; burette : a a ; SEPARATE destroy last burette	burette : d d h h o o ; flagon : m v ; jug : d b ;
bottle : o y o y ; jar : b b ; flagon : g g y b ; SEPARATE destroy bottle	jar : b b ; flagon : g g y b ;
vessel : m m d ; decanter : p v p c ; cup : y y e ; SEPARATE destroy vessel	decanter : p v p c ; cup : y y e ;
bottle : v g p v ; jug : p v m ; SEPARATE destroy bottle	jug : p v m ;
vessel : m a a ; canister : c v d c d ; pitcher : o ; thermos : o o p m p ; SEPARATE destroy thermos	vessel : m a a ; canister : c v d c d ; pitcher : o ;
pitcher : f c r c ; pitcher : b f r ; beaker : p c p g ; SEPARATE destroy first pitcher	pitcher : b f r ; beaker : p c p g ;
canister : r m ; flagon : r b r o ; SEPARATE destroy flagon	canister : r m ;
jug : v ; mug : c c ; bottle : a m ; SEPARATE destroy mug	jug : v ; bottle : a m ;
flask : r r p h ; jug : p p c ; SEPARATE destroy jug	flask : r r p h ;
pitcher : e ; vessel : y y a ; SEPARATE destroy vessel	pitcher : e ;
cup : c v c ; bottle : y y ; beaker : h o ; mug : m p h ; SEPARATE destroy beaker	cup : c v c ; bottle : y y ; mug : m p h ;
beaker : b m m b ; vessel : c m m ; pitcher : h a v v ; pitcher : g r g ; SEPARATE destroy second pitcher	beaker : b m m b ; vessel : c m m ; pitcher : h a v v ;
canister : c b b ; urn : m b m ; SEPARATE destroy canister	urn : m b m ;
cup : a f a ; glass : a o a g g ; SEPARATE destroy glass	cup : a f a ;
canister : c ; beaker : p g g o p ; SEPARATE destroy beaker	canister : c ;
decanter : f v ; pitcher : f c o f ; SEPARATE destroy pitcher	decanter : f v ;
flagon : p ; cup : p ; glass : a a ; SEPARATE destroy flagon	cup : p ; glass : a a ;
canister : c ; thermos : d g g d v ; vessel : y d d y ; mug : f ; SEPARATE destroy thermos	canister : c ; vessel : y d d y ; mug : f ;
decanter : v b d d ; jar : b f b ; SEPARATE destroy jar	decanter : v b d d ;
vessel : r h r h ; bottle : d ; beaker : c c g ; SEPARATE destroy bottle	vessel : r h r h ; beaker : c c g ;
flask : d ; urn : v d m ; mug : e o a ; vessel : g y b g y b ; SEPARATE destroy flask	urn : v d m ; mug : e o a ; vessel : g y b g y b ;
burette : e e o ; cup : g g c ; SEPARATE destroy cup	burette : e e o ;
glass : f ; decanter : v v ; SEPARATE destroy glass	decanter : v v ;
decanter : p p ; canister : e o e g g ; flagon : g h r r ; SEPARATE destroy flagon	decanter : p p ; canister : e o e g g ;
jar : g g ; thermos : m ; glass : o d o r ; urn : p r p ; SEPARATE destroy jar	thermos : m ; glass : o d o r ; urn : p r p ;
decanter : y y ; flagon : v ; SEPARATE destroy decanter	flagon : v ;
decanter : a g ; mug : b d ; vessel : m d d o ; SEPARATE destroy decanter	mug : b d ; vessel : m d d o ;
beaker : f f m m h ; bottle : d ; decanter : o e e y o ; canister : d d ; SEPARATE destroy canister	beaker : f f m m h ; bottle : d ; decanter : o e e y o ;
glass : g g b ; canister : r y r ; canister : h h y ; cup : h r ; SEPARATE destroy cup	glass : g g b ; canister : r y r ; canister : h h y ;
thermos : e e ; urn : b o b ; SEPARATE destroy urn	thermos : e e ;
flagon : o e o p ; glass : d d r e r ; SEPARATE destroy flagon	glass : d d r e r ;
urn : y ; jar : f ; vessel : e ; SEPARATE destroy jar	urn : y ; vessel : e ;
urn : e g g ; glass : h b p b h p ; bottle : b c b ; SEPARATE destroy bottle	urn : e g g ; glass : h b p b h p ;
bottle : o m o r ; flagon : o v f o f ; decanter : y r m m r y ; SEPARATE destroy decanter	bottle : o m o r ; flagon : o v f o f ;
thermos : d d r ; burette : y a y a ; urn : e f a e a ; SEPARATE destroy burette	thermos : d d r ; urn : e f a e a ;
glass : e ; flask : b f b y ; pitcher : v ; SEPARATE destroy flask	glass : e ; pitcher : v ;
jar : o o c c ; flagon : y e e ; thermos : y d r ; bottle : f f b ; SEPARATE destroy flagon	jar : o o c c ; thermos : y d r ; bottle : f f b ;
burette : r r ; urn : f f ; flask : o b o f f ; SEPARATE destroy urn	burette : r r ; flask : o b o f f ;
thermos : y y f ; decanter : f o ; SEPARATE destroy decanter	thermos : y y f ;
mug : c ; jug : o h o g g ; pitcher : h e p h ; bottle : a a d r d r ; SEPARATE destroy pitcher	mug : c ; jug : o h o g g ; bottle : a a d r d r ;
jug : r ; glass : v v ; SEPARATE destroy jug	glass : v v ;
bottle : e y e ; decanter : m f f m ; SEPARATE destroy decanter	bottle : e y e ;
pitcher : c y ; vessel : v v c c f ; canister : o b ; SEPARATE destroy pitcher	vessel : v v c c f ; canister : o b ;
cup : g o g o ; urn : g g ; beaker : g y y g ; SEPARATE destroy cup	urn : g g ; beaker : g y y g ;
vessel : b g d b g d ; flask : a a ; SEPARATE destroy flask	vessel : b g d b g d ;
jar : o f f o ; beaker : b b o e e ; SEPARATE destroy jar	beaker : b b o e e ;
beaker : m o ; vessel : r r y y ; flask : h d d ; mug : o c p ; SEPARATE destroy beaker	vessel : r r y y ; flask : h d d ; mug : o c p ;
beaker : f b f e e ; bottle : g f g ; SEPARATE destroy bottle	beaker : f b f e e ;
mug : f f p ; glass : f o o y ; SEPARATE destroy glass	mug : f f p ;
bottle : v ; pitcher : v v ; SEPARATE destroy pitcher	bottle : v ;
beaker : c y c y ; urn : h h d y ; flagon : r ; canister : p v d v ; SEPARATE destroy urn	beaker : c y c y ; flagon : r ; canister : p v d v ;
thermos : d g d f g f ; jug : f v f y y ; bottle : r o o c r ; SEPARATE destroy thermos	jug : f v f y y ; bottle : r o o c r ;
bottle : g f o ; mug : o h o v v ; thermos : y y ; SEPARATE destroy bottle	mug : o h o v v ; thermos : y y ;
jug : d ; jar : r ; vessel : e p e h h p ; jar : b b ; SEPARATE destroy last jar	jug : d ; jar : r ; vessel : e p e h h p ;
thermos : m m ; urn : v y y ; vessel : v d d m ; SEPARATE destroy vessel	thermos : m m ; urn : v y y ;
flagon : e d v v d e ; flagon : y h ; jug : e p ; flask : d d ; SEPARATE destroy flask	flagon : e d v v d e ; flagon : y h ; jug : e p ;
canister : b g h ; canister : o o f r r f ; SEPARATE destroy first canister	canister : o o f r r f ;
bottle : y ; mug : v p ; flagon : p p f h f ; urn : o r o ; SEPARATE destroy mug	bottle : y ; flagon : p p f h f ; urn : o r o ;
glass : c e ; mug : d p ; SEPARATE destroy mug	glass : c e ;
urn : b y b ; thermos : p p f ; flagon : v f ; pitcher : m ; SEPARATE destroy thermos	urn : b y b ; flagon : v f ; pitcher : m ;
flask : o y o ; thermos : h b c c h ; pitcher : g f f ; SEPARATE destroy flask	thermos : h b c c h ; pitcher : g f f ;
beaker : h h ; canister : o m o ; glass : h ; SEPARATE destroy canister	beaker : h h ; glass : h ;
vessel : e h h m ; canister : p f g p ; canister : c c e e ; SEPARATE destroy last canister	vessel : e h h m ; canister : p f g p ;
urn : f r h ; glass : b v v ; jug : d c m m ; SEPARATE destroy jug	urn : f r h ; glass : b v v ;
mug : h y h f ; flagon : r ; pitcher : o y o y ; flask : v ; SEPARATE destroy flask	mug : h y h f ; flagon : r ; pitcher : o y o y ;
glass : g y y ; thermos : m ; SEPARATE destroy glass	thermos : m ;
urn : v ; beaker : p e ; SEPARATE destroy urn	beaker : p e ;
glass : v f f v e ; jar : d b b ; SEPARATE destroy glass	jar : d b b ;
mug : b f f ; jar : r ; thermos : p h e e ; bottle : r a r c ; SEPARATE destroy jar	mug : b f f ; thermos : p h e e ; bottle : r a r c ;
glass : b f c b ; jug : m m ; flask : f f ; jar : f f ; SEPARATE destroy glass	jug : m m ; flask : f f ; jar : f f ;
bottle : y ; decanter : f m f p ; flask : y y ; jar : e e ; SEPARATE destroy bottle	decanter : f m f p ; flask : y y ; jar : e e ;
jug : g p g o p ; canister : d d ; flagon : d m m d ; SEPARATE destroy flagon	jug : g p g o p ; canister : d d ;
bottle : h h ; vessel : f v v ; jug : d d ; decanter : a r b ; SEPARATE destroy bottle	vessel : f v v ; jug : d d ; decanter : a r b ;
decanter : o e o a ; thermos : r r m v ; vessel : b b f f ; SEPARATE destroy vessel	decanter : o e o a ; thermos : r r m v ;
thermos : f b b o ; jug : h c b b h ; SEPARATE destroy thermos	jug : h c b b h ;
cup : g a f a f ; vessel : f ; pitcher : o o ; decanter : o p p a a ; SEPARATE destroy vessel	cup : g a f a f ; pitcher : o o ; decanter : o p p a a ;
jug : p c m m p ; pitcher : e e ; SEPARATE destroy pitcher	jug : p c m m p ;
glass : h h e e ; flagon : e e o ; mug : v r g g r v ; flagon : e ; SEPARATE destroy last flagon	glass : h h e e ; flagon : e e o ; mug : v r g g r v ;
urn : b r b h ; pitcher : p ; mug : v o o ; bottle : o o p ; SEPARATE destroy pitcher	urn : b r b h ; mug : v o o ; bottle : o o p ;
jug : v d b b ; pitcher : r g y g ; SEPARATE destroy pitcher	jug : v d b b ;
cup : b b ; urn : f g ; SEPARATE destroy cup	urn : f g ;
flask : h h o o y y ; glass : m m y y ; thermos : m m h ; beaker : h h ; SEPARATE destroy beaker	flask : h h o o y y ; glass : m m y y ; thermos : m m h ;
jar : c ; cup : m ; bottle : g g ; SEPARATE destroy jar	cup : m ; bottle : g g ;
beaker : h p ; jug : r r g g ; glass : b r h b r ; mug : a f f a ; SEPARATE destroy jug	beaker : h p ; glass : b r h b r ; mug : a f f a ;
decanter : f ; beaker : r a b ; urn : e g g e o o ; decanter : c ; SEPARATE destroy first decanter	beaker : r a b ; urn : e g g e o o ; decanter : c ;
canister : f f d d ; jug : a p ; flask : e o e o ; SEPARATE destroy canister	jug : a p ; flask : e o e o ;
beaker : c c m ; thermos : r r b f b ; flagon : m e m ; SEPARATE destroy flagon	beaker : c c m ; thermos : r r b f b ;
thermos : p o ; flagon : c c ; SEPARATE destroy flagon	thermos : p o ;
decanter : v ; canister : d d b ; SEPARATE destroy canister	decanter : v ;
jar : y y o m ; glass : o r m o r ; SEPARATE destroy jar	glass : o r m o r ;
canister : c v v ; bottle : y ; SEPARATE destroy bottle	canister : c v v ;
glass : o o ; bottle : m a ; pitcher : c ; vessel : g g y f y ; SEPARATE destroy vessel	glass : o o ; bottle : m a ; pitcher : c ;
flask : v h h ; bottle : v f v f ; thermos : y m y m ; SEPARATE destroy thermos	flask : v h h ; bottle : v f v f ;
canister : c c f r ; vessel : e c a ; SEPARATE destroy canister	vessel : e c a ;
mug : r r ; pitcher : y y ; burette : r r ; SEPARATE destroy mug	pitcher : y y ; burette : r r ;
thermos : p p h h ; canister : c f f c ; glass : o m v m ; SEPARATE destroy glass	thermos : p p h h ; canister : c f f c ;
glass : e p p e g ; burette : e e f f ; flagon : v ; SEPARATE destroy flagon	glass : e p p e g ; burette : e e f f ;
burette : g d d a ; bottle : a h h p ; SEPARATE destroy burette	bottle : a h h p ;
flask : f v v f ; burette : f a r f ; burette : g g ; SEPARATE destroy second burette	flask : f v v f ; burette : f a r f ;
mug : h y h e e ; canister : y g c g ; thermos : a g a g e ; SEPARATE destroy thermos	mug : h y h e e ; canister : y g c g ;
urn : d f ; vessel : g g ; cup : r b b p ; canister : e y y a ; SEPARATE destroy vessel	urn : d f ; cup : r b b p ; canister : e y y a ;
glass : p v v ; vessel : b o b ; beaker : a g ; SEPARATE destroy vessel	glass : p v v ; beaker : a g ;
bottle : m d m r r ; decanter : m ; SEPARATE destroy decanter	bottle : m d m r r ;
beaker : p p y ; flagon : c m a m a c ; mug : b a p p ; flask : e e ; SEPARATE destroy beaker	flagon : c m a m a c ; mug : b a p p ; flask : e e ;
canister : r o r ; jar : e e ; flagon : a a y ; SEPARATE destroy jar	canister : r o r ; flagon : a a y ;
bottle : m m ; flagon : f f b ; SEPARATE destroy flagon	bottle : m m ;
mug : m m a ; flagon : a a ; canister : m ; urn : g g ; SEPARATE destroy flagon	mug : m m a ; canister : m ; urn : g g ;
bottle : a e a ; pitcher : y y g ; bottle : f f ; bottle : g g ; SEPARATE destroy pitcher	bottle : a e a ; bottle : f f ; bottle : g g ;
vessel : p b b ; mug : o o ; jug : h h ; SEPARATE destroy vessel	mug : o o ; jug : h h ;
urn : r ; flask : g g ; jug : v y p y p ; flagon : y y h ; SEPARATE destroy urn	flask : g g ; jug : v y p y p ; flagon : y y h ;
burette : v v ; canister : b m d ; canister : g g f f ; SEPARATE destroy last canister	burette : v v ; canister : b m d ;
urn : y ; flask : r m e r ; SEPARATE destroy flask	urn : y ;
vessel : r r ; bottle : v v f ; thermos : o v y ; SEPARATE destroy thermos	vessel : r r ; bottle : v v f ;
jar : b d m d m ; flask : d e f f e d ; SEPARATE destroy flask	jar : b d m d m ;
urn : o c o ; flagon : g d f ; flagon : y ; jug : v g v g ; SEPARATE destroy jug	urn : o c o ; flagon : g d f ; flagon : y ;
canister : d d r ; thermos : y y ; canister : g ; SEPARATE destroy thermos	canister : d d r ; canister : g ;
