Input	Output
thermos : g g h ; vessel : o o ; burette : a f a ; SEPARATE add one violet to thermos	thermos : g g h v ; vessel : o o ; burette : a f a ;
bottle : a a ; thermos : m v m g ; SEPARATE add four cabernet to bottle	bottle : a a c c c c ; thermos : m v m g ;
burette : v a b b a ; glass : g g ; SEPARATE add four red to burette	burette : v a b b a r r r r ; glass : g g ;
burette : m p p v ; flask : m g ; SEPARATE add four orange to flask	burette : m p p v ; flask : m g o o o o ;
pitcher : e r r f f ; flask : b b ; SEPARATE add four blue to flask	pitcher : e r r f f ; flask : b b b b b b ;
vessel : m ; decanter : a a ; burette : f f o ; SEPARATE add three cabernet to burette	vessel : m ; decanter : a a ; burette : f f o c c c ;
pitcher : p a a b ; flagon : p p ; SEPARATE add six orange to flagon	pitcher : p a a b ; flagon : p p o o o o o o ;
urn : b o g ; beaker : h v ; bottle : v m b v b ; SEPARATE add one orange to urn	urn : b o g o ; beaker : h v ; bottle : v m b v b ;
urn : b b ; urn : h ; bottle : g c c g d d ; SEPARATE add five magenta to first urn	urn : b b m m m m m ; urn : h ; bottle : g c c g d d ;
jar : v v ; pitcher : g ; SEPARATE add two orange to pitcher	jar : v v ; pitcher : g o o ;
beaker : g g ; pitcher : e m g m ; SEPARATE add two harlequin to pitcher	beaker : g g ; pitcher : e m g m h h ;
thermos : h h g ; jug : g g ; SEPARATE add five orange to thermos	thermos : h h g o o o o o ; jug : g g ;
glass : e e ; pitcher : p p ; jar : d d c c ; SEPARATE add four aqua to jar	glass : e e ; pitcher : p p ; jar : d d c c a a a a ;
pitcher : e r f r e ; glass : b b ; beaker : d d ; SEPARATE add five fuchsia to beaker	pitcher : e r f r e ; glass : b b ; beaker : d d f f f f f ;
flask : r r ; mug : o h ; SEPARATE add four daffodil to mug	flask : r r ; mug : o h d d d d ;
burette : a b c ; canister : g ; SEPARATE add four yellow to canister	burette : a b c ; canister : g y y y y ;
pitcher : y b o y o ; urn : r r ; burette : c a c a ; SEPARATE add five emberiae to pitcher	pitcher : y b o y o e e e e e ; urn : r r ; burette : c a c a ;
vessel : m p b b m ; bottle : y y ; SEPARATE add five fuchsia to vessel	vessel : m p b b m f f f f f ; bottle : y y ;
urn : p b m m ; flask : y y ; jug : b e e b ; SEPARATE add five red to urn	urn : p b m m r r r r r ; flask : y y ; jug : b e e b ;
canister : e e ; glass : c r f ; SEPARATE add four daffodil to canister	canister : e e d d d d ; glass : c r f ;
glass : h g h g ; mug : f g a a g ; vessel : p ; SEPARATE add three emberiae to mug	glass : h g h g ; mug : f g a a g e e e ; vessel : p ;
cup : p ; glass : m ; jug : m m ; SEPARATE add one fuchsia to jug	cup : p ; glass : m ; jug : m m f ;
glass : f c ; decanter : y y ; SEPARATE add six violet to decanter	glass : f c ; decanter : y y v v v v v v ;
burette : b r b r c ; jar : o r r p ; SEPARATE add one emberiae to burette	burette : b r b r c e ; jar : o r r p ;
decanter : a d ; glass : d d ; jar : r v f ; bottle : d ; SEPARATE add five purple to jar	decanter : a d ; glass : d d ; jar : r v f p p p p p ; bottle : d ;
flagon : b a a r ; beaker : b y o ; SEPARATE add six fuchsia to flagon	flagon : b a a r f f f f f f ; beaker : b y o ;
thermos : p a p a ; thermos : c g ; SEPARATE add two yellow to last thermos	thermos : p a p a ; thermos : c g y y ;
pitcher : v c c ; urn : d a ; SEPARATE add one yellow to pitcher	pitcher : v c c y ; urn : d a ;
bottle : y v ; glass : h h f f ; SEPARATE add one orange to bottle	bottle : y v o ; glass : h h f f ;
bottle : e c e ; urn : e ; beaker : a r ; SEPARATE add one daffodil to urn	bottle : e c e ; urn : e d ; beaker : a r ;
mug : r ; jar : p c p c a ; SEPARATE add three orange to mug	mug : r o o o ; jar : p c p c a ;
urn : c ; thermos : b r r b ; mug : h h ; SEPARATE add three harlequin to urn	urn : c h h h ; thermos : b r r b ; mug : h h ;
pitcher : o b o e e ; pitcher : d e e ; vessel : o o ; SEPARATE add five violet to first pitcher	pitcher : o b o e e v v v v v ; pitcher : d e e ; vessel : o o ;
flagon : o d o d g ; burette : e ; decanter : p ; SEPARATE add four magenta to flagon	flagon : o d o d g m m m m ; burette : e ; decanter : p ;
decanter : p a v v ; pitcher : h h p p ; SEPARATE add two orange to decanter	decanter : p a v v o o ; pitcher : h h p p ;
cup : m ; flagon : v f ; decanter : v h h ; SEPARATE add five harlequin to flagon	cup : m ; flagon : v f h h h h h ; decanter : v h h ;
burette : f p f ; beaker : y c ; mug : a e e a ; SEPARATE add three fuchsia to burette	burette : f p f f f f ; beaker : y c ; mug : a e e a ;
bottle : b b ; thermos : d r e e r ; SEPARATE add six yellow to bottle	bottle : b b y y y y y y ; thermos : d r e e r ;
thermos : h e h m m e ; jug : r r ; SEPARATE add one emberiae to thermos	thermos : h e h m m e e ; jug : r r ;
jug : g m m g ; pitcher : c p c p f ; SEPARATE add three red to jug	jug : g m m g r r r ; pitcher : c p c p f ;
cup : b g g ; bottle : f f ; SEPARATE add six green to cup	cup : b g g g g g g g g ; bottle : f f ;
decanter : a v b a ; cup : d d ; cup : f p p y ; SEPARATE add three cabernet to first cup	decanter : a v b a ; cup : d d c c c ; cup : f p p y ;
jar : y p y g g p ; burette : o d d c ; SEPARATE add three aqua to jar	jar : y p y g g p a a a ; burette : o d d c ;
canister : f o f a ; glass : d ; SEPARATE add four aqua to canister	canister : f o f a a a a a ; glass : d ;
pitcher : h b ; canister : p r r ; SEPARATE add six magenta to pitcher	pitcher : h b m m m m m m ; canister : p r r ;
urn : g g e ; urn : v d f d ; SEPARATE add five yellow to first urn	urn : g g e y y y y y ; urn : v d f d ;
bottle : b b ; glass : c c ; jar : f ; SEPARATE add three cabernet to bottle	bottle : b b c c c ; glass : c c ; jar : f ;
mug : h h r a ; vessel : a f y ; SEPARATE add three purple to vessel	mug : h h r a ; vessel : a f y p p p ;
canister : c c g ; burette : d ; SEPARATE add three purple to canister	canister : c c g p p p ; burette : d ;
bottle : b ; urn : d d ; SEPARATE add three harlequin to urn	bottle : b ; urn : d d h h h ;
vessel : o ; flask : v a p a ; jug : y y ; SEPARATE add six harlequin to flask	vessel : o ; flask : v a p a h h h h h h ; jug : y y ;
beaker : r p p r ; decanter : o e p ; beaker : g c c ; SEPARATE add six harlequin to decanter	beaker : r p p r ; decanter : o e p h h h h h h ; beaker : g c c ;
thermos : y v v ; mug : y y h f f ; vessel : p a ; SEPARATE add five daffodil to thermos	thermos : y v v d d d d d ; mug : y y h f f ; vessel : p a ;
bottle : d d f f ; flagon : a h p p ; decanter : e e ; SEPARATE add one daffodil to flagon	bottle : d d f f ; flagon : a h p p d ; decanter : e e ;
urn : m m b b ; beaker : p o d d o ; burette : a ; SEPARATE add one orange to urn	urn : m m b b o ; beaker : p o d d o ; burette : a ;
jar : o o e ; thermos : b c b c ; SEPARATE add one violet to thermos	jar : o o e ; thermos : b c b c v ;
decanter : p p r ; mug : y ; SEPARATE add four emberiae to decanter	decanter : p p r e e e e ; mug : y ;
jar : b b ; glass : e d e d p ; SEPARATE add three purple to glass	jar : b b ; glass : e d e d p p p p ;
flagon : b b g ; flask : a v ; SEPARATE add two orange to flask	flagon : b b g ; flask : a v o o ;
beaker : e y e p ; decanter : m b m ; SEPARATE add six harlequin to beaker	beaker : e y e p h h h h h h ; decanter : m b m ;
cup : p c o ; urn : d d ; pitcher : r ; SEPARATE add two violet to urn	cup : p c o ; urn : d d v v ; pitcher : r ;
beaker : p p ; canister : y y ; pitcher : g g ; SEPARATE add one yellow to pitcher	beaker : p p ; canister : y y ; pitcher : g g y ;
mug : r ; glass : f f c ; pitcher : b b ; canister : o ; SEPARATE add four orange to canister	mug : r ; glass : f f c ; pitcher : b b ; canister : o o o o o ;
glass : d m d ; flask : r e r b ; mug : m m h h g ; SEPARATE add six red to flask	glass : d m d ; flask : r e r b r r r r r r ; mug : m m h h g ;
urn : m ; jug : y r ; SEPARATE add three purple to jug	urn : m ; jug : y r p p p ;
urn : y c h ; jar : h e h ; mug : m d p ; SEPARATE add two daffodil to jar	urn : y c h ; jar : h e h d d ; mug : m d p ;
jug : b b ; mug : f d f ; urn : v c v ; SEPARATE add four emberiae to mug	jug : b b ; mug : f d f e e e e ; urn : v c v ;
cup : b b m ; decanter : c a a ; SEPARATE add six cabernet to decanter	cup : b b m ; decanter : c a a c c c c c c ;
jar : e e ; cup : p ; burette : p ; bottle : b e b ; SEPARATE add four yellow to bottle	jar : e e ; cup : p ; burette : p ; bottle : b e b y y y y ;
urn : b a c b ; jug : g h b h g b ; SEPARATE add three magenta to urn	urn : b a c b m m m ; jug : g h b h g b ;
flask : g g ; decanter : c ; thermos : e e ; beaker : y ; SEPARATE add three fuchsia to flask	flask : g g f f f ; decanter : c ; thermos : e e ; beaker : y ;
flask : p v y ; beaker : r h h v v ; SEPARATE add five red to beaker	flask : p v y ; beaker : r h h v v r r r r r ;
flask : m ; glass : c d m m ; pitcher : h f f ; SEPARATE add five green to flask	flask : m g g g g g ; glass : c d m m ; pitcher : h f f ;
decanter : f y y ; jug : d d g m g ; SEPARATE add six blue to jug	decanter : f y y ; jug : d d g m g b b b b b b ;
jar : p ; pitcher : p g g h p ; jar : c r e e ; SEPARATE add four red to first jar	jar : p r r r r ; pitcher : p g g h p ; jar : c r e e ;
decanter : y e y e g ; thermos : h o y o ; SEPARATE add six purple to thermos	decanter : y e y e g ; thermos : h o y o p p p p p p ;
glass : y ; flagon : c f c f ; SEPARATE add four yellow to glass	glass : y y y y y ; flagon : c f c f ;
canister : h ; pitcher : g y y ; thermos : d v v a ; SEPARATE add six green to pitcher	canister : h ; pitcher : g y y g g g g g g ; thermos : d v v a ;
canister : e ; jar : d g g d ; burette : c ; SEPARATE add five green to canister	canister : e g g g g g ; jar : d g g d ; burette : c ;
thermos : v o o ; bottle : b b ; SEPARATE add five harlequin to bottle	thermos : v o o ; bottle : b b h h h h h ;
jar : d d ; canister : f f o o v ; SEPARATE add three violet to canister	jar : d d ; canister : f f o o v v v v ;
burette : c y y ; flagon : d h m h ; SEPARATE add six green to burette	burette : c y y g g g g g g ; flagon : d h m h ;
mug : o o ; jar : m ; bottle : b b ; cup : o a ; SEPARATE add three aqua to mug	mug : o o a a a ; jar : m ; bottle : b b ; cup : o a ;
flagon : e ; urn : c h ; SEPARATE add four yellow to urn	flagon : e ; urn : c h y y y y ;
beaker : a m v v ; jug : a a y y b ; flagon : b f f ; SEPARATE add three emberiae to jug	beaker : a m v v ; jug : a a y y b e e e ; flagon : b f f ;
bottle : v f b f v ; flagon : v b v ; SEPARATE add one orange to bottle	bottle : v f b f v o ; flagon : v b v ;
bottle : v d r v ; flagon : c c ; SEPARATE add three harlequin to bottle	bottle : v d r v h h h ; flagon : c c ;
thermos : m g m ; beaker : c g g ; SEPARATE add two aqua to beaker	thermos : m g m ; beaker : c g g a a ;
urn : m h m h ; glass : h h ; canister : h ; SEPARATE add one cabernet to glass	urn : m h m h ; glass : h h c ; canister : h ;
urn : y b y e ; canister : e e ; urn : c f f ; SEPARATE add five daffodil to canister	urn : y b y e ; canister : e e d d d d d ; urn : c f f ;
flagon : a c r a ; flask : d b f b ; SEPARATE add four orange to flask	flagon : a c r a ; flask : d b f b o o o o ;
jar : b a o o b ; jar : o v ; thermos : d ; SEPARATE add four orange to first jar	jar : b a o o b o o o o ; jar : o v ; thermos : d ;
vessel : m a a g m ; flask : c f f y c ; SEPARATE add one harlequin to flask	vessel : m a a g m ; flask : c f f y c h ;
urn : y d r r ; pitcher : h y h e e ; SEPARATE add one violet to urn	urn : y d r r v ; pitcher : h y h e e ;
canister : r o r o c ; pitcher : m m ; SEPARATE add two magenta to pitcher	canister : r o r o c ; pitcher : m m m m ;
pitcher : r r ; bottle : r ; thermos : e e b ; SEPARATE add one blue to bottle	pitcher : r r ; bottle : r b ; thermos : e e b ;
bottle : p ; flask : p f p e f ; beaker : g ; SEPARATE add four aqua to flask	bottle : p ; flask : p f p e f a a a a ; beaker : g ;
beaker : p p c ; burette : e ; flask : e h ; SEPARATE add five red to burette	beaker : p p c ; burette : e r r r r r ; flask : e h ;
pitcher : f ; mug : o o d h ; flask : v v ; SEPARATE add two violet to flask	pitcher : f ; mug : o o d h ; flask : v v v v ;
thermos : v v ; flask : v b y ; SEPARATE add four blue to thermos	thermos : v v b b b b ; flask : v b y ;
flask : g h o ; bottle : b ; SEPARATE add five blue to bottle	flask : g h o ; bottle : b b b b b b ;
flask : h m m h o ; burette : d b c b ; SEPARATE add one green to burette	flask : h m m h o ; burette : d b c b g ;
flagon : e ; cup : h ; SEPARATE add three purple to cup	flagon : e ; cup : h p p p ;
vessel : f ; urn : c h p ; canister : o c o c ; SEPARATE add six blue to canister	vessel : f ; urn : c h p ; canister : o c o c b b b b b b ;
glass : b o ; mug : p p o o a ; bottle : h ; flagon : b ; SEPARATE add four orange to mug	glass : b o ; mug : p p o o a o o o o ; bottle : h ; flagon : b ;
jug : o a o ; burette : v e e v ; pitcher : e ; SEPARATE add six cabernet to pitcher	jug : o a o ; burette : v e e v ; pitcher : e c c c c c c ;
canister : h c c ; canister : r h ; SEPARATE add three purple to last canister	canister : h c c ; canister : r h p p p ;
jug : h ; vessel : d d ; SEPARATE add four blue to jug	jug : h b b b b ; vessel : d d ;
bottle : p p ; beaker : e e ; bottle : b b ; SEPARATE add six green to beaker	bottle : p p ; beaker : e e g g g g g g ; bottle : b b ;
canister : e o e ; glass : g g ; decanter : r p r f ; SEPARATE add five blue to canister	canister : e o e b b b b b ; glass : g g ; decanter : r p r f ;
glass : f ; mug : o o ; pitcher : m ; SEPARATE add two cabernet to pitcher	glass : f ; mug : o o ; pitcher : m c c ;
cup : g r h r h ; glass : o v ; beaker : c e p p c ; SEPARATE add three fuchsia to beaker	cup : g r h r h ; glass : o v ; beaker : c e p p c f f f ;
decanter : g g ; burette : f f ; beaker : h v h v ; SEPARATE add one daffodil to decanter	decanter : g g d ; burette : f f ; beaker : h v h v ;
flagon : c c m ; urn : d d f ; burette : h ; SEPARATE add six fuchsia to burette	flagon : c c m ; urn : d d f ; burette : h f f f f f f ;
flask : m m d ; cup : c v c p ; decanter : g ; mug : o ; SEPARATE add four fuchsia to mug	flask : m m d ; cup : c v c p ; decanter : g ; mug : o f f f f ;
decanter : r b h h ; thermos : y r r ; SEPARATE add three red to decanter	decanter : r b h h r r r ; thermos : y r r ;
jar : o c ; jug : y y ; pitcher : a ; SEPARATE add one magenta to jug	jar : o c ; jug : y y m ; pitcher : a ;
decanter : f f y y ; jar : g e ; SEPARATE add six purple to decanter	decanter : f f y y p p p p p p ; jar : g e ;
thermos : p p r ; pitcher : b b ; urn : v o ; SEPARATE add four green to thermos	thermos : p p r g g g g ; pitcher : b b ; urn : v o ;
decanter : b o b d d o ; flask : a ; SEPARATE add six red to decanter	decanter : b o b d d o r r r r r r ; flask : a ;
flask : e r r ; vessel : g r ; flask : m m d f d ; SEPARATE add five violet to vessel	flask : e r r ; vessel : g r v v v v v ; flask : m m d f d ;
jug : d m h m ; glass : v ; SEPARATE add six red to jug	jug : d m h m r r r r r r ; glass : v ;
beaker : g m ; beaker : c ; SEPARATE add three emberiae to first beaker	beaker : g m e e e ; beaker : c ;
jug : f ; thermos : f h h f b ; urn : o e ; canister : d ; SEPARATE add five cabernet to jug	jug : f c c c c c ; thermos : f h h f b ; urn : o e ; canister : d ;
beaker : a a b ; glass : r ; SEPARATE add one violet to beaker	beaker : a a b v ; glass : r ;
thermos : e ; mug : v r v r ; SEPARATE add one fuchsia to mug	thermos : e ; mug : v r v r f ;
flagon : r b r g g ; canister : d o o ; SEPARATE add one fuchsia to canister	flagon : r b r g g ; canister : d o o f ;
beaker : m o m ; flagon : r r ; flagon : b b ; SEPARATE add four fuchsia to beaker	beaker : m o m f f f f ; flagon : r r ; flagon : b b ;
flagon : g b ; bottle : h p p ; SEPARATE add three cabernet to bottle	flagon : g b ; bottle : h p p c c c ;
jug : a ; burette : m m ; flask : e o r o ; SEPARATE add two red to burette	jug : a ; burette : m m r r ; flask : e o r o ;
jar : f e ; flagon : o ; glass : g b g p p ; SEPARATE add six blue to flagon	jar : f e ; flagon : o b b b b b b ; glass : g b g p p ;
cup : a m a m ; pitcher : y y ; SEPARATE add four red to cup	cup : a m a m r r r r ; pitcher : y y ;
flask : e e ; thermos : m m e ; SEPARATE add two red to thermos	flask : e e ; thermos : m m e r r ;
thermos : b ; bottle : b p b g ; SEPARATE add one purple to thermos	thermos : b p ; bottle : b p b g ;
vessel : p d d ; thermos : f r ; canister : v ; SEPARATE add two cabernet to canister	vessel : p d d ; thermos : f r ; canister : v c c ;
beaker : g c c g ; decanter : r g g y y ; SEPARATE add five magenta to decanter	beaker : g c c g ; decanter : r g g y y m m m m m ;
urn : v ; pitcher : d g g ; glass : f c a a c ; SEPARATE add one aqua to glass	urn : v ; pitcher : d g g ; glass : f c a a c a ;
cup : v v r ; decanter : p ; glass : p e ; SEPARATE add six daffodil to decanter	cup : v v r ; decanter : p d d d d d d ; glass : p e ;
vessel : c y ; burette : a a ; SEPARATE add two red to burette	vessel : c y ; burette : a a r r ;
glass : r ; mug : y h y f f ; pitcher : g g d h h ; SEPARATE add five harlequin to pitcher	glass : r ; mug : y h y f f ; pitcher : g g d h h h h h h h ;
burette : a e m ; decanter : h f ; bottle : a m a ; SEPARATE add six purple to decanter	burette : a e m ; decanter : h f p p p p p p ; bottle : a m a ;
jar : d d b ; thermos : m p o p ; SEPARATE add four magenta to thermos	jar : d d b ; thermos : m p o p m m m m ;
canister : m v v m ; thermos : a a ; SEPARATE add five orange to thermos	canister : m v v m ; thermos : a a o o o o o ;
bottle : f h h f ; flagon : d ; SEPARATE add five aqua to bottle	bottle : f h h f a a a a a ; flagon : d ;
urn : a ; canister : a a f d ; SEPARATE add five purple to canister	urn : a ; canister : a a f d p p p p p ;
jar : o a h ; jug : f b b d d ; SEPARATE add three daffodil to jar	jar : o a h d d d ; jug : f b b d d ;
canister : e b r ; decanter : h m h e m ; burette : d d r ; SEPARATE add two purple to canister	canister : e b r p p ; decanter : h m h e m ; burette : d d r ;
pitcher : h r o o ; flagon : b ; SEPARATE add four orange to pitcher	pitcher : h r o o o o o o ; flagon : b ;
vessel : g g d f d ; burette : e h ; bottle : a p p ; SEPARATE add four yellow to burette	vessel : g g d f d ; burette : e h y y y y ; bottle : a p p ;
cup : f ; beaker : y y ; cup : c m o o c ; SEPARATE add four magenta to second cup	cup : f ; beaker : y y ; cup : c m o o c m m m m ;
vessel : c v r v r c ; decanter : r r d g ; SEPARATE add four purple to vessel	vessel : c v r v r c p p p p ; decanter : r r d g ;
bottle : h c h c ; flagon : a ; flask : y y c ; SEPARATE add five red to flask	bottle : h c h c ; flagon : a ; flask : y y c r r r r r ;
flagon : h h ; urn : d p c ; SEPARATE add one orange to flagon	flagon : h h o ; urn : d p c ;
thermos : g g ; canister : y ; SEPARATE add five red to canister	thermos : g g ; canister : y r r r r r ;
vessel : h ; mug : d r m d ; SEPARATE add four fuchsia to vessel	vessel : h f f f f ; mug : d r m d ;
flask : d y d ; pitcher : v ; urn : b h ; SEPARATE add two aqua to pitcher	flask : d y d ; pitcher : v a a ; urn : b h ;
beaker : v h o h ; thermos : a ; pitcher : r o ; SEPARATE add three violet to thermos	beaker : v h o h ; thermos : a v v v ; pitcher : r o ;
decanter : c e ; flagon : r p p ; SEPARATE add three fuchsia to decanter	decanter : c e f f f ; flagon : r p p ;
mug : g v ; flagon : v v ; SEPARATE add one magenta to flagon	mug : g v ; flagon : v v m ;
beaker : o h h ; cup : e e ; jug : a ; SEPARATE add two harlequin to cup	beaker : o h h ; cup : e e h h ; jug : a ;
cup : p p ; pitcher : y y v a v ; SEPARATE add two cabernet to pitcher	cup : p p ; pitcher : y y v a v c c ;
thermos : b g c b c ; jug : f a ; decanter : c a c a ; SEPARATE add three emberiae to jug	thermos : b g c b c ; jug : f a e e e ; decanter : c a c a ;
flagon : e e ; burette : r ; SEPARATE add five purple to burette	flagon : e e ; burette : r p p p p p ;
jar : m ; flask : e e ; decanter : d c d c ; SEPARATE add two harlequin to decanter	jar : m ; flask : e e ; decanter : d c d c h h ;
mug : y y ; canister : e f f ; SEPARATE add five violet to canister	mug : y y ; canister : e f f v v v v v ;
cup : c d v d ; thermos : b f c b c f ; SEPARATE add one yellow to thermos	cup : c d v d ; thermos : b f c b c f y ;
jar : p p b b ; mug : p p ; SEPARATE add six fuchsia to jar	jar : p p b b f f f f f f ; mug : p p ;
vessel : o o ; flask : o o ; vessel : m r m r h ; SEPARATE add two green to last vessel	vessel : o o ; flask : o o ; vessel : m r m r h g g ;
mug : b b m ; jar : g g p c ; vessel : b ; SEPARATE add one daffodil to vessel	mug : b b m ; jar : g g p c ; vessel : b d ;
cup : h f h f ; thermos : v v ; SEPARATE add two red to cup	cup : h f h f r r ; thermos : v v ;
bottle : g g f ; pitcher : d f o ; SEPARATE add two violet to pitcher	bottle : g g f ; pitcher : d f o v v ;
beaker : y y g g ; burette : o ; SEPARATE add five violet to beaker	beaker : y y g g v v v v v ; burette : o ;
cup : d ; urn : r v c v c ; SEPARATE add three daffodil to urn	cup : d ; urn : r v c v c d d d ;
thermos : c p g c g ; mug : r a a r f ; SEPARATE add six daffodil to mug	thermos : c p g c g ; mug : r a a r f d d d d d d ;
glass : e m e ; glass : o o d y d ; SEPARATE add five orange to first glass	glass : e m e o o o o o ; glass : o o d y d ;
jar : d ; flask : h e h y ; decanter : h c c h g g ; SEPARATE add three orange to jar	jar : d o o o ; flask : h e h y ; decanter : h c c h g g ;
thermos : a e g ; vessel : o f a a ; SEPARATE add four green to thermos	thermos : a e g g g g g ; vessel : o f a a ;
burette : p b p b ; vessel : h h y a ; decanter : h ; SEPARATE add four yellow to decanter	burette : p b p b ; vessel : h h y a ; decanter : h y y y y ;
vessel : g m v v ; decanter : y r r ; urn : m m o a ; SEPARATE add five green to urn	vessel : g m v v ; decanter : y r r ; urn : m m o a g g g g g ;
jar : c o ; canister : o e ; vessel : e e ; jug : g o y ; SEPARATE add four cabernet to vessel	jar : c o ; canister : o e ; vessel : e e c c c c ; jug : g o y ;
mug : y c d ; vessel : r ; SEPARATE add three green to mug	mug : y c d g g g ; vessel : r ;
cup : o o ; flagon : m m v ; SEPARATE add one cabernet to flagon	cup : o o ; flagon : m m v c ;
cup : m f p f ; burette : g f f ; SEPARATE add two harlequin to cup	cup : m f p f h h ; burette : g f f ;
jug : g g e m ; jar : a ; SEPARATE add four harlequin to jug	jug : g g e m h h h h ; jar : a ;
vessel : d h d b ; flask : d y d y h ; SEPARATE add six orange to flask	vessel : d h d b ; flask : d y d y h o o o o o o ;
beaker : g g p ; thermos : p c g g ; SEPARATE add three green to thermos	beaker : g g p ; thermos : p c g g g g g ;
vessel : m a m ; vessel : e b b y e ; SEPARATE add three orange to first vessel	vessel : m a m o o o ; vessel : e b b y e ;
burette : r r ; mug : v g v g ; vessel : r p ; SEPARATE add six green to mug	burette : r r ; mug : v g v g g g g g g g ; vessel : r p ;
decanter : e e ; canister : d d ; SEPARATE add four harlequin to decanter	decanter : e e h h h h ; canister : d d ;
pitcher : a d c ; bottle : h ; mug : h v v f h ; SEPARATE add one aqua to bottle	pitcher : a d c ; bottle : h a ; mug : h v v f h ;
burette : a a ; urn : b b ; SEPARATE add three fuchsia to burette	burette : a a f f f ; urn : b b ;
jug : c c ; glass : e e ; burette : g ; SEPARATE add five magenta to glass	jug : c c ; glass : e e m m m m m ; burette : g ;
bottle : m o m o ; cup : o m ; SEPARATE add three magenta to bottle	bottle : m o m o m m m ; cup : o m ;
thermos : g m r ; jug : c ; SEPARATE add six emberiae to jug	thermos : g m r ; jug : c e e e e e e ;
bottle : p r r h ; bottle : f ; mug : c p p ; SEPARATE add one orange to second bottle	bottle : p r r h ; bottle : f o ; mug : c p p ;
thermos : d m d m y y ; glass : o ; thermos : r a r y ; SEPARATE add two magenta to last thermos	thermos : d m d m y y ; glass : o ; thermos : r a r y m m ;
urn : a a ; canister : o o h y ; SEPARATE add five fuchsia to canister	urn : a a ; canister : o o h y f f f f f ;
canister : v v ; vessel : b o p o p ; bottle : h ; SEPARATE add six harlequin to vessel	canister : v v ; vessel : b o p o p h h h h h h ; bottle : h ;
burette : m c m ; mug : c a a ; SEPARATE add six daffodil to burette	burette : m c m d d d d d d ; mug : c a a ;
beaker : g g ; flagon : a ; jug : h ; canister : h h ; SEPARATE add one emberiae to canister	beaker : g g ; flagon : a ; jug : h ; canister : h h e ;
flagon : f f b b ; flask : b e b c ; urn : g g m ; SEPARATE add four red to flagon	flagon : f f b b r r r r ; flask : b e b c ; urn : g g m ;
vessel : p p d y y ; mug : e p ; bottle : e a v v ; SEPARATE add two green to vessel	vessel : p p d y y g g ; mug : e p ; bottle : e a v v ;
cup : v g y y g ; urn : v ; SEPARATE add three emberiae to urn	cup : v g y y g ; urn : v e e e ;
vessel : c a a ; glass : m m b f f ; urn : r b b ; SEPARATE add five blue to urn	vessel : c a a ; glass : m m b f f ; urn : r b b b b b b b ;
jar : y d d e e ; cup : a e g g e ; SEPARATE add three blue to jar	jar : y d d e e b b b ; cup : a e g g e ;
vessel : m m ; pitcher : f ; mug : p ; SEPARATE add six blue to vessel	vessel : m m b b b b b b ; pitcher : f ; mug : p ;
mug : r e ; glass : v ; urn : h y g h y ; SEPARATE add four fuchsia to glass	mug : r e ; glass : v f f f f ; urn : h y g h y ;
beaker : g ; cup : p p ; burette : v r v ; SEPARATE add two aqua to burette	beaker : g ; cup : p p ; burette : v r v a a ;
beaker : m c a c m ; canister : g g ; jug : c v g ; SEPARATE add five yellow to jug	beaker : m c a c m ; canister : g g ; jug : c v g y y y y y ;
urn : p e e ; beaker : v h ; SEPARATE add five orange to urn	urn : p e e o o o o o ; beaker : v h ;
bottle : b m f f m b ; flagon : h h a a ; SEPARATE add five emberiae to bottle	bottle : b m f f m b e e e e e ; flagon : h h a a ;
cup : e ; flask : y ; SEPARATE add one red to cup	cup : e r ; flask : y ;
jug : r h h y y r ; thermos : m ; pitcher : f f ; SEPARATE add two yellow to thermos	jug : r h h y y r ; thermos : m y y ; pitcher : f f ;
canister : y ; mug : b ; flask : g v g ; SEPARATE add two cabernet to canister	canister : y c c ; mug : b ; flask : g v g ;
jug : v v ; vessel : y y ; pitcher : c c ; SEPARATE add four cabernet to jug	jug : v v c c c c ; vessel : y y ; pitcher : c c ;
canister : r p ; beaker : b h b r h r ; SEPARATE add two orange to beaker	canister : r p ; beaker : b h b r h r o o ;
bottle : d d ; burette : m m a r r ; cup : y d ; SEPARATE add two green to bottle	bottle : d d g g ; burette : m m a r r ; cup : y d ;
thermos : f e ; cup : h r g g h ; SEPARATE add one magenta to thermos	thermos : f e m ; cup : h r g g h ;
canister : v ; decanter : r r c b c ; SEPARATE add three daffodil to canister	canister : v d d d ; decanter : r r c b c ;
mug : f p p c ; beaker : m ; flask : y f o y ; SEPARATE add one aqua to mug	mug : f p p c a ; beaker : m ; flask : y f o y ;
jug : p m ; canister : f d ; SEPARATE add two fuchsia to jug	jug : p m f f ; canister : f d ;
cup : r b ; decanter : m m v v f ; burette : r h h ; SEPARATE add six purple to decanter	cup : r b ; decanter : m m v v f p p p p p p ; burette : r h h ;
urn : f f m ; pitcher : a f m m ; thermos : a h m m ; SEPARATE add four aqua to thermos	urn : f f m ; pitcher : a f m m ; thermos : a h m m a a a a ;
jar : a a y ; urn : d r r h ; pitcher : a c c a g ; SEPARATE add two orange to pitcher	jar : a a y ; urn : d r r h ; pitcher : a c c a g o o ;
decanter : y f f ; urn : g o g a ; canister : r r d a ; SEPARATE add two aqua to urn	decanter : y f f ; urn : g o g a a a ; canister : r r d a ;
