Input	Output
bottle : d d ; mug : m y c y c ; flask : d d ; SEPARATE add three fuchsia to bottle	bottle : d d f f f ; mug : m y c y c ; flask : d d ;
burette : m m y p p ; canister : b b ; SEPARATE add five green to burette	burette : m m y p p g g g g g ; canister : b b ;
glass : c g v v c ; canister : a h h ; SEPARATE add five yellow to canister	glass : c g v v c ; canister : a h h y y y y y ;
pitcher : p a a b ; flagon : p p ; SEPARATE add six orange to flagon	pitcher : p a a b ; flagon : p p o o o o o o ;
thermos : b b c ; thermos : g o m g o m ; vessel : g p g r ; decanter : e ; SEPARATE add one aqua to decanter	thermos : b b c ; thermos : g o m g o m ; vessel : g p g r ; decanter : e a ;
vessel : c y y ; urn : h a a ; decanter : h p p h ; bottle : f f b ; SEPARATE add two daffodil to vessel	vessel : c y y d d ; urn : h a a ; decanter : h p p h ; bottle : f f b ;
cup : b ; flagon : o r ; SEPARATE add three daffodil to cup	cup : b d d d ; flagon : o r ;
decanter : b o ; decanter : a a ; SEPARATE add six green to first decanter	decanter : b o g g g g g g ; decanter : a a ;
flagon : o e e ; flask : e ; SEPARATE add six cabernet to flask	flagon : o e e ; flask : e c c c c c c ;
glass : o o d d a ; jar : a v v ; glass : b o o y y ; SEPARATE add one magenta to first glass	glass : o o d d a m ; jar : a v v ; glass : b o o y y ;
vessel : v m m v ; glass : g g ; jug : h m b b m ; SEPARATE add six purple to glass	vessel : v m m v ; glass : g g p p p p p p ; jug : h m b b m ;
bottle : v d d v e ; flask : o o ; flagon : g p ; flask : v v ; SEPARATE add five red to second flask	bottle : v d d v e ; flask : o o ; flagon : g p ; flask : v v r r r r r ;
vessel : m m ; jar : f f m g g m ; thermos : h a h a ; SEPARATE add five fuchsia to vessel	vessel : m m f f f f f ; jar : f f m g g m ; thermos : h a h a ;
vessel : v v ; flask : c e c ; SEPARATE add six blue to vessel	vessel : v v b b b b b b ; flask : c e c ;
urn : g g ; decanter : b b ; flask : p ; SEPARATE add two fuchsia to flask	urn : g g ; decanter : b b ; flask : p f f ;
pitcher : p f p y y ; beaker : c r c ; vessel : y c e e c y ; SEPARATE add four harlequin to pitcher	pitcher : p f p y y h h h h ; beaker : c r c ; vessel : y c e e c y ;
beaker : b r r b ; mug : v d y ; SEPARATE add one daffodil to beaker	beaker : b r r b d ; mug : v d y ;
thermos : d ; thermos : c g g c ; decanter : g g o o ; SEPARATE add two aqua to decanter	thermos : d ; thermos : c g g c ; decanter : g g o o a a ;
beaker : m m ; bottle : a a ; SEPARATE add three daffodil to bottle	beaker : m m ; bottle : a a d d d ;
jug : a ; pitcher : f ; flagon : e p ; SEPARATE add five emberiae to jug	jug : a e e e e e ; pitcher : f ; flagon : e p ;
glass : d ; thermos : a b r ; mug : y f ; cup : g b ; SEPARATE add four daffodil to mug	glass : d ; thermos : a b r ; mug : y f d d d d ; cup : g b ;
canister : v ; decanter : r r c b c ; SEPARATE add three daffodil to canister	canister : v d d d ; decanter : r r c b c ;
beaker : f p f ; mug : y ; thermos : v f f c ; jug : p d d ; SEPARATE add three blue to thermos	beaker : f p f ; mug : y ; thermos : v f f c b b b ; jug : p d d ;
flagon : r ; jar : o o c c ; SEPARATE add one magenta to flagon	flagon : r m ; jar : o o c c ;
glass : r b o o ; pitcher : p p ; urn : y c c ; thermos : v f p ; SEPARATE add four violet to thermos	glass : r b o o ; pitcher : p p ; urn : y c c ; thermos : v f p v v v v ;
pitcher : a m ; bottle : r ; jug : p g p g ; thermos : v ; SEPARATE add three daffodil to bottle	pitcher : a m ; bottle : r d d d ; jug : p g p g ; thermos : v ;
cup : g ; glass : v e v e ; vessel : d o o d a a ; vessel : p ; SEPARATE add five red to cup	cup : g r r r r r ; glass : v e v e ; vessel : d o o d a a ; vessel : p ;
bottle : c g g v c ; burette : d ; flagon : c ; SEPARATE add five orange to flagon	bottle : c g g v c ; burette : d ; flagon : c o o o o o ;
flask : g g e e ; decanter : g ; urn : v f ; bottle : e h h y ; SEPARATE add six harlequin to flask	flask : g g e e h h h h h h ; decanter : g ; urn : v f ; bottle : e h h y ;
cup : m h m v v ; decanter : c y d y d ; SEPARATE add two violet to decanter	cup : m h m v v ; decanter : c y d y d v v ;
pitcher : r r p y p y ; mug : d y d a a ; cup : y ; beaker : h v h ; SEPARATE add one red to cup	pitcher : r r p y p y ; mug : d y d a a ; cup : y r ; beaker : h v h ;
burette : v f f v ; urn : r r f p p ; beaker : r h ; jar : v v ; SEPARATE add one violet to jar	burette : v f f v ; urn : r r f p p ; beaker : r h ; jar : v v v ;
bottle : p d d c p c ; vessel : c e c a a ; SEPARATE add five orange to bottle	bottle : p d d c p c o o o o o ; vessel : c e c a a ;
decanter : g g d d ; jar : y h ; SEPARATE add four daffodil to decanter	decanter : g g d d d d d d ; jar : y h ;
jar : e e ; bottle : b a b e ; burette : g g ; SEPARATE add four fuchsia to bottle	jar : e e ; bottle : b a b e f f f f ; burette : g g ;
beaker : r v v f r f ; vessel : r ; flask : r v r v d ; SEPARATE add two purple to flask	beaker : r v v f r f ; vessel : r ; flask : r v r v d p p ;
decanter : m ; cup : a o ; canister : a a g r ; SEPARATE add one magenta to decanter	decanter : m m ; cup : a o ; canister : a a g r ;
jar : m ; thermos : f f ; SEPARATE add five aqua to thermos	jar : m ; thermos : f f a a a a a ;
beaker : r p p f ; thermos : c c ; flagon : b ; mug : e ; SEPARATE add two daffodil to mug	beaker : r p p f ; thermos : c c ; flagon : b ; mug : e d d ;
urn : r ; canister : p d d p m m ; urn : h h a d a ; SEPARATE add four green to first urn	urn : r g g g g ; canister : p d d p m m ; urn : h h a d a ;
urn : y v v p p ; urn : v f f v b ; flask : v v ; flask : d d ; SEPARATE add six violet to first urn	urn : y v v p p v v v v v v ; urn : v f f v b ; flask : v v ; flask : d d ;
burette : d a o ; flagon : a ; SEPARATE add six blue to burette	burette : d a o b b b b b b ; flagon : a ;
flask : g p p b ; jug : d d y v ; SEPARATE add five emberiae to flask	flask : g p p b e e e e e ; jug : d d y v ;
jug : o o b e ; flask : b g g p p ; jar : h ; SEPARATE add three yellow to jug	jug : o o b e y y y ; flask : b g g p p ; jar : h ;
mug : a ; pitcher : r a f r f ; urn : c d d c ; beaker : b b v v ; SEPARATE add four yellow to pitcher	mug : a ; pitcher : r a f r f y y y y ; urn : c d d c ; beaker : b b v v ;
cup : y v o o ; pitcher : c p p b b ; burette : f f e ; jug : f f ; SEPARATE add two green to cup	cup : y v o o g g ; pitcher : c p p b b ; burette : f f e ; jug : f f ;
thermos : c c y r r ; decanter : f m m f ; SEPARATE add six blue to decanter	thermos : c c y r r ; decanter : f m m f b b b b b b ;
urn : o f m m o ; flask : p d p f ; thermos : o o y ; vessel : e ; SEPARATE add four cabernet to urn	urn : o f m m o c c c c ; flask : p d p f ; thermos : o o y ; vessel : e ;
canister : m m ; pitcher : d p m ; SEPARATE add five red to pitcher	canister : m m ; pitcher : d p m r r r r r ;
cup : p p ; pitcher : y y v a v ; SEPARATE add two cabernet to pitcher	cup : p p ; pitcher : y y v a v c c ;
jug : v v a c c ; vessel : e ; glass : b b ; pitcher : d m d ; SEPARATE add one red to jug	jug : v v a c c r ; vessel : e ; glass : b b ; pitcher : d m d ;
canister : c h f f ; bottle : r ; flagon : p p ; cup : h b b h ; SEPARATE add three green to canister	canister : c h f f g g g ; bottle : r ; flagon : p p ; cup : h b b h ;
pitcher : f ; thermos : b d m b m d ; SEPARATE add six yellow to thermos	pitcher : f ; thermos : b d m b m d y y y y y y ;
cup : b b p p a ; canister : m m ; cup : v f v a ; glass : c c ; SEPARATE add two emberiae to glass	cup : b b p p a ; canister : m m ; cup : v f v a ; glass : c c e e ;
jar : m c v m ; thermos : v a y ; SEPARATE add six magenta to thermos	jar : m c v m ; thermos : v a y m m m m m m ;
urn : h h f ; bottle : h h ; SEPARATE add four blue to bottle	urn : h h f ; bottle : h h b b b b ;
beaker : c c ; bottle : p v ; jar : r f f ; SEPARATE add six blue to beaker	beaker : c c b b b b b b ; bottle : p v ; jar : r f f ;
urn : o o ; jug : m d m o ; SEPARATE add six emberiae to jug	urn : o o ; jug : m d m o e e e e e e ;
burette : f c f ; jar : h b b ; thermos : p p ; pitcher : g g ; SEPARATE add one aqua to thermos	burette : f c f ; jar : h b b ; thermos : p p a ; pitcher : g g ;
beaker : c a v ; pitcher : p ; flagon : a d ; SEPARATE add four green to pitcher	beaker : c a v ; pitcher : p g g g g ; flagon : a d ;
mug : v d p p v ; mug : c c g g ; beaker : f f ; SEPARATE add six purple to beaker	mug : v d p p v ; mug : c c g g ; beaker : f f p p p p p p ;
flagon : g r ; urn : r r ; SEPARATE add two green to flagon	flagon : g r g g ; urn : r r ;
urn : a a ; pitcher : e e ; jug : b b ; SEPARATE add four orange to urn	urn : a a o o o o ; pitcher : e e ; jug : b b ;
jar : f ; cup : f g f d g d ; burette : a d a d ; SEPARATE add five green to cup	jar : f ; cup : f g f d g d g g g g g ; burette : a d a d ;
jug : y m y m ; flagon : m a m b b ; jar : p d r ; SEPARATE add one purple to jug	jug : y m y m p ; flagon : m a m b b ; jar : p d r ;
mug : d d ; glass : f f ; flagon : a h ; pitcher : a ; SEPARATE add six aqua to flagon	mug : d d ; glass : f f ; flagon : a h a a a a a a ; pitcher : a ;
flask : f f ; vessel : y v m y ; flask : m ; beaker : b b ; SEPARATE add five blue to last flask	flask : f f ; vessel : y v m y ; flask : m b b b b b ; beaker : b b ;
jar : m o m g ; thermos : v v a g g a ; SEPARATE add five cabernet to jar	jar : m o m g c c c c c ; thermos : v v a g g a ;
canister : r d d ; burette : m e ; SEPARATE add six red to canister	canister : r d d r r r r r r ; burette : m e ;
beaker : y ; pitcher : d r ; SEPARATE add five green to beaker	beaker : y g g g g g ; pitcher : d r ;
mug : h b m b h ; jug : m p m ; thermos : r v r ; SEPARATE add six aqua to jug	mug : h b m b h ; jug : m p m a a a a a a ; thermos : r v r ;
burette : b e v v ; bottle : r a ; SEPARATE add four daffodil to burette	burette : b e v v d d d d ; bottle : r a ;
vessel : g ; bottle : f e a ; SEPARATE add one fuchsia to vessel	vessel : g f ; bottle : f e a ;
jug : d c d ; flask : f f m m ; beaker : c b ; flagon : h c ; SEPARATE add five violet to flask	jug : d c d ; flask : f f m m v v v v v ; beaker : c b ; flagon : h c ;
burette : e f e f r ; bottle : o ; bottle : e ; SEPARATE add six aqua to burette	burette : e f e f r a a a a a a ; bottle : o ; bottle : e ;
beaker : p p h h ; decanter : r ; flagon : r d r ; SEPARATE add four blue to beaker	beaker : p p h h b b b b ; decanter : r ; flagon : r d r ;
canister : o e o ; thermos : d e d ; SEPARATE add two emberiae to canister	canister : o e o e e ; thermos : d e d ;
glass : p p ; jug : a e r e r ; mug : g e a g e ; decanter : a ; SEPARATE add one fuchsia to jug	glass : p p ; jug : a e r e r f ; mug : g e a g e ; decanter : a ;
urn : d ; decanter : o a o ; SEPARATE add five yellow to decanter	urn : d ; decanter : o a o y y y y y ;
flask : o o ; pitcher : d p d v p ; SEPARATE add five orange to pitcher	flask : o o ; pitcher : d p d v p o o o o o ;
flagon : p p ; vessel : e ; jar : e v v d d e ; jug : p p e m e ; SEPARATE add two green to jar	flagon : p p ; vessel : e ; jar : e v v d d e g g ; jug : p p e m e ;
pitcher : v d b b d v ; mug : c c h ; vessel : g g ; SEPARATE add three blue to pitcher	pitcher : v d b b d v b b b ; mug : c c h ; vessel : g g ;
burette : g o o ; glass : p p v v ; vessel : f o b b ; SEPARATE add one yellow to glass	burette : g o o ; glass : p p v v y ; vessel : f o b b ;
jar : p ; thermos : b o ; SEPARATE add two daffodil to thermos	jar : p ; thermos : b o d d ;
jug : d d ; canister : p o o p g ; urn : p ; SEPARATE add six orange to urn	jug : d d ; canister : p o o p g ; urn : p o o o o o o ;
pitcher : y d d y ; jar : h a ; SEPARATE add one fuchsia to jar	pitcher : y d d y ; jar : h a f ;
vessel : o f f p ; beaker : e e a ; flagon : v v ; SEPARATE add three green to beaker	vessel : o f f p ; beaker : e e a g g g ; flagon : v v ;
jug : r r f ; beaker : p ; flagon : c c ; bottle : f g r f ; SEPARATE add one harlequin to beaker	jug : r r f ; beaker : p h ; flagon : c c ; bottle : f g r f ;
flagon : v h v h r r ; pitcher : c v p c p ; SEPARATE add one daffodil to pitcher	flagon : v h v h r r ; pitcher : c v p c p d ;
burette : r ; beaker : d ; decanter : h ; cup : e o ; SEPARATE add three green to decanter	burette : r ; beaker : d ; decanter : h g g g ; cup : e o ;
bottle : a o ; cup : f v f ; SEPARATE add six red to bottle	bottle : a o r r r r r r ; cup : f v f ;
bottle : f ; bottle : m m ; SEPARATE add five harlequin to second bottle	bottle : f ; bottle : m m h h h h h ;
beaker : e p y p ; cup : h y h c y c ; SEPARATE add five emberiae to beaker	beaker : e p y p e e e e e ; cup : h y h c y c ;
beaker : c c ; beaker : b ; burette : d ; thermos : a b b o ; SEPARATE add one cabernet to thermos	beaker : c c ; beaker : b ; burette : d ; thermos : a b b o c ;
glass : y y h h ; jar : d c c o d ; SEPARATE add six aqua to jar	glass : y y h h ; jar : d c c o d a a a a a a ;
urn : g b b v ; flagon : h r r o h ; flask : m m ; SEPARATE add five violet to urn	urn : g b b v v v v v v ; flagon : h r r o h ; flask : m m ;
flagon : o p r p ; glass : f d d ; glass : m ; SEPARATE add three purple to first glass	flagon : o p r p ; glass : f d d p p p ; glass : m ;
vessel : f e ; flask : g g e f ; SEPARATE add six green to vessel	vessel : f e g g g g g g ; flask : g g e f ;
decanter : d y ; decanter : r p r d p ; bottle : r ; jug : p m ; SEPARATE add one cabernet to jug	decanter : d y ; decanter : r p r d p ; bottle : r ; jug : p m c ;
jug : a ; jug : c c d d ; pitcher : f f c ; SEPARATE add two green to pitcher	jug : a ; jug : c c d d ; pitcher : f f c g g ;
canister : v v ; canister : y g y ; SEPARATE add three violet to first canister	canister : v v v v v ; canister : y g y ;
glass : a b a ; burette : a h g g ; burette : e r r ; SEPARATE add two green to first burette	glass : a b a ; burette : a h g g g g ; burette : e r r ;
burette : y g g ; flagon : h f h ; jug : o b o b ; SEPARATE add four purple to burette	burette : y g g p p p p ; flagon : h f h ; jug : o b o b ;
flask : m v g ; jar : v d o v o ; SEPARATE add four cabernet to jar	flask : m v g ; jar : v d o v o c c c c ;
burette : o c o ; jar : v r c v r ; SEPARATE add three aqua to burette	burette : o c o a a a ; jar : v r c v r ;
jug : y y ; bottle : g f e e g ; flagon : e r r h ; canister : g c c ; SEPARATE add four violet to bottle	jug : y y ; bottle : g f e e g v v v v ; flagon : e r r h ; canister : g c c ;
vessel : r r ; flask : d f d ; jug : v b o o ; SEPARATE add five violet to flask	vessel : r r ; flask : d f d v v v v v ; jug : v b o o ;
jar : m p p f f ; mug : g ; glass : o ; SEPARATE add five orange to jar	jar : m p p f f o o o o o ; mug : g ; glass : o ;
burette : o r r o ; bottle : r r a ; urn : o ; SEPARATE add one orange to burette	burette : o r r o o ; bottle : r r a ; urn : o ;
decanter : a a p v v ; jug : r ; decanter : o v o d d v ; SEPARATE add six emberiae to second decanter	decanter : a a p v v ; jug : r ; decanter : o v o d d v e e e e e e ;
vessel : m f p m ; urn : e e p p r r ; SEPARATE add three green to vessel	vessel : m f p m g g g ; urn : e e p p r r ;
mug : e o p ; canister : b ; SEPARATE add two fuchsia to canister	mug : e o p ; canister : b f f ;
flagon : h r ; thermos : b b ; SEPARATE add four magenta to flagon	flagon : h r m m m m ; thermos : b b ;
beaker : d ; flask : f g ; SEPARATE add six fuchsia to beaker	beaker : d f f f f f f ; flask : f g ;
decanter : e h e ; glass : a o m o m a ; beaker : e e ; SEPARATE add six emberiae to beaker	decanter : e h e ; glass : a o m o m a ; beaker : e e e e e e e e ;
thermos : r c ; flask : c f c v ; SEPARATE add one fuchsia to flask	thermos : r c ; flask : c f c v f ;
vessel : m m a a ; cup : h ; pitcher : y v ; SEPARATE add three harlequin to cup	vessel : m m a a ; cup : h h h h ; pitcher : y v ;
flask : p p c c ; urn : y d y a ; bottle : h ; SEPARATE add three daffodil to urn	flask : p p c c ; urn : y d y a d d d ; bottle : h ;
decanter : y y g ; flagon : p d y y ; canister : c f p c f ; SEPARATE add six emberiae to flagon	decanter : y y g ; flagon : p d y y e e e e e e ; canister : c f p c f ;
urn : m ; flask : h h ; canister : g m ; SEPARATE add six cabernet to urn	urn : m c c c c c c ; flask : h h ; canister : g m ;
pitcher : e e f v ; cup : o g v g o ; SEPARATE add three orange to pitcher	pitcher : e e f v o o o ; cup : o g v g o ;
urn : m b c b ; flask : h r ; canister : o b o b p ; flask : o o ; SEPARATE add three emberiae to canister	urn : m b c b ; flask : h r ; canister : o b o b p e e e ; flask : o o ;
mug : m m ; thermos : e ; SEPARATE add three aqua to thermos	mug : m m ; thermos : e a a a ;
burette : e y y e ; cup : y d d y ; glass : r r f m ; SEPARATE add four violet to cup	burette : e y y e ; cup : y d d y v v v v ; glass : r r f m ;
flagon : e e ; flask : m m ; SEPARATE add six orange to flask	flagon : e e ; flask : m m o o o o o o ;
cup : g b r ; burette : a ; SEPARATE add two aqua to burette	cup : g b r ; burette : a a a ;
vessel : o o ; bottle : c ; decanter : r r a ; SEPARATE add two emberiae to decanter	vessel : o o ; bottle : c ; decanter : r r a e e ;
mug : b ; vessel : f b ; SEPARATE add one harlequin to mug	mug : b h ; vessel : f b ;
flagon : r b r g g ; canister : d o o ; SEPARATE add one fuchsia to canister	flagon : r b r g g ; canister : d o o f ;
cup : o g o g ; jug : f ; SEPARATE add four green to jug	cup : o g o g ; jug : f g g g g ;
beaker : r b d d ; flagon : a o a e ; jar : g p p ; jar : e e ; SEPARATE add two blue to flagon	beaker : r b d d ; flagon : a o a e b b ; jar : g p p ; jar : e e ;
flagon : a a ; beaker : b r c b r ; SEPARATE add four red to beaker	flagon : a a ; beaker : b r c b r r r r r ;
glass : y y ; glass : o r r ; glass : v d g v ; SEPARATE add one aqua to first glass	glass : y y a ; glass : o r r ; glass : v d g v ;
thermos : r a r ; beaker : o h o ; thermos : d v p ; SEPARATE add three purple to last thermos	thermos : r a r ; beaker : o h o ; thermos : d v p p p p ;
flagon : o y ; glass : a a v ; flask : v h h y y v ; SEPARATE add three emberiae to flask	flagon : o y ; glass : a a v ; flask : v h h y y v e e e ;
jar : g m g ; beaker : b ; vessel : c f o c o f ; SEPARATE add two daffodil to jar	jar : g m g d d ; beaker : b ; vessel : c f o c o f ;
cup : h ; thermos : v ; flask : f f ; flask : m ; SEPARATE add one orange to first flask	cup : h ; thermos : v ; flask : f f o ; flask : m ;
cup : p o p y y ; cup : r g d g r ; SEPARATE add four purple to second cup	cup : p o p y y ; cup : r g d g r p p p p ;
cup : p p y ; flask : r h r h ; glass : g m m g ; glass : m m ; SEPARATE add one cabernet to first glass	cup : p p y ; flask : r h r h ; glass : g m m g c ; glass : m m ;
beaker : e d ; flask : g g f ; decanter : h m h m ; SEPARATE add three yellow to decanter	beaker : e d ; flask : g g f ; decanter : h m h m y y y ;
flagon : d r d ; pitcher : o m c o c ; jar : a a f ; SEPARATE add five orange to pitcher	flagon : d r d ; pitcher : o m c o c o o o o o ; jar : a a f ;
jar : f r a r f a ; bottle : o ; SEPARATE add four emberiae to jar	jar : f r a r f a e e e e ; bottle : o ;
cup : a h v h v ; flask : o o ; SEPARATE add six violet to flask	cup : a h v h v ; flask : o o v v v v v v ;
flask : o h o h ; bottle : e y b b ; glass : p p m m ; SEPARATE add three harlequin to glass	flask : o h o h ; bottle : e y b b ; glass : p p m m h h h ;
bottle : h h r ; beaker : h e p h p ; vessel : b a b a ; thermos : f d f ; SEPARATE add three cabernet to thermos	bottle : h h r ; beaker : h e p h p ; vessel : b a b a ; thermos : f d f c c c ;
flagon : r a r ; cup : c ; glass : b m m b ; SEPARATE add four magenta to flagon	flagon : r a r m m m m ; cup : c ; glass : b m m b ;
decanter : f p p f ; jar : m e e m ; jar : h c ; SEPARATE add six blue to first jar	decanter : f p p f ; jar : m e e m b b b b b b ; jar : h c ;
jar : y ; flask : r r g d ; glass : g c ; flask : p c p e ; SEPARATE add one purple to first flask	jar : y ; flask : r r g d p ; glass : g c ; flask : p c p e ;
burette : g g ; bottle : e ; urn : v v g ; SEPARATE add six cabernet to urn	burette : g g ; bottle : e ; urn : v v g c c c c c c ;
pitcher : r v r v f ; jug : v v ; SEPARATE add one magenta to pitcher	pitcher : r v r v f m ; jug : v v ;
thermos : a y c y ; urn : f f ; SEPARATE add four orange to urn	thermos : a y c y ; urn : f f o o o o ;
jar : v v ; jug : r ; pitcher : b y f y ; flask : b f f ; SEPARATE add one orange to jar	jar : v v o ; jug : r ; pitcher : b y f y ; flask : b f f ;
burette : h h ; beaker : v g g v ; bottle : p o ; cup : p ; SEPARATE add five red to bottle	burette : h h ; beaker : v g g v ; bottle : p o r r r r r ; cup : p ;
jug : f r r ; canister : g d p ; canister : p ; SEPARATE add three green to first canister	jug : f r r ; canister : g d p g g g ; canister : p ;
flagon : b y y e b ; burette : f r a a ; jar : c r y r ; SEPARATE add four green to burette	flagon : b y y e b ; burette : f r a a g g g g ; jar : c r y r ;
flagon : m ; jar : r r ; flask : p g ; beaker : v e e y y ; SEPARATE add four fuchsia to beaker	flagon : m ; jar : r r ; flask : p g ; beaker : v e e y y f f f f ;
mug : d a d ; flagon : c p b ; canister : p b p b ; SEPARATE add three red to canister	mug : d a d ; flagon : c p b ; canister : p b p b r r r ;
flask : o o v ; urn : v v ; urn : f f c y c ; canister : f v b ; SEPARATE add one aqua to last urn	flask : o o v ; urn : v v ; urn : f f c y c a ; canister : f v b ;
flagon : m o o e e ; canister : y h y h ; burette : d d m m e ; SEPARATE add three cabernet to flagon	flagon : m o o e e c c c ; canister : y h y h ; burette : d d m m e ;
flagon : o ; flask : a y a ; beaker : p p h h ; SEPARATE add five fuchsia to flask	flagon : o ; flask : a y a f f f f f ; beaker : p p h h ;
thermos : d d y y ; bottle : g c f ; jar : m d c ; urn : c ; SEPARATE add two orange to urn	thermos : d d y y ; bottle : g c f ; jar : m d c ; urn : c o o ;
flagon : g ; flagon : r o b r ; urn : a a b ; vessel : r r ; SEPARATE add three aqua to urn	flagon : g ; flagon : r o b r ; urn : a a b a a a ; vessel : r r ;
flask : f f ; canister : e g ; SEPARATE add six yellow to flask	flask : f f y y y y y y ; canister : e g ;
canister : o y y ; urn : o r e o ; beaker : d d ; SEPARATE add six blue to urn	canister : o y y ; urn : o r e o b b b b b b ; beaker : d d ;
burette : y ; mug : r ; SEPARATE add two yellow to burette	burette : y y y ; mug : r ;
burette : p r ; decanter : p p v ; pitcher : v m a a v m ; thermos : y a a ; SEPARATE add five purple to pitcher	burette : p r ; decanter : p p v ; pitcher : v m a a v m p p p p p ; thermos : y a a ;
beaker : c f y f ; decanter : h o c c ; SEPARATE add three yellow to beaker	beaker : c f y f y y y ; decanter : h o c c ;
thermos : o o ; decanter : f ; SEPARATE add four aqua to thermos	thermos : o o a a a a ; decanter : f ;
mug : g v ; flagon : v v ; SEPARATE add one magenta to flagon	mug : g v ; flagon : v v m ;
decanter : a a ; thermos : y a y a ; SEPARATE add four violet to decanter	decanter : a a v v v v ; thermos : y a y a ;
burette : b p b h p ; vessel : e f e r ; flask : y y h d h ; SEPARATE add six violet to burette	burette : b p b h p v v v v v v ; vessel : e f e r ; flask : y y h d h ;
beaker : e c e d ; jar : m y a a y m ; SEPARATE add two purple to beaker	beaker : e c e d p p ; jar : m y a a y m ;
mug : h o h d d ; thermos : e e f ; flagon : y y ; SEPARATE add one fuchsia to mug	mug : h o h d d f ; thermos : e e f ; flagon : y y ;
pitcher : g ; jar : c c e e ; thermos : f p ; burette : m f f m p ; SEPARATE add three harlequin to jar	pitcher : g ; jar : c c e e h h h ; thermos : f p ; burette : m f f m p ;
pitcher : y b b y ; decanter : y y ; flask : m o m ; SEPARATE add two violet to pitcher	pitcher : y b b y v v ; decanter : y y ; flask : m o m ;
glass : f o v v ; mug : h c h c ; SEPARATE add five daffodil to glass	glass : f o v v d d d d d ; mug : h c h c ;
glass : e m m e b ; cup : y c y h h ; cup : g m e e ; urn : h ; SEPARATE add four violet to glass	glass : e m m e b v v v v ; cup : y c y h h ; cup : g m e e ; urn : h ;
beaker : y h y r r ; decanter : d ; canister : a a ; pitcher : m v v m ; SEPARATE add four yellow to pitcher	beaker : y h y r r ; decanter : d ; canister : a a ; pitcher : m v v m y y y y ;
pitcher : y v v b b ; beaker : y y p p a ; pitcher : b g d d ; SEPARATE add two harlequin to second pitcher	pitcher : y v v b b ; beaker : y y p p a ; pitcher : b g d d h h ;
jug : b e c b ; jug : c ; SEPARATE add six fuchsia to first jug	jug : b e c b f f f f f f ; jug : c ;
urn : e r r h ; bottle : h r y r ; SEPARATE add two purple to urn	urn : e r r h p p ; bottle : h r y r ;
flask : p v y ; beaker : r h h v v ; SEPARATE add five red to beaker	flask : p v y ; beaker : r h h v v r r r r r ;
flask : f f ; flask : a c e ; SEPARATE add four green to first flask	flask : f f g g g g ; flask : a c e ;
canister : c c g ; burette : d ; SEPARATE add three purple to canister	canister : c c g p p p ; burette : d ;
canister : o h ; flagon : e h h c c e ; urn : p p ; SEPARATE add one fuchsia to urn	canister : o h ; flagon : e h h c c e ; urn : p p f ;
flagon : a e g e ; vessel : v v d ; SEPARATE add two violet to vessel	flagon : a e g e ; vessel : v v d v v ;
vessel : m ; mug : c ; cup : g c ; burette : v a g ; SEPARATE add one red to cup	vessel : m ; mug : c ; cup : g c r ; burette : v a g ;
decanter : m f ; cup : b ; jar : p d p d ; flagon : e ; SEPARATE add one daffodil to decanter	decanter : m f d ; cup : b ; jar : p d p d ; flagon : e ;
beaker : m p m d d ; thermos : c p y c ; beaker : m m r g ; SEPARATE add three daffodil to thermos	beaker : m p m d d ; thermos : c p y c d d d ; beaker : m m r g ;
burette : b v b ; bottle : c c b r ; flask : e p h p h e ; SEPARATE add three yellow to burette	burette : b v b y y y ; bottle : c c b r ; flask : e p h p h e ;
flagon : d e e r r d ; mug : v v p p ; flagon : g b g b ; thermos : y ; SEPARATE add one aqua to second flagon	flagon : d e e r r d ; mug : v v p p ; flagon : g b g b a ; thermos : y ;
thermos : c c ; glass : p p ; bottle : g v a ; jar : e g g b ; SEPARATE add two magenta to jar	thermos : c c ; glass : p p ; bottle : g v a ; jar : e g g b m m ;
cup : e p e ; burette : r r m m ; SEPARATE add two violet to burette	cup : e p e ; burette : r r m m v v ;
jug : h ; vessel : d d ; SEPARATE add four blue to jug	jug : h b b b b ; vessel : d d ;
pitcher : e v e ; vessel : a a ; SEPARATE add four emberiae to pitcher	pitcher : e v e e e e e ; vessel : a a ;
urn : d ; burette : a ; cup : r ; SEPARATE add three blue to cup	urn : d ; burette : a ; cup : r b b b ;
pitcher : h a h a g ; jar : f g g p ; jug : y y ; SEPARATE add one fuchsia to jar	pitcher : h a h a g ; jar : f g g p f ; jug : y y ;
canister : v v y ; jar : f a a f g ; decanter : c r p ; glass : b ; SEPARATE add six harlequin to glass	canister : v v y ; jar : f a a f g ; decanter : c r p ; glass : b h h h h h h ;
glass : c y a a ; vessel : f ; SEPARATE add five aqua to vessel	glass : c y a a ; vessel : f a a a a a ;
cup : v g y y g ; urn : v ; SEPARATE add three emberiae to urn	cup : v g y y g ; urn : v e e e ;
flask : p p ; pitcher : c c d ; decanter : c c ; SEPARATE add one magenta to pitcher	flask : p p ; pitcher : c c d m ; decanter : c c ;
flask : a o g a ; canister : e p ; SEPARATE add four fuchsia to flask	flask : a o g a f f f f ; canister : e p ;
thermos : m o o r ; thermos : m f f ; SEPARATE add four fuchsia to first thermos	thermos : m o o r f f f f ; thermos : m f f ;
pitcher : a a ; flagon : f v ; jug : f o f ; burette : b p ; SEPARATE add six blue to flagon	pitcher : a a ; flagon : f v b b b b b b ; jug : f o f ; burette : b p ;
