Input	Output
bottle : b m b ; burette : b p b p ; beaker : a ; SEPARATE unmix burette	bottle : b m b ; burette : b b ; burette : p p ; beaker : a ;
bottle : y d m ; beaker : a ; beaker : g g p o ; SEPARATE shift first beaker before bottle	beaker : a ; bottle : y d m ; beaker : g g p o ;
beaker : e d d e m m ; pitcher : v c c ; SEPARATE double pitcher	beaker : e d d e m m ; pitcher : v c c v c c ;
glass : r r ; thermos : o e e o ; pitcher : g g ; glass : b h ; SEPARATE shift last glass after pitcher	glass : r r ; thermos : o e e o ; pitcher : g g ; glass : b h ;
burette : h ; vessel : o p p ; jar : p h a p ; SEPARATE unmix burette	burette : h ; vessel : o p p ; jar : p h a p ;
cup : f o f ; pitcher : p p r e r ; SEPARATE create urn	cup : f o f ; pitcher : p p r e r ; urn : _ ;
jug : r ; burette : m m v ; canister : r e ; mug : m ; SEPARATE double burette	jug : r ; burette : m m v m m v ; canister : r e ; mug : m ;
jar : a a ; pitcher : v e v r ; flagon : b b ; SEPARATE empty jar	jar : _ ; pitcher : v e v r ; flagon : b b ;
thermos : m m f f ; cup : m a a ; bottle : b r v r ; beaker : v c c v d ; SEPARATE double bottle	thermos : m m f f ; cup : m a a ; bottle : b r v r b r v r ; beaker : v c c v d ;
vessel : d b y d b ; beaker : m e e ; SEPARATE double vessel	vessel : d b y d b d b y d b ; beaker : m e e ;
thermos : p ; flagon : o o ; burette : m a m a ; SEPARATE unmix thermos	thermos : p ; flagon : o o ; burette : m a m a ;
jug : b o b c c o ; burette : g ; SEPARATE empty burette	jug : b o b c c o ; burette : _ ;
beaker : h m g ; jug : a ; glass : m m ; SEPARATE unmix beaker	beaker : h ; beaker : m ; beaker : g ; jug : a ; glass : m m ;
thermos : d e d e h h ; beaker : m m ; flask : r h r ; burette : e ; SEPARATE double thermos	thermos : d e d e h h d e d e h h ; beaker : m m ; flask : r h r ; burette : e ;
jug : h r r ; decanter : g b v b v ; jar : c f c b ; decanter : b r b v r ; SEPARATE empty first decanter	jug : h r r ; decanter : _ ; jar : c f c b ; decanter : b r b v r ;
jar : y y m g ; mug : h g ; decanter : h f f ; burette : m m ; SEPARATE empty decanter	jar : y y m g ; mug : h g ; decanter : _ ; burette : m m ;
jar : m f ; pitcher : p v ; jar : f f c ; vessel : y y b b p p ; SEPARATE unmix first jar	jar : m ; jar : f ; pitcher : p v ; jar : f f c ; vessel : y y b b p p ;
glass : m o m ; pitcher : h h a ; bottle : a m ; SEPARATE unmix pitcher	glass : m o m ; pitcher : h h ; pitcher : a ; bottle : a m ;
flask : y ; pitcher : g ; flask : o o p c c ; jug : b e b e ; SEPARATE unmix second flask	flask : y ; pitcher : g ; flask : o o ; flask : p ; flask : c c ; jug : b e b e ;
thermos : o ; jar : g p ; vessel : v ; SEPARATE empty jar	thermos : o ; jar : _ ; vessel : v ;
jar : e ; bottle : g e v v ; jug : y o ; thermos : m d m ; SEPARATE filter bottle	jar : e ; bottle : g e v v ; jug : y o ; thermos : m d m ;
beaker : c ; bottle : o o a a g g ; cup : m v m ; SEPARATE empty beaker	beaker : _ ; bottle : o o a a g g ; cup : m v m ;
urn : y ; urn : v b ; flagon : v f b f v ; cup : y h p ; SEPARATE unmix cup	urn : y ; urn : v b ; flagon : v f b f v ; cup : y ; cup : h ; cup : p ;
jar : o p p h ; thermos : r d r d ; SEPARATE filter jar	jar : o p p h ; thermos : r d r d ;
bottle : g c ; jar : g g e a ; beaker : v o a ; SEPARATE unmix beaker	bottle : g c ; jar : g g e a ; beaker : v ; beaker : o ; beaker : a ;
thermos : c ; thermos : m ; SEPARATE destroy first thermos	thermos : m ;
flask : r r f f ; glass : h h ; jug : g g p ; SEPARATE double glass	flask : r r f f ; glass : h h h h ; jug : g g p ;
cup : y d c c y ; glass : v v m p ; SEPARATE double cup	cup : y d c c y y d c c y ; glass : v v m p ;
jug : r b ; canister : g ; glass : d d ; jar : p r c p ; SEPARATE empty canister	jug : r b ; canister : _ ; glass : d d ; jar : p r c p ;
glass : v g v f g ; jug : h a h ; flagon : a p o o p ; SEPARATE filter glass	glass : v v g g f ; jug : h a h ; flagon : a p o o p ;
decanter : v v ; thermos : m m ; flask : m r m ; cup : a v a d ; SEPARATE destroy decanter	thermos : m m ; flask : m r m ; cup : a v a d ;
decanter : v v ; jug : m m ; vessel : o d o d ; SEPARATE create beaker	decanter : v v ; jug : m m ; vessel : o d o d ; beaker : _ ;
vessel : a a v ; flagon : p h f p ; SEPARATE destroy flagon	vessel : a a v ;
pitcher : y y d v ; beaker : h h p ; cup : d y o d o ; thermos : g p b p b ; SEPARATE shift pitcher after thermos	beaker : h h p ; cup : d y o d o ; thermos : g p b p b ; pitcher : y y d v ;
burette : g y ; vessel : h d d ; decanter : p p m ; decanter : a a ; SEPARATE filter first decanter	burette : g y ; vessel : h d d ; decanter : p p m ; decanter : a a ;
canister : r c c r ; vessel : m ; mug : o o ; SEPARATE filter vessel	canister : r c c r ; vessel : m ; mug : o o ;
flask : a ; thermos : e ; SEPARATE unmix flask	flask : a ; thermos : e ;
jar : m m y b b ; beaker : h h ; flask : c c ; SEPARATE create pitcher	jar : m m y b b ; beaker : h h ; flask : c c ; pitcher : _ ;
thermos : p ; glass : b b p ; pitcher : m m ; SEPARATE empty thermos	thermos : _ ; glass : b b p ; pitcher : m m ;
beaker : d d m ; thermos : g r r g ; jar : y d h d ; SEPARATE create jug	beaker : d d m ; thermos : g r r g ; jar : y d h d ; jug : _ ;
jar : h ; canister : g g ; beaker : o r o ; pitcher : c p b p c ; SEPARATE create flask	jar : h ; canister : g g ; beaker : o r o ; pitcher : c p b p c ; flask : _ ;
urn : v m m v ; flagon : c d d ; SEPARATE create flagon	urn : v m m v ; flagon : c d d ; flagon : _ ;
burette : o p o ; jug : r r ; decanter : c b c g b g ; cup : v v e e ; SEPARATE double decanter	burette : o p o ; jug : r r ; decanter : c b c g b g c b c g b g ; cup : v v e e ;
burette : p y c y c p ; flagon : v ; canister : r g g d ; SEPARATE filter canister	burette : p y c y c p ; flagon : v ; canister : r g g d ;
pitcher : f ; urn : p p ; SEPARATE filter urn	pitcher : f ; urn : p p ;
pitcher : m y o y ; bottle : c e f e ; cup : e ; SEPARATE empty cup	pitcher : m y o y ; bottle : c e f e ; cup : _ ;
glass : r ; jug : p ; mug : e p p e ; jar : d d ; SEPARATE shift jug after glass	glass : r ; jug : p ; mug : e p p e ; jar : d d ;
jar : o o ; bottle : f o v v f ; SEPARATE destroy bottle	jar : o o ;
pitcher : e h e ; jug : o y o y d ; jar : r e e ; jug : r v ; SEPARATE empty pitcher	pitcher : _ ; jug : o y o y d ; jar : r e e ; jug : r v ;
pitcher : r v v r ; pitcher : e ; SEPARATE empty first pitcher	pitcher : _ ; pitcher : e ;
urn : a ; jar : b h v v b ; vessel : y r y ; glass : m ; SEPARATE empty vessel	urn : a ; jar : b h v v b ; vessel : _ ; glass : m ;
pitcher : b a b ; beaker : g o y g o ; pitcher : d ; SEPARATE double beaker	pitcher : b a b ; beaker : g o y g o g o y g o ; pitcher : d ;
pitcher : v e ; pitcher : o f f ; vessel : f f ; SEPARATE empty first pitcher	pitcher : _ ; pitcher : o f f ; vessel : f f ;
jar : o e o ; cup : m v v ; flagon : v ; flagon : d y ; SEPARATE shift cup before second flagon	jar : o e o ; flagon : v ; cup : m v v ; flagon : d y ;
jar : p v d ; flagon : v v ; beaker : b c c g g b ; vessel : b ; SEPARATE destroy beaker	jar : p v d ; flagon : v v ; vessel : b ;
thermos : f ; canister : v c ; SEPARATE unmix canister	thermos : f ; canister : v ; canister : c ;
cup : h h y ; flagon : b ; beaker : o o ; SEPARATE destroy cup	flagon : b ; beaker : o o ;
thermos : e r y y r ; cup : h h ; glass : e v r v e ; thermos : d b b ; SEPARATE unmix cup	thermos : e r y y r ; cup : h h ; glass : e v r v e ; thermos : d b b ;
urn : o ; pitcher : o o ; cup : m r r ; SEPARATE create glass	urn : o ; pitcher : o o ; cup : m r r ; glass : _ ;
decanter : p ; vessel : c ; urn : f f c ; SEPARATE double vessel	decanter : p ; vessel : c c ; urn : f f c ;
beaker : o e f f ; burette : b b v a ; pitcher : v v ; SEPARATE shift burette after pitcher	beaker : o e f f ; pitcher : v v ; burette : b b v a ;
cup : r h r h ; decanter : p g y y p g ; canister : c c d ; SEPARATE double cup	cup : r h r h r h r h ; decanter : p g y y p g ; canister : c c d ;
glass : m m ; decanter : d d ; cup : y a ; SEPARATE create flagon	glass : m m ; decanter : d d ; cup : y a ; flagon : _ ;
thermos : y a f f a ; urn : m m b ; urn : d d ; jar : d b e d ; SEPARATE destroy thermos	urn : m m b ; urn : d d ; jar : d b e d ;
flagon : f a f ; jug : h c g h ; beaker : f f ; vessel : e e v m ; SEPARATE double vessel	flagon : f a f ; jug : h c g h ; beaker : f f ; vessel : e e v m e e v m ;
burette : a y a y ; decanter : f f o o d d ; jar : v v ; SEPARATE destroy jar	burette : a y a y ; decanter : f f o o d d ;
jug : v v y ; flagon : e e ; vessel : v d v d ; decanter : d d ; SEPARATE filter vessel	jug : v v y ; flagon : e e ; vessel : v v d d ; decanter : d d ;
beaker : e v h v ; vessel : a d e ; decanter : v v ; SEPARATE filter decanter	beaker : e v h v ; vessel : a d e ; decanter : v v ;
mug : d c c ; bottle : v y d y ; jar : m h ; beaker : m ; SEPARATE unmix mug	mug : d ; mug : c c ; bottle : v y d y ; jar : m h ; beaker : m ;
glass : v v ; decanter : r y h r ; mug : a a e e ; SEPARATE filter decanter	glass : v v ; decanter : r r y h ; mug : a a e e ;
thermos : h f f ; burette : c r v ; burette : h o e e ; mug : y y ; SEPARATE filter first burette	thermos : h f f ; burette : c r v ; burette : h o e e ; mug : y y ;
pitcher : g g ; flagon : f p b f ; decanter : y y ; jar : y o y o ; SEPARATE empty decanter	pitcher : g g ; flagon : f p b f ; decanter : _ ; jar : y o y o ;
burette : d d ; decanter : p f p ; flagon : o ; SEPARATE filter flagon	burette : d d ; decanter : p f p ; flagon : o ;
burette : r b g b ; jar : v a v y y a ; SEPARATE shift burette after jar	jar : v a v y y a ; burette : r b g b ;
thermos : f ; flagon : r ; bottle : o p v o ; mug : h d b d ; SEPARATE unmix thermos	thermos : f ; flagon : r ; bottle : o p v o ; mug : h d b d ;
urn : e f v ; jug : r d ; beaker : p m ; SEPARATE create mug	urn : e f v ; jug : r d ; beaker : p m ; mug : _ ;
bottle : y y ; jug : g v g ; beaker : y y h ; flask : f e f ; SEPARATE shift beaker after flask	bottle : y y ; jug : g v g ; flask : f e f ; beaker : y y h ;
cup : p p e e g g ; canister : m m e e v ; SEPARATE destroy canister	cup : p p e e g g ;
flask : a g p ; thermos : r m r d ; beaker : m h m y h ; SEPARATE create glass	flask : a g p ; thermos : r m r d ; beaker : m h m y h ; glass : _ ;
pitcher : d d ; decanter : v ; bottle : g g ; thermos : g ; SEPARATE create canister	pitcher : d d ; decanter : v ; bottle : g g ; thermos : g ; canister : _ ;
vessel : r r ; cup : f ; SEPARATE unmix vessel	vessel : r r ; cup : f ;
urn : g g ; jug : b v m v ; SEPARATE destroy urn	jug : b v m v ;
vessel : o m ; decanter : r y ; thermos : d d ; SEPARATE filter thermos	vessel : o m ; decanter : r y ; thermos : d d ;
jug : a a ; decanter : p r ; thermos : e e a a ; cup : b c r b ; SEPARATE create bottle	jug : a a ; decanter : p r ; thermos : e e a a ; cup : b c r b ; bottle : _ ;
urn : d o h d ; beaker : v ; flagon : b h y h y b ; glass : y y h ; SEPARATE shift beaker after glass	urn : d o h d ; flagon : b h y h y b ; glass : y y h ; beaker : v ;
glass : o ; glass : r d f ; vessel : c r c o ; SEPARATE shift first glass after second glass	glass : r d f ; glass : o ; vessel : c r c o ;
vessel : v c v ; mug : v v ; jug : o o f ; SEPARATE destroy vessel	mug : v v ; jug : o o f ;
flask : o o ; pitcher : e c o ; jug : v v g e ; jar : e e h ; SEPARATE empty jug	flask : o o ; pitcher : e c o ; jug : _ ; jar : e e h ;
canister : r h r ; vessel : p p ; flagon : h h o ; SEPARATE destroy vessel	canister : r h r ; flagon : h h o ;
urn : a a r ; pitcher : y a y g a ; flagon : d d g o ; SEPARATE shift flagon after urn	urn : a a r ; flagon : d d g o ; pitcher : y a y g a ;
burette : p ; thermos : e a e m a m ; thermos : e ; jug : h g p g ; SEPARATE shift jug after first thermos	burette : p ; thermos : e a e m a m ; jug : h g p g ; thermos : e ;
urn : p ; jug : m ; SEPARATE double jug	urn : p ; jug : m m ;
pitcher : c o ; flagon : r h ; bottle : m e m g ; urn : c ; SEPARATE create jug	pitcher : c o ; flagon : r h ; bottle : m e m g ; urn : c ; jug : _ ;
glass : v b b ; glass : d g g e ; SEPARATE unmix last glass	glass : v b b ; glass : d ; glass : g g ; glass : e ;
jar : e r e ; flagon : b b d d ; vessel : e e c ; flagon : e e ; SEPARATE create cup	jar : e r e ; flagon : b b d d ; vessel : e e c ; flagon : e e ; cup : _ ;
jar : g d g d m m ; thermos : r r d ; SEPARATE unmix jar	jar : g g ; jar : d d ; jar : m m ; thermos : r r d ;
decanter : c h y y h c ; jug : r r ; SEPARATE destroy jug	decanter : c h y y h c ;
jug : d ; mug : o o d ; bottle : h v b h ; SEPARATE empty mug	jug : d ; mug : _ ; bottle : h v b h ;
mug : f g d f g d ; canister : c a c ; glass : v g v p ; SEPARATE filter glass	mug : f g d f g d ; canister : c a c ; glass : v v g p ;
jug : e o e d ; pitcher : p e a ; flask : h e ; mug : d f d f ; SEPARATE double jug	jug : e o e d e o e d ; pitcher : p e a ; flask : h e ; mug : d f d f ;
beaker : r d d r p p ; bottle : p p ; jar : e e m a ; SEPARATE destroy beaker	bottle : p p ; jar : e e m a ;
canister : c o o y ; mug : o o ; pitcher : v v e d ; SEPARATE shift mug after canister	canister : c o o y ; mug : o o ; pitcher : v v e d ;
jar : v e p e p ; urn : b r m ; SEPARATE create decanter	jar : v e p e p ; urn : b r m ; decanter : _ ;
flagon : m m p ; bottle : v e o e ; SEPARATE empty bottle	flagon : m m p ; bottle : _ ;
decanter : f ; canister : f a g f ; canister : a a ; vessel : o y y ; SEPARATE double decanter	decanter : f f ; canister : f a g f ; canister : a a ; vessel : o y y ;
cup : a g o o ; flagon : d d h r ; jar : p d d e p e ; beaker : v ; SEPARATE shift flagon after jar	cup : a g o o ; jar : p d d e p e ; flagon : d d h r ; beaker : v ;
jar : h r ; canister : a e a m ; thermos : v ; canister : o e o ; SEPARATE destroy jar	canister : a e a m ; thermos : v ; canister : o e o ;
jug : y m p m ; decanter : c c h ; jar : h h a v ; urn : e f f e g g ; SEPARATE create vessel	jug : y m p m ; decanter : c c h ; jar : h h a v ; urn : e f f e g g ; vessel : _ ;
thermos : v c ; jug : m p ; flagon : h m m ; mug : d h o d ; SEPARATE filter thermos	thermos : v c ; jug : m p ; flagon : h m m ; mug : d h o d ;
burette : m o r m o r ; jar : c a f a f c ; bottle : f ; jar : v y ; SEPARATE double burette	burette : m o r m o r m o r m o r ; jar : c a f a f c ; bottle : f ; jar : v y ;
jug : d f r r ; burette : a a v p v ; SEPARATE double jug	jug : d f r r d f r r ; burette : a a v p v ;
bottle : v v f f ; flagon : o v v ; jug : d b b d h h ; burette : r ; SEPARATE double burette	bottle : v v f f ; flagon : o v v ; jug : d b b d h h ; burette : r r ;
flagon : g r v r ; glass : v ; glass : b b o r r ; SEPARATE filter flagon	flagon : g r r v ; glass : v ; glass : b b o r r ;
cup : m r m ; canister : d ; burette : e g e g ; SEPARATE double cup	cup : m r m m r m ; canister : d ; burette : e g e g ;
pitcher : o v ; bottle : h c c h ; SEPARATE shift pitcher after bottle	bottle : h c c h ; pitcher : o v ;
pitcher : r r f ; jug : f ; decanter : m ; SEPARATE double jug	pitcher : r r f ; jug : f f ; decanter : m ;
glass : g y y ; thermos : m ; SEPARATE destroy glass	thermos : m ;
decanter : g g y ; jug : v o o ; mug : y y ; SEPARATE create canister	decanter : g g y ; jug : v o o ; mug : y y ; canister : _ ;
jug : e e ; canister : o a o a ; jar : c e e g g ; burette : e y r ; SEPARATE unmix jug	jug : e e ; canister : o a o a ; jar : c e e g g ; burette : e y r ;
canister : o f f e e ; mug : y b f ; SEPARATE filter mug	canister : o f f e e ; mug : y b f ;
pitcher : r ; cup : e f e ; SEPARATE empty cup	pitcher : r ; cup : _ ;
canister : e d e o ; pitcher : c c a ; SEPARATE destroy canister	pitcher : c c a ;
urn : o r r ; vessel : y ; pitcher : o g ; jar : e g e g ; SEPARATE shift vessel before jar	urn : o r r ; pitcher : o g ; vessel : y ; jar : e g e g ;
urn : a c ; flask : c c ; SEPARATE unmix flask	urn : a c ; flask : c c ;
bottle : f ; decanter : a p h h ; pitcher : r f r f h ; SEPARATE empty decanter	bottle : f ; decanter : _ ; pitcher : r f r f h ;
mug : o y y ; decanter : f e f ; SEPARATE unmix mug	mug : o ; mug : y y ; decanter : f e f ;
glass : v ; beaker : f v v r ; mug : e e d ; jar : b h h b ; SEPARATE filter beaker	glass : v ; beaker : f v v r ; mug : e e d ; jar : b h h b ;
bottle : m c m ; mug : o v ; cup : f m m ; jar : f e f ; SEPARATE filter bottle	bottle : m m c ; mug : o v ; cup : f m m ; jar : f e f ;
cup : p b y y ; mug : a m a m ; jug : f y m m ; canister : d y v v ; SEPARATE unmix cup	cup : p ; cup : b ; cup : y y ; mug : a m a m ; jug : f y m m ; canister : d y v v ;
beaker : f ; vessel : b b ; decanter : b r b d ; SEPARATE unmix decanter	beaker : f ; vessel : b b ; decanter : b b ; decanter : r ; decanter : d ;
flask : o o p d p d ; jug : g y y ; SEPARATE shift jug after flask	flask : o o p d p d ; jug : g y y ;
burette : b f r b f ; urn : h ; vessel : g b a b a ; SEPARATE shift urn after burette	burette : b f r b f ; urn : h ; vessel : g b a b a ;
glass : a f ; beaker : d ; jug : p y ; flagon : f v ; SEPARATE empty beaker	glass : a f ; beaker : _ ; jug : p y ; flagon : f v ;
bottle : r b g g b r ; glass : h d d ; SEPARATE destroy bottle	glass : h d d ;
bottle : f ; vessel : b h h b ; SEPARATE create decanter	bottle : f ; vessel : b h h b ; decanter : _ ;
flagon : f a o o ; cup : f ; urn : a ; SEPARATE create canister	flagon : f a o o ; cup : f ; urn : a ; canister : _ ;
burette : v h d d ; cup : h ; vessel : b v b d ; burette : h ; SEPARATE double second burette	burette : v h d d ; cup : h ; vessel : b v b d ; burette : h h ;
pitcher : y ; jug : a a d d ; bottle : b p p b ; beaker : p p v v ; SEPARATE double bottle	pitcher : y ; jug : a a d d ; bottle : b p p b b p p b ; beaker : p p v v ;
decanter : a y v y ; bottle : b p g g b p ; thermos : e e ; SEPARATE destroy decanter	bottle : b p g g b p ; thermos : e e ;
flask : v o g o ; urn : e g g e ; mug : p p ; beaker : m h ; SEPARATE create mug	flask : v o g o ; urn : e g g e ; mug : p p ; beaker : m h ; mug : _ ;
cup : y ; urn : b v a b v ; beaker : h v h v ; SEPARATE empty cup	cup : _ ; urn : b v a b v ; beaker : h v h v ;
burette : y h h ; flask : p y b p ; vessel : h p h p ; glass : d e e ; SEPARATE empty vessel	burette : y h h ; flask : p y b p ; vessel : _ ; glass : d e e ;
beaker : f o f ; urn : v ; glass : v o ; SEPARATE unmix glass	beaker : f o f ; urn : v ; glass : v ; glass : o ;
flask : v y v ; thermos : e ; canister : d g d g ; decanter : c c ; SEPARATE shift flask after thermos	thermos : e ; flask : v y v ; canister : d g d g ; decanter : c c ;
pitcher : v v ; glass : o e o p p e ; jar : d d ; jar : p p a a ; SEPARATE filter last jar	pitcher : v v ; glass : o e o p p e ; jar : d d ; jar : p p a a ;
flagon : f f ; beaker : m m p ; vessel : m m g d ; SEPARATE destroy flagon	beaker : m m p ; vessel : m m g d ;
canister : b f f h ; cup : c p p r ; SEPARATE filter canister	canister : b f f h ; cup : c p p r ;
vessel : d h d h v ; beaker : b b ; jug : f b ; glass : o o ; SEPARATE filter vessel	vessel : d d h h v ; beaker : b b ; jug : f b ; glass : o o ;
urn : v v a y a ; cup : g g y ; beaker : g g e ; SEPARATE double urn	urn : v v a y a v v a y a ; cup : g g y ; beaker : g g e ;
flask : m a m ; cup : g g ; SEPARATE empty cup	flask : m a m ; cup : _ ;
glass : e e ; flask : o o r h h ; SEPARATE filter glass	glass : e e ; flask : o o r h h ;
beaker : v a ; pitcher : h h ; vessel : h m g m h ; burette : c v ; SEPARATE empty vessel	beaker : v a ; pitcher : h h ; vessel : _ ; burette : c v ;
flagon : e e y f ; decanter : c b b d c ; jug : a c ; cup : r ; SEPARATE unmix cup	flagon : e e y f ; decanter : c b b d c ; jug : a c ; cup : r ;
beaker : y f o f y o ; canister : y v ; bottle : e e b ; urn : r r v c v ; SEPARATE unmix urn	beaker : y f o f y o ; canister : y v ; bottle : e e b ; urn : r r ; urn : v v ; urn : c ;
glass : g ; jug : c b b r r ; burette : c ; SEPARATE destroy burette	glass : g ; jug : c b b r r ;
mug : o p y p o ; vessel : p h r r p h ; SEPARATE shift mug before vessel	mug : o p y p o ; vessel : p h r r p h ;
pitcher : e v e ; burette : b c c ; SEPARATE empty pitcher	pitcher : _ ; burette : b c c ;
jar : b d v b v ; jar : p p ; jar : r b b ; jar : a a ; SEPARATE empty first jar	jar : _ ; jar : p p ; jar : r b b ; jar : a a ;
beaker : d y d y f ; cup : v c a ; SEPARATE filter beaker	beaker : d d y y f ; cup : v c a ;
cup : p h p ; burette : r b b f ; SEPARATE unmix cup	cup : p p ; cup : h ; burette : r b b f ;
burette : e e v v g g ; jar : m c e ; flagon : y y ; mug : e ; SEPARATE shift mug before burette	mug : e ; burette : e e v v g g ; jar : m c e ; flagon : y y ;
bottle : b y b y ; urn : y h h y ; SEPARATE destroy urn	bottle : b y b y ;
flagon : p ; thermos : r b b m ; burette : h a m m h ; SEPARATE filter thermos	flagon : p ; thermos : r b b m ; burette : h a m m h ;
mug : p ; urn : b m m b ; vessel : d c ; burette : p ; SEPARATE shift vessel after burette	mug : p ; urn : b m m b ; burette : p ; vessel : d c ;
flagon : y o o ; vessel : p c ; decanter : f f ; burette : r c ; SEPARATE double flagon	flagon : y o o y o o ; vessel : p c ; decanter : f f ; burette : r c ;
burette : d ; glass : a a b b g ; flagon : a a p ; SEPARATE create glass	burette : d ; glass : a a b b g ; flagon : a a p ; glass : _ ;
flagon : b o e b ; jar : g ; vessel : d r ; flagon : m ; SEPARATE shift vessel after first flagon	flagon : b o e b ; vessel : d r ; jar : g ; flagon : m ;
jar : c ; jug : b e e b ; SEPARATE filter jug	jar : c ; jug : b b e e ;
cup : g ; flagon : f ; bottle : y p ; SEPARATE double bottle	cup : g ; flagon : f ; bottle : y p y p ;
mug : m a a ; flask : e c g ; SEPARATE double mug	mug : m a a m a a ; flask : e c g ;
vessel : f ; burette : o ; pitcher : b r e r e ; SEPARATE unmix vessel	vessel : f ; burette : o ; pitcher : b r e r e ;
canister : m ; pitcher : c r ; vessel : d r r ; SEPARATE shift vessel before pitcher	canister : m ; vessel : d r r ; pitcher : c r ;
canister : y d y v v ; thermos : y p ; canister : e e y y ; beaker : h h ; SEPARATE create flagon	canister : y d y v v ; thermos : y p ; canister : e e y y ; beaker : h h ; flagon : _ ;
urn : b c b ; cup : h y y m m ; jar : a o ; SEPARATE double cup	urn : b c b ; cup : h y y m m h y y m m ; jar : a o ;
thermos : o a ; flagon : f b f b h ; SEPARATE unmix thermos	thermos : o ; thermos : a ; flagon : f b f b h ;
mug : g d g ; thermos : g m g m ; pitcher : h g h v ; glass : o r r o ; SEPARATE destroy mug	thermos : g m g m ; pitcher : h g h v ; glass : o r r o ;
mug : y ; pitcher : b y b f ; mug : y y ; SEPARATE shift second mug after pitcher	mug : y ; pitcher : b y b f ; mug : y y ;
canister : e e y c y ; beaker : d o o a ; pitcher : h h ; SEPARATE unmix beaker	canister : e e y c y ; beaker : d ; beaker : o o ; beaker : a ; pitcher : h h ;
vessel : c c ; burette : e y y e ; SEPARATE shift burette after vessel	vessel : c c ; burette : e y y e ;
glass : c c ; jar : e e c f f ; SEPARATE destroy jar	glass : c c ;
decanter : r c ; jug : m e g m g ; SEPARATE destroy decanter	jug : m e g m g ;
beaker : a ; glass : b b ; flagon : m m ; SEPARATE unmix beaker	beaker : a ; glass : b b ; flagon : m m ;
vessel : g g ; urn : c m m c ; mug : a f f ; SEPARATE filter urn	vessel : g g ; urn : c c m m ; mug : a f f ;
mug : o g f f g ; urn : r c c r ; bottle : d p ; jug : p p m g g ; SEPARATE empty bottle	mug : o g f f g ; urn : r c c r ; bottle : _ ; jug : p p m g g ;
beaker : y ; jug : d d h ; flagon : h h b a b ; SEPARATE destroy flagon	beaker : y ; jug : d d h ;
flask : v ; jug : y y ; flagon : o o ; SEPARATE unmix flagon	flask : v ; jug : y y ; flagon : o o ;
burette : y v b v ; decanter : d d y y ; beaker : y ; glass : m m ; SEPARATE filter beaker	burette : y v b v ; decanter : d d y y ; beaker : y ; glass : m m ;
flask : o c c r o r ; cup : r ; mug : r y h ; canister : r o o v r v ; SEPARATE unmix mug	flask : o c c r o r ; cup : r ; mug : r ; mug : y ; mug : h ; canister : r o o v r v ;
jug : d ; bottle : p p o m m ; glass : g b b ; flask : a ; SEPARATE shift glass after flask	jug : d ; bottle : p p o m m ; flask : a ; glass : g b b ;
flask : g ; burette : g b ; bottle : p g p ; beaker : p o a ; SEPARATE empty beaker	flask : g ; burette : g b ; bottle : p g p ; beaker : _ ;
burette : e e ; decanter : v v h a ; SEPARATE unmix decanter	burette : e e ; decanter : v v ; decanter : h ; decanter : a ;
jar : v f y ; flask : m m ; SEPARATE destroy jar	flask : m m ;
thermos : d g ; pitcher : o p m p ; burette : a p ; vessel : r r ; SEPARATE create urn	thermos : d g ; pitcher : o p m p ; burette : a p ; vessel : r r ; urn : _ ;
vessel : y f g g ; mug : b b ; SEPARATE unmix mug	vessel : y f g g ; mug : b b ;
burette : v f f ; beaker : d m d ; pitcher : r ; SEPARATE unmix beaker	burette : v f f ; beaker : d d ; beaker : m ; pitcher : r ;
thermos : v b b y v ; burette : y y p ; SEPARATE create bottle	thermos : v b b y v ; burette : y y p ; bottle : _ ;
urn : r r ; bottle : y y ; SEPARATE unmix bottle	urn : r r ; bottle : y y ;
decanter : f ; thermos : b m b p p ; jar : h ; SEPARATE create vessel	decanter : f ; thermos : b m b p p ; jar : h ; vessel : _ ;
pitcher : r g h r g h ; jar : g ; decanter : f f b b y ; glass : c m d ; SEPARATE double decanter	pitcher : r g h r g h ; jar : g ; decanter : f f b b y f f b b y ; glass : c m d ;
flagon : o o ; glass : y ; jar : d b d ; SEPARATE create vessel	flagon : o o ; glass : y ; jar : d b d ; vessel : _ ;
glass : o b o ; cup : r y y ; SEPARATE empty cup	glass : o b o ; cup : _ ;
jar : h h ; flagon : h h p b ; glass : e p c ; canister : r r ; SEPARATE unmix glass	jar : h h ; flagon : h h p b ; glass : e ; glass : p ; glass : c ; canister : r r ;
glass : b y v y ; urn : m c m c ; urn : a ; SEPARATE create pitcher	glass : b y v y ; urn : m c m c ; urn : a ; pitcher : _ ;
urn : e d d y y e ; urn : o o d ; SEPARATE empty first urn	urn : _ ; urn : o o d ;
mug : b b p p f f ; vessel : p ; bottle : a a ; SEPARATE empty bottle	mug : b b p p f f ; vessel : p ; bottle : _ ;
mug : f v ; bottle : m o f m o f ; jug : m a a c m ; flagon : d ; SEPARATE double flagon	mug : f v ; bottle : m o f m o f ; jug : m a a c m ; flagon : d d ;
pitcher : o ; mug : h ; decanter : o m ; burette : g a a ; SEPARATE shift pitcher before decanter	mug : h ; pitcher : o ; decanter : o m ; burette : g a a ;
beaker : e o f e ; flagon : m m ; SEPARATE create jug	beaker : e o f e ; flagon : m m ; jug : _ ;
flask : m o h ; jug : o ; decanter : f c ; SEPARATE unmix decanter	flask : m o h ; jug : o ; decanter : f ; decanter : c ;
