Input	Output
canister : y ; thermos : b b ; thermos : f ; SEPARATE unmix canister	canister : y ; thermos : b b ; thermos : f ;
mug : b b a a ; mug : m a m d a ; cup : e e ; SEPARATE unmix first mug	mug : b b ; mug : a a ; mug : m a m d a ; cup : e e ;
jar : y v m v m ; decanter : m f v ; SEPARATE unmix jar	jar : y ; jar : v v ; jar : m m ; decanter : m f v ;
canister : d d ; flask : p f p f ; flagon : p p y ; SEPARATE unmix canister	canister : d d ; flask : p f p f ; flagon : p p y ;
flask : m m e ; jar : v v e b e ; vessel : d f d f o ; burette : m c ; SEPARATE unmix burette	flask : m m e ; jar : v v e b e ; vessel : d f d f o ; burette : m ; burette : c ;
decanter : p g p e ; cup : r ; beaker : v r e ; vessel : g g ; SEPARATE unmix decanter	decanter : p p ; decanter : g ; decanter : e ; cup : r ; beaker : v r e ; vessel : g g ;
jar : r r ; bottle : y ; beaker : y y ; glass : b b ; SEPARATE unmix glass	jar : r r ; bottle : y ; beaker : y y ; glass : b b ;
flask : c d f ; beaker : d d c p ; flagon : v f f ; SEPARATE unmix beaker	flask : c d f ; beaker : d d ; beaker : c ; beaker : p ; flagon : v f f ;
beaker : c v c y y ; urn : v v ; jar : m v ; SEPARATE unmix urn	beaker : c v c y y ; urn : v v ; jar : m v ;
urn : f d r f ; flagon : e v e o ; flagon : g a a ; SEPARATE unmix urn	urn : f f ; urn : d ; urn : r ; flagon : e v e o ; flagon : g a a ;
jug : g g d m m d ; flagon : g ; vessel : m ; vessel : g g p v p v ; SEPARATE unmix jug	jug : g g ; jug : d d ; jug : m m ; flagon : g ; vessel : m ; vessel : g g p v p v ;
flagon : a y y d ; canister : g b g ; mug : a b b ; cup : f ; SEPARATE unmix canister	flagon : a y y d ; canister : g g ; canister : b ; mug : a b b ; cup : f ;
canister : f f ; jug : f ; jug : v ; jar : h ; SEPARATE unmix first jug	canister : f f ; jug : f ; jug : v ; jar : h ;
flagon : m y e m ; glass : d r r p ; SEPARATE unmix glass	flagon : m y e m ; glass : d ; glass : r r ; glass : p ;
jar : h b b m h ; thermos : a e a ; SEPARATE unmix thermos	jar : h b b m h ; thermos : a a ; thermos : e ;
thermos : r ; burette : c c ; SEPARATE unmix thermos	thermos : r ; burette : c c ;
canister : h a h p p a ; mug : h g h g ; beaker : h v h ; jar : y g y r r ; SEPARATE unmix canister	canister : h h ; canister : a a ; canister : p p ; mug : h g h g ; beaker : h v h ; jar : y g y r r ;
bottle : c y ; thermos : m b ; decanter : e d g g ; glass : p p h d h ; SEPARATE unmix glass	bottle : c y ; thermos : m b ; decanter : e d g g ; glass : p p ; glass : h h ; glass : d ;
mug : b b ; mug : f y y f ; jug : m h ; flask : v v ; SEPARATE unmix flask	mug : b b ; mug : f y y f ; jug : m h ; flask : v v ;
mug : c g c ; jug : m c e m ; SEPARATE unmix mug	mug : c c ; mug : g ; jug : m c e m ;
pitcher : m m ; canister : e y ; bottle : v c c v y ; SEPARATE unmix pitcher	pitcher : m m ; canister : e y ; bottle : v c c v y ;
jug : e o b b ; canister : a a ; flask : c f c ; SEPARATE unmix flask	jug : e o b b ; canister : a a ; flask : c c ; flask : f ;
urn : d g d ; pitcher : c b ; thermos : b ; SEPARATE unmix pitcher	urn : d g d ; pitcher : c ; pitcher : b ; thermos : b ;
bottle : f b f ; urn : c f ; jug : g e ; SEPARATE unmix jug	bottle : f b f ; urn : c f ; jug : g ; jug : e ;
flagon : b g r ; burette : f f r ; SEPARATE unmix burette	flagon : b g r ; burette : f f ; burette : r ;
cup : c y c ; beaker : d h o d o ; burette : a c a v ; SEPARATE unmix beaker	cup : c y c ; beaker : d d ; beaker : h ; beaker : o o ; burette : a c a v ;
urn : e p ; thermos : d d y v v y ; flagon : f f ; SEPARATE unmix urn	urn : e ; urn : p ; thermos : d d y v v y ; flagon : f f ;
jug : a ; jar : p o o r r ; decanter : g m m ; SEPARATE unmix decanter	jug : a ; jar : p o o r r ; decanter : g ; decanter : m m ;
cup : c f ; jar : o h o h ; SEPARATE unmix cup	cup : c ; cup : f ; jar : o h o h ;
thermos : c h g g h ; bottle : g ; canister : p h h p ; SEPARATE unmix canister	thermos : c h g g h ; bottle : g ; canister : p p ; canister : h h ;
jar : f f a ; flagon : e v b e ; burette : v p p ; SEPARATE unmix flagon	jar : f f a ; flagon : e e ; flagon : v ; flagon : b ; burette : v p p ;
jar : r m m ; glass : b ; glass : p d p ; jug : e e ; SEPARATE unmix last glass	jar : r m m ; glass : b ; glass : p p ; glass : d ; jug : e e ;
jar : e g e y y ; jar : y y h p ; jar : b r r e e b ; SEPARATE unmix first jar	jar : e e ; jar : g ; jar : y y ; jar : y y h p ; jar : b r r e e b ;
flagon : d f d f r ; mug : f f ; SEPARATE unmix mug	flagon : d f d f r ; mug : f f ;
canister : r r a ; burette : p o o ; mug : r e e r ; beaker : f c r f ; SEPARATE unmix canister	canister : r r ; canister : a ; burette : p o o ; mug : r e e r ; beaker : f c r f ;
cup : a ; flask : d d ; pitcher : r o c ; SEPARATE unmix cup	cup : a ; flask : d d ; pitcher : r o c ;
jar : p o p ; glass : g b ; jug : g ; SEPARATE unmix glass	jar : p o p ; glass : g ; glass : b ; jug : g ;
cup : a a v v ; decanter : o e e y ; SEPARATE unmix cup	cup : a a ; cup : v v ; decanter : o e e y ;
flask : c m c ; jug : a a ; SEPARATE unmix jug	flask : c m c ; jug : a a ;
beaker : o a a g o g ; flagon : f ; beaker : b c d d ; burette : o d ; SEPARATE unmix flagon	beaker : o a a g o g ; flagon : f ; beaker : b c d d ; burette : o d ;
beaker : y y e h h ; burette : c c r r y ; urn : g e g e ; SEPARATE unmix urn	beaker : y y e h h ; burette : c c r r y ; urn : g g ; urn : e e ;
pitcher : d p p ; cup : h m p m ; SEPARATE unmix cup	pitcher : d p p ; cup : h ; cup : m m ; cup : p ;
mug : o o d d r ; flask : a p o o a ; vessel : d v b b ; SEPARATE unmix mug	mug : o o ; mug : d d ; mug : r ; flask : a p o o a ; vessel : d v b b ;
flask : d d h a ; bottle : e p p d ; SEPARATE unmix flask	flask : d d ; flask : h ; flask : a ; bottle : e p p d ;
pitcher : y y ; pitcher : h p h y p ; mug : r r p y ; SEPARATE unmix mug	pitcher : y y ; pitcher : h p h y p ; mug : r r ; mug : p ; mug : y ;
jug : b r b g ; flask : b ; vessel : o ; vessel : y r h y h ; SEPARATE unmix first vessel	jug : b r b g ; flask : b ; vessel : o ; vessel : y r h y h ;
mug : f g g ; cup : p ; jug : m ; SEPARATE unmix mug	mug : f ; mug : g g ; cup : p ; jug : m ;
canister : d o d ; beaker : p m m p f f ; mug : e ; SEPARATE unmix mug	canister : d o d ; beaker : p m m p f f ; mug : e ;
jug : h a h a ; mug : f p c ; SEPARATE unmix mug	jug : h a h a ; mug : f ; mug : p ; mug : c ;
burette : e e ; flask : f f o v ; mug : a ; SEPARATE unmix flask	burette : e e ; flask : f f ; flask : o ; flask : v ; mug : a ;
burette : p h b h p ; thermos : a d d ; bottle : a ; thermos : r v c r v ; SEPARATE unmix first thermos	burette : p h b h p ; thermos : a ; thermos : d d ; bottle : a ; thermos : r v c r v ;
thermos : m h m h ; flask : r r ; SEPARATE unmix flask	thermos : m h m h ; flask : r r ;
cup : h d h ; pitcher : d d r e ; pitcher : o p h o h ; vessel : p m d d p ; SEPARATE unmix first pitcher	cup : h d h ; pitcher : d d ; pitcher : r ; pitcher : e ; pitcher : o p h o h ; vessel : p m d d p ;
bottle : o ; pitcher : o o ; SEPARATE unmix bottle	bottle : o ; pitcher : o o ;
bottle : f ; urn : f o o ; decanter : d ; vessel : b b ; SEPARATE unmix vessel	bottle : f ; urn : f o o ; decanter : d ; vessel : b b ;
decanter : f g f g ; canister : a ; SEPARATE unmix decanter	decanter : f f ; decanter : g g ; canister : a ;
jar : d m c c m ; urn : p y p y e e ; flask : d h g d h g ; SEPARATE unmix urn	jar : d m c c m ; urn : p p ; urn : y y ; urn : e e ; flask : d h g d h g ;
flagon : g ; flagon : g d g b ; SEPARATE unmix last flagon	flagon : g ; flagon : g g ; flagon : d ; flagon : b ;
flask : h c h o c o ; burette : a b b ; glass : c b c ; jar : v ; SEPARATE unmix flask	flask : h h ; flask : c c ; flask : o o ; burette : a b b ; glass : c b c ; jar : v ;
canister : c c f f ; urn : h ; canister : r e r h ; SEPARATE unmix urn	canister : c c f f ; urn : h ; canister : r e r h ;
jug : m m b b ; thermos : b b ; decanter : b f ; SEPARATE unmix decanter	jug : m m b b ; thermos : b b ; decanter : b ; decanter : f ;
thermos : p p ; beaker : y p m ; canister : a r r ; SEPARATE unmix canister	thermos : p p ; beaker : y p m ; canister : a ; canister : r r ;
bottle : v f o ; beaker : o c o ; canister : h ; SEPARATE unmix canister	bottle : v f o ; beaker : o c o ; canister : h ;
bottle : b b a ; thermos : p p ; jar : y y d ; cup : a a ; SEPARATE unmix thermos	bottle : b b a ; thermos : p p ; jar : y y d ; cup : a a ;
flask : o c c r o r ; cup : r ; mug : r y h ; canister : r o o v r v ; SEPARATE unmix mug	flask : o c c r o r ; cup : r ; mug : r ; mug : y ; mug : h ; canister : r o o v r v ;
burette : v o y v ; jug : m m g ; SEPARATE unmix jug	burette : v o y v ; jug : m m ; jug : g ;
urn : y ; flask : o o a ; glass : p p ; decanter : e e o ; SEPARATE unmix decanter	urn : y ; flask : o o a ; glass : p p ; decanter : e e ; decanter : o ;
jar : a a ; decanter : d y ; SEPARATE unmix jar	jar : a a ; decanter : d y ;
bottle : m v ; bottle : v h h f ; bottle : b b f ; glass : o ; SEPARATE unmix first bottle	bottle : m ; bottle : v ; bottle : v h h f ; bottle : b b f ; glass : o ;
vessel : m g y ; flask : f c g g ; beaker : h h d a ; SEPARATE unmix flask	vessel : m g y ; flask : f ; flask : c ; flask : g g ; beaker : h h d a ;
canister : m a m ; urn : f h h ; flask : d ; SEPARATE unmix urn	canister : m a m ; urn : f ; urn : h h ; flask : d ;
flagon : b r r b ; thermos : a r r ; thermos : a g d g d ; urn : a ; SEPARATE unmix second thermos	flagon : b r r b ; thermos : a r r ; thermos : a ; thermos : g g ; thermos : d d ; urn : a ;
flagon : r r p h p h ; decanter : c c ; urn : h m h g ; SEPARATE unmix flagon	flagon : r r ; flagon : p p ; flagon : h h ; decanter : c c ; urn : h m h g ;
bottle : p p ; cup : v v c e ; burette : c c ; SEPARATE unmix cup	bottle : p p ; cup : v v ; cup : c ; cup : e ; burette : c c ;
pitcher : a a c f c f ; thermos : p ; SEPARATE unmix pitcher	pitcher : a a ; pitcher : c c ; pitcher : f f ; thermos : p ;
vessel : p f g f ; beaker : o o ; SEPARATE unmix vessel	vessel : p ; vessel : f f ; vessel : g ; beaker : o o ;
vessel : f o v ; pitcher : r b b ; SEPARATE unmix pitcher	vessel : f o v ; pitcher : r ; pitcher : b b ;
decanter : b ; jug : d d h h ; glass : c c ; SEPARATE unmix jug	decanter : b ; jug : d d ; jug : h h ; glass : c c ;
thermos : a c v v ; decanter : g d g e ; SEPARATE unmix thermos	thermos : a ; thermos : c ; thermos : v v ; decanter : g d g e ;
urn : f f a ; thermos : f o o ; jar : v f v m f ; SEPARATE unmix urn	urn : f f ; urn : a ; thermos : f o o ; jar : v f v m f ;
bottle : e ; urn : v v ; SEPARATE unmix bottle	bottle : e ; urn : v v ;
pitcher : v o r r o ; beaker : d r ; vessel : g h c ; SEPARATE unmix pitcher	pitcher : v ; pitcher : o o ; pitcher : r r ; beaker : d r ; vessel : g h c ;
jar : g f c ; bottle : g d d o ; SEPARATE unmix jar	jar : g ; jar : f ; jar : c ; bottle : g d d o ;
flask : c c ; bottle : e b b ; thermos : d ; thermos : r h r ; SEPARATE unmix second thermos	flask : c c ; bottle : e b b ; thermos : d ; thermos : r r ; thermos : h ;
glass : d d ; beaker : o o y v ; SEPARATE unmix glass	glass : d d ; beaker : o o y v ;
decanter : h c h g g ; bottle : m m d b ; burette : o r h h r ; jug : o ; SEPARATE unmix bottle	decanter : h c h g g ; bottle : m m ; bottle : d ; bottle : b ; burette : o r h h r ; jug : o ;
vessel : h h ; flagon : f f ; bottle : f f ; canister : d ; SEPARATE unmix bottle	vessel : h h ; flagon : f f ; bottle : f f ; canister : d ;
glass : y p h p h ; canister : c r e r c ; canister : v v g f ; pitcher : c o c ; SEPARATE unmix pitcher	glass : y p h p h ; canister : c r e r c ; canister : v v g f ; pitcher : c c ; pitcher : o ;
jar : a a ; decanter : o a ; burette : o ; SEPARATE unmix decanter	jar : a a ; decanter : o ; decanter : a ; burette : o ;
cup : g ; bottle : h h p m m ; SEPARATE unmix cup	cup : g ; bottle : h h p m m ;
pitcher : r ; decanter : f ; pitcher : b b h h ; SEPARATE unmix first pitcher	pitcher : r ; decanter : f ; pitcher : b b h h ;
urn : p p y y e ; flagon : g f f v g ; SEPARATE unmix flagon	urn : p p y y e ; flagon : g g ; flagon : f f ; flagon : v ;
pitcher : g o h o ; cup : d g d ; SEPARATE unmix cup	pitcher : g o h o ; cup : d d ; cup : g ;
decanter : h d r h d ; glass : a g b g b ; SEPARATE unmix decanter	decanter : h h ; decanter : d d ; decanter : r ; glass : a g b g b ;
cup : m y g g ; pitcher : p h y y ; cup : v v b b ; SEPARATE unmix last cup	cup : m y g g ; pitcher : p h y y ; cup : v v ; cup : b b ;
pitcher : f p g f ; urn : b d r r b ; SEPARATE unmix pitcher	pitcher : f f ; pitcher : p ; pitcher : g ; urn : b d r r b ;
glass : c e c ; decanter : m m r r e ; SEPARATE unmix glass	glass : c c ; glass : e ; decanter : m m r r e ;
canister : v v o o r ; flask : y p ; flagon : y y c ; SEPARATE unmix flask	canister : v v o o r ; flask : y ; flask : p ; flagon : y y c ;
mug : p e p y ; pitcher : g g ; pitcher : y p y ; SEPARATE unmix first pitcher	mug : p e p y ; pitcher : g g ; pitcher : y p y ;
jug : v v ; glass : m p v ; mug : e a h a e h ; canister : p v p ; SEPARATE unmix canister	jug : v v ; glass : m p v ; mug : e a h a e h ; canister : p p ; canister : v ;
canister : e e y c y ; beaker : d o o a ; pitcher : h h ; SEPARATE unmix beaker	canister : e e y c y ; beaker : d ; beaker : o o ; beaker : a ; pitcher : h h ;
pitcher : f v h ; jug : f o a f a ; jug : r r ; SEPARATE unmix pitcher	pitcher : f ; pitcher : v ; pitcher : h ; jug : f o a f a ; jug : r r ;
bottle : p y y p ; thermos : b v f f ; SEPARATE unmix thermos	bottle : p y y p ; thermos : b ; thermos : v ; thermos : f f ;
cup : m m ; mug : b o b ; SEPARATE unmix mug	cup : m m ; mug : b b ; mug : o ;
canister : d v ; jar : m m ; mug : g o o ; bottle : p p d ; SEPARATE unmix canister	canister : d ; canister : v ; jar : m m ; mug : g o o ; bottle : p p d ;
vessel : d d a ; flagon : e ; decanter : m m ; SEPARATE unmix vessel	vessel : d d ; vessel : a ; flagon : e ; decanter : m m ;
burette : o e p ; canister : h c h o ; SEPARATE unmix canister	burette : o e p ; canister : h h ; canister : c ; canister : o ;
vessel : r r ; thermos : r m b ; flagon : v y v e y ; SEPARATE unmix thermos	vessel : r r ; thermos : r ; thermos : m ; thermos : b ; flagon : v y v e y ;
vessel : y ; cup : v o v c ; SEPARATE unmix vessel	vessel : y ; cup : v o v c ;
cup : r ; bottle : p p ; decanter : d ; SEPARATE unmix bottle	cup : r ; bottle : p p ; decanter : d ;
burette : h ; vessel : o p p ; jar : p h a p ; SEPARATE unmix burette	burette : h ; vessel : o p p ; jar : p h a p ;
urn : b m ; flagon : e ; cup : y y ; pitcher : h ; SEPARATE unmix pitcher	urn : b m ; flagon : e ; cup : y y ; pitcher : h ;
bottle : a g g m a m ; pitcher : r m ; SEPARATE unmix pitcher	bottle : a g g m a m ; pitcher : r ; pitcher : m ;
pitcher : h h m o o m ; jar : y y ; SEPARATE unmix jar	pitcher : h h m o o m ; jar : y y ;
pitcher : r r ; urn : o o r e r ; burette : r e h ; pitcher : y m p p ; SEPARATE unmix first pitcher	pitcher : r r ; urn : o o r e r ; burette : r e h ; pitcher : y m p p ;
bottle : m p a a ; beaker : a ; SEPARATE unmix beaker	bottle : m p a a ; beaker : a ;
mug : f ; beaker : g g ; jar : b a ; decanter : a b b p ; SEPARATE unmix jar	mug : f ; beaker : g g ; jar : b ; jar : a ; decanter : a b b p ;
vessel : e e v ; mug : b b o ; canister : r a r ; cup : r e ; SEPARATE unmix cup	vessel : e e v ; mug : b b o ; canister : r a r ; cup : r ; cup : e ;
flagon : g ; bottle : d d ; SEPARATE unmix flagon	flagon : g ; bottle : d d ;
pitcher : y h y h ; flagon : h y o o ; jug : a a ; SEPARATE unmix flagon	pitcher : y h y h ; flagon : h ; flagon : y ; flagon : o o ; jug : a a ;
beaker : d c c ; decanter : o ; flagon : d d ; vessel : b v b ; SEPARATE unmix decanter	beaker : d c c ; decanter : o ; flagon : d d ; vessel : b v b ;
jug : m d d m ; thermos : e e o o ; SEPARATE unmix thermos	jug : m d d m ; thermos : e e ; thermos : o o ;
jar : c ; burette : e d ; mug : o d o d ; SEPARATE unmix mug	jar : c ; burette : e d ; mug : o o ; mug : d d ;
burette : c c b ; pitcher : g v ; bottle : m f m o ; SEPARATE unmix pitcher	burette : c c b ; pitcher : g ; pitcher : v ; bottle : m f m o ;
pitcher : b h g h g ; beaker : r r g b ; pitcher : c c ; pitcher : a v v b ; SEPARATE unmix last pitcher	pitcher : b h g h g ; beaker : r r g b ; pitcher : c c ; pitcher : a ; pitcher : v v ; pitcher : b ;
jar : g c ; decanter : m o o ; SEPARATE unmix jar	jar : g ; jar : c ; decanter : m o o ;
bottle : p ; thermos : b b p p d ; SEPARATE unmix thermos	bottle : p ; thermos : b b ; thermos : p p ; thermos : d ;
urn : o o ; flask : v v ; cup : c c y ; urn : o y o ; SEPARATE unmix cup	urn : o o ; flask : v v ; cup : c c ; cup : y ; urn : o y o ;
beaker : c e e c ; decanter : f p a p ; flask : r f f m m ; SEPARATE unmix beaker	beaker : c c ; beaker : e e ; decanter : f p a p ; flask : r f f m m ;
jug : v m m v h ; flagon : e b ; SEPARATE unmix flagon	jug : v m m v h ; flagon : e ; flagon : b ;
beaker : d c d c ; burette : y ; pitcher : c c d ; flagon : f f ; SEPARATE unmix flagon	beaker : d c d c ; burette : y ; pitcher : c c d ; flagon : f f ;
urn : a c ; flask : c c ; SEPARATE unmix flask	urn : a c ; flask : c c ;
bottle : f d ; canister : v m ; flask : e e ; burette : g p g h h ; SEPARATE unmix burette	bottle : f d ; canister : v m ; flask : e e ; burette : g g ; burette : p ; burette : h h ;
pitcher : b c b ; decanter : e g g f e ; SEPARATE unmix decanter	pitcher : b c b ; decanter : e e ; decanter : g g ; decanter : f ;
burette : p p ; canister : h d h d ; SEPARATE unmix canister	burette : p p ; canister : h h ; canister : d d ;
flask : g b b ; thermos : o e m o e m ; SEPARATE unmix thermos	flask : g b b ; thermos : o o ; thermos : e e ; thermos : m m ;
flask : y ; pitcher : g ; flask : o o p c c ; jug : b e b e ; SEPARATE unmix second flask	flask : y ; pitcher : g ; flask : o o ; flask : p ; flask : c c ; jug : b e b e ;
canister : m m y ; jar : y v v y ; cup : y ; burette : b r f ; SEPARATE unmix cup	canister : m m y ; jar : y v v y ; cup : y ; burette : b r f ;
thermos : a a ; flagon : r h h c c ; decanter : a ; cup : e e v v ; SEPARATE unmix flagon	thermos : a a ; flagon : r ; flagon : h h ; flagon : c c ; decanter : a ; cup : e e v v ;
urn : b p b d ; beaker : d e d e o o ; decanter : e o o p ; SEPARATE unmix urn	urn : b b ; urn : p ; urn : d ; beaker : d e d e o o ; decanter : e o o p ;
flagon : y b b ; burette : g g ; flagon : v c o ; thermos : a c m c ; SEPARATE unmix last flagon	flagon : y b b ; burette : g g ; flagon : v ; flagon : c ; flagon : o ; thermos : a c m c ;
jug : v ; bottle : e p p ; burette : g d c g ; SEPARATE unmix jug	jug : v ; bottle : e p p ; burette : g d c g ;
canister : v y v ; beaker : p d d ; burette : e g o ; SEPARATE unmix beaker	canister : v y v ; beaker : p ; beaker : d d ; burette : e g o ;
jar : d p d ; flagon : p v g p ; bottle : a a ; beaker : e v p e p ; SEPARATE unmix bottle	jar : d p d ; flagon : p v g p ; bottle : a a ; beaker : e v p e p ;
canister : c c ; cup : y y h ; jug : v v r r ; SEPARATE unmix cup	canister : c c ; cup : y y ; cup : h ; jug : v v r r ;
mug : a y o ; pitcher : g m g f ; flask : c c ; flagon : p a a e e ; SEPARATE unmix flask	mug : a y o ; pitcher : g m g f ; flask : c c ; flagon : p a a e e ;
decanter : c c ; cup : o h ; jug : r r ; SEPARATE unmix cup	decanter : c c ; cup : o ; cup : h ; jug : r r ;
cup : m b b ; thermos : e ; beaker : m p y ; pitcher : g r g p p ; SEPARATE unmix beaker	cup : m b b ; thermos : e ; beaker : m ; beaker : p ; beaker : y ; pitcher : g r g p p ;
thermos : f ; canister : v c ; SEPARATE unmix canister	thermos : f ; canister : v ; canister : c ;
vessel : d d ; canister : f ; beaker : y y ; SEPARATE unmix beaker	vessel : d d ; canister : f ; beaker : y y ;
cup : f v v ; flask : h ; cup : f r h h f ; SEPARATE unmix first cup	cup : f ; cup : v v ; flask : h ; cup : f r h h f ;
urn : c ; urn : v h ; cup : v v ; SEPARATE unmix second urn	urn : c ; urn : v ; urn : h ; cup : v v ;
bottle : h h ; thermos : d d ; decanter : d ; jug : a f f ; SEPARATE unmix decanter	bottle : h h ; thermos : d d ; decanter : d ; jug : a f f ;
jar : m ; vessel : o r r p ; glass : h ; SEPARATE unmix vessel	jar : m ; vessel : o ; vessel : r r ; vessel : p ; glass : h ;
urn : b o o ; glass : m d b b d m ; pitcher : r ; SEPARATE unmix pitcher	urn : b o o ; glass : m d b b d m ; pitcher : r ;
cup : o ; flask : f b f h ; SEPARATE unmix cup	cup : o ; flask : f b f h ;
thermos : c m ; flask : m h a ; SEPARATE unmix thermos	thermos : c ; thermos : m ; flask : m h a ;
cup : o v ; bottle : p a ; SEPARATE unmix cup	cup : o ; cup : v ; bottle : p a ;
cup : e e b b ; glass : p b p b ; burette : c ; SEPARATE unmix burette	cup : e e b b ; glass : p b p b ; burette : c ;
burette : a y b a ; glass : r r ; mug : a c y c a ; jug : o ; SEPARATE unmix glass	burette : a y b a ; glass : r r ; mug : a c y c a ; jug : o ;
canister : p c f c ; bottle : a a ; cup : y y ; jar : o o ; SEPARATE unmix canister	canister : p ; canister : c c ; canister : f ; bottle : a a ; cup : y y ; jar : o o ;
jar : c g c p p g ; glass : a a h ; bottle : d d ; SEPARATE unmix bottle	jar : c g c p p g ; glass : a a h ; bottle : d d ;
flagon : g b d b d ; glass : m ; SEPARATE unmix flagon	flagon : g ; flagon : b b ; flagon : d d ; glass : m ;
burette : y ; mug : f ; glass : b r r ; canister : h o h o e ; SEPARATE unmix canister	burette : y ; mug : f ; glass : b r r ; canister : h h ; canister : o o ; canister : e ;
beaker : c a b a c ; burette : o ; SEPARATE unmix burette	beaker : c a b a c ; burette : o ;
vessel : y b b a ; pitcher : a ; SEPARATE unmix pitcher	vessel : y b b a ; pitcher : a ;
pitcher : r o g r ; beaker : m ; SEPARATE unmix beaker	pitcher : r o g r ; beaker : m ;
flask : d d v h ; decanter : b r r o ; SEPARATE unmix decanter	flask : d d v h ; decanter : b ; decanter : r r ; decanter : o ;
urn : m v v ; beaker : o p p y o ; mug : g a ; flagon : p v ; SEPARATE unmix mug	urn : m v v ; beaker : o p p y o ; mug : g ; mug : a ; flagon : p v ;
cup : d r c d c ; jar : b b ; canister : a a ; burette : e b b c e ; SEPARATE unmix jar	cup : d r c d c ; jar : b b ; canister : a a ; burette : e b b c e ;
jug : f f ; jar : e m m b b e ; burette : o o e ; SEPARATE unmix jug	jug : f f ; jar : e m m b b e ; burette : o o e ;
burette : v ; bottle : v g g v ; thermos : c y y ; SEPARATE unmix bottle	burette : v ; bottle : v v ; bottle : g g ; thermos : c y y ;
pitcher : d p p d ; decanter : v v ; beaker : c y c r ; SEPARATE unmix beaker	pitcher : d p p d ; decanter : v v ; beaker : c c ; beaker : y ; beaker : r ;
beaker : p m o p o ; decanter : p o p o ; pitcher : c f f c ; SEPARATE unmix pitcher	beaker : p m o p o ; decanter : p o p o ; pitcher : c c ; pitcher : f f ;
pitcher : v p ; urn : y g g ; decanter : m y ; vessel : m c f c f m ; SEPARATE unmix urn	pitcher : v p ; urn : y ; urn : g g ; decanter : m y ; vessel : m c f c f m ;
beaker : h e e h ; mug : e d d f e f ; urn : r ; SEPARATE unmix urn	beaker : h e e h ; mug : e d d f e f ; urn : r ;
pitcher : v v ; canister : h p d ; burette : h v h ; pitcher : c c m a a ; SEPARATE unmix burette	pitcher : v v ; canister : h p d ; burette : h h ; burette : v ; pitcher : c c m a a ;
flask : a c o a c ; glass : h ; SEPARATE unmix flask	flask : a a ; flask : c c ; flask : o ; glass : h ;
urn : e e g g ; mug : e m c ; cup : m ; flagon : b g o o b g ; SEPARATE unmix flagon	urn : e e g g ; mug : e m c ; cup : m ; flagon : b b ; flagon : g g ; flagon : o o ;
pitcher : g ; flagon : y b p p y ; cup : r p m p r m ; pitcher : m b m ; SEPARATE unmix cup	pitcher : g ; flagon : y b p p y ; cup : r r ; cup : p p ; cup : m m ; pitcher : m b m ;
mug : p p ; beaker : r r b b v ; SEPARATE unmix beaker	mug : p p ; beaker : r r ; beaker : b b ; beaker : v ;
jug : a m d d ; flagon : r m m r ; SEPARATE unmix flagon	jug : a m d d ; flagon : r r ; flagon : m m ;
urn : d d ; decanter : y g y g ; SEPARATE unmix urn	urn : d d ; decanter : y g y g ;
decanter : p y ; jug : p v o v p ; vessel : e e ; beaker : e ; SEPARATE unmix decanter	decanter : p ; decanter : y ; jug : p v o v p ; vessel : e e ; beaker : e ;
canister : r r ; glass : r a r ; bottle : a a f o ; SEPARATE unmix canister	canister : r r ; glass : r a r ; bottle : a a f o ;
cup : g ; burette : p h h ; SEPARATE unmix cup	cup : g ; burette : p h h ;
canister : h a a h ; burette : r f f p ; SEPARATE unmix burette	canister : h a a h ; burette : r ; burette : f f ; burette : p ;
beaker : c r r ; canister : c c ; SEPARATE unmix canister	beaker : c r r ; canister : c c ;
jar : p g ; beaker : p m o m p ; jar : f ; vessel : f f y v y ; SEPARATE unmix first jar	jar : p ; jar : g ; beaker : p m o m p ; jar : f ; vessel : f f y v y ;
thermos : g ; cup : f b f b c ; glass : h g ; thermos : c p ; SEPARATE unmix glass	thermos : g ; cup : f b f b c ; glass : h ; glass : g ; thermos : c p ;
urn : a a ; cup : p g ; bottle : p p ; SEPARATE unmix urn	urn : a a ; cup : p g ; bottle : p p ;
beaker : b a y a ; pitcher : m m ; pitcher : y p p h ; SEPARATE unmix first pitcher	beaker : b a y a ; pitcher : m m ; pitcher : y p p h ;
decanter : a o a ; thermos : m c m c b ; beaker : m y c ; jar : e h ; SEPARATE unmix decanter	decanter : a a ; decanter : o ; thermos : m c m c b ; beaker : m y c ; jar : e h ;
flagon : b c b ; flask : f e f y e ; thermos : o ; SEPARATE unmix flask	flagon : b c b ; flask : f f ; flask : e e ; flask : y ; thermos : o ;
pitcher : c m m ; pitcher : g g b ; jar : f ; burette : e a a e r ; SEPARATE unmix first pitcher	pitcher : c ; pitcher : m m ; pitcher : g g b ; jar : f ; burette : e a a e r ;
burette : v d h h ; burette : p p ; SEPARATE unmix last burette	burette : v d h h ; burette : p p ;
flask : c c ; cup : p p ; burette : v m v e m ; canister : d b ; SEPARATE unmix cup	flask : c c ; cup : p p ; burette : v m v e m ; canister : d b ;
decanter : m e ; urn : r ; beaker : e o r r o e ; jug : m m a e a e ; SEPARATE unmix jug	decanter : m e ; urn : r ; beaker : e o r r o e ; jug : m m ; jug : a a ; jug : e e ;
burette : o ; flagon : f ; canister : d m m ; SEPARATE unmix burette	burette : o ; flagon : f ; canister : d m m ;
