Input	Output
thermos : m r b m ; vessel : r f f e e ; SEPARATE shift vessel after thermos	thermos : m r b m ; vessel : r f f e e ;
mug : o o ; urn : e e c ; decanter : c c y ; SEPARATE add four red to urn	mug : o o ; urn : e e c r r r r ; decanter : c c y ;
mug : a d d b a ; pitcher : a g p p ; jar : m a g a ; SEPARATE create jug	mug : a d d b a ; pitcher : a g p p ; jar : m a g a ; jug : _ ;
glass : p h h e p ; bottle : f r r ; SEPARATE shift glass after bottle	bottle : f r r ; glass : p h h e p ;
flask : d f d ; vessel : p p ; SEPARATE double vessel	flask : d f d ; vessel : p p p p ;
thermos : o o ; burette : m ; jar : p r p g r g ; SEPARATE empty burette	thermos : o o ; burette : _ ; jar : p r p g r g ;
vessel : h p p h a a ; bottle : b b ; SEPARATE add five orange to bottle	vessel : h p p h a a ; bottle : b b o o o o o ;
thermos : b b d ; beaker : a v v p p ; vessel : d v d o o ; canister : m m y e ; SEPARATE add six cabernet to canister	thermos : b b d ; beaker : a v v p p ; vessel : d v d o o ; canister : m m y e c c c c c c ;
canister : y ; cup : h p g h p ; SEPARATE unmix canister	canister : y ; cup : h p g h p ;
cup : e g e ; canister : c v f c v ; bottle : d ; cup : r r ; SEPARATE create bottle	cup : e g e ; canister : c v f c v ; bottle : d ; cup : r r ; bottle : _ ;
thermos : c f f c ; pitcher : d ; vessel : e ; SEPARATE unmix thermos	thermos : c c ; thermos : f f ; pitcher : d ; vessel : e ;
flagon : p d p ; flagon : p p ; flask : r r f m f ; decanter : v d d a v a ; SEPARATE shift last flagon after flask	flagon : p d p ; flask : r r f m f ; flagon : p p ; decanter : v d d a v a ;
jug : y o ; flagon : e c p ; vessel : p b v b p ; SEPARATE double vessel	jug : y o ; flagon : e c p ; vessel : p b v b p p b v b p ;
burette : a ; jug : p o o a a ; beaker : e d ; SEPARATE unmix beaker	burette : a ; jug : p o o a a ; beaker : e ; beaker : d ;
flask : b r b ; flask : r r ; SEPARATE double last flask	flask : b r b ; flask : r r r r ;
mug : p v v o ; bottle : p p ; SEPARATE add five daffodil to bottle	mug : p v v o ; bottle : p p d d d d d ;
flask : b m m ; vessel : o g p ; urn : y y ; SEPARATE double urn	flask : b m m ; vessel : o g p ; urn : y y y y ;
jar : e m m f e ; urn : v a d a v d ; jug : o r f o f r ; SEPARATE destroy jug	jar : e m m f e ; urn : v a d a v d ;
vessel : a a v ; thermos : p c p ; vessel : v v y ; SEPARATE add four fuchsia to first vessel	vessel : a a v f f f f ; thermos : p c p ; vessel : v v y ;
decanter : f p ; thermos : b b g g ; mug : d c ; thermos : r v f v ; SEPARATE destroy last thermos	decanter : f p ; thermos : b b g g ; mug : d c ;
vessel : y p y ; bottle : f a r a f ; decanter : b h ; SEPARATE shift bottle after vessel	vessel : y p y ; bottle : f a r a f ; decanter : b h ;
canister : v v ; jar : f f ; SEPARATE unmix canister	canister : v v ; jar : f f ;
mug : o y d ; vessel : h y h o ; SEPARATE double mug	mug : o y d o y d ; vessel : h y h o ;
decanter : f p p ; bottle : b b ; glass : a a h h m ; SEPARATE shift bottle after glass	decanter : f p p ; glass : a a h h m ; bottle : b b ;
vessel : d d ; cup : a ; SEPARATE filter vessel	vessel : d d ; cup : a ;
jar : g g ; mug : d d ; vessel : h c c ; SEPARATE empty jar	jar : _ ; mug : d d ; vessel : h c c ;
urn : c c ; decanter : g v h h ; decanter : v o b o ; SEPARATE double first decanter	urn : c c ; decanter : g v h h g v h h ; decanter : v o b o ;
flask : f b p p b ; mug : a a ; flagon : f f ; SEPARATE unmix flask	flask : f ; flask : b b ; flask : p p ; mug : a a ; flagon : f f ;
urn : r r ; flagon : a a ; mug : e v e ; cup : b ; SEPARATE unmix mug	urn : r r ; flagon : a a ; mug : e e ; mug : v ; cup : b ;
decanter : e e ; vessel : g b e b ; beaker : a p r r ; glass : p c a p ; SEPARATE add four cabernet to vessel	decanter : e e ; vessel : g b e b c c c c ; beaker : a p r r ; glass : p c a p ;
vessel : p e e r p ; mug : a a b d d b ; pitcher : b g b ; mug : p p ; SEPARATE filter pitcher	vessel : p e e r p ; mug : a a b d d b ; pitcher : b b g ; mug : p p ;
jug : y y g ; jug : v v e p ; urn : m m ; bottle : r y b y ; SEPARATE destroy urn	jug : y y g ; jug : v v e p ; bottle : r y b y ;
decanter : h h r r ; canister : f ; SEPARATE unmix decanter	decanter : h h ; decanter : r r ; canister : f ;
pitcher : v d y ; flagon : a a ; SEPARATE create pitcher	pitcher : v d y ; flagon : a a ; pitcher : _ ;
pitcher : c h g h c g ; flask : g ; beaker : g g a a ; jug : o o ; SEPARATE destroy flask	pitcher : c h g h c g ; beaker : g g a a ; jug : o o ;
flask : v f ; decanter : o ; SEPARATE filter flask	flask : v f ; decanter : o ;
thermos : a v y a v ; pitcher : g g c d ; SEPARATE unmix thermos	thermos : a a ; thermos : v v ; thermos : y ; pitcher : g g c d ;
decanter : g g d d ; jar : y h ; SEPARATE add four daffodil to decanter	decanter : g g d d d d d d ; jar : y h ;
canister : e m ; vessel : f c c ; SEPARATE empty vessel	canister : e m ; vessel : _ ;
flagon : d ; jar : m f m ; SEPARATE unmix flagon	flagon : d ; jar : m f m ;
canister : d a a d c ; bottle : h y g ; thermos : v ; flagon : o ; SEPARATE add one violet to bottle	canister : d a a d c ; bottle : h y g v ; thermos : v ; flagon : o ;
decanter : o ; burette : y y d ; SEPARATE empty burette	decanter : o ; burette : _ ;
canister : a ; mug : h h ; SEPARATE empty mug	canister : a ; mug : _ ;
glass : r c v v ; cup : g ; pitcher : g h ; cup : c c h y h ; SEPARATE empty glass	glass : _ ; cup : g ; pitcher : g h ; cup : c c h y h ;
canister : d a d c a ; bottle : r ; beaker : p m c m ; SEPARATE filter beaker	canister : d a d c a ; bottle : r ; beaker : p m m c ;
burette : o p p v ; decanter : o r o m r m ; canister : r m ; cup : f f v ; SEPARATE add two fuchsia to burette	burette : o p p v f f ; decanter : o r o m r m ; canister : r m ; cup : f f v ;
vessel : d f f d ; flagon : v h h m v ; SEPARATE create burette	vessel : d f f d ; flagon : v h h m v ; burette : _ ;
urn : r e e ; thermos : m r m r ; glass : e v e ; SEPARATE add four red to glass	urn : r e e ; thermos : m r m r ; glass : e v e r r r r ;
vessel : f r f o o ; flagon : m c m v c ; jug : a a ; SEPARATE add three orange to flagon	vessel : f r f o o ; flagon : m c m v c o o o ; jug : a a ;
canister : g y ; burette : y v o o ; urn : m m g ; jar : c v v r ; SEPARATE add one fuchsia to burette	canister : g y ; burette : y v o o f ; urn : m m g ; jar : c v v r ;
cup : a v y ; pitcher : r r e e ; SEPARATE add six emberiae to cup	cup : a v y e e e e e e ; pitcher : r r e e ;
burette : a a ; glass : m ; pitcher : v e e ; glass : a m m ; SEPARATE shift burette after second glass	glass : m ; pitcher : v e e ; glass : a m m ; burette : a a ;
jar : v v f f ; bottle : o b b ; thermos : y y ; pitcher : v m m v ; SEPARATE unmix jar	jar : v v ; jar : f f ; bottle : o b b ; thermos : y y ; pitcher : v m m v ;
vessel : c ; beaker : v v ; SEPARATE filter beaker	vessel : c ; beaker : v v ;
glass : r r ; flask : y y d f f ; vessel : g y b ; SEPARATE double vessel	glass : r r ; flask : y y d f f ; vessel : g y b g y b ;
vessel : o b d o d b ; jug : y y v ; SEPARATE empty vessel	vessel : _ ; jug : y y v ;
canister : h e e p ; flask : g e g r ; SEPARATE filter canister	canister : h e e p ; flask : g e g r ;
pitcher : p ; flask : y o m y o m ; urn : p p y ; SEPARATE shift urn after flask	pitcher : p ; flask : y o m y o m ; urn : p p y ;
urn : g f f ; flagon : b d d o ; glass : r h h ; mug : e r r ; SEPARATE destroy urn	flagon : b d d o ; glass : r h h ; mug : e r r ;
glass : p v v ; thermos : g m g p ; decanter : h g ; flagon : v p v e p e ; SEPARATE double thermos	glass : p v v ; thermos : g m g p g m g p ; decanter : h g ; flagon : v p v e p e ;
bottle : r ; flask : d g d ; jug : h h ; SEPARATE filter flask	bottle : r ; flask : d d g ; jug : h h ;
vessel : y y ; urn : c g a ; beaker : d d v o v o ; SEPARATE add two magenta to beaker	vessel : y y ; urn : c g a ; beaker : d d v o v o m m ;
burette : y d y g d ; beaker : o p d ; SEPARATE unmix burette	burette : y y ; burette : d d ; burette : g ; beaker : o p d ;
pitcher : v v ; flask : r m f f r ; flagon : h a g a ; SEPARATE shift flagon before flask	pitcher : v v ; flagon : h a g a ; flask : r m f f r ;
flagon : y c c y ; jug : o y y o ; SEPARATE empty jug	flagon : y c c y ; jug : _ ;
burette : d h h ; pitcher : r ; burette : y f ; SEPARATE unmix pitcher	burette : d h h ; pitcher : r ; burette : y f ;
mug : o g g ; flask : r v v g g ; cup : h ; jar : a ; SEPARATE create pitcher	mug : o g g ; flask : r v v g g ; cup : h ; jar : a ; pitcher : _ ;
burette : a o f o a ; bottle : p ; beaker : r v r a ; SEPARATE add four harlequin to bottle	burette : a o f o a ; bottle : p h h h h ; beaker : r v r a ;
canister : e g ; mug : o m c m ; beaker : o ; SEPARATE add two violet to mug	canister : e g ; mug : o m c m v v ; beaker : o ;
vessel : e e v ; pitcher : v y y v ; SEPARATE shift vessel after pitcher	pitcher : v y y v ; vessel : e e v ;
jar : y a y v ; pitcher : c c ; jar : o a a ; SEPARATE filter pitcher	jar : y a y v ; pitcher : c c ; jar : o a a ;
urn : y a ; jar : a f a ; pitcher : e v e v ; flask : p h m m h ; SEPARATE double jar	urn : y a ; jar : a f a a f a ; pitcher : e v e v ; flask : p h m m h ;
pitcher : p f p y y ; beaker : c r c ; vessel : y c e e c y ; SEPARATE add four harlequin to pitcher	pitcher : p f p y y h h h h ; beaker : c r c ; vessel : y c e e c y ;
decanter : g y ; vessel : m r ; canister : g e c e ; canister : p d p f ; SEPARATE empty first canister	decanter : g y ; vessel : m r ; canister : _ ; canister : p d p f ;
burette : o a o a e ; burette : h ; glass : h h ; decanter : v v ; SEPARATE empty glass	burette : o a o a e ; burette : h ; glass : _ ; decanter : v v ;
urn : d d h h ; flask : o ; flagon : p b ; burette : y f f o ; SEPARATE create urn	urn : d d h h ; flask : o ; flagon : p b ; burette : y f f o ; urn : _ ;
flagon : o y o m m ; jar : h h ; beaker : e y m e ; SEPARATE empty beaker	flagon : o y o m m ; jar : h h ; beaker : _ ;
pitcher : o b b o ; canister : d b d ; SEPARATE double pitcher	pitcher : o b b o o b b o ; canister : d b d ;
thermos : p a a ; urn : b d p d p b ; canister : d ; flagon : m f f m ; SEPARATE create glass	thermos : p a a ; urn : b d p d p b ; canister : d ; flagon : m f f m ; glass : _ ;
urn : o o ; burette : d d y y ; thermos : r h r v v h ; SEPARATE unmix burette	urn : o o ; burette : d d ; burette : y y ; thermos : r h r v v h ;
pitcher : h a h o o ; jar : e d d ; SEPARATE filter jar	pitcher : h a h o o ; jar : e d d ;
cup : e g e g r r ; cup : m m ; beaker : m a b b m ; SEPARATE double beaker	cup : e g e g r r ; cup : m m ; beaker : m a b b m m a b b m ;
jug : a m a d ; flask : b p g b ; mug : f o f p o ; jug : f g h h g f ; SEPARATE create urn	jug : a m a d ; flask : b p g b ; mug : f o f p o ; jug : f g h h g f ; urn : _ ;
decanter : d m c d ; burette : a a p r ; glass : a c r r c ; SEPARATE shift burette before decanter	burette : a a p r ; decanter : d m c d ; glass : a c r r c ;
jug : p p ; glass : h h m v v ; jar : r m m r ; glass : g g m r m r ; SEPARATE unmix jug	jug : p p ; glass : h h m v v ; jar : r m m r ; glass : g g m r m r ;
cup : m m ; flagon : m ; canister : c r c ; SEPARATE create burette	cup : m m ; flagon : m ; canister : c r c ; burette : _ ;
flagon : g o o ; canister : o ; flagon : v y f f ; mug : y y ; SEPARATE create cup	flagon : g o o ; canister : o ; flagon : v y f f ; mug : y y ; cup : _ ;
vessel : h o v o ; bottle : e o e o ; SEPARATE shift vessel before bottle	vessel : h o v o ; bottle : e o e o ;
beaker : a ; vessel : d d y y ; jug : g a y y a ; SEPARATE shift beaker before vessel	beaker : a ; vessel : d d y y ; jug : g a y y a ;
pitcher : g ; urn : o o h y y ; SEPARATE empty urn	pitcher : g ; urn : _ ;
jug : d r r d y ; flask : h f ; SEPARATE unmix jug	jug : d d ; jug : r r ; jug : y ; flask : h f ;
mug : b e e ; flagon : m ; SEPARATE filter mug	mug : b e e ; flagon : m ;
flagon : p p v v ; glass : a a e ; jar : m o f ; thermos : e ; SEPARATE double flagon	flagon : p p v v p p v v ; glass : a a e ; jar : m o f ; thermos : e ;
urn : y a e e y ; pitcher : g v d d g ; flagon : b b p ; SEPARATE destroy flagon	urn : y a e e y ; pitcher : g v d d g ;
flagon : r r ; glass : c c r r h ; flagon : b h p b ; SEPARATE empty last flagon	flagon : r r ; glass : c c r r h ; flagon : _ ;
mug : a r r ; bottle : c g e ; flagon : g d d e ; SEPARATE empty bottle	mug : a r r ; bottle : _ ; flagon : g d d e ;
vessel : b ; canister : o v y o ; pitcher : a b g g b ; SEPARATE shift vessel after canister	canister : o v y o ; vessel : b ; pitcher : a b g g b ;
cup : y y ; decanter : f f v ; flagon : d d ; SEPARATE double cup	cup : y y y y ; decanter : f f v ; flagon : d d ;
canister : m v ; flask : b b ; decanter : e f ; SEPARATE unmix canister	canister : m ; canister : v ; flask : b b ; decanter : e f ;
jug : p o ; burette : r e o r ; flagon : b b v e ; flagon : r c ; SEPARATE destroy first flagon	jug : p o ; burette : r e o r ; flagon : r c ;
flagon : m ; pitcher : v b b ; jar : r r ; vessel : h h ; SEPARATE create bottle	flagon : m ; pitcher : v b b ; jar : r r ; vessel : h h ; bottle : _ ;
beaker : r r f ; pitcher : c v v d ; flask : y h h c ; jug : y h o o h ; SEPARATE destroy beaker	pitcher : c v v d ; flask : y h h c ; jug : y h o o h ;
canister : v o o ; flagon : e m m e y ; pitcher : f r ; canister : d v d ; SEPARATE filter last canister	canister : v o o ; flagon : e m m e y ; pitcher : f r ; canister : d d v ;
jug : e h h ; flask : h ; SEPARATE unmix jug	jug : e ; jug : h h ; flask : h ;
thermos : r r h ; jar : p ; beaker : e e ; SEPARATE add three violet to thermos	thermos : r r h v v v ; jar : p ; beaker : e e ;
vessel : c o p o ; bottle : e e a a ; SEPARATE unmix bottle	vessel : c o p o ; bottle : e e ; bottle : a a ;
urn : y ; flask : o o a ; glass : p p ; decanter : e e o ; SEPARATE unmix decanter	urn : y ; flask : o o a ; glass : p p ; decanter : e e ; decanter : o ;
jug : f ; flagon : r ; SEPARATE create flask	jug : f ; flagon : r ; flask : _ ;
bottle : f ; flagon : v ; SEPARATE double bottle	bottle : f f ; flagon : v ;
glass : e c e c m m ; thermos : y p y ; urn : f d b ; cup : d d ; SEPARATE double glass	glass : e c e c m m e c e c m m ; thermos : y p y ; urn : f d b ; cup : d d ;
thermos : r r ; vessel : c ; pitcher : a ; flagon : a r p a r ; SEPARATE empty pitcher	thermos : r r ; vessel : c ; pitcher : _ ; flagon : a r p a r ;
flask : h h a ; beaker : o e e ; SEPARATE double flask	flask : h h a h h a ; beaker : o e e ;
canister : f ; mug : e e a f ; SEPARATE add one cabernet to mug	canister : f ; mug : e e a f c ;
pitcher : c ; bottle : f r r b b ; vessel : o v g g v ; SEPARATE unmix vessel	pitcher : c ; bottle : f r r b b ; vessel : o ; vessel : v v ; vessel : g g ;
thermos : r p d r ; flagon : d g d g c ; SEPARATE unmix flagon	thermos : r p d r ; flagon : d d ; flagon : g g ; flagon : c ;
flask : e ; bottle : p ; thermos : e e ; bottle : a a ; SEPARATE create bottle	flask : e ; bottle : p ; thermos : e e ; bottle : a a ; bottle : _ ;
glass : a v b b ; beaker : e o ; burette : g y y h ; SEPARATE double burette	glass : a v b b ; beaker : e o ; burette : g y y h g y y h ;
flagon : b ; jar : b v c c v ; SEPARATE double jar	flagon : b ; jar : b v c c v b v c c v ;
jar : o ; beaker : y ; mug : e ; SEPARATE unmix mug	jar : o ; beaker : y ; mug : e ;
canister : y y ; burette : c c ; vessel : y e o o y ; SEPARATE unmix canister	canister : y y ; burette : c c ; vessel : y e o o y ;
flagon : o v y o ; pitcher : m p v ; cup : p y y p ; SEPARATE shift flagon before pitcher	flagon : o v y o ; pitcher : m p v ; cup : p y y p ;
glass : c c ; vessel : m d r r ; SEPARATE add two emberiae to glass	glass : c c e e ; vessel : m d r r ;
jug : a y ; burette : v y v ; urn : y d g d y ; SEPARATE empty urn	jug : a y ; burette : v y v ; urn : _ ;
jug : d ; jug : r a m m r ; canister : f f d ; SEPARATE empty first jug	jug : _ ; jug : r a m m r ; canister : f f d ;
bottle : h c h c ; flagon : a ; flask : y y c ; SEPARATE add five red to flask	bottle : h c h c ; flagon : a ; flask : y y c r r r r r ;
jug : f f ; beaker : g a g a ; SEPARATE unmix jug	jug : f f ; beaker : g a g a ;
flask : p p ; pitcher : c c d ; decanter : c c ; SEPARATE add one magenta to pitcher	flask : p p ; pitcher : c c d m ; decanter : c c ;
beaker : r r ; decanter : h e f h ; SEPARATE add four green to decanter	beaker : r r ; decanter : h e f h g g g g ;
decanter : f ; pitcher : g ; mug : y g m m y g ; SEPARATE shift decanter after pitcher	pitcher : g ; decanter : f ; mug : y g m m y g ;
jar : y y ; burette : y m m y ; SEPARATE double burette	jar : y y ; burette : y m m y y m m y ;
decanter : a p v ; urn : f d b ; mug : v v ; SEPARATE shift urn after decanter	decanter : a p v ; urn : f d b ; mug : v v ;
pitcher : a a y ; bottle : y d m d y ; SEPARATE empty pitcher	pitcher : _ ; bottle : y d m d y ;
jar : r o ; bottle : e g ; vessel : g p p v ; flask : o y ; SEPARATE destroy vessel	jar : r o ; bottle : e g ; flask : o y ;
jug : h c p h p ; glass : v o g o v ; urn : d d b ; pitcher : b h d ; SEPARATE double urn	jug : h c p h p ; glass : v o g o v ; urn : d d b d d b ; pitcher : b h d ;
cup : h d h ; glass : g g ; thermos : v o o a ; burette : d b ; SEPARATE unmix burette	cup : h d h ; glass : g g ; thermos : v o o a ; burette : d ; burette : b ;
decanter : h a ; burette : y a a ; decanter : p p ; SEPARATE create beaker	decanter : h a ; burette : y a a ; decanter : p p ; beaker : _ ;
cup : g g ; urn : d g b b d ; SEPARATE shift cup after urn	urn : d g b b d ; cup : g g ;
bottle : a p ; mug : a a h ; thermos : v v o ; cup : f y o f ; SEPARATE shift thermos after cup	bottle : a p ; mug : a a h ; cup : f y o f ; thermos : v v o ;
flagon : b b a g g ; jar : b ; pitcher : e y a ; SEPARATE filter flagon	flagon : b b a g g ; jar : b ; pitcher : e y a ;
vessel : v v ; vessel : f m v v ; SEPARATE shift first vessel before second vessel	vessel : v v ; vessel : f m v v ;
beaker : g g p ; bottle : d v f d f ; pitcher : r r ; SEPARATE empty bottle	beaker : g g p ; bottle : _ ; pitcher : r r ;
canister : p d c p ; thermos : e h h f ; SEPARATE double canister	canister : p d c p p d c p ; thermos : e h h f ;
bottle : g h p p ; cup : e m m e ; SEPARATE filter cup	bottle : g h p p ; cup : e e m m ;
vessel : y ; decanter : m g d d ; cup : e f f e ; SEPARATE unmix cup	vessel : y ; decanter : m g d d ; cup : e e ; cup : f f ;
burette : v v c o o c ; bottle : f f ; mug : b o ; mug : h h y ; SEPARATE empty last mug	burette : v v c o o c ; bottle : f f ; mug : b o ; mug : _ ;
vessel : c m o m o ; cup : b b ; SEPARATE unmix cup	vessel : c m o m o ; cup : b b ;
mug : v r r ; urn : c r r a ; urn : e b b ; SEPARATE create mug	mug : v r r ; urn : c r r a ; urn : e b b ; mug : _ ;
decanter : e o e ; glass : b b ; jug : v ; flagon : d ; SEPARATE unmix flagon	decanter : e o e ; glass : b b ; jug : v ; flagon : d ;
beaker : g v ; flagon : g f e ; canister : f f ; SEPARATE unmix beaker	beaker : g ; beaker : v ; flagon : g f e ; canister : f f ;
canister : v v h ; pitcher : e e ; SEPARATE create decanter	canister : v v h ; pitcher : e e ; decanter : _ ;
beaker : y r r m ; burette : d ; SEPARATE filter burette	beaker : y r r m ; burette : d ;
flask : f ; vessel : y h m y m ; SEPARATE double flask	flask : f f ; vessel : y h m y m ;
beaker : y y ; flask : c p g g ; pitcher : h r h r e ; mug : d v ; SEPARATE create cup	beaker : y y ; flask : c p g g ; pitcher : h r h r e ; mug : d v ; cup : _ ;
flask : b ; beaker : a g a ; burette : o o ; SEPARATE shift flask before burette	beaker : a g a ; flask : b ; burette : o o ;
urn : a e f a e ; burette : h f h f e ; glass : p y d y ; SEPARATE destroy urn	burette : h f h f e ; glass : p y d y ;
flask : b b ; flagon : p y m ; cup : m b b c c m ; thermos : p o ; SEPARATE create urn	flask : b b ; flagon : p y m ; cup : m b b c c m ; thermos : p o ; urn : _ ;
vessel : v h m h m ; urn : d d g ; cup : a p ; SEPARATE create glass	vessel : v h m h m ; urn : d d g ; cup : a p ; glass : _ ;
jar : o c ; jug : y y ; pitcher : a ; SEPARATE add one magenta to jug	jar : o c ; jug : y y m ; pitcher : a ;
pitcher : g g b e b e ; pitcher : c a ; pitcher : c f c ; SEPARATE add four red to third pitcher	pitcher : g g b e b e ; pitcher : c a ; pitcher : c f c r r r r ;
flagon : r a a o r ; flagon : c g g h ; pitcher : y y ; vessel : v c c ; SEPARATE unmix pitcher	flagon : r a a o r ; flagon : c g g h ; pitcher : y y ; vessel : v c c ;
glass : p ; urn : v v g b ; beaker : m m o a o ; SEPARATE shift urn before glass	urn : v v g b ; glass : p ; beaker : m m o a o ;
flagon : c ; decanter : c ; SEPARATE filter flagon	flagon : c ; decanter : c ;
beaker : g c b ; burette : v v ; beaker : c d p ; SEPARATE unmix last beaker	beaker : g c b ; burette : v v ; beaker : c ; beaker : d ; beaker : p ;
pitcher : m ; jar : a g g a ; flask : b y y ; beaker : m m ; SEPARATE destroy jar	pitcher : m ; flask : b y y ; beaker : m m ;
pitcher : c c ; bottle : f m f m p ; SEPARATE double bottle	pitcher : c c ; bottle : f m f m p f m f m p ;
beaker : m g g m ; flask : y y ; vessel : r v r ; SEPARATE add six harlequin to flask	beaker : m g g m ; flask : y y h h h h h h ; vessel : r v r ;
jug : p p v v d ; urn : h a h ; urn : c r c o ; SEPARATE filter jug	jug : p p v v d ; urn : h a h ; urn : c r c o ;
jug : v h v h ; beaker : a d d a ; canister : c r c p r p ; SEPARATE shift beaker after canister	jug : v h v h ; canister : c r c p r p ; beaker : a d d a ;
mug : e e ; vessel : b b ; SEPARATE double mug	mug : e e e e ; vessel : b b ;
flagon : o b ; bottle : b a a ; decanter : e ; vessel : g m ; SEPARATE filter decanter	flagon : o b ; bottle : b a a ; decanter : e ; vessel : g m ;
pitcher : a c c ; flask : p ; flagon : v v f ; SEPARATE create canister	pitcher : a c c ; flask : p ; flagon : v v f ; canister : _ ;
jar : c ; vessel : r r ; canister : m f c f ; SEPARATE create flagon	jar : c ; vessel : r r ; canister : m f c f ; flagon : _ ;
cup : r c c a a ; jug : d o o d c c ; SEPARATE shift jug after cup	cup : r c c a a ; jug : d o o d c c ;
jug : r b r ; thermos : m d m ; SEPARATE create decanter	jug : r b r ; thermos : m d m ; decanter : _ ;
urn : r f r ; beaker : c ; SEPARATE filter urn	urn : r r f ; beaker : c ;
pitcher : r d h d ; beaker : g ; pitcher : m r m r c ; jar : d d g g ; SEPARATE filter first pitcher	pitcher : r d d h ; beaker : g ; pitcher : m r m r c ; jar : d d g g ;
jar : a y y ; vessel : p f f p ; pitcher : o d o ; SEPARATE filter pitcher	jar : a y y ; vessel : p f f p ; pitcher : o o d ;
flask : g b b ; thermos : o e m o e m ; SEPARATE unmix thermos	flask : g b b ; thermos : o o ; thermos : e e ; thermos : m m ;
flagon : h a h ; cup : b h e e h ; beaker : y r o ; SEPARATE shift flagon after cup	cup : b h e e h ; flagon : h a h ; beaker : y r o ;
jar : a o f a ; bottle : o d ; SEPARATE filter bottle	jar : a o f a ; bottle : o d ;
decanter : c a a ; beaker : d c c h h d ; SEPARATE add five daffodil to decanter	decanter : c a a d d d d d ; beaker : d c c h h d ;
jug : f f e b ; thermos : c c y y ; SEPARATE unmix jug	jug : f f ; jug : e ; jug : b ; thermos : c c y y ;
cup : m ; thermos : r r ; bottle : m r r c ; jug : e e ; SEPARATE unmix jug	cup : m ; thermos : r r ; bottle : m r r c ; jug : e e ;
jar : d ; bottle : c ; jar : d y d ; SEPARATE add one blue to bottle	jar : d ; bottle : c b ; jar : d y d ;
vessel : p ; pitcher : b b h h ; flask : m a a ; mug : o r o ; SEPARATE create glass	vessel : p ; pitcher : b b h h ; flask : m a a ; mug : o r o ; glass : _ ;
decanter : a a ; canister : f c c ; glass : p p g y ; SEPARATE filter decanter	decanter : a a ; canister : f c c ; glass : p p g y ;
flask : b b g a ; canister : m m ; cup : d d e ; SEPARATE double flask	flask : b b g a b b g a ; canister : m m ; cup : d d e ;
jug : h ; flask : m m p a p a ; SEPARATE double jug	jug : h h ; flask : m m p a p a ;
urn : c c ; jar : y m r ; SEPARATE shift urn before jar	urn : c c ; jar : y m r ;
bottle : v ; urn : r e a e ; SEPARATE add four purple to bottle	bottle : v p p p p ; urn : r e a e ;
canister : a ; cup : r p g ; flagon : d d c ; SEPARATE filter cup	canister : a ; cup : r p g ; flagon : d d c ;
burette : r r ; vessel : d d o c ; burette : a c ; burette : v v ; SEPARATE create glass	burette : r r ; vessel : d d o c ; burette : a c ; burette : v v ; glass : _ ;
glass : f f ; beaker : c c ; vessel : c c b m ; thermos : v ; SEPARATE empty vessel	glass : f f ; beaker : c c ; vessel : _ ; thermos : v ;
vessel : y o o y d ; flask : h h ; flask : e y e ; canister : g a g f ; SEPARATE double canister	vessel : y o o y d ; flask : h h ; flask : e y e ; canister : g a g f g a g f ;
glass : y e e ; jar : c r c ; SEPARATE unmix glass	glass : y ; glass : e e ; jar : c r c ;
vessel : b g b r g ; glass : p e e ; urn : b h h b m ; thermos : m m g d ; SEPARATE shift urn after thermos	vessel : b g b r g ; glass : p e e ; thermos : m m g d ; urn : b h h b m ;
bottle : f f ; beaker : r g r a ; urn : y e y ; decanter : o e e o ; SEPARATE create decanter	bottle : f f ; beaker : r g r a ; urn : y e y ; decanter : o e e o ; decanter : _ ;
mug : o b b ; burette : h h ; glass : y y ; SEPARATE add one cabernet to mug	mug : o b b c ; burette : h h ; glass : y y ;
cup : b b y ; mug : m f h m ; urn : r m r ; beaker : p p h ; SEPARATE create flagon	cup : b b y ; mug : m f h m ; urn : r m r ; beaker : p p h ; flagon : _ ;
thermos : h a b h ; jug : m ; SEPARATE double jug	thermos : h a b h ; jug : m m ;
jug : y f y f ; flagon : c y ; canister : y y d ; jug : f p f ; SEPARATE empty last jug	jug : y f y f ; flagon : c y ; canister : y y d ; jug : _ ;
pitcher : h h ; burette : e d ; SEPARATE add one green to burette	pitcher : h h ; burette : e d g ;
beaker : m c g m ; burette : g r o o ; decanter : a g a v v ; SEPARATE shift decanter before burette	beaker : m c g m ; decanter : a g a v v ; burette : g r o o ;
decanter : f f d c ; vessel : g g y ; SEPARATE add six purple to vessel	decanter : f f d c ; vessel : g g y p p p p p p ;
flagon : o o c ; vessel : v a a g ; mug : b e b ; SEPARATE shift mug before vessel	flagon : o o c ; mug : b e b ; vessel : v a a g ;
jar : p b p o b ; canister : e r e ; SEPARATE create bottle	jar : p b p o b ; canister : e r e ; bottle : _ ;
burette : y c c g ; jug : g ; SEPARATE double burette	burette : y c c g y c c g ; jug : g ;
burette : o e e ; flask : b d d ; SEPARATE unmix flask	burette : o e e ; flask : b ; flask : d d ;
flask : o e e r r ; decanter : o o b b h h ; thermos : a c y c y a ; SEPARATE shift thermos before decanter	flask : o e e r r ; thermos : a c y c y a ; decanter : o o b b h h ;
flask : h v b b ; pitcher : r c r ; SEPARATE double flask	flask : h v b b h v b b ; pitcher : r c r ;
