Input	Output
glass : y y ; urn : r g g y ; cup : a a ; SEPARATE destroy urn	glass : y y ; cup : a a ;
flagon : c y m ; burette : c ; SEPARATE destroy burette	flagon : c y m ;
bottle : d c c h h ; jar : p p y o ; thermos : m m ; pitcher : g g ; SEPARATE destroy jar	bottle : d c c h h ; thermos : m m ; pitcher : g g ;
urn : f f h c ; flask : a a ; SEPARATE destroy urn	flask : a a ;
jar : d d ; flagon : m f m ; SEPARATE destroy jar	flagon : m f m ;
decanter : b d m b ; canister : a a y m m y ; glass : b b ; flask : r r h h ; SEPARATE destroy flask	decanter : b d m b ; canister : a a y m m y ; glass : b b ;
decanter : g f e g ; decanter : c ; SEPARATE destroy first decanter	decanter : c ;
mug : r r o m o ; pitcher : d m r d ; SEPARATE destroy mug	pitcher : d m r d ;
decanter : d h d h ; canister : r r b c ; pitcher : m y m y p ; SEPARATE destroy decanter	canister : r r b c ; pitcher : m y m y p ;
cup : f ; flask : o a c ; jar : b b d ; decanter : v v m ; SEPARATE destroy cup	flask : o a c ; jar : b b d ; decanter : v v m ;
thermos : o f c f o ; bottle : h c h c ; SEPARATE destroy bottle	thermos : o f c f o ;
flask : e ; canister : g h m ; flagon : d e ; SEPARATE destroy flagon	flask : e ; canister : g h m ;
vessel : o o ; decanter : v r r f v ; vessel : p p ; SEPARATE destroy second vessel	vessel : o o ; decanter : v r r f v ;
burette : c c ; beaker : d a ; SEPARATE destroy beaker	burette : c c ;
vessel : m m f p ; urn : h o e e ; decanter : m ; SEPARATE destroy vessel	urn : h o e e ; decanter : m ;
glass : f b f g ; thermos : g b g ; jug : p ; SEPARATE destroy glass	thermos : g b g ; jug : p ;
pitcher : v ; jar : r m r m c ; canister : o o r h h ; pitcher : y p e y p ; SEPARATE destroy jar	pitcher : v ; canister : o o r h h ; pitcher : y p e y p ;
flagon : f f ; beaker : m m p ; vessel : m m g d ; SEPARATE destroy flagon	beaker : m m p ; vessel : m m g d ;
beaker : c ; vessel : e f ; jar : v v ; SEPARATE destroy jar	beaker : c ; vessel : e f ;
thermos : a g a ; jug : d e y d e y ; glass : f f ; SEPARATE destroy glass	thermos : a g a ; jug : d e y d e y ;
jug : d d b b ; jug : m y m p p ; SEPARATE destroy second jug	jug : d d b b ;
decanter : e e ; flagon : r p ; bottle : e r r e p ; SEPARATE destroy decanter	flagon : r p ; bottle : e r r e p ;
burette : b ; jug : a p g a ; SEPARATE destroy burette	jug : a p g a ;
mug : y o y o d ; urn : r r c c ; burette : m g e ; glass : a r r ; SEPARATE destroy mug	urn : r r c c ; burette : m g e ; glass : a r r ;
jug : e e ; jar : m m ; mug : a p ; SEPARATE destroy jug	jar : m m ; mug : a p ;
flask : r d d p ; bottle : o o ; mug : c ; flagon : r m r ; SEPARATE destroy flask	bottle : o o ; mug : c ; flagon : r m r ;
cup : v ; jar : o o ; flagon : d m ; SEPARATE destroy cup	jar : o o ; flagon : d m ;
burette : a o o a ; vessel : b ; burette : m y b m y ; SEPARATE destroy first burette	vessel : b ; burette : m y b m y ;
vessel : h f ; vessel : v v ; flagon : m b ; SEPARATE destroy last vessel	vessel : h f ; flagon : m b ;
glass : h ; flask : a f f ; flask : b y m y ; SEPARATE destroy first flask	glass : h ; flask : b y m y ;
jug : p h ; burette : r r ; beaker : h y h a a ; vessel : d d ; SEPARATE destroy jug	burette : r r ; beaker : h y h a a ; vessel : d d ;
decanter : p o o p m ; beaker : e e y v ; cup : o d b d b ; flask : b o r o ; SEPARATE destroy cup	decanter : p o o p m ; beaker : e e y v ; flask : b o r o ;
pitcher : g g ; burette : v d r r ; flagon : v h p ; decanter : g a g m ; SEPARATE destroy decanter	pitcher : g g ; burette : v d r r ; flagon : v h p ;
urn : b y b ; thermos : p p f ; flagon : v f ; pitcher : m ; SEPARATE destroy thermos	urn : b y b ; flagon : v f ; pitcher : m ;
thermos : d e e d c ; glass : a a v o ; canister : f a m a ; SEPARATE destroy glass	thermos : d e e d c ; canister : f a m a ;
beaker : c a a c ; flagon : m m ; SEPARATE destroy flagon	beaker : c a a c ;
pitcher : c h g h c g ; flask : g ; beaker : g g a a ; jug : o o ; SEPARATE destroy flask	pitcher : c h g h c g ; beaker : g g a a ; jug : o o ;
flask : b b ; mug : d e e d ; jug : d d ; canister : m m y y ; SEPARATE destroy canister	flask : b b ; mug : d e e d ; jug : d d ;
burette : p p h ; canister : o e o e ; urn : e f f ; SEPARATE destroy burette	canister : o e o e ; urn : e f f ;
urn : p c c r p ; glass : e d ; cup : h ; SEPARATE destroy glass	urn : p c c r p ; cup : h ;
cup : d ; bottle : b r y ; SEPARATE destroy cup	bottle : b r y ;
bottle : y y m m ; vessel : f ; mug : v ; SEPARATE destroy vessel	bottle : y y m m ; mug : v ;
burette : a y a d y d ; decanter : c ; flask : v a v y ; cup : b b r ; SEPARATE destroy cup	burette : a y a d y d ; decanter : c ; flask : v a v y ;
jar : c ; canister : o o d ; decanter : c d d ; SEPARATE destroy jar	canister : o o d ; decanter : c d d ;
jar : y y ; jar : o o e e ; burette : b ; SEPARATE destroy burette	jar : y y ; jar : o o e e ;
vessel : b b ; pitcher : m e v ; SEPARATE destroy vessel	pitcher : m e v ;
jar : b v b g ; cup : c m c o o ; glass : c e c p e ; flagon : b b ; SEPARATE destroy cup	jar : b v b g ; glass : c e c p e ; flagon : b b ;
mug : h g g ; flagon : v v a c ; SEPARATE destroy flagon	mug : h g g ;
urn : r m ; beaker : h h ; mug : m m ; SEPARATE destroy urn	beaker : h h ; mug : m m ;
burette : y f f y ; thermos : b ; pitcher : r o o ; bottle : r r d d ; SEPARATE destroy bottle	burette : y f f y ; thermos : b ; pitcher : r o o ;
beaker : f ; jar : v r r ; burette : r r ; SEPARATE destroy jar	beaker : f ; burette : r r ;
bottle : m v v m e e ; cup : f b o ; mug : h m h m v v ; SEPARATE destroy cup	bottle : m v v m e e ; mug : h m h m v v ;
jar : f f ; decanter : c c ; jug : b b ; bottle : p ; SEPARATE destroy bottle	jar : f f ; decanter : c c ; jug : b b ;
bottle : c d v ; flask : e y y ; SEPARATE destroy flask	bottle : c d v ;
canister : o d o d m ; burette : m e h e ; beaker : f ; pitcher : m m ; SEPARATE destroy canister	burette : m e h e ; beaker : f ; pitcher : m m ;
decanter : e e ; flagon : c ; burette : v v g g ; flask : c ; SEPARATE destroy decanter	flagon : c ; burette : v v g g ; flask : c ;
flagon : r d d ; jar : f f ; urn : p v p g ; SEPARATE destroy urn	flagon : r d d ; jar : f f ;
jar : a a ; flagon : m h v ; thermos : c o c o ; mug : c p g c g ; SEPARATE destroy jar	flagon : m h v ; thermos : c o c o ; mug : c p g c g ;
thermos : r f c f r ; decanter : e m e m a ; SEPARATE destroy thermos	decanter : e m e m a ;
pitcher : b ; urn : y y ; SEPARATE destroy urn	pitcher : b ;
glass : g d d g m ; bottle : y y ; flask : f g g ; glass : c f b ; SEPARATE destroy flask	glass : g d d g m ; bottle : y y ; glass : c f b ;
jug : f f ; jug : m m ; SEPARATE destroy first jug	jug : m m ;
glass : a a m ; pitcher : g ; SEPARATE destroy glass	pitcher : g ;
thermos : o f g ; bottle : h p p ; beaker : o o g ; SEPARATE destroy thermos	bottle : h p p ; beaker : o o g ;
decanter : v e v ; decanter : p y p ; SEPARATE destroy last decanter	decanter : v e v ;
jug : y ; vessel : h c h c ; SEPARATE destroy jug	vessel : h c h c ;
decanter : f o o ; canister : b d d b ; vessel : p e m p ; SEPARATE destroy canister	decanter : f o o ; vessel : p e m p ;
thermos : h p p ; decanter : f f ; pitcher : f d d f ; SEPARATE destroy decanter	thermos : h p p ; pitcher : f d d f ;
jar : p v d ; flagon : v v ; beaker : b c c g g b ; vessel : b ; SEPARATE destroy beaker	jar : p v d ; flagon : v v ; vessel : b ;
jar : o ; vessel : a d a ; glass : d f f g ; burette : m a v m v ; SEPARATE destroy glass	jar : o ; vessel : a d a ; burette : m a v m v ;
beaker : d d h v h ; jug : g y m m ; SEPARATE destroy jug	beaker : d d h v h ;
jug : y o ; decanter : p c ; SEPARATE destroy decanter	jug : y o ;
flagon : b r b r ; glass : o p o y ; SEPARATE destroy flagon	glass : o p o y ;
burette : g e e ; pitcher : c c ; cup : c e e c ; SEPARATE destroy burette	pitcher : c c ; cup : c e e c ;
thermos : p h p ; glass : d d g g ; SEPARATE destroy glass	thermos : p h p ;
urn : a a ; pitcher : f f ; SEPARATE destroy pitcher	urn : a a ;
bottle : y y ; bottle : a a ; flask : g c g m ; SEPARATE destroy last bottle	bottle : y y ; flask : g c g m ;
beaker : d a a ; vessel : b v d ; SEPARATE destroy vessel	beaker : d a a ;
jug : e e ; decanter : o f f v ; SEPARATE destroy jug	decanter : o f f v ;
vessel : v g g ; urn : o o ; burette : p p ; pitcher : d y g g ; SEPARATE destroy urn	vessel : v g g ; burette : p p ; pitcher : d y g g ;
burette : e ; burette : c c ; glass : b b e v e v ; SEPARATE destroy glass	burette : e ; burette : c c ;
flagon : g e d ; decanter : c c d ; cup : h p h p ; decanter : p ; SEPARATE destroy flagon	decanter : c c d ; cup : h p h p ; decanter : p ;
pitcher : f f e a e ; pitcher : y m ; jug : e v v h e ; SEPARATE destroy second pitcher	pitcher : f f e a e ; jug : e v v h e ;
canister : c ; thermos : d g g d v ; vessel : y d d y ; mug : f ; SEPARATE destroy thermos	canister : c ; vessel : y d d y ; mug : f ;
glass : f g d g ; cup : f f p p ; SEPARATE destroy cup	glass : f g d g ;
jar : g g ; decanter : d ; urn : b r b r p ; vessel : e e ; SEPARATE destroy urn	jar : g g ; decanter : d ; vessel : e e ;
flask : o y o ; thermos : h b c c h ; pitcher : g f f ; SEPARATE destroy flask	thermos : h b c c h ; pitcher : g f f ;
jug : b o h b ; canister : h h ; flagon : a v a ; bottle : d y y d p ; SEPARATE destroy flagon	jug : b o h b ; canister : h h ; bottle : d y y d p ;
urn : b ; flask : h b r r ; decanter : o ; pitcher : e ; SEPARATE destroy urn	flask : h b r r ; decanter : o ; pitcher : e ;
burette : h h ; decanter : c ; SEPARATE destroy burette	decanter : c ;
beaker : f m y f ; urn : c c ; jug : c r r a ; pitcher : v h p p h ; SEPARATE destroy beaker	urn : c c ; jug : c r r a ; pitcher : v h p p h ;
urn : p a a ; burette : c ; SEPARATE destroy urn	burette : c ;
thermos : g g d ; flagon : y v y h v ; urn : o h h ; SEPARATE destroy thermos	flagon : y v y h v ; urn : o h h ;
pitcher : p p ; canister : v v ; SEPARATE destroy canister	pitcher : p p ;
jug : h y h y ; flask : p c p ; SEPARATE destroy jug	flask : p c p ;
glass : v g v a ; jug : r r ; bottle : c m c m ; SEPARATE destroy glass	jug : r r ; bottle : c m c m ;
burette : f f h ; bottle : y v c ; jar : o r r o ; SEPARATE destroy burette	bottle : y v c ; jar : o r r o ;
bottle : v e c c ; jug : c c e ; canister : h p b b p ; SEPARATE destroy bottle	jug : c c e ; canister : h p b b p ;
beaker : o o h ; bottle : y y ; flask : a p ; mug : o h h f f ; SEPARATE destroy bottle	beaker : o o h ; flask : a p ; mug : o h h f f ;
canister : p p f ; jar : b ; SEPARATE destroy jar	canister : p p f ;
flask : e ; beaker : p f ; beaker : g ; SEPARATE destroy last beaker	flask : e ; beaker : p f ;
beaker : v v ; vessel : g c ; vessel : d v c v c ; flask : g c c g p p ; SEPARATE destroy second vessel	beaker : v v ; vessel : g c ; flask : g c c g p p ;
bottle : v d v ; bottle : p e e p ; thermos : m f f h ; glass : c c f f g g ; SEPARATE destroy glass	bottle : v d v ; bottle : p e e p ; thermos : m f f h ;
cup : y ; jar : c e ; cup : y y e g ; mug : b ; SEPARATE destroy jar	cup : y ; cup : y y e g ; mug : b ;
beaker : o v v y ; burette : o g g ; jar : f ; SEPARATE destroy jar	beaker : o v v y ; burette : o g g ;
cup : o h d o h d ; vessel : d ; SEPARATE destroy vessel	cup : o h d o h d ;
beaker : m m ; jar : h h ; SEPARATE destroy beaker	jar : h h ;
burette : a p c p a ; cup : f v d v d ; SEPARATE destroy cup	burette : a p c p a ;
urn : p c c r ; jug : v b b h ; urn : g g ; SEPARATE destroy second urn	urn : p c c r ; jug : v b b h ;
burette : r h y y ; jug : f o f b b o ; glass : h m a a ; SEPARATE destroy jug	burette : r h y y ; glass : h m a a ;
beaker : m v m f ; flagon : b g b ; flagon : y y ; SEPARATE destroy beaker	flagon : b g b ; flagon : y y ;
thermos : h p m ; burette : v v ; glass : d e e d ; beaker : f h f r ; SEPARATE destroy beaker	thermos : h p m ; burette : v v ; glass : d e e d ;
burette : e e g ; pitcher : f f d d o ; urn : v m ; burette : g ; SEPARATE destroy pitcher	burette : e e g ; urn : v m ; burette : g ;
pitcher : c c ; mug : m e m e ; thermos : b m ; bottle : r r ; SEPARATE destroy thermos	pitcher : c c ; mug : m e m e ; bottle : r r ;
bottle : p p f f ; flask : b ; pitcher : d ; SEPARATE destroy pitcher	bottle : p p f f ; flask : b ;
jug : c e d c e ; bottle : h h p d ; thermos : p p h ; SEPARATE destroy bottle	jug : c e d c e ; thermos : p p h ;
burette : g v g p ; flask : h a a h ; SEPARATE destroy flask	burette : g v g p ;
vessel : r y r y h ; canister : e o o ; thermos : m m ; SEPARATE destroy canister	vessel : r y r y h ; thermos : m m ;
jar : m m y a ; jug : c c ; jar : a a ; jug : d ; SEPARATE destroy last jug	jar : m m y a ; jug : c c ; jar : a a ;
bottle : d d ; flagon : d m ; urn : h o o a ; cup : c g c g e e ; SEPARATE destroy flagon	bottle : d d ; urn : h o o a ; cup : c g c g e e ;
decanter : o d ; bottle : g r r f ; jar : f o f p o p ; urn : p c c ; SEPARATE destroy bottle	decanter : o d ; jar : f o f p o p ; urn : p c c ;
glass : a y ; urn : f r f r ; glass : h g o o ; decanter : y e y ; SEPARATE destroy decanter	glass : a y ; urn : f r f r ; glass : h g o o ;
pitcher : d e d ; bottle : y y o c ; cup : c o d c o ; glass : d r r a a ; SEPARATE destroy glass	pitcher : d e d ; bottle : y y o c ; cup : c o d c o ;
canister : r m ; flagon : r b r o ; SEPARATE destroy flagon	canister : r m ;
glass : a p ; mug : c h ; beaker : o ; SEPARATE destroy beaker	glass : a p ; mug : c h ;
cup : f ; pitcher : e ; beaker : g h b b h ; flask : a a e ; SEPARATE destroy pitcher	cup : f ; beaker : g h b b h ; flask : a a e ;
pitcher : b b p p o ; cup : o ; SEPARATE destroy cup	pitcher : b b p p o ;
decanter : h a b a h b ; decanter : b b c e ; SEPARATE destroy first decanter	decanter : b b c e ;
burette : b b c ; mug : c r b ; SEPARATE destroy mug	burette : b b c ;
beaker : p f p h ; mug : g g r ; glass : r c ; SEPARATE destroy beaker	mug : g g r ; glass : r c ;
beaker : r a r a p ; flagon : a a ; canister : h e e ; SEPARATE destroy canister	beaker : r a r a p ; flagon : a a ;
mug : f e b ; flagon : o a ; pitcher : e p p ; beaker : v v ; SEPARATE destroy mug	flagon : o a ; pitcher : e p p ; beaker : v v ;
pitcher : y e y e ; pitcher : o f o ; SEPARATE destroy last pitcher	pitcher : y e y e ;
mug : v c ; flask : b ; SEPARATE destroy flask	mug : v c ;
vessel : o h h c c o ; beaker : v p e v ; SEPARATE destroy vessel	beaker : v p e v ;
flask : o o f c ; jug : b c b ; burette : h y y e e h ; SEPARATE destroy jug	flask : o o f c ; burette : h y y e e h ;
urn : c a c a ; cup : y ; SEPARATE destroy cup	urn : c a c a ;
pitcher : y ; urn : e ; SEPARATE destroy pitcher	urn : e ;
glass : b p e e ; urn : a a e ; SEPARATE destroy glass	urn : a a e ;
bottle : y y ; jug : m r y y r ; vessel : m ; SEPARATE destroy jug	bottle : y y ; vessel : m ;
bottle : c c d g d ; thermos : b ; decanter : m m y ; SEPARATE destroy bottle	thermos : b ; decanter : m m y ;
pitcher : y a g y ; flask : g f ; pitcher : b b ; SEPARATE destroy flask	pitcher : y a g y ; pitcher : b b ;
glass : f f ; thermos : g c g m ; flask : b b a a ; SEPARATE destroy glass	thermos : g c g m ; flask : b b a a ;
vessel : p g ; cup : v v ; SEPARATE destroy vessel	cup : v v ;
jug : d r d ; flagon : c ; glass : h o f ; glass : r r g ; SEPARATE destroy flagon	jug : d r d ; glass : h o f ; glass : r r g ;
decanter : d g b ; cup : r m m r ; glass : e e v ; vessel : e y y e ; SEPARATE destroy cup	decanter : d g b ; glass : e e v ; vessel : e y y e ;
decanter : f f ; thermos : a a ; beaker : m y r ; SEPARATE destroy beaker	decanter : f f ; thermos : a a ;
decanter : b o b o ; canister : e ; SEPARATE destroy canister	decanter : b o b o ;
jar : b b ; burette : m ; jug : f v ; thermos : b b p ; SEPARATE destroy burette	jar : b b ; jug : f v ; thermos : b b p ;
bottle : p p ; mug : m m e ; decanter : f ; jar : r c c r ; SEPARATE destroy mug	bottle : p p ; decanter : f ; jar : r c c r ;
glass : m ; cup : a a ; canister : g r r ; SEPARATE destroy glass	cup : a a ; canister : g r r ;
bottle : a d ; flagon : p m g m g ; SEPARATE destroy flagon	bottle : a d ;
glass : y y ; pitcher : c c g ; SEPARATE destroy pitcher	glass : y y ;
thermos : y d d ; glass : f f b ; thermos : o r r e ; SEPARATE destroy glass	thermos : y d d ; thermos : o r r e ;
urn : b ; canister : f b f r ; SEPARATE destroy urn	canister : f b f r ;
jug : m e m e o o ; urn : g d m g m ; SEPARATE destroy jug	urn : g d m g m ;
bottle : a r g g ; canister : v e v g e ; beaker : m ; cup : h ; SEPARATE destroy bottle	canister : v e v g e ; beaker : m ; cup : h ;
glass : v ; burette : a f f o ; SEPARATE destroy glass	burette : a f f o ;
canister : f b f b ; bottle : f g f ; SEPARATE destroy canister	bottle : f g f ;
burette : a y o ; pitcher : g g ; decanter : e a a e ; jar : v v g ; SEPARATE destroy jar	burette : a y o ; pitcher : g g ; decanter : e a a e ;
urn : b p b f ; urn : m m ; SEPARATE destroy last urn	urn : b p b f ;
thermos : f b b o ; jug : h c b b h ; SEPARATE destroy thermos	jug : h c b b h ;
urn : p h h e ; pitcher : c ; thermos : d p h p h ; SEPARATE destroy urn	pitcher : c ; thermos : d p h p h ;
vessel : h h ; mug : e e ; SEPARATE destroy vessel	mug : e e ;
pitcher : d h h p d ; beaker : y ; glass : o o g g b ; flagon : v g h g h ; SEPARATE destroy beaker	pitcher : d h h p d ; glass : o o g g b ; flagon : v g h g h ;
bottle : o ; flask : e m ; flask : v d h d h ; SEPARATE destroy last flask	bottle : o ; flask : e m ;
thermos : g g a c c ; urn : g c a c ; flagon : y d c ; vessel : d m m o o ; SEPARATE destroy thermos	urn : g c a c ; flagon : y d c ; vessel : d m m o o ;
thermos : p h p ; jug : f d d f ; SEPARATE destroy thermos	jug : f d d f ;
canister : h ; vessel : d d e ; SEPARATE destroy canister	vessel : d d e ;
bottle : r r a ; cup : f f p g p ; decanter : c e e h h c ; SEPARATE destroy decanter	bottle : r r a ; cup : f f p g p ;
mug : h ; jug : r y y r c ; SEPARATE destroy mug	jug : r y y r c ;
jug : f o f ; burette : c c m o o m ; burette : h f f h ; SEPARATE destroy jug	burette : c c m o o m ; burette : h f f h ;
beaker : o c c ; mug : a a c b ; SEPARATE destroy mug	beaker : o c c ;
decanter : e d g ; glass : m d y y m ; beaker : c f f c ; SEPARATE destroy decanter	glass : m d y y m ; beaker : c f f c ;
decanter : d p p m ; cup : p ; bottle : y h h f ; SEPARATE destroy decanter	cup : p ; bottle : y h h f ;
cup : f f ; vessel : e e ; SEPARATE destroy vessel	cup : f f ;
mug : y y ; decanter : e d d h ; decanter : o g o r r ; burette : d d ; SEPARATE destroy mug	decanter : e d d h ; decanter : o g o r r ; burette : d d ;
burette : e g p ; thermos : o p ; jug : y ; SEPARATE destroy jug	burette : e g p ; thermos : o p ;
cup : c c ; burette : o v v o ; SEPARATE destroy cup	burette : o v v o ;
jar : a ; pitcher : p p ; SEPARATE destroy jar	pitcher : p p ;
canister : v ; decanter : h h g o ; jar : r m ; SEPARATE destroy jar	canister : v ; decanter : h h g o ;
thermos : o ; bottle : d d o b ; SEPARATE destroy bottle	thermos : o ;
jar : o o ; vessel : g g h m m ; jar : o g o b g ; thermos : c c p a ; SEPARATE destroy vessel	jar : o o ; jar : o g o b g ; thermos : c c p a ;
beaker : r o v ; flagon : e m ; SEPARATE destroy beaker	flagon : e m ;
canister : a d d f ; flagon : v v c c ; SEPARATE destroy canister	flagon : v v c c ;
glass : h v b v ; glass : f d f c d c ; cup : y g a ; glass : b m p ; SEPARATE destroy last glass	glass : h v b v ; glass : f d f c d c ; cup : y g a ;
cup : v m v r ; decanter : b h h ; vessel : y ; SEPARATE destroy cup	decanter : b h h ; vessel : y ;
decanter : f y f y ; vessel : h b y h b ; urn : o o a ; SEPARATE destroy urn	decanter : f y f y ; vessel : h b y h b ;
canister : v v ; burette : f p f y y ; cup : r y y o ; SEPARATE destroy canister	burette : f p f y y ; cup : r y y o ;
vessel : b m m ; decanter : a ; SEPARATE destroy decanter	vessel : b m m ;
vessel : m m d ; bottle : a p r a ; SEPARATE destroy bottle	vessel : m m d ;
thermos : b o o ; thermos : y y ; canister : r ; SEPARATE destroy canister	thermos : b o o ; thermos : y y ;
glass : d f f d y ; vessel : f y y ; SEPARATE destroy glass	vessel : f y y ;
jar : c r r c a a ; bottle : r ; SEPARATE destroy jar	bottle : r ;
canister : g g ; flask : a y ; beaker : c a a ; decanter : a h e h e ; SEPARATE destroy flask	canister : g g ; beaker : c a a ; decanter : a h e h e ;
canister : e ; vessel : f g ; SEPARATE destroy canister	vessel : f g ;
bottle : e y e ; decanter : m f f m ; SEPARATE destroy decanter	bottle : e y e ;
glass : a p a p ; thermos : f f ; SEPARATE destroy thermos	glass : a p a p ;
urn : h ; jar : b b ; jug : h h o ; SEPARATE destroy urn	jar : b b ; jug : h h o ;
canister : b b ; mug : h m o o ; flagon : f f ; flask : h ; SEPARATE destroy flagon	canister : b b ; mug : h m o o ; flask : h ;
flagon : d ; decanter : v p ; SEPARATE destroy decanter	flagon : d ;
mug : y a y h a h ; glass : f a g ; SEPARATE destroy mug	glass : f a g ;
cup : m ; pitcher : g p p ; vessel : d d ; SEPARATE destroy pitcher	cup : m ; vessel : d d ;
urn : r b r ; bottle : g g ; pitcher : h a a ; flagon : d ; SEPARATE destroy bottle	urn : r b r ; pitcher : h a a ; flagon : d ;
bottle : c c ; decanter : e e ; SEPARATE destroy decanter	bottle : c c ;
burette : v y v ; cup : h b b h ; SEPARATE destroy cup	burette : v y v ;
flask : v y g v ; glass : o v ; jar : e o d d o ; SEPARATE destroy glass	flask : v y g v ; jar : e o d d o ;
canister : o p e o ; glass : m f f o ; SEPARATE destroy glass	canister : o p e o ;
cup : r r h e h e ; decanter : c g c ; vessel : y f ; cup : h h ; SEPARATE destroy decanter	cup : r r h e h e ; vessel : y f ; cup : h h ;
bottle : b ; burette : c v v ; glass : a e e ; SEPARATE destroy glass	bottle : b ; burette : c v v ;
decanter : r f r ; vessel : v y v ; pitcher : e a a v ; SEPARATE destroy vessel	decanter : r f r ; pitcher : e a a v ;
jug : m ; thermos : c c ; beaker : p p g g ; canister : g r v v ; SEPARATE destroy jug	thermos : c c ; beaker : p p g g ; canister : g r v v ;
glass : p p ; jug : e ; glass : r ; bottle : c b o b ; SEPARATE destroy bottle	glass : p p ; jug : e ; glass : r ;
jug : r r a ; jug : m m ; SEPARATE destroy last jug	jug : r r a ;
decanter : v v ; thermos : v c v ; SEPARATE destroy thermos	decanter : v v ;
thermos : m c ; decanter : m d m ; cup : d m a a d m ; jar : f ; SEPARATE destroy cup	thermos : m c ; decanter : m d m ; jar : f ;
glass : a g e g a ; jar : r ; pitcher : h d d e h e ; jug : d ; SEPARATE destroy jug	glass : a g e g a ; jar : r ; pitcher : h d d e h e ;
urn : a f ; mug : f y y ; urn : f f ; pitcher : d d ; SEPARATE destroy last urn	urn : a f ; mug : f y y ; pitcher : d d ;
flagon : b b f p ; canister : r r ; SEPARATE destroy canister	flagon : b b f p ;
decanter : v e c ; jug : r ; SEPARATE destroy jug	decanter : v e c ;
glass : e p p e g ; burette : e e f f ; flagon : v ; SEPARATE destroy flagon	glass : e p p e g ; burette : e e f f ;
glass : m e h ; mug : f ; SEPARATE destroy glass	mug : f ;
jar : f v ; cup : v m f f ; jar : c c a ; urn : m p ; SEPARATE destroy cup	jar : f v ; jar : c c a ; urn : m p ;
flask : e h h ; vessel : f b ; SEPARATE destroy vessel	flask : e h h ;
bottle : p ; canister : f r p f p ; SEPARATE destroy canister	bottle : p ;
glass : b f d f d ; pitcher : b b c ; SEPARATE destroy pitcher	glass : b f d f d ;
thermos : d p d ; pitcher : d p ; SEPARATE destroy thermos	pitcher : d p ;
beaker : a m a r r ; beaker : f ; SEPARATE destroy first beaker	beaker : f ;
mug : a ; glass : d d ; SEPARATE destroy glass	mug : a ;
cup : m m ; urn : m g m g ; SEPARATE destroy urn	cup : m m ;
urn : p h p h ; jar : h v y v h ; glass : o o y ; SEPARATE destroy jar	urn : p h p h ; glass : o o y ;
vessel : b b y y ; burette : m ; SEPARATE destroy burette	vessel : b b y y ;
thermos : y p p ; bottle : c o ; glass : y y ; SEPARATE destroy bottle	thermos : y p p ; glass : y y ;
bottle : d g f f g ; burette : p m g g m ; bottle : f v v ; SEPARATE destroy first bottle	burette : p m g g m ; bottle : f v v ;
cup : r r ; burette : r r ; SEPARATE destroy burette	cup : r r ;
canister : a ; canister : e y ; glass : a v v ; flask : r ; SEPARATE destroy second canister	canister : a ; glass : a v v ; flask : r ;
thermos : o o ; bottle : v r a ; SEPARATE destroy bottle	thermos : o o ;
urn : y g g ; decanter : v m m ; SEPARATE destroy decanter	urn : y g g ;
pitcher : y d d ; bottle : b b ; mug : o b b o ; burette : r e ; SEPARATE destroy bottle	pitcher : y d d ; mug : o b b o ; burette : r e ;
decanter : e a o e ; cup : b e b e ; glass : a h h ; cup : h ; SEPARATE destroy glass	decanter : e a o e ; cup : b e b e ; cup : h ;
flagon : e ; canister : h ; bottle : d ; SEPARATE destroy flagon	canister : h ; bottle : d ;
beaker : d m m ; pitcher : o c a a o ; thermos : h g c g c h ; SEPARATE destroy thermos	beaker : d m m ; pitcher : o c a a o ;
mug : m d c c ; bottle : r r b m b ; mug : f b h b f h ; jug : y y ; SEPARATE destroy jug	mug : m d c c ; bottle : r r b m b ; mug : f b h b f h ;
decanter : v ; pitcher : y y p h h ; bottle : h h d ; pitcher : c a a c ; SEPARATE destroy bottle	decanter : v ; pitcher : y y p h h ; pitcher : c a a c ;
glass : b b o o ; thermos : v g g v ; flask : e e p ; jug : c b c b ; SEPARATE destroy jug	glass : b b o o ; thermos : v g g v ; flask : e e p ;
pitcher : c g c ; canister : d c c g ; SEPARATE destroy canister	pitcher : c g c ;
bottle : v ; pitcher : y y o d d ; mug : c ; beaker : m r m r ; SEPARATE destroy bottle	pitcher : y y o d d ; mug : c ; beaker : m r m r ;
decanter : g g f f ; bottle : h e ; SEPARATE destroy decanter	bottle : h e ;
canister : e ; glass : a o y ; urn : g ; SEPARATE destroy urn	canister : e ; glass : a o y ;
bottle : h r r f h ; jar : y r r p y ; jug : f r f p ; SEPARATE destroy bottle	jar : y r r p y ; jug : f r f p ;
flagon : a ; jug : v ; SEPARATE destroy flagon	jug : v ;
pitcher : c e f c e f ; mug : c e m e ; SEPARATE destroy pitcher	mug : c e m e ;
pitcher : o ; jug : e y y p e ; bottle : d e b b ; flagon : h ; SEPARATE destroy bottle	pitcher : o ; jug : e y y p e ; flagon : h ;
pitcher : d c c ; beaker : f ; pitcher : p o b o b ; SEPARATE destroy first pitcher	beaker : f ; pitcher : p o b o b ;
flask : p p f ; pitcher : r ; vessel : d c d ; SEPARATE destroy vessel	flask : p p f ; pitcher : r ;
jar : p g b ; urn : f h ; decanter : g ; SEPARATE destroy urn	jar : p g b ; decanter : g ;
thermos : c ; thermos : m ; SEPARATE destroy first thermos	thermos : m ;
