Input	Output
jug : e o b e o ; glass : g a g m ; SEPARATE add one aqua to glass	jug : e o b e o ; glass : g a g m a ;
burette : h ; jar : m m ; SEPARATE unmix burette	burette : h ; jar : m m ;
flagon : p ; bottle : c r r c ; pitcher : f g g f h h ; urn : d h h y ; SEPARATE create flagon	flagon : p ; bottle : c r r c ; pitcher : f g g f h h ; urn : d h h y ; flagon : _ ;
cup : r m m p ; bottle : c c a ; SEPARATE create burette	cup : r m m p ; bottle : c c a ; burette : _ ;
thermos : r r ; pitcher : h f h b f ; SEPARATE add two orange to thermos	thermos : r r o o ; pitcher : h f h b f ;
pitcher : v v p p ; pitcher : a v a v f f ; SEPARATE double second pitcher	pitcher : v v p p ; pitcher : a v a v f f a v a v f f ;
thermos : o h ; beaker : f y b ; SEPARATE double beaker	thermos : o h ; beaker : f y b f y b ;
flask : c d f ; beaker : d d c p ; flagon : v f f ; SEPARATE unmix beaker	flask : c d f ; beaker : d d ; beaker : c ; beaker : p ; flagon : v f f ;
canister : m g ; mug : m p ; cup : a ; SEPARATE filter canister	canister : m g ; mug : m p ; cup : a ;
urn : a a ; canister : o o h y ; SEPARATE add five fuchsia to canister	urn : a a ; canister : o o h y f f f f f ;
flask : m v m v ; bottle : p h h p ; SEPARATE double flask	flask : m v m v m v m v ; bottle : p h h p ;
pitcher : m f f ; flask : a a ; jug : y y m o ; SEPARATE add three cabernet to flask	pitcher : m f f ; flask : a a c c c ; jug : y y m o ;
burette : h h a ; thermos : c r d d ; urn : r p a r a p ; flagon : c y c p ; SEPARATE add five green to thermos	burette : h h a ; thermos : c r d d g g g g g ; urn : r p a r a p ; flagon : c y c p ;
pitcher : b ; decanter : v y m m y ; SEPARATE empty decanter	pitcher : b ; decanter : _ ;
beaker : m m ; jug : d g p p g d ; SEPARATE filter jug	beaker : m m ; jug : d d g g p p ;
vessel : h v h ; beaker : b p e ; beaker : e e f ; SEPARATE empty vessel	vessel : _ ; beaker : b p e ; beaker : e e f ;
glass : o m m o e ; flagon : e e o a ; SEPARATE filter glass	glass : o o m m e ; flagon : e e o a ;
urn : y y ; urn : d d ; SEPARATE empty last urn	urn : y y ; urn : _ ;
burette : v f h f v h ; urn : e d e h ; decanter : e f e ; decanter : v v ; SEPARATE filter burette	burette : v v f f h h ; urn : e d e h ; decanter : e f e ; decanter : v v ;
mug : e m m ; pitcher : a e f e ; flagon : y v ; bottle : d c d c ; SEPARATE empty mug	mug : _ ; pitcher : a e f e ; flagon : y v ; bottle : d c d c ;
glass : g d ; canister : o ; canister : y y r ; SEPARATE create vessel	glass : g d ; canister : o ; canister : y y r ; vessel : _ ;
jug : a ; urn : f f a p a ; flask : e b d e ; beaker : e d ; SEPARATE unmix beaker	jug : a ; urn : f f a p a ; flask : e b d e ; beaker : e ; beaker : d ;
beaker : p p e ; beaker : p p v y ; canister : o e e ; SEPARATE shift last beaker before first beaker	beaker : p p v y ; beaker : p p e ; canister : o e e ;
cup : e y g g e ; bottle : v v ; SEPARATE unmix bottle	cup : e y g g e ; bottle : v v ;
glass : g ; cup : m h d m h ; SEPARATE filter cup	glass : g ; cup : m m h h d ;
bottle : r e h r h ; burette : d v d ; flask : a a e ; cup : d d r e r e ; SEPARATE empty cup	bottle : r e h r h ; burette : d v d ; flask : a a e ; cup : _ ;
urn : c o c ; bottle : e e f ; flagon : e m e ; decanter : h p h ; SEPARATE shift flagon before bottle	urn : c o c ; flagon : e m e ; bottle : e e f ; decanter : h p h ;
beaker : a c c m a ; jar : f g a g a ; SEPARATE shift jar after beaker	beaker : a c c m a ; jar : f g a g a ;
flask : y ; decanter : r o a ; jug : m b b m ; decanter : g p g p ; SEPARATE empty last decanter	flask : y ; decanter : r o a ; jug : m b b m ; decanter : _ ;
urn : d v ; urn : a v a d ; SEPARATE add one emberiae to last urn	urn : d v ; urn : a v a d e ;
cup : f p ; mug : g g ; SEPARATE add five emberiae to mug	cup : f p ; mug : g g e e e e e ;
decanter : v g a ; decanter : d a v v ; vessel : v v b ; SEPARATE shift second decanter before first decanter	decanter : d a v v ; decanter : v g a ; vessel : v v b ;
canister : p h h c c ; glass : o b o ; urn : h d ; SEPARATE unmix canister	canister : p ; canister : h h ; canister : c c ; glass : o b o ; urn : h d ;
thermos : r c ; flask : c f c v ; SEPARATE add one fuchsia to flask	thermos : r c ; flask : c f c v f ;
burette : h y y ; jug : d d ; vessel : c g g h ; jug : r ; SEPARATE double last jug	burette : h y y ; jug : d d ; vessel : c g g h ; jug : r r ;
mug : c r r b c ; pitcher : c b o ; vessel : h h b ; cup : v v ; SEPARATE double mug	mug : c r r b c c r r b c ; pitcher : c b o ; vessel : h h b ; cup : v v ;
flagon : r a a m m r ; urn : r b b p ; SEPARATE unmix flagon	flagon : r r ; flagon : a a ; flagon : m m ; urn : r b b p ;
thermos : r r ; thermos : v v ; SEPARATE create bottle	thermos : r r ; thermos : v v ; bottle : _ ;
urn : c v h ; flagon : v o o ; SEPARATE empty flagon	urn : c v h ; flagon : _ ;
mug : b b ; flask : y m ; SEPARATE empty flask	mug : b b ; flask : _ ;
vessel : b b ; flagon : y r p y r ; SEPARATE unmix flagon	vessel : b b ; flagon : y y ; flagon : r r ; flagon : p ;
burette : o o r y y r ; glass : v h b ; pitcher : o ; mug : v p v ; SEPARATE unmix mug	burette : o o r y y r ; glass : v h b ; pitcher : o ; mug : v v ; mug : p ;
pitcher : p p ; jar : d v a a ; cup : b b ; SEPARATE unmix jar	pitcher : p p ; jar : d ; jar : v ; jar : a a ; cup : b b ;
thermos : r r p p ; flagon : v h r r ; burette : o o ; SEPARATE shift thermos before burette	flagon : v h r r ; thermos : r r p p ; burette : o o ;
jar : d d ; canister : c c f ; beaker : a o g g ; SEPARATE filter beaker	jar : d d ; canister : c c f ; beaker : a o g g ;
jug : o d o ; pitcher : o o b ; glass : b o y b y ; mug : e ; SEPARATE filter jug	jug : o o d ; pitcher : o o b ; glass : b o y b y ; mug : e ;
cup : g y g ; pitcher : r r ; mug : h y h ; thermos : p ; SEPARATE add four cabernet to thermos	cup : g y g ; pitcher : r r ; mug : h y h ; thermos : p c c c c ;
cup : r h ; flagon : y y ; SEPARATE double flagon	cup : r h ; flagon : y y y y ;
burette : m g m e g ; flagon : h h ; bottle : v v ; SEPARATE empty burette	burette : _ ; flagon : h h ; bottle : v v ;
flask : r ; jar : v ; thermos : c a ; pitcher : a y g ; SEPARATE double pitcher	flask : r ; jar : v ; thermos : c a ; pitcher : a y g a y g ;
vessel : d d m p ; vessel : o o ; cup : o y o y d ; urn : e e ; SEPARATE shift second vessel before first vessel	vessel : o o ; vessel : d d m p ; cup : o y o y d ; urn : e e ;
urn : f d r f ; flagon : e v e o ; flagon : g a a ; SEPARATE unmix urn	urn : f f ; urn : d ; urn : r ; flagon : e v e o ; flagon : g a a ;
jar : g g ; burette : g d g ; cup : e b r ; SEPARATE unmix burette	jar : g g ; burette : g g ; burette : d ; cup : e b r ;
jug : f v ; pitcher : a a ; SEPARATE unmix pitcher	jug : f v ; pitcher : a a ;
thermos : y b b c y ; cup : m m a ; jug : y m c m ; SEPARATE filter cup	thermos : y b b c y ; cup : m m a ; jug : y m c m ;
mug : g f ; jar : c p b p ; glass : d v d v ; flagon : y y p ; SEPARATE filter jar	mug : g f ; jar : c p p b ; glass : d v d v ; flagon : y y p ;
urn : a ; bottle : c c ; SEPARATE unmix urn	urn : a ; bottle : c c ;
vessel : f m m f ; glass : v v ; jug : d c c ; SEPARATE unmix vessel	vessel : f f ; vessel : m m ; glass : v v ; jug : d c c ;
jar : b b h a a h ; glass : y d d ; jug : y y d ; burette : f f e d ; SEPARATE create canister	jar : b b h a a h ; glass : y d d ; jug : y y d ; burette : f f e d ; canister : _ ;
cup : h o r o r ; glass : e e ; pitcher : g m g o m ; decanter : c a a v c ; SEPARATE double cup	cup : h o r o r h o r o r ; glass : e e ; pitcher : g m g o m ; decanter : c a a v c ;
thermos : a d d ; jug : h h v p ; SEPARATE empty jug	thermos : a d d ; jug : _ ;
flagon : m ; vessel : e o c ; SEPARATE empty vessel	flagon : m ; vessel : _ ;
urn : e e b ; burette : a ; beaker : g g ; SEPARATE filter burette	urn : e e b ; burette : a ; beaker : g g ;
jug : c ; cup : y m a y ; bottle : m p v m p ; decanter : f m o f ; SEPARATE shift cup before decanter	jug : c ; bottle : m p v m p ; cup : y m a y ; decanter : f m o f ;
burette : r r ; jar : f d d ; SEPARATE empty jar	burette : r r ; jar : _ ;
flask : d y y r d ; bottle : g o a o ; burette : m ; pitcher : v b v ; SEPARATE add three aqua to pitcher	flask : d y y r d ; bottle : g o a o ; burette : m ; pitcher : v b v a a a ;
vessel : b h h a a b ; bottle : b v h ; bottle : o a y o y a ; glass : g e o ; SEPARATE create urn	vessel : b h h a a b ; bottle : b v h ; bottle : o a y o y a ; glass : g e o ; urn : _ ;
canister : r c r b b ; jug : b d r d ; pitcher : a v v ; pitcher : c c r ; SEPARATE shift jug before first pitcher	canister : r c r b b ; jug : b d r d ; pitcher : a v v ; pitcher : c c r ;
vessel : o ; cup : y y ; flagon : e e b b ; glass : d o g ; SEPARATE empty glass	vessel : o ; cup : y y ; flagon : e e b b ; glass : _ ;
flagon : b m p ; jug : f f a a ; SEPARATE empty flagon	flagon : _ ; jug : f f a a ;
burette : b ; beaker : h h m ; bottle : m h ; SEPARATE shift burette before bottle	beaker : h h m ; burette : b ; bottle : m h ;
flask : m b m d d ; burette : a e ; glass : r a r ; flagon : e e ; SEPARATE add one cabernet to glass	flask : m b m d d ; burette : a e ; glass : r a r c ; flagon : e e ;
pitcher : m y d y m ; thermos : a v a v ; SEPARATE empty pitcher	pitcher : _ ; thermos : a v a v ;
jug : v y ; jar : f o f ; flask : y g y m ; glass : a a ; SEPARATE create urn	jug : v y ; jar : f o f ; flask : y g y m ; glass : a a ; urn : _ ;
jar : p o ; pitcher : m c e ; flagon : m ; SEPARATE add four daffodil to pitcher	jar : p o ; pitcher : m c e d d d d ; flagon : m ;
bottle : p g p m ; vessel : o ; burette : v v ; SEPARATE empty vessel	bottle : p g p m ; vessel : _ ; burette : v v ;
canister : y y ; mug : p ; SEPARATE create decanter	canister : y y ; mug : p ; decanter : _ ;
pitcher : m y c ; mug : v ; thermos : r f f r ; bottle : h o e e ; SEPARATE unmix thermos	pitcher : m y c ; mug : v ; thermos : r r ; thermos : f f ; bottle : h o e e ;
cup : r e e ; urn : g e y e g ; cup : e e m ; SEPARATE empty urn	cup : r e e ; urn : _ ; cup : e e m ;
urn : b b f ; pitcher : h r h a ; SEPARATE shift pitcher before urn	pitcher : h r h a ; urn : b b f ;
beaker : v v ; decanter : m m o ; vessel : v h ; thermos : r ; SEPARATE add six emberiae to beaker	beaker : v v e e e e e e ; decanter : m m o ; vessel : v h ; thermos : r ;
jug : d ; mug : d d ; SEPARATE filter mug	jug : d ; mug : d d ;
cup : r r ; glass : f r r ; SEPARATE add six purple to glass	cup : r r ; glass : f r r p p p p p p ;
canister : v b g b g ; canister : d v f v d ; glass : y y o ; SEPARATE create cup	canister : v b g b g ; canister : d v f v d ; glass : y y o ; cup : _ ;
pitcher : e v e ; vessel : a a ; SEPARATE add four emberiae to pitcher	pitcher : e v e e e e e ; vessel : a a ;
bottle : e e ; beaker : v a f v a ; canister : m v m ; bottle : f g f g y ; SEPARATE unmix beaker	bottle : e e ; beaker : v v ; beaker : a a ; beaker : f ; canister : m v m ; bottle : f g f g y ;
pitcher : m ; decanter : b g g b ; SEPARATE shift decanter after pitcher	pitcher : m ; decanter : b g g b ;
pitcher : c y f f ; flask : m c m c ; jug : g b ; canister : o c d d c ; SEPARATE filter canister	pitcher : c y f f ; flask : m c m c ; jug : g b ; canister : o c c d d ;
burette : c g ; mug : o o r ; flask : g v ; SEPARATE double mug	burette : c g ; mug : o o r o o r ; flask : g v ;
vessel : m v v ; glass : v c g g ; SEPARATE double glass	vessel : m v v ; glass : v c g g v c g g ;
pitcher : e o d e ; vessel : h h b ; SEPARATE create canister	pitcher : e o d e ; vessel : h h b ; canister : _ ;
glass : d d ; beaker : a d a y y ; SEPARATE empty beaker	glass : d d ; beaker : _ ;
glass : v ; beaker : f v v r ; mug : e e d ; jar : b h h b ; SEPARATE filter beaker	glass : v ; beaker : f v v r ; mug : e e d ; jar : b h h b ;
cup : a a p c p ; vessel : c ; vessel : e c ; SEPARATE create jar	cup : a a p c p ; vessel : c ; vessel : e c ; jar : _ ;
vessel : h h ; flagon : f f ; bottle : f f ; canister : d ; SEPARATE unmix bottle	vessel : h h ; flagon : f f ; bottle : f f ; canister : d ;
vessel : g a g ; flask : d a d b ; flask : p p ; urn : o o ; SEPARATE create flask	vessel : g a g ; flask : d a d b ; flask : p p ; urn : o o ; flask : _ ;
burette : e ; burette : g g a f a ; SEPARATE double first burette	burette : e e ; burette : g g a f a ;
flask : c a c a e ; flask : o v v r o ; jar : r v ; SEPARATE unmix last flask	flask : c a c a e ; flask : o o ; flask : v v ; flask : r ; jar : r v ;
urn : m p m p ; jug : b ; SEPARATE shift jug after urn	urn : m p m p ; jug : b ;
canister : y y r r p ; jar : v e ; beaker : r ; mug : h c h c ; SEPARATE create burette	canister : y y r r p ; jar : v e ; beaker : r ; mug : h c h c ; burette : _ ;
urn : c g c ; pitcher : g r r ; beaker : h ; SEPARATE filter urn	urn : c c g ; pitcher : g r r ; beaker : h ;
canister : r b v r b ; beaker : a p e a ; mug : r d ; flagon : p g y ; SEPARATE unmix mug	canister : r b v r b ; beaker : a p e a ; mug : r ; mug : d ; flagon : p g y ;
decanter : y p f ; jug : e d e p ; SEPARATE add one orange to decanter	decanter : y p f o ; jug : e d e p ;
burette : m m e ; jug : r ; decanter : m h m ; SEPARATE double jug	burette : m m e ; jug : r r ; decanter : m h m ;
glass : d ; decanter : o m o ; SEPARATE create cup	glass : d ; decanter : o m o ; cup : _ ;
vessel : v r r m ; urn : v ; SEPARATE shift vessel after urn	urn : v ; vessel : v r r m ;
flask : a a ; flagon : a e b a b ; thermos : y ; SEPARATE unmix flagon	flask : a a ; flagon : a a ; flagon : e ; flagon : b b ; thermos : y ;
jug : h m g ; jar : a g v a v ; burette : m o m a ; SEPARATE add three cabernet to jar	jug : h m g ; jar : a g v a v c c c ; burette : m o m a ;
canister : v p ; jar : m p h m ; canister : e m m e a ; SEPARATE add three orange to jar	canister : v p ; jar : m p h m o o o ; canister : e m m e a ;
urn : h d d v v ; flagon : p p ; SEPARATE filter urn	urn : h d d v v ; flagon : p p ;
cup : d h d ; thermos : e ; thermos : h v v h ; SEPARATE double second thermos	cup : d h d ; thermos : e ; thermos : h v v h h v v h ;
thermos : o y ; cup : y ; canister : o b b ; SEPARATE empty thermos	thermos : _ ; cup : y ; canister : o b b ;
cup : v y y ; beaker : b d d b g ; SEPARATE add three harlequin to cup	cup : v y y h h h ; beaker : b d d b g ;
cup : v o v p ; glass : c c p f ; beaker : m ; SEPARATE empty cup	cup : _ ; glass : c c p f ; beaker : m ;
vessel : f d d y f ; thermos : f d d g g ; urn : m m a c ; urn : o d o ; SEPARATE empty thermos	vessel : f d d y f ; thermos : _ ; urn : m m a c ; urn : o d o ;
flagon : h o h f ; cup : f y ; jug : f ; canister : m m y f ; SEPARATE empty jug	flagon : h o h f ; cup : f y ; jug : _ ; canister : m m y f ;
pitcher : f r h f ; flagon : r r e h e ; vessel : b b ; bottle : b o ; SEPARATE empty flagon	pitcher : f r h f ; flagon : _ ; vessel : b b ; bottle : b o ;
beaker : e ; beaker : b f b g f ; decanter : a a ; SEPARATE add five fuchsia to last beaker	beaker : e ; beaker : b f b g f f f f f f ; decanter : a a ;
thermos : b b ; cup : e o o r e ; vessel : h h g m ; thermos : b d b ; SEPARATE add four magenta to cup	thermos : b b ; cup : e o o r e m m m m ; vessel : h h g m ; thermos : b d b ;
thermos : f f ; pitcher : g h g h o ; flask : y y ; cup : h r ; SEPARATE unmix thermos	thermos : f f ; pitcher : g h g h o ; flask : y y ; cup : h r ;
glass : g ; pitcher : h a y a h ; SEPARATE create beaker	glass : g ; pitcher : h a y a h ; beaker : _ ;
cup : v p v ; mug : b f e ; flagon : g e g m ; glass : a h a ; SEPARATE add six daffodil to glass	cup : v p v ; mug : b f e ; flagon : g e g m ; glass : a h a d d d d d d ;
mug : o ; flagon : v v ; SEPARATE add six red to flagon	mug : o ; flagon : v v r r r r r r ;
flask : r y r a ; burette : m ; flagon : v v ; SEPARATE filter burette	flask : r y r a ; burette : m ; flagon : v v ;
mug : o d g d o ; glass : p p ; SEPARATE unmix glass	mug : o d g d o ; glass : p p ;
beaker : o v a ; canister : r m ; thermos : o a v v ; SEPARATE filter canister	beaker : o v a ; canister : r m ; thermos : o a v v ;
glass : g g ; jug : a y y ; beaker : v v a ; SEPARATE shift beaker before glass	beaker : v v a ; glass : g g ; jug : a y y ;
pitcher : y f o f ; jar : d p d ; vessel : c h e e ; pitcher : g ; SEPARATE filter jar	pitcher : y f o f ; jar : d d p ; vessel : c h e e ; pitcher : g ;
flagon : c c ; flask : c v ; urn : m d d b ; burette : o f o ; SEPARATE double flask	flagon : c c ; flask : c v c v ; urn : m d d b ; burette : o f o ;
beaker : g y y m m ; flask : c y y c v ; jar : f f ; mug : r g g ; SEPARATE filter flask	beaker : g y y m m ; flask : c c y y v ; jar : f f ; mug : r g g ;
flagon : h h ; mug : y y m ; jar : r v v r h h ; urn : v ; SEPARATE double urn	flagon : h h ; mug : y y m ; jar : r v v r h h ; urn : v v ;
canister : r c r b c ; jug : p p f ; flagon : d ; SEPARATE filter canister	canister : r r c c b ; jug : p p f ; flagon : d ;
pitcher : g g ; bottle : a p p m m ; beaker : h y o ; SEPARATE filter pitcher	pitcher : g g ; bottle : a p p m m ; beaker : h y o ;
jug : y y f f ; burette : h h r ; flagon : e c y c ; jar : c e c ; SEPARATE create urn	jug : y y f f ; burette : h h r ; flagon : e c y c ; jar : c e c ; urn : _ ;
cup : e e b g ; bottle : c c ; bottle : r r o ; jug : f f d m ; SEPARATE unmix first bottle	cup : e e b g ; bottle : c c ; bottle : r r o ; jug : f f d m ;
bottle : g g ; flask : m ; SEPARATE shift bottle before flask	bottle : g g ; flask : m ;
urn : r r b ; urn : c m c ; SEPARATE unmix first urn	urn : r r ; urn : b ; urn : c m c ;
cup : b c c r b r ; urn : o ; decanter : b p b ; jug : f p ; SEPARATE shift jug before cup	jug : f p ; cup : b c c r b r ; urn : o ; decanter : b p b ;
burette : f f ; burette : f f ; jar : r d y y ; SEPARATE unmix last burette	burette : f f ; burette : f f ; jar : r d y y ;
beaker : h h f b ; jar : a a e ; SEPARATE filter jar	beaker : h h f b ; jar : a a e ;
vessel : o d f d ; thermos : f d m m ; cup : r m r m ; SEPARATE double vessel	vessel : o d f d o d f d ; thermos : f d m m ; cup : r m r m ;
glass : c g c ; flagon : c d d a c ; jug : a r ; cup : p h p g ; SEPARATE shift flagon after cup	glass : c g c ; jug : a r ; cup : p h p g ; flagon : c d d a c ;
cup : d d ; jug : e v m e v ; SEPARATE shift jug before cup	jug : e v m e v ; cup : d d ;
pitcher : v v ; mug : f f ; flagon : f f ; SEPARATE empty flagon	pitcher : v v ; mug : f f ; flagon : _ ;
jar : y h y ; burette : b a b ; SEPARATE add four aqua to burette	jar : y h y ; burette : b a b a a a a ;
pitcher : b v b ; canister : v v y y ; jar : p ; SEPARATE shift jar before pitcher	jar : p ; pitcher : b v b ; canister : v v y y ;
thermos : y e y ; jug : m m r e r ; canister : p b b ; mug : m ; SEPARATE empty jug	thermos : y e y ; jug : _ ; canister : p b b ; mug : m ;
vessel : d ; bottle : f ; SEPARATE unmix vessel	vessel : d ; bottle : f ;
flask : c c ; flagon : e ; pitcher : v ; SEPARATE filter pitcher	flask : c c ; flagon : e ; pitcher : v ;
decanter : f o o f ; flask : b a ; mug : g m m g b ; SEPARATE create vessel	decanter : f o o f ; flask : b a ; mug : g m m g b ; vessel : _ ;
urn : y d a ; canister : d d v ; flask : m ; SEPARATE unmix flask	urn : y d a ; canister : d d v ; flask : m ;
flask : o ; bottle : e ; urn : v f v ; SEPARATE empty bottle	flask : o ; bottle : _ ; urn : v f v ;
urn : d ; flagon : h r ; SEPARATE shift urn after flagon	flagon : h r ; urn : d ;
vessel : c p ; mug : p d b d ; SEPARATE shift vessel after mug	mug : p d b d ; vessel : c p ;
canister : o m ; thermos : e ; flask : v ; vessel : f f b ; SEPARATE shift canister after thermos	thermos : e ; canister : o m ; flask : v ; vessel : f f b ;
beaker : y d y ; vessel : g g r r ; SEPARATE create thermos	beaker : y d y ; vessel : g g r r ; thermos : _ ;
pitcher : y ; jug : d d ; bottle : a a ; SEPARATE filter bottle	pitcher : y ; jug : d d ; bottle : a a ;
cup : e m m o ; beaker : e v e ; vessel : c v ; SEPARATE unmix cup	cup : e ; cup : m m ; cup : o ; beaker : e v e ; vessel : c v ;
cup : g b h h b ; bottle : y a a ; urn : o m o m e ; SEPARATE create glass	cup : g b h h b ; bottle : y a a ; urn : o m o m e ; glass : _ ;
flask : o r f f o ; decanter : e h e p p h ; burette : y y ; glass : h o ; SEPARATE double flask	flask : o r f f o o r f f o ; decanter : e h e p p h ; burette : y y ; glass : h o ;
mug : y a y ; jar : h ; thermos : v d o ; pitcher : f o h f h ; SEPARATE filter thermos	mug : y a y ; jar : h ; thermos : v d o ; pitcher : f o h f h ;
flask : c ; beaker : d c g c ; canister : y o o ; SEPARATE create canister	flask : c ; beaker : d c g c ; canister : y o o ; canister : _ ;
mug : f v g f ; decanter : p ; beaker : r r ; SEPARATE empty beaker	mug : f v g f ; decanter : p ; beaker : _ ;
canister : p m m f ; thermos : g v g ; jar : f ; vessel : h ; SEPARATE empty thermos	canister : p m m f ; thermos : _ ; jar : f ; vessel : h ;
glass : p p e ; flagon : f ; SEPARATE double flagon	glass : p p e ; flagon : f f ;
bottle : a d d a f ; burette : f p ; SEPARATE create flask	bottle : a d d a f ; burette : f p ; flask : _ ;
jug : p r b r b ; urn : d g d ; glass : p p d ; burette : v ; SEPARATE double burette	jug : p r b r b ; urn : d g d ; glass : p p d ; burette : v v ;
vessel : f f c ; pitcher : c y c ; decanter : h a d a d ; glass : r r ; SEPARATE filter decanter	vessel : f f c ; pitcher : c y c ; decanter : h a a d d ; glass : r r ;
glass : r p r e ; cup : g b ; urn : c r r c e ; cup : e a h e ; SEPARATE create burette	glass : r p r e ; cup : g b ; urn : c r r c e ; cup : e a h e ; burette : _ ;
urn : c o o c p ; pitcher : b b g a g ; jar : c c m ; urn : c e p ; SEPARATE filter pitcher	urn : c o o c p ; pitcher : b b g g a ; jar : c c m ; urn : c e p ;
cup : b b y d ; urn : r r v ; SEPARATE empty cup	cup : _ ; urn : r r v ;
burette : p p ; burette : g c g c d ; SEPARATE filter first burette	burette : p p ; burette : g c g c d ;
glass : c a a c f ; beaker : f a f ; mug : d d r r ; pitcher : f ; SEPARATE create urn	glass : c a a c f ; beaker : f a f ; mug : d d r r ; pitcher : f ; urn : _ ;
cup : m g ; glass : a m g m a ; mug : y y o ; canister : g g a ; SEPARATE filter cup	cup : m g ; glass : a m g m a ; mug : y y o ; canister : g g a ;
pitcher : b h ; cup : h ; vessel : b b ; SEPARATE create jar	pitcher : b h ; cup : h ; vessel : b b ; jar : _ ;
jug : f o f y y o ; burette : g g ; SEPARATE empty burette	jug : f o f y y o ; burette : _ ;
flagon : o d d p ; cup : b b ; jar : a p p v a ; SEPARATE create vessel	flagon : o d d p ; cup : b b ; jar : a p p v a ; vessel : _ ;
canister : y y ; beaker : o ; SEPARATE shift beaker after canister	canister : y y ; beaker : o ;
thermos : r f r p f ; decanter : g ; beaker : p ; SEPARATE shift beaker after thermos	thermos : r f r p f ; beaker : p ; decanter : g ;
beaker : h a h ; beaker : g c g c ; flask : e ; SEPARATE double first beaker	beaker : h a h h a h ; beaker : g c g c ; flask : e ;
burette : r f m f m ; cup : e ; SEPARATE shift cup before burette	cup : e ; burette : r f m f m ;
beaker : r p p r ; decanter : o e p ; beaker : g c c ; SEPARATE add six harlequin to decanter	beaker : r p p r ; decanter : o e p h h h h h h ; beaker : g c c ;
thermos : h y g ; flagon : p p ; canister : v e e ; SEPARATE unmix flagon	thermos : h y g ; flagon : p p ; canister : v e e ;
mug : h h ; cup : e d d ; flask : p h h p ; flask : e e ; SEPARATE shift last flask before mug	flask : e e ; mug : h h ; cup : e d d ; flask : p h h p ;
mug : a a ; urn : y m o y m ; SEPARATE double mug	mug : a a a a ; urn : y m o y m ;
urn : v a a m m ; beaker : p o p ; bottle : h r ; mug : y m y o ; SEPARATE empty urn	urn : _ ; beaker : p o p ; bottle : h r ; mug : y m y o ;
pitcher : g e g ; canister : v ; SEPARATE double pitcher	pitcher : g e g g e g ; canister : v ;
bottle : p o o p ; glass : y e ; SEPARATE shift glass after bottle	bottle : p o o p ; glass : y e ;
flask : y ; bottle : m y o o ; beaker : r r o c o ; thermos : v p ; SEPARATE shift flask after thermos	bottle : m y o o ; beaker : r r o c o ; thermos : v p ; flask : y ;
beaker : m h m ; flagon : d ; flask : y f ; pitcher : a r ; SEPARATE shift pitcher after flagon	beaker : m h m ; flagon : d ; pitcher : a r ; flask : y f ;
cup : r f r f ; canister : a r a ; SEPARATE add two harlequin to cup	cup : r f r f h h ; canister : a r a ;
burette : p p y g ; decanter : g b g ; urn : v f p ; SEPARATE double decanter	burette : p p y g ; decanter : g b g g b g ; urn : v f p ;
flagon : e e ; flask : p o r o ; jar : m g m ; SEPARATE double flask	flagon : e e ; flask : p o r o p o r o ; jar : m g m ;
flask : o o m f f ; burette : c m m ; SEPARATE shift burette after flask	flask : o o m f f ; burette : c m m ;
mug : e f d ; flagon : v g a a ; glass : r ; SEPARATE filter flagon	mug : e f d ; flagon : v g a a ; glass : r ;
jug : b m ; flagon : c m c o ; SEPARATE shift jug after flagon	flagon : c m c o ; jug : b m ;
mug : o o ; jar : c c m p m p ; SEPARATE empty jar	mug : o o ; jar : _ ;
glass : b ; decanter : r ; SEPARATE unmix decanter	glass : b ; decanter : r ;
flagon : g m g ; urn : v y ; SEPARATE filter urn	flagon : g m g ; urn : v y ;
flask : c c ; jug : c a b b ; cup : c c ; jug : b ; SEPARATE unmix cup	flask : c c ; jug : c a b b ; cup : c c ; jug : b ;
urn : o ; pitcher : e r ; mug : p p ; thermos : v v ; SEPARATE filter mug	urn : o ; pitcher : e r ; mug : p p ; thermos : v v ;
flagon : b e ; glass : e c e ; bottle : m m ; urn : a ; SEPARATE shift flagon after glass	glass : e c e ; flagon : b e ; bottle : m m ; urn : a ;
flagon : p ; flask : o b b ; SEPARATE empty flagon	flagon : _ ; flask : o b b ;
bottle : c e m m ; flask : b v ; thermos : e a y a ; glass : g y ; SEPARATE create flask	bottle : c e m m ; flask : b v ; thermos : e a y a ; glass : g y ; flask : _ ;
beaker : g g ; cup : v v ; flask : v v d ; glass : v ; SEPARATE create bottle	beaker : g g ; cup : v v ; flask : v v d ; glass : v ; bottle : _ ;
bottle : p v ; glass : r ; jug : d m g ; bottle : h h ; SEPARATE double glass	bottle : p v ; glass : r r ; jug : d m g ; bottle : h h ;
canister : m ; cup : c f h f ; flagon : a a ; SEPARATE filter canister	canister : m ; cup : c f h f ; flagon : a a ;
mug : y p p ; glass : m a m a ; flagon : f f ; SEPARATE empty mug	mug : _ ; glass : m a m a ; flagon : f f ;
cup : p y y o ; glass : p g y p ; SEPARATE empty glass	cup : p y y o ; glass : _ ;
vessel : r e m m ; decanter : m m v ; bottle : e y ; SEPARATE double decanter	vessel : r e m m ; decanter : m m v m m v ; bottle : e y ;
flagon : b r r b ; thermos : a r r ; thermos : a g d g d ; urn : a ; SEPARATE unmix second thermos	flagon : b r r b ; thermos : a r r ; thermos : a ; thermos : g g ; thermos : d d ; urn : a ;
